Interaction	rec-Y2H | Table S2	Both eCLIP - HepG2	Both eCLIP - K562
HEXIM1-METTL16	False	False	False
HEXIM1-MFAP1	False	False	False
HEXIM1-MIF	False	False	False
HEXIM1-MKRN1	False	False	False
HEXIM1-MMTAG2	False	False	False
HEXIM1-MOCS3	False	False	False
HEXIM1-MORF4L1	False	False	False
HEXIM1-MOV10	False	False	False
HEXIM1-MREG	False	False	False
HEXIM1-MRPL1	False	False	False
HEXIM1-MRPL10	False	False	False
HEXIM1-MRPL11	False	False	False
HEXIM1-MRPL13	False	False	False
HEXIM1-MRPL14	False	False	False
HEXIM1-MRPL2	False	False	False
HEXIM1-MRPL27	False	False	False
HEXIM1-MRPL28	False	False	False
HEXIM1-MRPL3	False	False	False
HEXIM1-MRPL37	False	False	False
HEXIM1-MRPL39	False	False	False
HEXIM1-MRPL4	False	False	False
HEXIM1-MRPL41	False	False	False
HEXIM1-MRPL42	False	False	False
HEXIM1-MRPL44	False	False	False
HEXIM1-MRPS11	False	False	False
HEXIM1-MRPS15	False	False	False
HEXIM1-MRPS18C	False	False	False
HEXIM1-MRPS21	False	False	False
HEXIM1-MRPS23	False	False	False
HEXIM1-MRPS24	False	False	False
HEXIM1-MRPS27	False	False	False
HEXIM1-MRPS30	False	False	False
HEXIM1-MRPS31	False	False	False
HEXIM1-MRPS35	False	False	False
HEXIM1-MRPS5	False	False	False
HEXIM1-MRPS7	False	False	False
HEXIM1-MRTO4	False	False	False
HEXIM1-MSI2	False	False	False
HEXIM1-MTDH	False	False	False
HEXIM1-MTG1	False	False	False
HEXIM1-MTPAP	False	False	False
HEXIM1-MTREX	False	False	False
HEXIM1-MYH9	False	False	False
HEXIM1-MYO10	False	False	False
HEXIM1-MYO18B	False	False	False
HEXIM1-MYO19	False	False	False
HEXIM1-MYO1C	False	False	False
HEXIM1-MYO1D	False	False	False
HEXIM1-MYO1F	False	False	False
HEXIM1-MYO5A_CTER	False	False	False
HEXIM1-MYO5A_NTER	False	False	False
HEXIM1-MYO6	False	False	False
HEXIM1-NAB2	False	False	False
HEXIM1-NABP2	False	False	False
HEXIM1-NAP1L1	False	False	False
HEXIM1-NAT10	False	False	False
HEXIM1-NAV1	False	False	False
HEXIM1-NCBP3	False	False	False
HEXIM1-NCL	False	False	False
HEXIM1-NDE1	False	False	False
HEXIM1-NDEL1	False	False	False
HEXIM1-NDUFA4	False	False	False
HEXIM1-NDUFA9	False	False	False
HEXIM1-NDUFV3	False	False	False
HEXIM1-NELFE	False	False	False
HEXIM1-NGDN	False	False	False
HEXIM1-NGRN	False	False	False
HEXIM1-NHP2	False	False	False
HEXIM1-NIFK	False	False	False
HEXIM1-NIN	False	False	False
HEXIM1-NIP7	False	False	False
HEXIM1-NKRF	False	False	False
HEXIM1-NMD3	False	False	False
HEXIM1-NME1	False	False	False
HEXIM1-NMT1	False	False	False
HEXIM1-NOA1	False	False	False
HEXIM1-NOC2L	False	False	False
HEXIM1-NOL10	False	False	False
HEXIM1-NOL7	False	False	False
HEXIM1-NOL8	False	False	False
HEXIM1-NOLC1	False	False	False
HEXIM1-NONO	False	False	False
HEXIM1-NOP16	False	False	False
HEXIM1-NOP2	False	False	False
HEXIM1-NOP53	False	False	False
HEXIM1-NOP56	False	False	False
HEXIM1-NOP58	False	False	False
HEXIM1-NOP9	False	False	False
HEXIM1-NOSIP	False	False	False
HEXIM1-NOVA1	False	False	False
HEXIM1-NPM1	False	False	False
HEXIM1-NPM3	False	False	False
HEXIM1-NSA2	False	False	False
HEXIM1-NSUN2	False	False	False
HEXIM1-NSUN5	False	False	False
HEXIM1-NUDT16	False	False	False
HEXIM1-NUDT21	False	False	False
HEXIM1-NUFIP2	False	False	False
HEXIM1-NUSAP1	False	False	False
HEXIM1-NVL	False	False	False
HEXIM1-NXF1	False	False	False
HEXIM1-NXF2	False	False	False
HEXIM1-NXF3	False	False	False
HEXIM1-NXF5	False	False	False
HEXIM1-NXT1	False	False	False
HEXIM1-OCIAD1	False	False	False
HEXIM1-OS9	False	False	False
HEXIM1-P4HB	False	False	False
HEXIM1-P53	False	False	False
HEXIM1-PA2G4	False	False	False
HEXIM1-PABPC1	False	False	False
HEXIM1-PABPC5	False	False	False
HEXIM1-PACSIN2	False	False	False
HEXIM1-PANK1	False	False	False
HEXIM1-PARD3B	False	False	False
HEXIM1-PARD6G	False	False	False
HEXIM1-PARP12	False	False	False
HEXIM1-PATL1	False	False	False
HEXIM1-PCBP1	False	False	False
HEXIM1-PCBP2	False	False	False
HEXIM1-PCBP3	False	False	False
HEXIM1-PCBP4	False	False	False
HEXIM1-PCGF5	False	False	False
HEXIM1-PCM1	False	False	False
HEXIM1-PCNP	False	False	False
HEXIM1-PDAP1	False	False	False
HEXIM1-PDIA3	False	False	False
HEXIM1-PDIA4	False	False	False
HEXIM1-PDIA6	False	False	False
HEXIM1-PEBP1	False	False	False
HEXIM1-PEF1	False	False	False
HEXIM1-PEG10	False	False	False
HEXIM1-PES1	False	False	False
HEXIM1-PFN1	False	False	False
HEXIM1-PGK1	False	False	False
HEXIM1-PHB	False	False	False
HEXIM1-PHC1	False	False	False
HEXIM1-PHF5A	False	False	False
HEXIM1-PHF8	False	False	False
HEXIM1-PIF1	False	False	False
HEXIM1-PKM	False	False	False
HEXIM1-PKP2	False	False	False
HEXIM1-PLRG1	False	False	False
HEXIM1-PNISR	False	False	False
HEXIM1-PNKP	False	False	False
HEXIM1-PNN	False	False	False
HEXIM1-PNO1	False	False	False
HEXIM1-POLDIP3	False	False	False
HEXIM1-POLR2A	False	False	False
HEXIM1-POLRMT	False	False	False
HEXIM1-PPAN	False	False	False
HEXIM1-PPFIBP1	False	False	False
HEXIM1-PPIA	False	False	False
HEXIM1-PPIB	False	False	False
HEXIM1-PPID	False	False	False
HEXIM1-PPIE	False	False	False
HEXIM1-PPIG	False	False	False
HEXIM1-PPIL2	False	False	False
HEXIM1-PPIL3	False	False	False
HEXIM1-PPIL4	False	False	False
HEXIM1-PPM1G	False	False	False
HEXIM1-PPWD1	False	False	False
HEXIM1-PQBP1	False	False	False
HEXIM1-PRC1	False	False	False
HEXIM1-PRDX1	False	False	False
HEXIM1-PRDX2	False	False	False
HEXIM1-PRDX4	False	False	False
HEXIM1-PRDX6	False	False	False
HEXIM1-PRKCI	False	False	False
HEXIM1-PRKRA	False	False	False
HEXIM1-PRPF19	False	False	False
HEXIM1-PRPF3	False	False	False
HEXIM1-PRPF31	False	False	False
HEXIM1-PRPF38A	False	False	False
HEXIM1-PRPF38B	False	False	False
HEXIM1-PRPF39	False	False	False
HEXIM1-PRPF4	False	False	False
HEXIM1-PRPF40A	False	False	False
HEXIM1-PRPF6	False	False	False
HEXIM1-PRR3	False	False	False
HEXIM1-PRRC2B	False	False	False
HEXIM1-PSMD4	False	False	False
HEXIM1-PSPC1	False	False	False
HEXIM1-PTBP1	False	False	False
HEXIM1-PTBP2	False	False	False
HEXIM1-PTBP3	False	False	False
HEXIM1-PTCD1	False	False	False
HEXIM1-PTCD2	False	False	False
HEXIM1-PTCD3	False	False	False
HEXIM1-PUF60	False	False	False
HEXIM1-PUM2	False	False	False
HEXIM1-PUM3	False	False	False
HEXIM1-PURA	False	False	False
HEXIM1-PURB	False	False	False
HEXIM1-PUS7	False	False	False
HEXIM1-PWP2	False	False	False
HEXIM1-QARS1	False	False	False
HEXIM1-QKI	False	False	False
HEXIM1-RAB2A	False	False	False
HEXIM1-RAB2B	False	False	False
HEXIM1-RAB4A	False	False	False
HEXIM1-RAB5C	False	False	False
HEXIM1-RAB6A	False	False	False
HEXIM1-RACK1	False	False	False
HEXIM1-RAD21	False	False	False
HEXIM1-RAE1	False	False	False
HEXIM1-RALY	False	False	False
HEXIM1-RALYL	False	False	False
HEXIM1-RAMAC	False	False	False
HEXIM1-RAN	False	False	False
HEXIM1-RARS1	False	False	False
HEXIM1-RBBP4	False	False	False
HEXIM1-RBBP6	False	False	False
HEXIM1-RBBP7	False	False	False
HEXIM1-RBFOX2	False	False	False
HEXIM1-RBM10	False	False	False
HEXIM1-RBM10 316F	False	False	False
HEXIM1-RBM10 343G	False	False	False
HEXIM1-RBM10 354E	False	False	False
HEXIM1-RBM10 408V	False	False	False
HEXIM1-RBM10 580F	False	False	False
HEXIM1-RBM10 598F	False	False	False
HEXIM1-RBM10 605F	False	False	False
HEXIM1-RBM10 776Q	False	False	False
HEXIM1-RBM10 784L	False	False	False
HEXIM1-RBM10 WTV	False	False	False
HEXIM1-RBM12	False	False	False
HEXIM1-RBM12B	False	False	False
HEXIM1-RBM14	False	False	False
HEXIM1-RBM15	False	False	False
HEXIM1-RBM17	False	False	False
HEXIM1-RBM19	False	False	False
HEXIM1-RBM22	False	False	False
HEXIM1-RBM25	False	False	False
HEXIM1-RBM26	False	False	False
HEXIM1-RBM28	False	False	False
HEXIM1-RBM3	False	False	False
HEXIM1-RBM33	False	False	False
HEXIM1-RBM34	False	False	False
HEXIM1-RBM38	False	False	False
HEXIM1-RBM4	False	False	False
HEXIM1-RBM42	False	False	False
HEXIM1-RBM47	False	False	False
HEXIM1-RBM5	False	False	False
HEXIM1-RBM6	False	False	False
HEXIM1-RBM7	False	False	False
HEXIM1-RBMS1	False	False	False
HEXIM1-RBMS2	False	False	False
HEXIM1-RBMS3	False	False	False
HEXIM1-RBMX	False	False	False
HEXIM1-RBMX2	False	False	False
HEXIM1-RBPMS	False	False	False
HEXIM1-RC3H2	False	False	False
HEXIM1-RDX	False	False	False
HEXIM1-REEP2	False	False	False
HEXIM1-REXO4	False	False	False
HEXIM1-RHOA	False	False	False
HEXIM1-RING1	False	False	False
HEXIM1-RNF20	False	False	False
HEXIM1-RNMT	False	False	False
HEXIM1-RNPC3	False	False	False
HEXIM1-RNPS1	False	False	False
HEXIM1-RPA2	False	False	False
HEXIM1-RPF1	False	False	False
HEXIM1-RPL10A	False	False	False
HEXIM1-RPL11	False	False	False
HEXIM1-RPL12	False	False	False
HEXIM1-RPL13	False	False	False
HEXIM1-RPL13A	False	False	False
HEXIM1-RPL14	False	False	False
HEXIM1-RPL15	False	False	False
HEXIM1-RPL17	False	False	False
HEXIM1-RPL18	False	False	False
HEXIM1-RPL18A	False	False	False
HEXIM1-RPL19	False	False	False
HEXIM1-RPL21	False	False	False
HEXIM1-RPL22	False	False	False
HEXIM1-RPL22L1	False	False	False
HEXIM1-RPL23	False	False	False
HEXIM1-RPL23A	False	False	False
HEXIM1-RPL24	False	False	False
HEXIM1-RPL26	False	False	False
HEXIM1-RPL26L1	False	False	False
HEXIM1-RPL27	False	False	False
HEXIM1-RPL27A	False	False	False
HEXIM1-RPL28	False	False	False
HEXIM1-RPL3	False	False	False
HEXIM1-RPL30	False	False	False
HEXIM1-RPL31	False	False	False
HEXIM1-RPL32	False	False	False
HEXIM1-RPL34	False	False	False
HEXIM1-RPL35	False	False	False
HEXIM1-RPL35A	False	False	False
HEXIM1-RPL36	False	False	False
HEXIM1-RPL36AL	False	False	False
HEXIM1-RPL37	False	False	False
HEXIM1-RPL37A	False	False	False
HEXIM1-RPL39	False	False	False
HEXIM1-RPL39L	False	False	False
HEXIM1-RPL4	False	False	False
HEXIM1-RPL5	False	False	False
HEXIM1-RPL6	False	False	False
HEXIM1-RPL7	False	False	False
HEXIM1-RPL7A	False	False	False
HEXIM1-RPL7L1	False	False	False
HEXIM1-RPL8	False	False	False
HEXIM1-RPL9	False	False	False
HEXIM1-RPLP0	False	False	False
HEXIM1-RPLP2	False	False	False
HEXIM1-RPN1	False	False	False
HEXIM1-RPP30	False	False	False
HEXIM1-RPRD1B	False	False	False
HEXIM1-RPS10	False	False	False
HEXIM1-RPS11	False	False	False
HEXIM1-RPS13	False	False	False
HEXIM1-RPS14	False	False	False
HEXIM1-RPS15	False	False	False
HEXIM1-RPS15A	False	False	False
HEXIM1-RPS16	False	False	False
HEXIM1-RPS18	False	False	False
HEXIM1-RPS19	False	False	False
HEXIM1-RPS19BP1	False	False	False
HEXIM1-RPS2	False	False	False
HEXIM1-RPS20	False	False	False
HEXIM1-RPS21	False	False	False
HEXIM1-RPS24	False	False	False
HEXIM1-RPS25	False	False	False
HEXIM1-RPS26	False	False	False
HEXIM1-RPS27	False	False	False
HEXIM1-RPS27A	False	False	False
HEXIM1-RPS27L	False	False	False
HEXIM1-RPS28	False	False	False
HEXIM1-RPS29	False	False	False
HEXIM1-RPS3	False	False	False
HEXIM1-RPS3A	False	False	False
HEXIM1-RPS4X	False	False	False
HEXIM1-RPS4Y1	False	False	False
HEXIM1-RPS5	False	False	False
HEXIM1-RPS6	False	False	False
HEXIM1-RPS6KA5	False	False	False
HEXIM1-RPS7	False	False	False
HEXIM1-RPS8	False	False	False
HEXIM1-RPSA	False	False	False
HEXIM1-RPUSD3	False	False	False
HEXIM1-RPUSD4	False	False	False
HEXIM1-RRP1	False	False	False
HEXIM1-RRP36	False	False	False
HEXIM1-RRP7A	False	False	False
HEXIM1-RRS1	False	False	False
HEXIM1-RSL1D1	False	False	False
HEXIM1-RTCB	False	False	False
HEXIM1-RTN4	False	False	False
HEXIM1-RTRAF	False	False	False
HEXIM1-RUVBL1	False	False	False
HEXIM1-RYBP	False	False	False
HEXIM1-S100A16	False	False	False
HEXIM1-SAFB2	False	False	False
HEXIM1-SAMD4B	False	False	False
HEXIM1-SAP18	False	False	False
HEXIM1-SARNP	False	False	False
HEXIM1-SARS1	False	False	False
HEXIM1-SART3	False	False	False
HEXIM1-SBDS	False	False	False
HEXIM1-SCAF11	False	False	False
HEXIM1-SDHC	False	False	False
HEXIM1-SEC61A1	False	False	False
HEXIM1-SEC63	False	False	False
HEXIM1-SECISBP2	False	False	False
HEXIM1-SERBP1	False	False	False
HEXIM1-SERPINA3	False	False	False
HEXIM1-SERPINB5	False	False	False
HEXIM1-SF1	False	False	False
HEXIM1-SF3A1	False	False	False
HEXIM1-SF3A3	False	False	False
HEXIM1-SF3B2	False	False	False
HEXIM1-SF3B3	False	False	False
HEXIM1-SF3B4	False	False	False
HEXIM1-SF3B6	False	False	False
HEXIM1-SFPQ	False	False	False
HEXIM1-SFSWAP	False	False	False
HEXIM1-SGO2	False	False	False
HEXIM1-SLAIN1	False	False	False
HEXIM1-SLAIN2	False	False	False
HEXIM1-SLC25A3	False	False	False
HEXIM1-SLC25A5	False	False	False
HEXIM1-SLIRP	False	False	False
HEXIM1-SLU7	False	False	False
HEXIM1-SMARCB1	False	False	False
HEXIM1-SMARCC2	False	False	False
HEXIM1-SMCHD1	False	False	False
HEXIM1-SMNDC1	False	False	False
HEXIM1-SMU1	False	False	False
HEXIM1-SNIP1	False	False	False
HEXIM1-SNRNP27	False	False	False
HEXIM1-SNRNP40	False	False	False
HEXIM1-SNRNP48	False	False	False
HEXIM1-SNRNP70	False	False	False
HEXIM1-SNRPA	False	False	False
HEXIM1-SNRPA1	False	False	False
HEXIM1-SNRPB	False	False	False
HEXIM1-SNRPC	False	False	False
HEXIM1-SNRPD1	False	False	False
HEXIM1-SNRPD2	False	False	False
HEXIM1-SNRPE	False	False	False
HEXIM1-SNRPF	False	False	False
HEXIM1-SNRPG	False	False	False
HEXIM1-SNRPN	False	False	False
HEXIM1-SNU13	False	False	False
HEXIM1-SNW1	False	False	False
HEXIM1-SPATS2	False	False	False
HEXIM1-SPATS2L	False	False	False
HEXIM1-SPCS2	False	False	False
HEXIM1-SPOUT1	False	False	False
HEXIM1-SQSTM1	False	False	False
HEXIM1-SRBD1	False	False	False
HEXIM1-SREK1	False	False	False
HEXIM1-SRFBP1	False	False	False
HEXIM1-SRP14	False	False	False
HEXIM1-SRP54	False	False	False
HEXIM1-SRP68	False	False	False
HEXIM1-SRPK1	False	False	False
HEXIM1-SRPK2	False	False	False
HEXIM1-SRRM3	False	False	False
HEXIM1-SRRM4	False	False	False
HEXIM1-SRSF1	False	False	False
HEXIM1-SRSF10	False	False	False
HEXIM1-SRSF11	False	False	False
HEXIM1-SRSF11 CONSERVED PEPTIDE	False	False	False
HEXIM1-SRSF12	False	False	False
HEXIM1-SRSF2	False	False	False
HEXIM1-SRSF3	False	False	False
HEXIM1-SRSF4	False	False	False
HEXIM1-SRSF5	False	False	False
HEXIM1-SRSF6	False	False	False
HEXIM1-SRSF7	False	False	False
HEXIM1-SRSF8	False	False	False
HEXIM1-SRSF9	False	False	False
HEXIM1-SSBP1	False	False	False
HEXIM1-SSR1	False	False	False
HEXIM1-SSRP1	False	False	False
HEXIM1-ST13	False	False	False
HEXIM1-STAU1	False	False	False
HEXIM1-STAU2	False	False	False
HEXIM1-STIP1	False	False	False
HEXIM1-STRAP	False	False	False
HEXIM1-STRBP	False	False	False
HEXIM1-SUB1	False	False	False
HEXIM1-SUCLG1	False	False	False
HEXIM1-SUGP1	False	False	False
HEXIM1-SUGP2	False	False	False
HEXIM1-SUMO1	False	False	False
HEXIM1-SUMO2	False	False	False
HEXIM1-SUN2	False	False	False
HEXIM1-SUPT5H	False	False	False
HEXIM1-SUPV3L1	False	False	False
HEXIM1-SURF2	False	False	False
HEXIM1-SURF6	False	False	False
HEXIM1-SUV39H1	False	False	False
HEXIM1-SYF2	False	False	False
HEXIM1-SYNCRIP	False	False	False
HEXIM1-SYT4	False	False	False
HEXIM1-SYT4_38_425	False	False	False
HEXIM1-SYT4_38_STOP	False	False	False
HEXIM1-TACC3	False	False	False
HEXIM1-TAF15	False	False	False
HEXIM1-TAGLN2	False	False	False
HEXIM1-TARBP2	False	False	False
HEXIM1-TARDBP	False	False	False
HEXIM1-TBRG1	False	False	False
HEXIM1-TBRG4	False	False	False
HEXIM1-TCEA1	False	False	False
HEXIM1-TCF25	False	False	False
HEXIM1-TDRD3	False	False	False
HEXIM1-TDRD9	False	False	False
HEXIM1-TEFM	False	False	False
HEXIM1-TES	False	False	False
HEXIM1-TEX10	False	False	False
HEXIM1-TFIP11	False	False	False
HEXIM1-THOC1	False	False	False
HEXIM1-THOC3	False	False	False
HEXIM1-THOC5	False	False	False
HEXIM1-THOC7	False	False	False
HEXIM1-THRAP3	False	False	False
HEXIM1-THUMPD1	False	False	False
HEXIM1-TIA1	False	False	False
HEXIM1-TIAL1	False	False	False
HEXIM1-TMA16	False	False	False
HEXIM1-TMED9	False	False	False
HEXIM1-TMEM214	False	False	False
HEXIM1-TNRC6A	False	False	False
HEXIM1-TOP3B	False	False	False
HEXIM1-TOPBP1	False	False	False
HEXIM1-TPI1	False	False	False
HEXIM1-TPPP3	False	False	False
HEXIM1-TPT1	False	False	False
HEXIM1-TRA2A	False	False	False
HEXIM1-TRA2B	False	False	False
HEXIM1-TRAK1	False	False	False
HEXIM1-TRAK2	False	False	False
HEXIM1-TRMT1	False	False	False
HEXIM1-TRMT10C	False	False	False
HEXIM1-TRMT1L	False	False	False
HEXIM1-TRMT2A	False	False	False
HEXIM1-TRNAU1AP	False	False	False
HEXIM1-TRUB2	False	False	False
HEXIM1-TSFM	False	False	False
HEXIM1-TSN	False	False	False
HEXIM1-TSNAX	False	False	False
HEXIM1-TSNAXIP1	False	False	False
HEXIM1-TSR1	False	False	False
HEXIM1-TUBA1A	False	False	False
HEXIM1-TUBB4B	False	False	False
HEXIM1-TUBB5	False	False	False
HEXIM1-TUBG1	False	False	False
HEXIM1-TUFM	False	False	False
HEXIM1-TUT4	False	False	False
HEXIM1-TWF2	False	False	False
HEXIM1-TWISTNB	False	False	False
HEXIM1-TXN	False	False	False
HEXIM1-TXNL4A	False	False	False
HEXIM1-U2AF1	False	False	False
HEXIM1-U2AF2	False	False	False
HEXIM1-U2SURP	False	False	False
HEXIM1-UBA1	False	False	False
HEXIM1-UBA52	False	False	False
HEXIM1-UBE2I	False	False	False
HEXIM1-UBE2L3	False	False	False
HEXIM1-UBE2O	False	False	False
HEXIM1-UBL5	False	False	False
HEXIM1-UCHL5	False	False	False
HEXIM1-UNKL	False	False	False
HEXIM1-USO1	False	False	False
HEXIM1-USP10	False	False	False
HEXIM1-USP36	False	False	False
HEXIM1-USP39	False	False	False
HEXIM1-USP42	False	False	False
HEXIM1-UTP14A	False	False	False
HEXIM1-UTP15	False	False	False
HEXIM1-UTP18	False	False	False
HEXIM1-UTP23	False	False	False
HEXIM1-UTP3	False	False	False
HEXIM1-UTP6	False	False	False
HEXIM1-VAPA	False	False	False
HEXIM1-VCP	False	False	False
HEXIM1-VIM	False	False	False
HEXIM1-VPS4B	False	False	False
HEXIM1-WBP11	False	False	False
HEXIM1-WBP4	False	False	False
HEXIM1-WDR18	False	False	False
HEXIM1-WDR3	False	False	False
HEXIM1-WDR33	False	False	False
HEXIM1-WDR36	False	False	False
HEXIM1-WDR46	False	False	False
HEXIM1-WDR59	False	False	False
HEXIM1-WDR83	False	False	False
HEXIM1-WTAP	False	False	False
HEXIM1-XPO5	False	False	False
HEXIM1-XRCC6	False	False	False
HEXIM1-XRN2	False	False	False
HEXIM1-YARS1	False	False	False
HEXIM1-YARS2	False	False	False
HEXIM1-YBX2	False	False	False
HEXIM1-YTHDC1	False	False	False
HEXIM1-YTHDF1	False	False	False
HEXIM1-YTHDF2	False	False	False
HEXIM1-YTHDF3	False	False	False
HEXIM1-YWHAE	False	False	False
HEXIM1-YWHAG	False	False	False
HEXIM1-YWHAH	False	False	False
HEXIM1-YWHAZ	False	False	False
HEXIM1-ZADH2	False	False	False
HEXIM1-ZC3H10	False	False	False
HEXIM1-ZC3H11A	False	False	False
HEXIM1-ZC3H14	False	False	False
HEXIM1-ZC3H18	False	False	False
HEXIM1-ZC3H7A	False	False	False
HEXIM1-ZC3H7B	False	False	False
HEXIM1-ZC3H8	False	False	False
HEXIM1-ZC3HAV1	False	False	False
HEXIM1-ZCCHC17	False	False	False
HEXIM1-ZCCHC9	False	False	False
HEXIM1-ZCRB1	False	False	False
HEXIM1-ZFP36L1	False	False	False
HEXIM1-ZMAT3	False	False	False
HEXIM1-ZMAT5	False	False	False
HEXIM1-ZNF830	False	False	False
HEXIM1-ZRANB2	False	False	False
HEXIM1-ZRSR2	False	False	False
HEXIM1-ZRSR2P1	False	False	False
HFM1-HJURP	False	False	False
HFM1-HMGA1	False	False	False
HFM1-HMGB1	False	False	False
HFM1-HMGB2	False	False	False
HFM1-HMGB3	False	False	False
HFM1-HNRNPA0	False	False	False
HFM1-HNRNPA1	False	False	False
HFM1-HNRNPA2B1	False	False	False
HFM1-HNRNPA3	False	False	False
HFM1-HNRNPC	False	False	False
HFM1-HNRNPCL1	False	False	False
HFM1-HNRNPDL	False	False	False
HFM1-HNRNPDL_CTER	False	False	False
HFM1-HNRNPF	False	False	False
HFM1-HNRNPH1	False	False	False
HFM1-HNRNPH2	False	False	False
HFM1-HNRNPH3	False	False	False
HFM1-HNRNPK	False	False	False
HFM1-HNRNPLL	False	False	False
HFM1-HNRNPR	False	False	False
HFM1-HNRNPU	False	False	False
HFM1-HOOK1	False	False	False
HFM1-HOOK3	False	False	False
HFM1-HP1BP3	False	False	False
HFM1-HSD17B10	False	False	False
HFM1-HSP90AA1	False	False	False
HFM1-HSP90AB1	False	False	False
HFM1-HSP90B1	False	False	False
HFM1-HSPA1A	False	False	False
HFM1-HSPA5	False	False	False
HFM1-HSPA8	False	False	False
HFM1-HSPA9	False	False	False
HFM1-HSPD1	False	False	False
HFM1-HTATSF1	False	False	False
HFM1-IDH3A	False	False	False
HFM1-IFIT2	False	False	False
HFM1-IGF2BP1	False	False	False
HFM1-IGF2BP2	False	False	False
HFM1-IGF2BP3	False	False	False
HFM1-ILF2	False	False	False
HFM1-ILF3	False	False	False
HFM1-IMP3	False	False	False
HFM1-INTS4	False	False	False
HFM1-INTS6	False	False	False
HFM1-INTS7	False	False	False
HFM1-IPO5	False	False	False
HFM1-ISY1	False	False	False
HFM1-KARS1	False	False	False
HFM1-KAT5	False	False	False
HFM1-KATNB1	False	False	False
HFM1-KCNAB1	False	False	False
HFM1-KDM4B	False	False	False
HFM1-KHDRBS1	False	False	False
HFM1-KHDRBS2	False	False	False
HFM1-KHDRBS3	False	False	False
HFM1-KIF11_CTER	False	False	False
HFM1-KIF12	False	False	False
HFM1-KIF13A	False	False	False
HFM1-KIF13B	False	False	False
HFM1-KIF14	False	False	False
HFM1-KIF16B_CTER	False	False	False
HFM1-KIF17	False	False	False
HFM1-KIF17V2	False	False	False
HFM1-KIF18A	False	False	False
HFM1-KIF18B	False	False	False
HFM1-KIF19A_CTER	False	False	False
HFM1-KIF1B_CTER	False	False	False
HFM1-KIF1B_NTER	False	False	False
HFM1-KIF1C	False	False	False
HFM1-KIF1C_CTER	False	False	False
HFM1-KIF20A	False	False	False
HFM1-KIF20A_CTER	False	False	False
HFM1-KIF21B	False	False	False
HFM1-KIF22	False	False	False
HFM1-KIF23_CTER	False	False	False
HFM1-KIF24	False	False	False
HFM1-KIF2A	False	False	False
HFM1-KIF2C	False	False	False
HFM1-KIF3A	False	False	False
HFM1-KIF3B	False	False	False
HFM1-KIF3C	False	False	False
