Feature	RBP	Position	Global SHAP	Chi-Square Statistic	Chi-Square P-Val	Chi-Square FDR P-Val	Kruskal-Wallis Statistic	Kruskal-Wallis P-Val	Kruskal-Wallis FDR P-Val	ANOVA Statistic	ANOVA P-Val	ANOVA FDR P-Val	Linear Regression beta	Linear Regression pvalue	Linear Regression adj_pvalue	Chi-Square Rank	ANOVA Rank	Kruskal-Wallis Rank	Global SHAP Rank	Beta Coefficient Rank
PTBP1_3_right	PTBP1	6	0.0002969380374261051	317.39264421411326	1.1996733477533867e-69	3.871961598569132e-69	6967.134837874271	0.0	0.0	340.9964977329786	8.537700310824453e-149	1.3696522760121208e-148	0.0558555763339204	2.1322139340370696e-08	3.706581199285371e-08	189.0	283.0	289.0	299.0	149.0
QKI_5_left	QKI	1	0.0006533151876010766	264.6191198680361	3.456911151737692e-58	9.80798047702322e-58	8634.838410907983	0.0	0.0	112.94436173474809	8.944300794831815e-50	1.1064611882434999e-49	0.0121516034269806	0.0381032847539645	0.0450311547092308	215.0	367.0	267.0	223.0	272.0
QKI_5_right	QKI	2	0.0015937772091597958	642.4046537721749	3.188613341410321e-140	1.519573545515856e-139	14720.69816230818	0.0	0.0	51.93037533941243	2.802120388122907e-23	3.133405557162069e-23	-0.0316755453498494	5.990205518335686e-10	1.1159323675902615e-09	128.0	406.0	215.0	150.0	402.0
QKI_center_left	QKI	3	0.004435638323994549	2932.561545116488	0.0	0.0	10807.324741454406	0.0	0.0	3391.0502395153835	0.0	0.0	-0.0599618304595619	6.404029673401776e-74	4.4530345868537927e-73	34.0	52.0	246.0	74.0	470.0
QKI_center_right	QKI	4	0.008059493330702444	6426.046583899323	0.0	0.0	55470.051229697805	0.0	0.0	4185.3516852999865	0.0	0.0	-0.109665695598539	9.500525246440003e-206	2.367214207237968e-204	13.0	40.0	101.0	48.0	534.0
QKI_3_left	QKI	5	0.0027680898493091426	1023.1129656634756	6.8209100811355504e-223	4.838087383131029e-222	643.732990692632	1.6411835737455117e-140	1.7782752803829652e-140	546.2751513427746	6.575257773739035e-238	1.270283842245754e-237	-0.1180712805899591	3.585951799075485e-202	8.577596703388563e-201	86.0	235.0	419.0	107.0	542.0
QKI_3_right	QKI	6	0.0005818679779777952	77.27517148856595	1.6592419419912484e-17	2.7062502262424106e-17	9537.846611850962	0.0	0.0	4.855842616508476	0.0077828607972851	0.007852041782149856	0.0994948081169938	1.0171817775976486e-39	3.949835733788272e-39	374.0	450.0	261.0	243.0	89.0
RBFOX2_5_left	RBFOX2	1	0.004850646228198155	219.0151630427721	2.763513679460986e-48	7.02393060196334e-48	18957.81294432347	0.0	0.0	644.8423084751593	1.0844379121236414e-280	2.33334034172575e-280	0.0421412447835514	5.045342177652207e-38	1.897556366186176e-37	240.0	211.0	187.0	69.0	173.0
RBFOX2_5_right	RBFOX2	2	0.001479891044478852	747.2881731391008	5.351000691081263e-163	2.789837967144932e-162	29106.045824479923	0.0	0.0	2379.5516368132216	0.0	0.0	0.0192674068139371	1.3152319076959188e-10	2.5289668192995477e-10	117.0	75.0	158.0	155.0	241.0
RBFOX2_center_left	RBFOX2	3	0.005495987291788174	2530.215042886036	0.0	0.0	10026.810912265077	0.0	0.0	3685.165507983436	0.0	0.0	-0.0295206869940454	2.3457165412300182e-32	7.792991620308617e-32	36.0	48.0	254.0	64.0	396.0
RBFOX2_center_right	RBFOX2	4	0.0037269568242815623	1501.1068896123784	0.0	0.0	29696.601144614608	0.0	0.0	2111.6459461411123	0.0	0.0	-0.0437892382140996	3.683395968637883e-47	1.7907892595491495e-46	57.0	89.0	155.0	86.0	433.0
RBFOX2_3_left	RBFOX2	5	0.0005989641674804521	965.5128772903006	2.1955462653360703e-210	1.4247693849521312e-209	35970.50939341359	0.0	0.0	1894.4102428373676	0.0	0.0	0.0300623002128757	2.371606845793782e-28	7.386567155128549e-28	94.0	99.0	132.0	240.0	206.0
RBFOX2_3_right	RBFOX2	6	0.0005619340140754772	91.50950656145962	1.3457460982621543e-20	2.3725581501153582e-20	221.76635939148707	6.983078469115771e-49	7.156473194082528e-49	234.40660786664773	1.6216533573438792e-102	2.3298437475763326e-102	0.0144163209199594	0.0001976661087537	0.0002729892217892	346.0	316.0	443.0	249.0	265.0
RBM15_5_left	RBM15	1	0.0007260908050245088	428.5611112531717	8.692348142956605e-94	3.2135347680021384e-93	11148.002055929708	0.0	0.0	562.9379882403412	3.8475666572686606e-245	7.627926910043545e-245	-0.1535560340879982	5.866631130418408e-27	1.7718411191869738e-26	165.0	229.0	244.0	214.0	557.0
RBM15_5_right	RBM15	2	0.002272495449783358	256.09689141785526	2.450567177387553e-56	6.825780722403687e-56	3129.925331075809	0.0	0.0	599.8674849665299	3.5963144951221077e-261	7.4895723889240225e-261	-0.0838847303046817	1.17077943041411e-68	7.448149993485509e-68	219.0	218.0	337.0	123.0	499.0
RBM15_center_left	RBM15	3	0.0	84.4241511699849	4.650808995037764e-19	7.90248882165191e-19							-0.0106893904643458	0.4398122466870316	0.4646779567470758	359.0			542.5	336.0
RBM15_center_right	RBM15	4	0.000296075975622712	36.81407445964627	1.0137370115955736e-08	1.3472321940594772e-08	201674.8460747025	0.0	0.0	112.9149074908715	9.211637195634669e-50	1.1364356757657989e-49	0.0772365459118878	2.1537711477327372e-19	5.366479776434071e-19	459.0	368.0	23.0	300.0	124.0
RBM15_3_left	RBM15	5	0.0001753299811902583	325.78713657470587	1.803940277013936e-71	5.9161482203145205e-71	762.7609698598069	2.3364682797739664e-166	2.5622140072883593e-166	354.1515749824121	1.659852287954625e-154	2.6722444635865238e-154	-0.0388813030475867	2.1646377277319662e-06	3.319111182522349e-06	186.0	282.0	414.0	333.0	421.0
RBM15_3_right	RBM15	6	0.0007162681981235981	502.4305418458521	7.917609317584504e-110	3.285538560358196e-109	813.728550877983	2.0002777000667857e-177	2.20955249593752e-177	703.5493453498341	3.593820042270525e-306	8.240375248438475e-306	-0.0409452145370271	7.430692839906195e-09	1.318562112244482e-08	147.0	198.0	411.0	216.0	425.0
RBM22_5_left	RBM22	1	0.0002744678022895461	166.3837160340344	7.417116900318128e-37	1.6452513851614756e-36	13552.358988622063	0.0	0.0	506.34745445650753	1.4110189616683852e-220	2.6147045248875384e-220	-0.0213492432928184	2.3152421627883754e-10	4.423370010694723e-10	275.0	245.0	221.0	306.0	372.0
RBM22_5_right	RBM22	2	0.013295616819149935	1092.8460151965985	4.91476792254344e-238	3.7949473832297443e-237	12834.894852611716	0.0	0.0	3107.390022664544	0.0	0.0	-0.0634979249834729	1.9076166238592043e-161	3.5648585658368885e-160	79.0	56.0	231.0	37.0	479.0
RBM22_center_left	RBM22	3	0.00028308792267160547	575.0277972699748	1.3623865653062658e-125	6.155968924717201e-125	268003.9068651201	0.0	0.0	362.9842470347851	2.428895937834557e-158	3.952396974110712e-158	0.0173531929816674	4.2588432959092e-07	6.926923561989589e-07	135.0	279.0	19.0	303.0	250.0
RBM22_center_right	RBM22	4	0.0046537636537036416	872.4311996415499	3.58073414596328e-190	2.0606111594694352e-189	45616.81254972915	0.0	0.0	2129.1143296847918	0.0	0.0	0.0408523507115433	1.8577576943347865e-33	6.276492097244082e-33	106.0	88.0	119.0	73.0	176.0
RBM22_3_left	RBM22	5	0.017756529130314443	1308.514624538748	7.238682639192357e-285	6.590442402846775e-284	38909.89450945361	0.0	0.0	4354.635294626577	0.0	0.0	-0.0985061970463837	0.0	0.0	67.0	36.0	127.0	27.0	521.0
RBM22_3_right	RBM22	6	0.0010113320331015675	37.68623782088832	6.5544678164780505e-09	8.787308501212331e-09	3640.6688317336775	0.0	0.0	1597.072794018903	0.0	0.0	-0.0333578569074439	2.3986725964038518e-29	7.589450860579383e-29	455.0	116.0	329.0	184.0	405.0
RBM5_5_left	RBM5	1	3.506289351026189e-05	49.70675651154416	1.608107090586165e-11	2.2972958436945212e-11	18718.740940043983	0.0	0.0	7.579496346323348	0.0005108325222441	0.0005188321366864013	0.0527064337900091	8.869822283908495e-12	1.7919438262761082e-11	427.0	447.0	190.0	412.0	150.0
RBM5_5_right	RBM5	2	8.449290851606913e-05	68.77865000739429	1.1611970250619009e-15	1.8023668836838663e-15	581.4400179069894	5.5195583981247476e-127	5.9381031107787566e-127	68.72494114982229	1.4260081007474926e-30	1.634867873079196e-30	0.1380004217060369	3.8323426300389945e-101	3.525755219635875e-100	393.0	396.0	422.0	373.0	65.0
RBM5_center_left	RBM5	3	0.00015109572784284872	54.6324735110662	1.3699638606375889e-12	2.008841237954157e-12	7409.147517509156	0.0	0.0	530.8415968766391	3.289698893952088e-231	6.275307974177513e-231	-0.1120011584785213	2.6497483279654737e-85	2.0578564936666924e-84	416.0	238.0	280.0	341.0	536.0
RBM5_center_right	RBM5	4	0.0002649267430761812	279.1159029853252	2.4589616810625746e-61	7.388998154917095e-61	7511.573990376983	0.0	0.0	618.8791323126961	2.0138736188936187e-269	4.2525517347800135e-269	0.0427859776263491	1.1699538130812133e-11	2.3321079340752183e-11	203.0	215.0	277.0	310.0	171.0
RBM5_3_left	RBM5	5	0.00027425159831140854	125.64591265629784	5.203993313041734e-28	1.0407986626083468e-27	15759.18221894503	0.0	0.0	1182.5855498205758	0.0	0.0	0.0353650570075193	5.427426154880121e-12	1.1039458641558884e-11	305.0	144.0	205.0	307.0	189.0
RBM5_3_right	RBM5	6	0.00019183604116039464	33.760643923438494	4.666264143362016e-08	6.04335695849433e-08	13200.893945908225	0.0	0.0	930.3112981429964	0.0	0.0	-0.1115138261232959	3.3762247073490977e-76	2.403550446422333e-75	471.0	169.0	224.0	331.0	535.0
RPS3_5_left	RPS3	1	0.0003114203399855488	515.1642428957475	1.3598970079874572e-112	5.841811090650347e-112	9555.183915214911	0.0	0.0	961.345761839248	0.0	0.0	0.0395714195549012	2.935445099227841e-23	8.202785838029201e-23	142.0	166.0	260.0	293.0	178.0
RPS3_5_right	RPS3	2	0.00866390655492447	1094.532750975855	2.11462320857946e-238	1.6537437913249626e-237	10763.438683662687	0.0	0.0	2602.433319304947	0.0	0.0	-0.0640069469098319	2.5095548666827325e-137	3.660277586039693e-136	78.0	67.0	247.0	46.0	480.0
RPS3_center_left	RPS3	3	0.0007239701973014468	2226.419900315347	0.0	0.0	41560.44081345484	0.0	0.0	3687.020928492982	0.0	0.0	0.0714803307736702	6.933559858750145e-70	4.5068139081875946e-69	39.0	47.0	122.0	215.0	132.0
RPS3_center_right	RPS3	4	0.026720386749866317	4957.016422000593	0.0	0.0	384045.2336651787	0.0	0.0	12384.365245656914	0.0	0.0	0.0785314487628858	1.7985621339913856e-134	2.560809895540116e-133	17.0	12.0	8.0	18.0	120.0
RPS3_3_left	RPS3	5	0.004921795460062533	294.41298359933546	1.17228419850545e-64	3.6484355157567584e-64	9719.69578785016	0.0	0.0	724.9269828752118	1.895522114e-315	4.505586594e-315	-0.0554662393685903	2.0823917585510465e-48	1.0377252263446048e-47	196.0	191.0	259.0	68.0	461.0
RPS3_3_right	RPS3	6	0.0017395962534394235	1422.4793621091026	1.295779805859657e-309	1.2957798058596566e-308	1854.589712641216	0.0	0.0	1679.6675786775934	0.0	0.0	-0.0159309247280703	3.7886755821528274e-08	6.454780621445557e-08	61.0	111.0	361.0	140.0	351.0
SAFB_5_left	SAFB	1	0.0																542.5	
SAFB_5_right	SAFB	2	0.0	95.4039608171596	1.919964208184133e-21	3.434540079156366e-21							0.0232777044115601	0.2563492356881203	0.2812786109018274	341.0			542.5	228.0
SAFB_center_left	SAFB	3	0.0	63.33036578103207	1.7700510914596854e-14	2.6858984223642e-14							0.2232247253008656	0.2964778771242816	0.3211843668846384	402.0			542.5	20.0
SAFB_center_right	SAFB	4	0.0	20.457372781195595	3.611918509928765e-05	4.337146242237297e-05							0.2399439035619681	3.251356156311398e-19	8.034342898653785e-19	508.0			542.5	17.0
SAFB_3_left	SAFB	5	0.0	108.43745818529108	2.838606149346835e-24	5.2312681302162216e-24										331.0			542.5	
SAFB_3_right	SAFB	6	0.0	3.341883902971608	0.1880698295225863	0.1954388347679347										586.5			542.5	
SDAD1_5_left	SDAD1	1	0.0	36.74244982191807	1.0506991849520871e-08	1.3933184843929852e-08							0.0105647796751986	0.2905643764422698	0.3153493595507756	460.0			542.5	276.0
SDAD1_5_right	SDAD1	2	0.0009523011261649884	344.0686174985054	1.933966790158594e-75	6.66508328811719e-75	9773.455779525162	0.0	0.0	599.8290342909931	3.737205398495062e-261	7.747448634323096e-261	-0.0232954792468813	6.643869403670368e-05	9.459604531892572e-05	177.0	219.0	256.0	193.0	379.0
SDAD1_center_left	SDAD1	3	0.0	489.4146610891966	5.308314716905464e-107	2.1587146515415552e-106							-0.0557285496899169	1.199432795249972e-07	2.0204529903084037e-07	150.0			542.5	463.0
SDAD1_center_right	SDAD1	4	0.0002820564831620057	1345.87486709541	5.584521201883463e-293	5.322746770545175e-292	5216.7364202335175	0.0	0.0	2082.893036854005	0.0	0.0	-0.0188551815966302	0.0103078776850104	0.0125032674556516	64.0	91.0	312.0	304.0	363.0
SDAD1_3_left	SDAD1	5	6.56628818830155e-05	15.085590159840576	0.0005299143968077	0.0006168850802532	20252.390132040746	0.0	0.0	2908.2557172888214	0.0	0.0	0.034387921881273	1.4324027179506118e-05	2.0790699644040435e-05	524.0	60.0	181.0	385.0	192.0
SDAD1_3_right	SDAD1	6	0.0	344.5759197900144	1.5006856137981412e-75	5.230961282382092e-75							0.0206655798284202	0.0027305450829592	0.0034815905322167	175.0			542.5	237.0
SF3A3_5_left	SF3A3	1	0.005271071338804165	293.00542482005534	2.369629328862513e-64	7.337430916782402e-64	26580.21588897069	0.0	0.0	927.4675448500774	0.0	0.0	0.0899512764338533	2.6936868842718437e-163	5.369415855981875e-162	197.0	170.0	162.0	65.0	101.0
SF3A3_5_right	SF3A3	2	0.011486158180952794	176.28102077539117	5.2609322194147334e-39	1.2019358254093586e-38	145508.14583148516	0.0	0.0	4309.261382715359	0.0	0.0	-0.1019269955366006	0.0	0.0	267.0	38.0	37.0	41.0	527.0
SF3A3_center_left	SF3A3	3	0.0015014241868685	1024.9818469209677	2.6792911872945506e-223	1.922785440293736e-222	52674.45659503957	0.0	0.0	2110.770252134415	0.0	0.0	0.0180172996653064	7.165277062561451e-09	1.2752487153011154e-08	85.0	90.0	104.0	154.0	245.0
SF3A3_center_right	SF3A3	4	0.009863663375751255	1659.0066171418823	0.0	0.0	121554.35431539676	0.0	0.0	4581.6291561268245	0.0	0.0	0.0575581328326852	2.728054969056391e-89	2.297713903515101e-88	54.0	32.0	48.0	43.0	148.0
SF3A3_3_left	SF3A3	5	0.0006134379876440101	1155.864809016059	1.0165899432785306e-251	8.37999818107978e-251	3754.091392904694	0.0	0.0	430.9228790912445	7.785332965512811e-188	1.3439320024117173e-187	0.0125953310390362	3.096413751593684e-07	5.10097912796976e-07	74.0	263.0	328.0	234.0	271.0
SF3A3_3_right	SF3A3	6	0.005801049013083946	185.2933146497356	5.808553008128876e-41	1.368037581065102e-40	59651.40450049515	0.0	0.0	638.3175543059051	7.364188813345658e-278	1.5696440005910464e-277	0.0174758728874178	6.959618104294999e-12	1.4107971614808169e-11	259.0	213.0	95.0	63.0	249.0
SF3B4_5_left	SF3B4	1	0.002822064917556732	277.12942706346274	6.639104838394739e-61	1.9755385128881902e-60	28099.333216561507	0.0	0.0	2470.351825500511	0.0	0.0	0.0231258012873663	4.0132730843460617e-32	1.325932212397207e-31	205.0	72.0	161.0	105.0	231.0
SF3B4_5_right	SF3B4	2	0.006632542998410492	230.4068404302537	9.285179506456452e-51	2.430883905123792e-50	26147.5396781427	0.0	0.0	3716.142897022738	0.0	0.0	-0.0192938954741385	8.13450950978283e-36	2.8446998168714216e-35	233.0	46.0	164.0	56.0	365.0
SF3B4_center_left	SF3B4	3	0.015431460811596765	2288.039085151907	0.0	0.0	58476.56634851593	0.0	0.0	7772.538928934044	0.0	0.0	0.0310400343675134	1.7238007429766524e-59	1.0008085866990661e-58	37.0	19.0	98.0	33.0	201.0
SF3B4_center_right	SF3B4	4	0.04222721379613811	4151.957743853416	0.0	0.0	271169.2167753819	0.0	0.0	10025.854658903145	0.0	0.0	0.1149972072694713	0.0	0.0	22.0	15.0	18.0	10.0	76.0
SF3B4_3_left	SF3B4	5	0.01661823531748481	818.78834196017	1.5935680725548766e-178	8.757446164490763e-178	1718.3779571218836	0.0	0.0	3852.5207279905503	0.0	0.0	-0.0446795400461654	3.726569732153321e-163	7.188673225250598e-162	111.0	42.0	369.0	29.0	438.0
SF3B4_3_right	SF3B4	6	0.0018686694436208131	337.72041198867265	4.623217481284448e-74	1.5581009191069136e-73	80792.47603505466	0.0	0.0	1832.6678309527776	0.0	0.0	0.007323448348987	1.7545638929011074e-05	2.540506556791434e-05	181.0	103.0	73.0	134.0	289.0
SFPQ_5_left	SFPQ	1	0.0	60.89725618856184	5.974875182467157e-14	8.97702921503686e-14							-0.1448757462028353	0.4959684246119431	0.5203317858209509	406.0			542.5	555.0
SFPQ_5_right	SFPQ	2	5.506070279438454e-05	34.940028293824795	2.5874338603307643e-08	3.379731594864595e-08	1154.8742032312766	1.6682192261855444e-251	1.9173962751600942e-251	133.46458723841874	1.0984487391703956e-58	1.3814286082641542e-58	0.216671407327285	4.8549002326495335e-51	2.4603646941732376e-50	467.0	361.0	395.0	393.0	23.0
SFPQ_center_left	SFPQ	3	0.0	879.3986853003842	1.0990103704867503e-191	6.384726914256359e-191							-0.3131197895663773	8.650826154428556e-59	4.926851466998358e-58	105.0			542.5	588.0
SFPQ_center_right	SFPQ	4	0.0	247.3119100735328	1.981075709711274e-54	5.394893673767309e-54							-0.2923223844906096	2.202019064381736e-09	4.002454104864068e-09	224.0			542.5	587.0
SFPQ_3_left	SFPQ	5	7.802763732072636e-05	203.48852509292172	6.50171922622673e-45	1.573828860316788e-44	8238.88971823808	0.0	0.0	715.7319348413812	1.8549297539957e-311	4.340918084093e-311	0.0149383514252752	0.2666601552241674	0.2920563604836119	252.0	194.0	275.0	378.0	261.0
SFPQ_3_right	SFPQ	6	0.00030230442053677005	208.49387897692057	5.322668574123506e-46	1.3145051944191654e-45	68511.00906285203	0.0	0.0	220.20379299840187	2.3813116932027506e-96	3.3061636352111584e-96	-0.0921760111600353	1.1596888354537447e-05	1.6997400088268122e-05	247.0	327.0	86.0	296.0	509.0
SLTM_5_left	SLTM	1	5.3198179036401584e-05	111.49726772997126	6.147180121668091e-25	1.1537784228361651e-24	211.1764179189452	1.391949549741297e-46	1.4232997648255604e-46	128.89358403884168	1.0609410585202553e-56	1.3232616499126262e-56	0.211245739228669	1.5640604352436553e-22	4.290404313191312e-22	325.0	364.0	444.0	394.0	29.0
SLTM_5_right	SLTM	2	0.0	72.43695270492336	1.8642990453365363e-16	2.9461720664644743e-16							-0.0582902686528643	0.0014382316749757	0.001873774600513	386.0			542.5	466.0
SLTM_center_left	SLTM	3	4.817906931729528e-05	516.7014983565878	6.305147290406863e-113	2.74724274796299e-112	485.518899487901	3.7231501089049006e-106	3.9493227790720206e-106	42.25162944776347	4.474275013083384e-19	4.859619272583388e-19	-0.0977611762077618	2.3775512151824264e-08	4.097336099939744e-08	140.0	418.0	428.0	397.0	519.0
SLTM_center_right	SLTM	4	0.0008948061761673043	322.487697100117	9.390448470523031e-71	3.063194420865802e-70	12806.931659459671	0.0	0.0	1066.052381922752	0.0	0.0	-0.3942295936473953	2.15607362909159e-125	2.7432596387165333e-124	187.0	150.0	232.0	203.0	592.0
SLTM_3_left	SLTM	5	1.813591004248027e-05	4.948849037410099	0.0842114384231	0.0896491752846266	91776.06303711022	0.0	0.0	390.1661456968059	3.843501814334509e-170	6.3452720862104245e-170	0.0381130525496408	0.0233176665817598	0.0276665964601038	573.0	275.0	61.0	425.0	180.0
SLTM_3_right	SLTM	6	0.0004977084120961827	21.122849569054782	2.5895928962525297e-05	3.128023102404046e-05	46110.04673145678	0.0	0.0	70.00871522664792	3.950236759565117e-31	4.563377834204995e-31	0.1308028851018018	1.1764637827218454e-14	2.5676107374732247e-14	505.0	393.0	118.0	259.0	69.0
SMNDC1_5_left	SMNDC1	1	0.0	35.168280170718454	2.3083677166480183e-08	3.0273946163809256e-08							0.1753614697422867	1.7440495751446144e-08	3.049536976422454e-08	464.0			542.5	42.0
SMNDC1_5_right	SMNDC1	2	0.0	7.213701885674884	0.0271371689500362	0.0296130108399321							0.1393385220025383	2.582200681990387e-40	1.0294373385535007e-39	559.0			542.5	64.0
SMNDC1_center_left	SMNDC1	3	0.0	6.479650117069751	0.0391707470875066	0.0423655243322323							0.0115233919122337	0.3787842023239623	0.4059371917378664	564.0			542.5	274.0
SMNDC1_center_right	SMNDC1	4	1.3938817661033752e-05	36.52654663344516	1.1704723990937892e-08	1.5487812656121722e-08	207648.17318817356	0.0	0.0	644.4002100000147	1.686890364571752e-280	3.61249162979045e-280	-0.2102972140084788	2.232412165387925e-51	1.171037258685947e-50	461.0	212.0	22.0	430.0	574.0
SMNDC1_3_left	SMNDC1	5	4.008387862227513e-05	100.23871215121542	1.7117495399540023e-22	3.0801392901827184e-22	47715.26546242217	0.0	0.0	253.01611173832168	1.3484782163692276e-110	1.9876919163364588e-110	-0.1803459959246309	6.650543269598403e-55	3.5509150671605756e-54	339.0	308.0	115.0	406.0	566.0
SMNDC1_3_right	SMNDC1	6	0.0	84.9558440653016	3.565109377196223e-19	6.091643473640604e-19							0.2342254070071193	4.754660406001712e-81	3.645239644601313e-80	357.0			542.5	19.0
SND1_5_left	SND1	1	0.0010605953077105375	755.0004697654454	1.1316993677319049e-164	5.951177709624672e-164	19454.02146303261	0.0	0.0	762.1947103852218	0.0	0.0	-0.0506838690497083	2.831130411182673e-46	1.3226687389744053e-45	116.0	188.0	184.0	182.0	452.0
SND1_5_right	SND1	2	0.002037373542469457	2202.789394026491	0.0	0.0	23067.50921176288	0.0	0.0	1592.832104604187	0.0	0.0	0.004544907819837	0.0939570151451707	0.1076365805686055	41.0	118.0	172.0	130.0	295.0
SND1_center_left	SND1	3	0.005995513031623645	3010.722873354812	0.0	0.0	108053.88276318603	0.0	0.0	5370.806269796719	0.0	0.0	-0.0107571122162023	0.0039812445802176	0.0050227516012027	31.0	27.0	53.0	61.0	337.0
SND1_center_right	SND1	4	0.04940084809097006	6108.659959262811	0.0	0.0	422150.4543658162	0.0	0.0	15824.53076384354	0.0	0.0	0.1910943617528863	0.0	0.0	14.0	11.0	2.0	9.0	37.0
SND1_3_left	SND1	5	0.001365843276256968	1597.8079684479944	0.0	0.0	667.4728211508968	1.1484668841014723e-145	1.2503692215397324e-145	3193.636552108319	0.0	0.0	0.0372761888798184	5.0278029072851576e-26	1.4884287814636258e-25	56.0	54.0	417.0	163.0	181.0
SND1_3_right	SND1	6	0.004344885120637424	1895.6741161899024	0.0	0.0	2969.388101407996	0.0	0.0	4313.162866178691	0.0	0.0	0.016560322089479	2.5786265581327293e-09	4.672783884131431e-09	47.0	37.0	339.0	78.0	253.0
SRSF1_5_left	SRSF1	1	0.00013918438715976696	177.14090382229634	3.4224843846711096e-39	7.87817160245048e-39	11527.58752655698	0.0	0.0	106.3186495047885	6.741457360724915e-47	8.205419951123624e-47	0.0197862808897368	1.6133999709452483e-06	2.499516017163882e-06	265.0	373.0	243.0	348.0	238.0
SRSF1_5_right	SRSF1	2	0.0003802423673531221	127.46800444472991	2.092543646001864e-28	4.226661006824957e-28	549.9815289620775	3.741350633727715e-120	4.0060688389442985e-120	706.0450915024778	2.9675669886322162e-307	6.873854147137888e-307	-0.0123356820543858	1.2722375912312984e-06	2.0126933321595672e-06	302.0	196.0	424.0	280.0	342.0
SRSF1_center_left	SRSF1	3	0.0015993185875568363	145.18912845296117	2.968802727035911e-32	6.376653744689809e-32	116926.9567553032	0.0	0.0	339.2164044057923	5.0602647940343045e-148	8.089296536942163e-148	-0.036996935757374	1.1075515553562312e-16	2.567115620554365e-16	284.0	284.0	49.0	149.0	416.0
SRSF1_center_right	SRSF1	4	0.0028575070749362235	475.7336904897012	4.962970370605431e-104	1.965851900045008e-103	83727.99232397317	0.0	0.0	591.2023792908011	2.074505779678281e-257	4.261654407121898e-257	-0.0004312288885335	0.9004337438138041	0.9064972707081732	154.0	221.0	70.0	104.0	306.0
SRSF1_3_left	SRSF1	5	0.00039662594999024246	119.4031142884343	1.1801661971804765e-26	2.278168924936996e-26	65083.254095299104	0.0	0.0	1022.0097629263028	0.0	0.0	0.0358796047901786	2.671544127770072e-18	6.467948940917018e-18	316.0	155.0	88.0	277.0	187.0
SRSF1_3_right	SRSF1	6	0.003547209200132646	242.2139506450227	2.534596888798772e-53	6.8411685936604035e-53	34595.7982760714	0.0	0.0	432.39347833872887	1.7900643648256626e-188	3.101867258133018e-188	-0.065058958976908	5.508908806810517e-97	4.8445992154010136e-96	226.0	262.0	133.0	91.0	482.0
SRSF7_5_left	SRSF7	1	0.0	89.53239187511942	3.616497161099276e-20	6.321098189886987e-20							-0.0739752338939218	1.913655395937703e-05	2.764168905243349e-05	349.0			542.5	491.0
SRSF7_5_right	SRSF7	2	0.0008350968166991739	51.012770302963226	8.369850010488173e-12	1.2041529496221192e-11	2578.699241204626	0.0	0.0	813.5843104104475	0.0	0.0	-0.0927714923425875	1.25727595163035e-32	4.2002850227650797e-32	424.0	184.0	347.0	206.0	511.0
SRSF7_center_left	SRSF7	3	0.0002111584900558449	4.923502799393179	0.0852854511752787	0.0906343644894077	72890.28401367005	0.0	0.0	668.0100807840497	9.547871859950642e-291	2.104239720591064e-290	0.0197596595852844	0.0811209743632039	0.0936493101721929	574.0	206.0	83.0	325.0	239.0
SRSF7_center_right	SRSF7	4	1.6435130092250196e-05	180.8860224669455	5.261375456982899e-40	1.2249767285341863e-39	43084.45415387296	0.0	0.0	221.13424361953895	9.39317196084894e-97	1.3121538677616674e-96	0.0875238850114872	1.1519201444203726e-15	2.5799559788890738e-15	262.0	325.0	120.0	428.0	106.0
SRSF7_3_left	SRSF7	5	0.0	9.724626617148155	0.0077325753522726	0.0086074287680406							0.1546808023928514	2.5616540595262787e-21	6.808307233763175e-21	548.0			542.5	56.0
SRSF7_3_right	SRSF7	6	0.0	6.718881007844869	0.0347546986235762	0.0377230714597536							-0.0301437474393081	0.0232722385010413	0.0276665964601038	562.0			542.5	397.0
SRSF9_5_left	SRSF9	1	0.000147599952516701	123.8327412038304	1.288433203074475e-27	2.543508912218219e-27	666.0331257552025	2.35908918629902e-145	2.5622643315305145e-145	597.5066505837101	3.8068518255173636e-260	7.855957858113105e-260	0.0611808031037374	2.673613595819012e-12	5.475414144862222e-12	309.0	220.0	418.0	343.0	144.0
SRSF9_5_right	SRSF9	2	0.0018887948472674078	145.1928900779881	2.9632242134304837e-32	6.376653744689809e-32	12088.06264545049	0.0	0.0	191.02269460182416	1.1155904816393108e-83	1.498455854036234e-83	-0.0747090970833091	4.8889032703385e-46	2.266328802839088e-45	283.0	338.0	238.0	133.0	492.0
SRSF9_center_left	SRSF9	3	3.639311695453576e-05	31.551955801348782	1.4079260714486086e-07	1.808073481228739e-07	40668.14978401175	0.0	0.0	38.85888456727676	1.3308088548153279e-17	1.428338581763969e-17	0.0291373731388531	0.0045122316627807	0.005645009486073	475.0	423.0	123.0	411.0	211.0
SRSF9_center_right	SRSF9	4	0.0	137.1602943470436	1.644449398942216e-30	3.411952834539972e-30							0.0017940344118742	0.8413512831564542	0.8527594361484062	294.0			542.5	304.0
SRSF9_3_left	SRSF9	5	3.921627638053563e-05	22.78109188958193	1.130182947632229e-05	1.3760710540033127e-05	4102.6609823275685	0.0	0.0	280.05352787303696	2.458371630997745e-122	3.7706105421384334e-122	-0.10630525698182	1.0399465584628826e-30	3.3434840965634614e-30	501.0	296.0	322.0	408.0	529.0
