Cell Line	Feature	RBP	Position	Avg. SHAP	Avg. |SHAP|	Activity Score
K562	RBFOX2_5	RBFOX2	5	-0.03121818992383119	0.035617931968434324	
K562	RBFOX2_6	RBFOX2	6	-0.03508916179664799	0.03508916179664799	
K562	RBM15_1	RBM15	1	-0.22398241204067923	0.22398241204067923	0.7567567567567568
K562	RBM15_2	RBM15	2	-0.01859073380919654	0.02107610116786516	0.8405797101449275
K562	RBM15_3	RBM15	3	0.023585840953184115	0.02399591296400858	0.8709677419354839
K562	RBM15_4	RBM15	4	0.25910426623931526	0.25954949926677423	0.6129032258064516
K562	RBM15_5	RBM15	5	0.020454363336248605	0.022618891864429547	0.8028169014084507
K562	RBM15_6	RBM15	6	-0.21052333752218055	0.2105276184605146	0.7215189873417721
K562	RBM22_1	RBM22	1	0.0	0.0	
K562	RBM22_2	RBM22	2	-0.4014310154366737	0.4014310154366737	-0.0666666666666666
K562	RBM22_3	RBM22	3	-0.10518891339443522	0.10518891339443522	
K562	RBM22_4	RBM22	4	0.3962120583470059	0.39713432429394185	0.8620689655172413
K562	RBM22_5	RBM22	5	0.0	0.0	
K562	RBM22_6	RBM22	6	-0.03257173753644562	0.034407764166509563	0.4736842105263157
K562	RNF187_1	RNF187	1	0.0	0.0	
K562	RNF187_2	RNF187	2	0.0	0.0	
K562	RNF187_3	RNF187	3	0.0	0.0	
K562	RNF187_4	RNF187	4	0.0	0.0	
K562	RNF187_5	RNF187	5	0.0	0.0	
K562	RNF187_6	RNF187	6	-0.020521387096475035	0.021747849028745096	
K562	RPS10_1	RPS10	1	0.0	0.0	
K562	RPS10_2	RPS10	2	-3.9649646986505473e-05	0.001121065662159657	
K562	RPS10_3	RPS10	3			
K562	RPS10_4	RPS10	4	0.0	0.0	
K562	RPS10_5	RPS10	5			
K562	RPS10_6	RPS10	6	0.0	0.0	
K562	RPS11_1	RPS11	1	0.0	0.0	
K562	RPS11_2	RPS11	2	0.0	0.0	
K562	RPS11_3	RPS11	3			
K562	RPS11_4	RPS11	4			
K562	RPS11_5	RPS11	5			
K562	RPS11_6	RPS11	6			
K562	RPS3_1	RPS3	1	-0.03510930187511282	0.03535482797348943	
K562	RPS3_2	RPS3	2	-0.014368232648426483	0.020973482584832337	
K562	RPS3_3	RPS3	3	1.3167967574694215	1.3167967574694215	
K562	RPS3_4	RPS3	4	0.8966935439956673	0.8966935439956673	
K562	RPS3_5	RPS3	5	-0.037631698163340714	0.03766400823801202	
K562	RPS3_6	RPS3	6	-0.2966334413231972	0.2966334413231972	
K562	RPS6_1	RPS6	1	0.0	0.0	
K562	RPS6_2	RPS6	2	-0.010324633015701565	0.010324633015701565	
K562	RPS6_3	RPS6	3	0.0	0.0	
K562	RPS6_4	RPS6	4	0.0	0.0	
K562	RPS6_5	RPS6	5	-0.002148629661900012	0.002148629661900012	
K562	RPS6_6	RPS6	6	-0.1206531809821884	0.1206531809821884	
K562	RYBP_1	RYBP	1			
K562	RYBP_2	RYBP	2	0.0	0.0	
K562	RYBP_3	RYBP	3			
K562	RYBP_4	RYBP	4	0.0	0.0	
K562	RYBP_5	RYBP	5	0.0	0.0	
K562	RYBP_6	RYBP	6	0.0	0.0	
K562	SAFB_1	SAFB	1	0.0	0.0	
K562	SAFB_2	SAFB	2	0.0	0.0	
K562	SAFB_3	SAFB	3	-2.283453627636558	2.283453627636558	
K562	SAFB_4	SAFB	4	0.0005777887440155445	0.0005777887440155445	
K562	SAFB_5	SAFB	5	0.0	0.0	
K562	SAFB_6	SAFB	6	-0.021131138252231348	0.021131138252231348	
K562	SAFB2_1	SAFB2	1	0.0	0.0	
K562	SAFB2_2	SAFB2	2	0.0	0.0	
K562	SAFB2_3	SAFB2	3	-1.0835698246955872	1.0835698246955872	
K562	SAFB2_4	SAFB2	4	-0.0033772741399593215	0.0033772741399593215	
K562	SAFB2_5	SAFB2	5	-0.16020164442689797	0.16020164442689797	
K562	SAFB2_6	SAFB2	6	2.0916064292109127e-05	2.0916064292109127e-05	
K562	SBDS_1	SBDS	1			
K562	SBDS_2	SBDS	2			
K562	SBDS_3	SBDS	3			
K562	SBDS_4	SBDS	4			
K562	SBDS_5	SBDS	5			
K562	SBDS_6	SBDS	6			
K562	SDAD1_1	SDAD1	1	0.0	0.0	
K562	SDAD1_2	SDAD1	2	-0.0021486454012394933	0.003009760863362714	
K562	SDAD1_3	SDAD1	3	0.0	0.0	
K562	SDAD1_4	SDAD1	4	0.0	0.0	
K562	SDAD1_5	SDAD1	5	0.0	0.0	
K562	SDAD1_6	SDAD1	6	0.0	0.0	
K562	SERBP1_1	SERBP1	1	0.0009949836800474936	0.0009949836800474936	
K562	SERBP1_2	SERBP1	2	0.06656509154829486	0.06656509154829486	
K562	SERBP1_3	SERBP1	3	-0.029003636806669553	0.029003636806669553	
K562	SERBP1_4	SERBP1	4	0.06592943452029343	0.06592943452029343	
K562	SERBP1_5	SERBP1	5	-0.033509793366900964	0.033509793366900964	
K562	SERBP1_6	SERBP1	6	0.0	0.0	
K562	SF3B1_1	SF3B1	1	0.0	0.0	
K562	SF3B1_2	SF3B1	2	0.0	0.0	
K562	SF3B1_3	SF3B1	3	0.0	0.0	
K562	SF3B1_4	SF3B1	4			
K562	SF3B1_5	SF3B1	5	-0.05715091856090362	0.05715091856090362	
K562	SF3B1_6	SF3B1	6			
K562	SF3B4_1	SF3B4	1	0.029195945984956107	0.03541433781520724	0.8186528497409327
K562	SF3B4_2	SF3B4	2	-0.06587873434387226	0.06587873434387226	0.7142857142857143
K562	SF3B4_3	SF3B4	3	1.068200054047719	1.0683039521552804	0.8504672897196262
K562	SF3B4_4	SF3B4	4	-0.05590757647521328	0.05601799435562356	0.8723404255319149
K562	SF3B4_5	SF3B4	5	-0.22545772301503797	0.22545772301503797	0.8389423076923077
K562	SF3B4_6	SF3B4	6	-0.0014029111298179972	0.007522566843959967	0.782608695652174
K562	SLBP_1	SLBP	1	0.0	0.0	
K562	SLBP_2	SLBP	2	0.0	0.0	
K562	SLBP_3	SLBP	3			
K562	SLBP_4	SLBP	4			
K562	SLBP_5	SLBP	5			
K562	SLBP_6	SLBP	6	0.0	0.0	
K562	SLTM_1	SLTM	1	0.11355615780876205	0.11355615780876205	
K562	SLTM_2	SLTM	2	0.001241643199639971	0.001241643199639971	
K562	SLTM_3	SLTM	3	-0.5097286068039499	0.5097286068039499	
K562	SLTM_4	SLTM	4	-0.00675083688621396	0.00675083688621396	
K562	SLTM_5	SLTM	5	0.0766202796073187	0.0766202796073187	
K562	SLTM_6	SLTM	6	-0.0036495553002515364	0.0036495553002515364	
K562	SMNDC1_1	SMNDC1	1	-0.0017999916865588214	0.014061730909898042	
K562	SMNDC1_2	SMNDC1	2	0.028706412749144365	0.02946554350637598	
K562	SMNDC1_3	SMNDC1	3	-0.006859475815082857	0.011384563703795782	
K562	SMNDC1_4	SMNDC1	4	-0.36515581121801116	0.36515581121801116	
K562	SMNDC1_5	SMNDC1	5	-0.012914160689217828	0.02071898477857332	0.0588235294117647
K562	SMNDC1_6	SMNDC1	6	-0.004026208586898246	0.004026208586898246	
K562	SND1_1	SND1	1	-0.17718816560276682	0.17718816560276682	
K562	SND1_2	SND1	2	-0.21640992503556788	0.216542539414146	
K562	SND1_3	SND1	3	1.2547257303021278	1.2547257303021278	
K562	SND1_4	SND1	4	1.2945175925305992	1.2945175925305992	
K562	SND1_5	SND1	5	0.019977561006074722	0.0359509400338662	
K562	SND1_6	SND1	6	-0.010902480675960544	0.015496002437094964	
K562	SRSF1_1	SRSF1	1	-0.09592380786379623	0.09592380786379623	0.4418604651162791
K562	SRSF1_2	SRSF1	2	-0.08462282874330297	0.0863203196828512	0.3972602739726027
K562	SRSF1_3	SRSF1	3	0.36964197717641795	0.3696439552100751	0.8333333333333334
K562	SRSF1_4	SRSF1	4	0.8709125658089436	0.8709125658089436	0.803921568627451
K562	SRSF1_5	SRSF1	5	0.0012526247622865504	0.0207975498879413	0.4603174603174603
K562	SRSF1_6	SRSF1	6	-0.17413368618112254	0.1741338421648086	0.5151515151515151
K562	SRSF7_1	SRSF7	1	-0.012461245353012506	0.014767485851389837	
K562	SRSF7_2	SRSF7	2	-0.13792371103430495	0.13792371103430495	
K562	SRSF7_3	SRSF7	3	-0.052555811500857	0.052555811500857	
K562	SRSF7_4	SRSF7	4	-0.12862306761743367	0.12862306761743367	
K562	SRSF7_5	SRSF7	5	-0.1481116897611662	0.1481116897611662	
K562	SRSF7_6	SRSF7	6	0.0020952457055530963	0.0055799471474519274	
K562	SRSF9_1	SRSF9	1	-0.36769041900016086	0.36769041900016086	
K562	SRSF9_2	SRSF9	2	0.0036259595922765193	0.00606981874728871	
K562	SRSF9_3	SRSF9	3	0.0	0.0	
K562	SRSF9_4	SRSF9	4	0.0	0.0	
K562	SRSF9_5	SRSF9	5	0.0	0.0	
K562	SRSF9_6	SRSF9	6	0.0	0.0	
K562	SSB_1	SSB	1	-0.00016550115561192962	0.00016550115561192962	
K562	SSB_2	SSB	2	0.0	0.0	
K562	SSB_3	SSB	3	0.0	0.0	
K562	SSB_4	SSB	4	0.0	0.0	
K562	SSB_5	SSB	5	0.01530785231250731	0.01530785231250731	
K562	SSB_6	SSB	6	0.0	0.0	
K562	SUPV3L1_1	SUPV3L1	1			
K562	SUPV3L1_2	SUPV3L1	2			
K562	SUPV3L1_3	SUPV3L1	3	0.0	0.0	
K562	SUPV3L1_4	SUPV3L1	4			
K562	SUPV3L1_5	SUPV3L1	5	0.0	0.0	
K562	SUPV3L1_6	SUPV3L1	6	0.0	0.0	
K562	TAF15_1	TAF15	1	-0.000970374141995896	0.0009758094695237506	
K562	TAF15_2	TAF15	2	0.0	0.0	
K562	TAF15_3	TAF15	3	0.0	0.0	
K562	TAF15_4	TAF15	4	0.0	0.0	
K562	TAF15_5	TAF15	5	0.0	0.0	
K562	TAF15_6	TAF15	6	0.0	0.0	
K562	TARDBP_1	TARDBP	1	0.0002651246631825247	0.0002651246631825247	
K562	TARDBP_2	TARDBP	2	-0.002059074771971903	0.002059074771971903	0.8181818181818182
K562	TARDBP_3	TARDBP	3	0.00473584203807857	0.007366908733658622	
K562	TARDBP_4	TARDBP	4	-0.03459024658376301	0.040336014929454066	
K562	TARDBP_5	TARDBP	5	-0.14413218558765947	0.14413218558765947	0.5238095238095238
K562	TARDBP_6	TARDBP	6	-0.01649564877622808	0.01649564877622808	
K562	TBRG4_1	TBRG4	1	0.016736549088007705	0.016736549088007705	
K562	TBRG4_2	TBRG4	2	-0.029145516432490852	0.029145516432490852	
K562	TBRG4_3	TBRG4	3	0.0	0.0	
K562	TBRG4_4	TBRG4	4	0.0	0.0	
K562	TBRG4_5	TBRG4	5	0.0	0.0	
K562	TBRG4_6	TBRG4	6	0.0	0.0	
K562	TIA1_1	TIA1	1	-0.006866259462658643	0.007173231450720368	
K562	TIA1_2	TIA1	2	-0.17547670759916695	0.17547670759916695	-0.1724137931034483
K562	TIA1_3	TIA1	3	-0.06914573553912887	0.07258507684657145	
K562	TIA1_4	TIA1	4	-0.025294411127686676	0.028447568631378553	-0.1666666666666666
K562	TIA1_5	TIA1	5	-0.0016858657658927508	0.009733447733711468	
K562	TIA1_6	TIA1	6	-0.08747273747995968	0.0874958681744115	-0.4545454545454545
K562	TRA2A_1	TRA2A	1	-0.03414250115842125	0.034194796487759624	
K562	TRA2A_2	TRA2A	2	-0.4254005672670464	0.4254005672670464	
K562	TRA2A_3	TRA2A	3	0.17927663622222925	0.17927663622222925	
K562	TRA2A_4	TRA2A	4	-0.021247501053425048	0.023232834402656978	
K562	TRA2A_5	TRA2A	5	0.0032881357501157666	0.006050808852431331	
K562	TRA2A_6	TRA2A	6	-0.2254082668973407	0.2254082668973407	
K562	TROVE2_1	TROVE2	1	0.0	0.0	
K562	TROVE2_2	TROVE2	2	-0.29613515873581675	0.29613515873581675	
K562	TROVE2_3	TROVE2	3	0.29631402630072373	0.29631402630072373	
K562	TROVE2_4	TROVE2	4	0.9642087662220001	0.9642087662220001	
K562	TROVE2_5	TROVE2	5	0.04633973414361801	0.04633973414361801	
K562	TROVE2_6	TROVE2	6	0.00023442775818693917	0.00023442775818693917	
K562	U2AF1_1	U2AF1	1	-0.009415492157721436	0.01320725057608028	0.4054054054054054
K562	U2AF1_2	U2AF1	2	-0.014449800712478847	0.014747939203569923	0.8181818181818182
K562	U2AF1_3	U2AF1	3	-0.0016622364232631974	0.012801703651949907	0.3170731707317073
K562	U2AF1_4	U2AF1	4	-0.13066233025458843	0.13066233025458843	
K562	U2AF1_5	U2AF1	5	-0.2696399121569383	0.2696399121569383	0.4712643678160919
K562	U2AF1_6	U2AF1	6	0.6290332435671963	0.6290332435671963	
K562	U2AF2_1	U2AF2	1	-0.010522222830542653	0.011942525702386575	0.5714285714285714
K562	U2AF2_2	U2AF2	2	5.848558331317782e-05	0.000783880900915833	0.6842105263157895
K562	U2AF2_3	U2AF2	3	-0.0009897787929609547	0.02516209410022918	0.3129770992366412
K562	U2AF2_4	U2AF2	4	-0.008493996252533656	0.010046448686167796	0.238095238095238
K562	U2AF2_5	U2AF2	5	-0.016283147064976772	0.02215207722098357	0.688715953307393
K562	U2AF2_6	U2AF2	6	-0.060546711714407384	0.060546711714407384	
K562	UCHL5_1	UCHL5	1	-0.0039829991103709755	0.01538802080874461	-0.4482758620689655
K562	UCHL5_2	UCHL5	2	-0.20845169451335885	0.20845284115863713	-0.1363636363636363
K562	UCHL5_3	UCHL5	3	1.117757612592074	1.117757612592074	0.4285714285714285
K562	UCHL5_4	UCHL5	4	0.9231288941862021	0.9231376662821512	0.0
K562	UCHL5_5	UCHL5	5	-0.17360278595142406	0.17360545859669074	-0.037037037037037
K562	UCHL5_6	UCHL5	6	-0.08140989564377024	0.08418306164376146	-0.1764705882352941
K562	UPF1_1	UPF1	1	-0.004005921932901195	0.005132118367598144	
K562	UPF1_2	UPF1	2	0.0037683849246158813	0.005002777896681552	
K562	UPF1_3	UPF1	3	0.3497294622678726	0.3497294622678726	
K562	UPF1_4	UPF1	4	0.39535428790841254	0.39535428790841254	
K562	UPF1_5	UPF1	5	-0.024954438551384777	0.036398698045828216	
K562	UPF1_6	UPF1	6	-0.024331414363659692	0.030709364635162356	-0.3333333333333333
K562	UTP18_1	UTP18	1	0.0	0.0	
K562	UTP18_2	UTP18	2	-0.00025206135417307497	0.00025206135417307497	
K562	UTP18_3	UTP18	3	0.0	0.0	
K562	UTP18_4	UTP18	4	0.0	0.0	
K562	UTP18_5	UTP18	5	0.01673442877542514	0.01673442877542514	
K562	UTP18_6	UTP18	6	0.002653458101439823	0.002653458101439823	
K562	UTP3_1	UTP3	1			
K562	UTP3_2	UTP3	2			
K562	UTP3_3	UTP3	3	0.0	0.0	
K562	UTP3_4	UTP3	4			
K562	UTP3_5	UTP3	5			
K562	UTP3_6	UTP3	6			
K562	WDR3_1	WDR3	1	0.0	0.0	
K562	WDR3_2	WDR3	2			
K562	WDR3_3	WDR3	3	0.0	0.0	
K562	WDR3_4	WDR3	4			
K562	WDR3_5	WDR3	5			
K562	WDR3_6	WDR3	6			
K562	WDR43_1	WDR43	1	0.0	0.0	
K562	WDR43_2	WDR43	2	0.0	0.0	
K562	WDR43_3	WDR43	3	0.0	0.0	
K562	WDR43_4	WDR43	4	0.0	0.0	
K562	WDR43_5	WDR43	5	0.3550767165773055	0.3550767165773055	
K562	WDR43_6	WDR43	6	0.0	0.0	
K562	WRN_1	WRN	1	0.0	0.0	
K562	WRN_2	WRN	2	0.0	0.0	
K562	WRN_3	WRN	3	0.0	0.0	
K562	WRN_4	WRN	4	0.0	0.0	
K562	WRN_5	WRN	5	0.0	0.0	
K562	WRN_6	WRN	6	0.0	0.0	
K562	XRCC6_1	XRCC6	1	0.012546082702175868	0.012546082702175868	
K562	XRCC6_2	XRCC6	2	0.010338747149957831	0.03162903883901394	
K562	XRCC6_3	XRCC6	3	-0.03275241758262128	0.03275241758262128	
K562	XRCC6_4	XRCC6	4	0.0	0.0	
K562	XRCC6_5	XRCC6	5	-0.006105623973704035	0.0066504366161354205	
K562	XRCC6_6	XRCC6	6	0.0	0.0	
K562	XRN2_1	XRN2	1	-0.008110705413985396	0.008110705413985396	
K562	XRN2_2	XRN2	2	-0.44705615129865955	0.44705615129865955	
K562	XRN2_3	XRN2	3	-0.007892975080183032	0.007892975080183032	
K562	XRN2_4	XRN2	4	-0.10452274927037639	0.10452274927037639	
K562	XRN2_5	XRN2	5	-0.05455751177854836	0.05455751177854836	
K562	XRN2_6	XRN2	6	-0.032810794000665264	0.044704893703552455	
K562	YBX3_1	YBX3	1	-0.0023007103358968634	0.015029354600942638	0.8333333333333334
K562	YBX3_2	YBX3	2	-0.10469401993623312	0.10531290476065693	0.2307692307692307
K562	YBX3_3	YBX3	3	1.2465137414711998	1.2465137414711998	
K562	YBX3_4	YBX3	4	1.2566537811471028	1.2566537811471028	
K562	YBX3_5	YBX3	5	-0.019036018182053926	0.023481788897025225	-0.0909090909090909
K562	YBX3_6	YBX3	6	-0.22033418389828743	0.22033418389828743	-0.2
K562	YWHAG_1	YWHAG	1	0.0	0.0	
K562	YWHAG_2	YWHAG	2	0.0	0.0	
K562	YWHAG_3	YWHAG	3	-0.00045817669618486434	0.00045817669618486434	
K562	YWHAG_4	YWHAG	4	-0.01466642453683069	0.01466642453683069	
K562	YWHAG_5	YWHAG	5	0.0	0.0	
K562	YWHAG_6	YWHAG	6	0.0	0.0	
K562	ZC3H11A_1	ZC3H11A	1	-0.0005666287040718278	0.0005666287040718278	
K562	ZC3H11A_2	ZC3H11A	2	0.0	0.0	
K562	ZC3H11A_3	ZC3H11A	3	-0.0006377178153798013	0.0006377178153798013	
K562	ZC3H11A_4	ZC3H11A	4	0.12985019545469964	0.12985019545469964	
K562	ZC3H11A_5	ZC3H11A	5	0.2244022898200267	0.2244022898200267	
K562	ZC3H11A_6	ZC3H11A	6	0.1849569681508466	0.18589842026833342	
K562	ZC3H8_1	ZC3H8	1	-6.921262882484803e-06	6.921262882484803e-06	
K562	ZC3H8_2	ZC3H8	2	0.0002531305278272446	0.0002531305278272446	
K562	ZC3H8_3	ZC3H8	3	0.0071170953105836885	0.009249728501719807	
K562	ZC3H8_4	ZC3H8	4	-0.01843668686880214	0.0184554066291916	
K562	ZC3H8_5	ZC3H8	5	0.0005335858727341274	0.009456494074838296	
K562	ZC3H8_6	ZC3H8	6	-0.02861112945760889	0.02861112945760889	
K562	ZNF622_1	ZNF622	1	-0.015618987383506071	0.015931490332586423	
K562	ZNF622_2	ZNF622	2	-0.03254067898553178	0.032974198521036384	
K562	ZNF622_3	ZNF622	3	0.8259903625722838	0.8260679358835085	
K562	ZNF622_4	ZNF622	4	1.0206427144344374	1.0206427144344374	
K562	ZNF622_5	ZNF622	5	-0.13921237849826612	0.13921237849826612	
K562	ZNF622_6	ZNF622	6	-0.1135625965834862	0.11406427742450834	
K562	ZNF800_1	ZNF800	1	-0.01993122485341692	0.024401598879896232	
K562	ZNF800_2	ZNF800	2	-0.4050222479749717	0.4050222479749717	
K562	ZNF800_3	ZNF800	3	0.5737611761557743	0.5737611761557743	
K562	ZNF800_4	ZNF800	4	0.7940311538100074	0.7940311538100074	
K562	ZNF800_5	ZNF800	5	-0.02687167989313155	0.027309417260864634	
K562	ZNF800_6	ZNF800	6	-0.0036273336430254232	0.0076484408995444435	
K562	ZRANB2_1	ZRANB2	1	0.0	0.0	
K562	ZRANB2_2	ZRANB2	2	-0.0008006781360887837	0.0008006781360887837	
K562	ZRANB2_3	ZRANB2	3	-0.0030401010609326378	0.0030401010609326378	
K562	ZRANB2_4	ZRANB2	4	-0.03262254104862366	0.03262254104862366	
K562	ZRANB2_5	ZRANB2	5	-0.0019245748554097273	0.007473400752132875	
K562	ZRANB2_6	ZRANB2	6	0.0	0.0	
