Cell Line	Sorted RBP Pair	PPI	Abs. SHAP Sum Value
HepG2	G3BP1-XRN2	false	0.044397917761671124
HepG2	FUBP3-RBM22	false	0.044072676450014114
HepG2	EIF3D-TARDBP	false	0.04406238719820976
HepG2	PPIG-PRPF4	false	0.04395009612198919
HepG2	RBFOX2-RPS3	false	0.04370288923382759
HepG2	RBM22-SUGP2	false	0.04292488843202591
HepG2	SF3B4-UCHL5	false	0.04283585026860237
HepG2	RBM5-TRA2A	false	0.042809710605069995
HepG2	G3BP1-TRA2A	false	0.04231405025348067
HepG2	BUD13-GTF2F1	false	0.04220988880842924
HepG2	SUB1-UCHL5	false	0.04191398504190147
HepG2	QKI-RBFOX2	true	0.04136036243289709
HepG2	RBFOX2-SFPQ	false	0.04113093018531799
HepG2	SF3A3-SRSF1	false	0.04045556765049696
HepG2	PTBP1-QKI	true	0.0402049645781517
HepG2	ILF3-UCHL5	false	0.04008650779724121
HepG2	PTBP1-UCHL5	false	0.04003269225358963
HepG2	EFTUD2-TARDBP	false	0.03969631654035766
HepG2	HNRNPK-RBM22	false	0.039480600506067276
HepG2	PPIG-ZC3H11A	false	0.03917463966354262
HepG2	HNRNPC-SUB1	false	0.03879095707088709
HepG2	BUD13-PRPF4	false	0.03864173706097063
HepG2	AKAP1-RBFOX2	false	0.038592275232076645
HepG2	SRSF1-U2AF1	false	0.03825752343982458
HepG2	HNRNPK-RBM5	false	0.03777424618601799
HepG2	DKC1-U2AF2	false	0.037320226430892944
HepG2	TIA1-U2AF1	false	0.037088533863425255
HepG2	RPS3-U2AF2	false	0.036551057040924206
HepG2	PCBP1-XRN2	false	0.036034874618053436
HepG2	RBM22-XRN2	false	0.035530042834579945
HepG2	BUD13-SRSF1	false	0.03537399836932309
HepG2	CSTF2T-FAM120A	false	0.03525917790830135
HepG2	TIA1-TIAL1	false	0.03485270403325558
HepG2	RBM5-SRSF1	false	0.03483658144250512
HepG2	EFTUD2-XRN2	false	0.03477497218409553
HepG2	FKBP4-PPIG	false	0.03473519123508595
HepG2	DDX3X-TARDBP	false	0.0345148055057507
HepG2	NKRF-PRPF4	false	0.03404870058875531
HepG2	SRSF1-TARDBP	false	0.03376436606049538
HepG2	XRN2-ZC3H11A	false	0.033410485833883286
HepG2	RBM15-UCHL5	false	0.03218314051628113
HepG2	RBM15-TIA1	false	0.03169582411646843
HepG2	IGF2BP1-PPIG	false	0.03155087195773376
HepG2	GTF2F1-SF3A3	false	0.031042628223076463
HepG2	EFTUD2-TIA1	false	0.030316045507788658
HepG2	BUD13-SF3A3	false	0.029367876704782248
HepG2	EFTUD2-IGF2BP1	false	0.02891183621250093
HepG2	FXR2-RPS3	false	0.028625139966607094
HepG2	FXR2-RBM15	false	0.028381632640957832
HepG2	FKBP4-UCHL5	false	0.028002187609672546
HepG2	PRPF4-UCHL5	false	0.02793494611978531
HepG2	SF3B4-SUGP2	false	0.027650000527501106
HepG2	BUD13-U2AF1	false	0.027467600724776275
HepG2	DDX3X-SRSF7	false	0.027245537377893925
HepG2	RBFOX2-ZC3H11A	false	0.027144070714712143
HepG2	RBFOX2-TIAL1	false	0.02713552676141262
HepG2	EFTUD2-XPO5	false	0.02713257074356079
HepG2	BUD13-LIN28B	false	0.026906457729637623
HepG2	BUD13-HNRNPC	false	0.026881076395511627
HepG2	EIF3D-SRSF1	false	0.02677699364721775
HepG2	TIAL1-U2AF1	false	0.026728539261966944
HepG2	FUBP3-TIA1	false	0.026379629969596863
HepG2	SRSF7-U2AF2	false	0.026150993071496487
HepG2	SRSF1-SRSF9	false	0.025938168168067932
HepG2	EFTUD2-FUBP3	false	0.025926933623850346
HepG2	SRSF1-ZC3H11A	false	0.025905493646860123
HepG2	BUD13-XRN2	false	0.02585805207490921
HepG2	U2AF1-UCHL5	false	0.025481026619672775
HepG2	DDX3X-SRSF1	false	0.02533565799240023
HepG2	LARP4-PTBP1	false	0.024464046582579613
HepG2	AKAP1-G3BP1	false	0.02430710569024086
HepG2	SF3B4-SUB1	false	0.024236647557700053
HepG2	EIF3H-SF3B4	false	0.02394888736307621
HepG2	FUBP3-RBFOX2	true	0.023778440430760384
HepG2	IGF2BP3-RBM22	false	0.02349676378071308
HepG2	PCBP2-SUGP2	false	0.02348456345498562
HepG2	PTBP1-RBFOX2	false	0.023241661489009857
HepG2	GTF2F1-U2AF2	false	0.022900346666574478
HepG2	EFTUD2-SMNDC1	false	0.02283262461423874
HepG2	PRPF4-XRN2	false	0.022725173708749935
HepG2	PRPF4-RBFOX2	false	0.022701390087604523
HepG2	PPIG-TIA1	false	0.02251688385149464
HepG2	G3BP1-TARDBP	false	0.02236552571412176
HepG2	NIP7-U2AF1	false	0.022251388058066368
HepG2	EFTUD2-NKRF	false	0.021958651021122932
HepG2	G3BP1-PCBP1	false	0.021901472937315702
HepG2	RBM5-UCHL5	false	0.02165021374821663
HepG2	AKAP1-CSTF2T	false	0.021627221256494522
HepG2	PRPF4-SF3A3	false	0.02144171332474798
HepG2	SF3B4-SMNDC1	false	0.020851217210292816
HepG2	ILF3-PPIG	false	0.020722508925246075
HepG2	PCBP1-PPIG	false	0.020541831851005554
HepG2	LARP4-PRPF4	false	0.019970975816249847
HepG2	NKRF-RBM5	false	0.01955641806125641
HepG2	IGF2BP1-PCBP1	false	0.01946813240647316
HepG2	FKBP4-PRPF4	false	0.01924266666173935
HepG2	HNRNPK-PTBP1	false	0.019113820046186447
HepG2	FAM120A-SF3B4	false	0.019030405208468437
HepG2	LARP4-PCBP2	false	0.01900348626077175
HepG2	HNRNPK-U2AF1	false	0.018866184633225203
HepG2	BUD13-FXR2	false	0.01850995607674122
HepG2	IGF2BP1-SRSF7	false	0.018351441249251366
HepG2	BUD13-RBM5	false	0.018235212191939354
HepG2	G3BP1-U2AF1	false	0.01787179202074185
HepG2	DDX6-SF3A3	false	0.017579838633537292
HepG2	PCBP1-PRPF4	false	0.017416074872016907
HepG2	EFTUD2-SUB1	false	0.01712503330782056
HepG2	GTF2F1-HNRNPK	false	0.016567515209317207
HepG2	DDX6-PPIG	false	0.016452691052109003
HepG2	RBFOX2-UCHL5	false	0.016087534837424755
HepG2	RBFOX2-SF3B4	true	0.01576039314386435
HepG2	EIF3H-U2AF2	false	0.015743186697363853
HepG2	ILF3-TARDBP	false	0.015696844086050987
HepG2	AKAP1-TIA1	false	0.015676632523536682
HepG2	LIN28B-NKRF	false	0.01565157063305378
HepG2	RPS3-TIAL1	false	0.015637900680303574
HepG2	CSTF2T-ZC3H11A	false	0.015306445420719683
HepG2	LIN28B-PRPF4	false	0.015301905084925238
HepG2	FXR2-SF3B4	false	0.015289341014067759
HepG2	EFTUD2-ZC3H11A	false	0.015115959569811821
HepG2	PRPF4-SRSF1	false	0.014975912868976593
HepG2	SUB1-TIAL1	false	0.014871804043650627
HepG2	BUD13-IGF2BP3	false	0.014696727506816387
HepG2	BUD13-HNRNPK	false	0.0145523592364043
HepG2	BUD13-SMNDC1	false	0.014501860365271568
HepG2	TRA2A-U2AF2	false	0.01410593744367361
HepG2	DDX3X-NIP7	false	0.014020618051290512
HepG2	FKBP4-SMNDC1	false	0.013570588082075119
HepG2	EFTUD2-PRPF4	false	0.012955419952049851
HepG2	GTF2F1-LARP4	false	0.012949450872838497
HepG2	NKRF-RBM22	false	0.012904630973935127
HepG2	EFTUD2-FKBP4	false	0.012806732760509476
HepG2	DDX3X-U2AF1	false	0.012316741034737788
HepG2	RBFOX2-U2AF1	false	0.012243219651281834
HepG2	IGF2BP1-NKRF	false	0.012145712040364742
HepG2	EIF3H-G3BP1	false	0.012037623673677444
HepG2	PCBP2-U2AF2	false	0.0119429100304842
HepG2	HNRNPK-TIAL1	false	0.011913022957742214
HepG2	FXR2-LARP4	false	0.011811943724751472
HepG2	AKAP1-PPIG	false	0.011791922317570425
HepG2	G3BP1-HNRNPK	false	0.011322248727083206
HepG2	LIN28B-U2AF1	false	0.011175202205777168
HepG2	DDX6-EFTUD2	false	0.01113131083548069
HepG2	G3BP1-TIAL1	false	0.010981008788803592
HepG2	DDX3X-FUS	false	0.010952458716928959
HepG2	GTF2F1-TARDBP	false	0.01092554535716772
HepG2	SF3B4-TIAL1	false	0.01059907051967457
HepG2	CSTF2T-SF3A3	false	0.010512390173971653
HepG2	EFTUD2-FXR2	false	0.01043521509382117
HepG2	GTF2F1-ZC3H11A	false	0.010393697768449783
HepG2	LIN28B-RBFOX2	false	0.010295774787664413
HepG2	CSTF2T-RBFOX2	false	0.010149098001420498
HepG2	AKAP1-U2AF2	false	0.01012060884386301
