Interaction Term	Same Position	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	K562 - Beta (trained on All Data and All Position PPI)	K562 - P-value (trained on All Data and All Position PPI)	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value	HepG2 - Beta (trained on All Data and All Position PPI)	HepG2 - P-value (trained on All Data and All Position PPI)
SRSF1-5_TAF15-4_interaction	False	0.0		57676.0	0.726777576461613				0.0										
SRSF1-5_TAF15-5_interaction	True	73.0	0.9377054794520548	57792.0	0.7255051650747507	0.2122003143773041	0.2691426865773089	2.619969602181381e-10	-0.0124098284848667	0.8624566442625426									
SRSF1-5_TAF15-6_interaction	False	14.0	0.9972857142857142	57047.0	0.7267876750749381	0.2704980392107761	0.0253097842871961	0.8171455423779005	0.2918262699619405	0.036871805436016									
SRSF1-6_TAF15-1_interaction	False	18.0	0.996888888888889	100892.0	0.7280258989810887	0.2688629899078003	0.2240004601565143	0.0087686569487131	-0.1437513123247233	0.0481321619526954									
SRSF1-6_TAF15-2_interaction	False	3.0	0.3783333333333333	100859.0	0.7283936683885425	-0.3500603350552091	-0.582171766773741	0.0041518283096046	-0.580723775433874	4.6185941513492415e-08									
SRSF1-6_TAF15-3_interaction	False	5.0	0.4269999999999999	101390.0	0.7279816796528257	-0.3009816796528257	-0.3049739893073616	0.0514070685882933	-0.4745004328794221	1.875562592939933e-08									
SRSF1-6_TAF15-4_interaction	False	44.0	0.9234204545454546	101250.0	0.7278571012345679	0.1955633533108867	0.1962333381836661	0.0003149294220023	0.3332293228409421	1.776076898476526e-09									
SRSF1-6_TAF15-5_interaction	False	5.0	0.7994	101590.0	0.727595969091446	0.071804030908554	0.1077811170489	0.49082336764722	0.0030053736179699	0.9620397919734184									
SRSF1-6_TAF15-6_interaction	True	5.0	0.7994	100727.0	0.7281082083254737	0.0712917916745262	-0.2017076478236965	0.2194595084265313	0.0030053736179705	0.9620397919734116									
SRSF9-1_TRA2A-1_interaction	True										6.0	0.99575	11340.0	0.679523721340388	0.316226278659612	0.3161322944805165	0.0288441323657054	0.1534987657148981	0.0052940976476007
SRSF9-1_TRA2A-2_interaction	False										6.0	0.99575	19602.0	0.6907083460871342	0.3050416539128658	0.2952542109890195	0.0411904790126737	0.1534987657148989	0.0052940976476007
SRSF9-1_TRA2A-3_interaction	False										0.0		7123.0	0.7886080303243016				0.0	
SRSF9-1_TRA2A-4_interaction	False										14.0	0.997714285714286	13459.0	0.8371548777769522	0.1605594079373337	0.1107398339410689	0.2427221650799026	0.0187502236339461	0.9221325490278224
SRSF9-1_TRA2A-5_interaction	False										7.0	0.9979285714285714	11314.0	0.6787031553827116	0.3192254160458597	0.3195396915676919	0.0170494506943064	0.8139867248495923	0.0007381977290154
SRSF9-1_TRA2A-6_interaction	False										29.0	0.9958275862068964	19153.0	0.6610806401085991	0.3347469460982973	0.332594591207189	4.807867685078482e-07	-0.5255837486920567	2.069627056411936e-05
SRSF9-2_TRA2A-1_interaction	False										6.0	0.99575	15888.0	0.6942015357502518	0.3015484642497482	0.3102129134365	0.031876493131038	0.1534987657149005	0.0052940976476002
SRSF9-2_TRA2A-2_interaction	True										282.0	0.9487429078014183	23598.0	0.6924230019493177	0.2563199058521007	0.2551355927339671	4.7293834975083225e-32	-0.2497573772436025	0.0218682961765573
SRSF9-2_TRA2A-3_interaction	False										161.0	0.9194937888198758	11349.0	0.761728169882809	0.1577656189370667	0.0659627650680281	0.0217527528681237	-0.0170971864016754	0.701165932418031
SRSF9-2_TRA2A-4_interaction	False										274.0	0.9473448905109488	17487.0	0.8062980213873163	0.1410468691236325	0.0636434386706497	0.0038848098953713	0.2397308786158651	0.1189213379716259
SRSF9-2_TRA2A-5_interaction	False										265.0	0.9481018867924528	15346.0	0.6851296429036882	0.2629722438887646	0.2806369964805556	8.863956209290096e-36	0.07077137878881	0.6305692982927749
SRSF9-2_TRA2A-6_interaction	False										254.0	0.9459153543307086	23251.0	0.6693297277536451	0.2765856265770635	0.2861440068105619	2.8796551984754457e-36	0.1539435180795556	0.1086911895499852
SRSF9-3_TRA2A-1_interaction	False										22.0	0.9891363636363636	10517.0	0.6989558809546449	0.2901804826817187	0.2019490295581328	0.0077966648637234	-0.0363032325236464	0.7878511742424279
SRSF9-3_TRA2A-2_interaction	False										45.0	0.993888888888889	18733.0	0.7013536005978754	0.2925352882910136	0.1876834904011371	0.0004343308630656	0.009528712166009	0.929660224371294
SRSF9-3_TRA2A-3_interaction	True										15.0	0.9984666666666668	6302.0	0.8352894319263727	0.163177234740294	0.0355364056619281	0.698718350657085	0.3797969925599021	0.0559218903991527
SRSF9-3_TRA2A-4_interaction	False										15.0	0.9984666666666668	12666.0	0.863883033317543	0.1345836333491237	0.0021443112879142	0.9813383264804558	0.3797969925599014	0.0559218903991521
SRSF9-3_TRA2A-5_interaction	False										0.0		10537.0	0.6993937078864951				0.0	
SRSF9-3_TRA2A-6_interaction	False										123.0	0.9866869918699188	18174.0	0.6687247441399802	0.3179622477299386	0.2225369434157284	1.3812628084035398e-11	0.3837911430649401	1.3642381872901064e-05
SRSF9-4_TRA2A-1_interaction	False										12.0	0.9985416666666668	12680.0	0.7398262618296529	0.2587154048370137	0.1572460127486891	0.1243651793216114	0.373467067242589	0.3528523950402595
SRSF9-4_TRA2A-2_interaction	False										97.0	0.9886340206185568	20772.0	0.7243709320238783	0.2642630885946785	0.1299641479564161	0.0003594886256994	-0.7835260487090228	0.0302797101548628
SRSF9-4_TRA2A-3_interaction	False										17.0	0.9986176470588236	8441.0	0.8613334912925009	0.1372841557663227	-0.0173927063538267	0.8399644118798245	-0.6387555820764597	0.0035617641308211
SRSF9-4_TRA2A-4_interaction	True										70.0	0.9964928571428572	14699.0	0.8737266820872169	0.1227661750556403	-0.050937114068394	0.2333250487043711	-0.0252193158940905	0.8006626697711465
SRSF9-4_TRA2A-5_interaction	False										4.0	0.997375	12672.0	0.7395875552398989	0.257787444760101	0.1566342539299796	0.3761582214605081	0.5666634157284811	0.0039455901764595
SRSF9-4_TRA2A-6_interaction	False										210.0	0.989102380952381	20143.0	0.6945949709576528	0.2945074099947282	0.1707132440442177	1.177570095209427e-11	-0.017325044598592	0.8466285518106703
SRSF9-5_TRA2A-1_interaction	False										0.0		10720.0	0.6850884794776119				0.0	
SRSF9-5_TRA2A-2_interaction	False										2.0	0.99925	18978.0	0.6941520444725472	0.3050979555274528	0.2643496145438209	0.2909297756624349	-0.2936372093679437	0.0908716144549643
SRSF9-5_TRA2A-3_interaction	False										2.0	0.99925	6487.0	0.807716741174657	0.191533258825343	0.1101075518815148	0.6600409021592661	-0.2936372093679478	0.0908716144549598
SRSF9-5_TRA2A-4_interaction	False										19.0	0.9989736842105263	12817.0	0.8491568229694937	0.1498168612410327	0.0787232030373973	0.3342155065488111	-0.1679015139484301	0.144875674127428
SRSF9-5_TRA2A-5_interaction	True										10.0	0.99915	10676.0	0.6837051330086173	0.3154448669913826	0.2872674232624567	0.0104487165453653	0.352937981135602	0.0001327776746661
SRSF9-5_TRA2A-6_interaction	False										10.0	0.99915	18559.0	0.6641442426854895	0.3350057573145104	0.2999008742336084	0.0074910949515886	0.3529379811356021	0.0001327776746661
SRSF9-6_TRA2A-1_interaction	False										0.0		16275.0	0.6289321351766513				0.0	
SRSF9-6_TRA2A-2_interaction	False										85.0	0.9873647058823528	24367.0	0.6525827758854188	0.3347819299969341	0.4220497782649988	1.0027170217209947e-27	0.8874830892115448	0.0022678720877736
SRSF9-6_TRA2A-3_interaction	False										19.0	0.9977368421052633	12008.0	0.674339065622918	0.3233977764823451	0.2740242845937754	0.000765591179588	0.0306665698654305	0.8152160208185844
SRSF9-6_TRA2A-4_interaction	False										34.0	0.9982941176470588	18342.0	0.7493971213608112	0.2488969962862476	0.2420388351734039	6.990004430534088e-05	-0.0444323615909318	0.5443654307815577
SRSF9-6_TRA2A-5_interaction	False										16.0	0.99909375	16219.0	0.6275954127874716	0.3714983372125284	0.4512621423070692	3.533747485426122e-07	0.1987347072580165	0.1913031629763825
SRSF9-6_TRA2A-6_interaction	True										91.0	0.993598901098901	23952.0	0.6286206997327989	0.3649782013661021	0.4637094559991192	2.6446814847727613e-35	-0.2419654805539809	0.0055815084566384
U2AF1-1_U2AF2-1_interaction	True	10643.0	0.6535722070844686	26123.0	0.717198330972706	-0.0636261238882374	-0.0097254084453524	0.1774554038123142	-0.1838377424761927	5.3420624983279446e-92	4197.0	0.7083158208243983	61948.0	0.6910946600374508	0.0172211607869474	0.0492407352546838	2.9132479983874784e-06	0.0663343496557423	2.2445372758495213e-08
U2AF1-1_U2AF2-2_interaction	False	7657.0	0.6593674415567454	85085.0	0.7036123112181936	-0.0442448696614481	0.0238652699811951	7.562613006667802e-05	-0.0824070761394893	1.0725089656173814e-15	3510.0	0.6823007122507123	141670.0	0.6787047434178018	0.0035959688329104	-0.012308287662305	0.198551415725903	-0.2271084347385088	8.847828457465326e-85
U2AF1-1_U2AF2-3_interaction	False	2056.0	0.6572536478599221	51164.0	0.720512010397936	-0.0632583625380138	-0.0169352690131483	0.0465992119371183	-0.0519436515244891	6.158682121826469e-05	548.0	0.955227189781022	107424.0	0.6878699778448017	0.2673572119362202	0.3010093903728446	1.1146022614192484e-79	0.1805781178851878	2.4031841358094676e-14
U2AF1-1_U2AF2-4_interaction	False	2276.0	0.5919382688927944	80996.0	0.7442170230628672	-0.1522787541700727	-0.1121228529148684	1.2559228398420308e-43	0.0508189442300928	7.27682524200274e-07	692.0	0.953777456647399	171191.0	0.6733455000554934	0.2804319565919055	0.3243339729026801	5.670957018240951e-113	0.231214175940706	2.4126493620525322e-24
U2AF1-1_U2AF2-5_interaction	False	2352.0	0.5476794217687074	68770.0	0.6809024574669187	-0.1332230356982112	-0.0879665308322264	5.012488694720457e-28	0.0191529480507732	0.1924243937837404	1296.0	0.4297449845679011	125299.0	0.6471575511376787	-0.2174125665697775	-0.2796333129080326	1.0159107293413488e-137	-0.1522975442403153	1.4270173408174977e-15
U2AF1-1_U2AF2-6_interaction	False	2492.0	0.5390010032102729	92443.0	0.7021325032722866	-0.1631315000620137	-0.1239865038957557	6.858315161428928e-57	0.0381019062061077	0.0032583222087983	806.0	0.6149305210918115	140871.0	0.6790572190159792	-0.0641266979241677	-0.0677856013685403	4.827149949834471e-07	-0.1335758980490326	3.635348433444758e-13
U2AF1-2_U2AF2-1_interaction	False	7484.0	0.6728068546231962	49812.0	0.6992096181642977	-0.0264027635411014	-0.0030158260636825	0.5549310449057712	0.1255646244749081	7.860791471426273e-35	3641.0	0.6653240867893435	76784.0	0.6958602703688267	-0.0305361835794831	-0.0249531380602741	0.0001802616861285	0.0758941907716326	5.215627013240478e-18
U2AF1-2_U2AF2-2_interaction	True	23912.0	0.6962666025426564	69946.0	0.6993744460012009	-0.0031078434585445	0.0719045137968152	1.9473202555058018e-50	0.0415102831719013	3.28021432182604e-13	14582.0	0.6884814154436976	133250.0	0.6782834521575986	0.010197963286099	0.0044224873974535	0.454909708151722	-0.0017931343396625	0.7727697564275797
U2AF1-2_U2AF2-3_interaction	False	3732.0	0.589667738478028	65183.0	0.7274583250233957	-0.1377905865453677	-0.1358754032096095	1.1230581158155596e-101	-0.129123820372656	1.2385557918567218e-34	3574.0	0.6364681029658646	115096.0	0.6942855485855285	-0.0578174456196638	-0.0575496899614071	4.910659263491797e-18	-0.074669085539472	1.545810290651522e-21
U2AF1-2_U2AF2-4_interaction	False	6216.0	0.6164418436293436	90487.0	0.7466463967199708	-0.1302045530906271	-0.1274327768900438	2.6189179006675915e-136	0.0673742824285209	3.032348056431254e-20	5616.0	0.7063208689458689	175067.0	0.6750307682201672	0.0312901007257017	0.05036058294368	6.390188429519369e-19	0.0281229429924972	6.774204424809195e-06
U2AF1-2_U2AF2-5_interaction	False	2434.0	0.4626963845521775	85977.0	0.6909037591448877	-0.2282073745927101	-0.2016433988127543	5.49648696849509e-159	-0.1873659888032756	6.888473862274854e-64	1885.0	0.5450562334217507	137845.0	0.6504807646269362	-0.1054245312051854	-0.0981308001776121	5.790316340251894e-30	-0.0780083030865096	2.600253950491354e-09
U2AF1-2_U2AF2-6_interaction	False	4002.0	0.6339382808595702	106794.0	0.7001504438451599	-0.0662121629855897	-0.0373959817070836	5.750659741357434e-10	-0.0597127990921204	3.0399558275679743e-15	3858.0	0.7008168740279938	148491.0	0.6785699099608731	0.0222469640671206	0.0379107531637038	3.882445082128561e-09	0.050848242405897	2.6721780177573406e-10
U2AF1-3_U2AF2-1_interaction	False	1444.0	0.7352157202216066	44373.0	0.7054345322606089	0.0297811879609977	0.039558920317251	6.364363199338879e-05	0.081503254833479	3.5793905330023173e-06	1808.0	0.7663891039823009	77850.0	0.6769181759794476	0.0894709280028532	0.1620254991245464	9.811028151181504e-74	0.0299514779434304	0.0054524288860751
U2AF1-3_U2AF2-2_interaction	False	3201.0	0.638621055920025	93849.0	0.7102280684930048	-0.0716070125729797	-0.0870120163319076	2.9922694526828213e-34	0.1493103404543269	1.4857836934087982e-37	5173.0	0.6727599072105162	149468.0	0.6736778842294002	-0.000917977018884	0.0827430859954588	1.7907676079212321e-43	0.0019502220843034	0.7922712223565462
U2AF1-3_U2AF2-3_interaction	True	10359.0	0.7048304373008979	34410.0	0.7481100261551874	-0.0432795888542895	-0.0758932874049171	4.3337677442334676e-27	0.0990479835327252	4.553579123825111e-33	11340.0	0.6079973104056436	96964.0	0.6998793624437936	-0.0918820520381499	-0.0789888810078945	1.0089562065082654e-40	-0.0947426253474403	8.784107659114843e-44
U2AF1-3_U2AF2-4_interaction	False	5794.0	0.7346180531584399	73812.0	0.7483687002113478	-0.0137506470529079	-0.0044079339100607	0.4734543451637898	0.0044851658690148	0.613433102047046	7655.0	0.5803081645983018	168389.0	0.6794862342552066	-0.0991780696569047	-0.0728056745578074	1.9985021271726104e-39	-0.0545090241187955	3.148006209069783e-15
U2AF1-3_U2AF2-5_interaction	False	2768.0	0.6956443280346821	67790.0	0.6834208364065495	0.0122234916281326	0.0193197608550293	0.0105094425595189	0.1314652658349994	1.8007735664787457e-23	2459.0	0.4856642944286295	134097.0	0.6452448898931371	-0.1595805954645076	-0.10927235747204	8.422788837513916e-45	0.1080141478300533	1.801947403655357e-19
U2AF1-3_U2AF2-6_interaction	False	3506.0	0.6910891329150027	90267.0	0.703755951787475	-0.0126668188724722	-0.0142975746076554	0.0388954376233795	-0.0587406775139637	1.3378281231750495e-06	3047.0	0.479158024286183	147513.0	0.6809064726498683	-0.2017484483636852	-0.1655822875974935	9.555320377755122e-119	-0.1518590164171098	4.597131349664985e-50
U2AF1-4_U2AF2-1_interaction	False	1517.0	0.6211196440342781	53644.0	0.7290871020058161	-0.1079674579715379	-0.1262934777549096	1.378742019270985e-40	-0.0708580505023044	6.974017793058391e-07	1193.0	0.6691693210393964	87766.0	0.6773893762960599	-0.0082200552566634	0.0462043328686439	1.2726598560441722e-05	-0.0579590359028421	1.2123593742596823e-05
U2AF1-4_U2AF2-2_interaction	False	4447.0	0.5785070834270295	100774.0	0.7260551332685019	-0.1475480498414724	-0.2041224424949491	1.5678031668886506e-258	-0.1421121768472278	1.0286495534359104e-64	6371.0	0.7060043164338408	155758.0	0.6692227943348015	0.0367815220990392	0.1220198057353104	2.0899173957088043e-121	0.0422828636236775	1.1158266015835777e-12
U2AF1-4_U2AF2-3_interaction	False	6761.0	0.7410348321254252	51023.0	0.7427032122768165	-0.0016683801513912	-0.0312828142069193	5.954281338460252e-09	0.0409197508892107	3.855399700525616e-07	7877.0	0.5343091278405484	112576.0	0.7000961705869815	-0.165787042746433	-0.1465531665964564	5.18195495252122e-194	0.0008673527518983	0.8895122714138503
U2AF1-4_U2AF2-4_interaction	True	17856.0	0.7419906474014337	59105.0	0.758369858725996	-0.0163792113245623	-0.0794060641722606	6.992639685128049e-46	-0.1259086611011781	3.5705361841034965e-94	19896.0	0.6131132388419783	152593.0	0.6847271794905402	-0.0716139406485618	-0.087429364196014	5.764808118226754e-59	-0.0206369168600807	0.0003980872793965
U2AF1-4_U2AF2-5_interaction	False	3563.0	0.7253713163064833	75617.0	0.6953630202203208	0.0300082960861625	0.0166710629231333	0.010556798299005	-0.0284988506375497	0.0069751712657182	4499.0	0.482325627917315	138703.0	0.6499714209497992	-0.1676457930324842	-0.1252018034988442	5.851506812724183e-100	-0.0488509392909971	2.928193027059565e-11
U2AF1-4_U2AF2-6_interaction	False	5051.0	0.7492666798653732	96594.0	0.7078373346170568	0.0414293452483164	0.0204140540164612	0.0003306937999222	0.038181617192898	1.0069314847269645e-06	6000.0	0.5915534166666667	150293.0	0.6776294005708848	-0.0860759839042181	-0.0342450484961509	1.1760353662111983e-10	-0.0212356513736179	0.0010391381523453
U2AF1-5_U2AF2-1_interaction	False	1988.0	0.5618983903420524	49192.0	0.6907725646446576	-0.1288741743026052	-0.0819385877423736	4.380684777501262e-22	0.1071725048477449	2.7691641925411334e-20	876.0	0.7297711187214612	76457.0	0.6857384215964528	0.0440326971250083	0.0900205041947896	4.584960422554678e-13	0.2668612553380885	1.405469445020872e-50
U2AF1-5_U2AF2-2_interaction	False	2009.0	0.4679773519163763	102140.0	0.7015014245153711	-0.2335240725989947	-0.1836311996154637	1.5499164587954797e-108	-0.1023136999412931	1.456272512462383e-22	3087.0	0.7251825396825397	150383.0	0.6743787628920821	0.0508037767904575	0.1167415811134472	1.626177972517161e-57	0.0923133065073037	6.304112577624704e-23
U2AF1-5_U2AF2-3_interaction	False	2640.0	0.7351767045454545	55755.0	0.7040167249574029	0.0311599795880516	0.0891244453729269	1.620788891450887e-32	-0.0466171383127975	0.0008661555393272	2548.0	0.517008830455259	111291.0	0.6941848217735488	-0.1771759913182897	-0.1623676296649324	6.498014488931598e-95	0.0505421084979338	3.940076614211415e-06
U2AF1-5_U2AF2-4_interaction	False	2975.0	0.7647470588235294	85357.0	0.7262455568963296	0.0385015019271998	0.1104884906085291	3.824788450020244e-55	0.081162573997678	4.688965181358931e-14	3966.0	0.5610521936459909	172510.0	0.6787489304967829	-0.1176967368507919	-0.1070094403370315	6.311558925684956e-57	-0.2643112328762368	2.0861771306099914e-215
U2AF1-5_U2AF2-5_interaction	True	15707.0	0.6358932641497422	47819.0	0.6899616679562517	-0.0540684038065094	-0.0101775415588243	0.1068834797355961	-0.1278627295102159	1.150634321513486e-61	8083.0	0.644981009526166	119592.0	0.6415634532410195	0.0034175562851465	0.0362277593270506	6.745099048527229e-09	0.0596087753156443	9.98598400647032e-14
U2AF1-5_U2AF2-6_interaction	False	11103.0	0.638886291993155	80980.0	0.7035538281057051	-0.06466753611255	-0.0005793359549357	0.9105270579443784	-0.0437795952087308	7.88509883868293e-08	5541.0	0.6478986645009925	139268.0	0.67798238647787	-0.0300837219768774	0.0107068519322905	0.0865709700830421	-0.0819105273442068	1.1865838194123642e-24
U2AF1-6_U2AF2-1_interaction	False	1827.0	0.7122766830870279	60183.0	0.6843768422976588	0.027899840789369	0.0672645897038772	7.203920841390525e-15	-0.0474427988726085	2.9108066740843697e-05	1154.0	0.7646798093587521	77285.0	0.6907406805977875	0.0739391287609646	0.0913451467963231	6.562137941990898e-17	-0.255357227247491	9.79905474303278e-52
