Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
HepG2	DGCR8_1-RBM22_1-interaction-shap	interaction	DGCR8	1	RBM22	1	1	0.0	false	0.0
HepG2	PRPF8_3-RBM5_3-interaction-shap	interaction	PRPF8	3	RBM5	3	96	0.0	false	0.0
HepG2	PRPF8_3-RPS3_3-interaction-shap	interaction	PRPF8	3	RPS3	3	258	0.0	false	0.0
HepG2	PRPF8_3-SDAD1_3-interaction-shap	interaction	PRPF8	3	SDAD1	3	90	0.0	false	0.0
HepG2	PRPF8_3-SF3A3_3-interaction-shap	interaction	PRPF8	3	SF3A3	3	515	0.0	false	0.0
HepG2	DGCR8_1-RBM15_1-interaction-shap	interaction	DGCR8	1	RBM15	1	21	0.0	false	0.0
HepG2	PRPF8_3-SLTM_3-interaction-shap	interaction	PRPF8	3	SLTM	3	11	0.0	false	0.0
HepG2	PRPF8_3-SMNDC1_3-interaction-shap	interaction	PRPF8	3	SMNDC1	3	19	0.0	false	0.0
HepG2	PRPF8_3-SND1_3-interaction-shap	interaction	PRPF8	3	SND1	3	130	0.0	false	0.0
HepG2	PRPF8_3-SRSF1_3-interaction-shap	interaction	PRPF8	3	SRSF1	3	106	0.0	false	0.0
HepG2	PRPF8_3-SRSF7_3-interaction-shap	interaction	PRPF8	3	SRSF7	3	6	0.0	false	0.0
HepG2	PRPF8_3-SRSF9_3-interaction-shap	interaction	PRPF8	3	SRSF9	3	9	0.0	false	0.0
HepG2	PRPF8_3-STAU2_3-interaction-shap	interaction	PRPF8	3	STAU2	3	5	0.0	false	0.0
HepG2	PRPF8_3-SUB1_3-interaction-shap	interaction	PRPF8	3	SUB1	3	51	0.0	false	0.0
HepG2	DGCR8_1-PTBP1_1-interaction-shap	interaction	DGCR8	1	PTBP1	1	1	0.0	false	0.0
HepG2	PRPF8_3-TARDBP_3-interaction-shap	interaction	PRPF8	3	TARDBP	3	14	0.0	false	0.0
HepG2	PRPF8_3-TIAL1_3-interaction-shap	interaction	PRPF8	3	TIAL1	3	7	0.0	false	0.0
HepG2	PRPF8_3-TRA2A_3-interaction-shap	interaction	PRPF8	3	TRA2A	3	12	0.0	false	0.0
HepG2	PRPF8_3-U2AF1_3-interaction-shap	interaction	PRPF8	3	U2AF1	3	95	0.0	false	0.0
HepG2	PRPF8_3-U2AF2_3-interaction-shap	interaction	PRPF8	3	U2AF2	3	417	0.0	false	0.0
HepG2	PRPF8_3-UCHL5_3-interaction-shap	interaction	PRPF8	3	UCHL5	3	173	0.0	false	0.0
HepG2	PRPF8_3-UTP18_3-interaction-shap	interaction	PRPF8	3	UTP18	3	14	0.0	false	0.0
HepG2	PRPF8_3-WDR43_3-interaction-shap	interaction	PRPF8	3	WDR43	3	6	0.0	false	0.0
HepG2	PRPF8_3-XPO5_3-interaction-shap	interaction	PRPF8	3	XPO5	3	18	0.0	false	0.0
HepG2	PRPF8_3-XRN2_3-interaction-shap	interaction	PRPF8	3	XRN2	3	64	0.0	false	0.0
HepG2	PRPF8_3-YBX3_3-interaction-shap	interaction	PRPF8	3	YBX3	3	20	0.0	false	0.0
HepG2	PRPF8_3-ZC3H11A_3-interaction-shap	interaction	PRPF8	3	ZC3H11A	3	3	0.0	false	0.0
HepG2	PRPF8_3-ZNF800_3-interaction-shap	interaction	PRPF8	3	ZNF800	3	102	0.0	false	0.0
HepG2	PTBP1_3-QKI_3-interaction-shap	interaction	PTBP1	3	QKI	3	6	0.0	false	0.0
HepG2	PTBP1_3-RBM15_3-interaction-shap	interaction	PTBP1	3	RBM15	3	5	0.0	false	0.0
HepG2	PTBP1_3-RBM22_3-interaction-shap	interaction	PTBP1	3	RBM22	3	3	0.0	false	0.0
HepG2	DGCR8_1-PRPF8_1-interaction-shap	interaction	DGCR8	1	PRPF8	1	65	0.0	false	0.0
HepG2	DGCR8_1-GRSF1_1-interaction-shap	interaction	DGCR8	1	GRSF1	1	31	0.0	false	0.0
HepG2	PTBP1_3-SF3A3_3-interaction-shap	interaction	PTBP1	3	SF3A3	3	31	0.0	false	0.0
HepG2	PTBP1_3-SF3B4_3-interaction-shap	interaction	PTBP1	3	SF3B4	3	27	0.0	false	0.0
HepG2	PTBP1_3-SMNDC1_3-interaction-shap	interaction	PTBP1	3	SMNDC1	3	14	0.0	false	0.0
HepG2	PTBP1_3-SND1_3-interaction-shap	interaction	PTBP1	3	SND1	3	36	0.0	false	0.0
HepG2	PTBP1_3-SRSF1_3-interaction-shap	interaction	PTBP1	3	SRSF1	3	5	0.0	false	0.0
HepG2	PTBP1_3-SRSF7_3-interaction-shap	interaction	PTBP1	3	SRSF7	3	3	0.0	false	0.0
HepG2	DGCR8_1-PPIG_1-interaction-shap	interaction	DGCR8	1	PPIG	1	48	0.0	false	0.0
HepG2	PTBP1_3-TRA2A_3-interaction-shap	interaction	PTBP1	3	TRA2A	3	2	0.0	false	0.0
HepG2	DGCR8_1-PCBP2_1-interaction-shap	interaction	DGCR8	1	PCBP2	1	164	0.0	false	0.0
HepG2	DGCR8_1-PCBP1_1-interaction-shap	interaction	DGCR8	1	PCBP1	1	3	0.0	false	0.0
HepG2	PTBP1_3-UCHL5_3-interaction-shap	interaction	PTBP1	3	UCHL5	3	9	0.0	false	0.0
HepG2	PTBP1_3-WDR43_3-interaction-shap	interaction	PTBP1	3	WDR43	3	9	0.0	false	0.0
HepG2	PTBP1_3-ZNF800_3-interaction-shap	interaction	PTBP1	3	ZNF800	3	31	0.0	false	0.0
HepG2	QKI_3-RBFOX2_3-interaction-shap	interaction	QKI	3	RBFOX2	3	35	0.0	false	0.0
HepG2	QKI_3-RPS3_3-interaction-shap	interaction	QKI	3	RPS3	3	10	0.0	false	0.0
HepG2	QKI_3-SF3B4_3-interaction-shap	interaction	QKI	3	SF3B4	3	15	0.0	false	0.0
HepG2	DGCR8_1-NKRF_1-interaction-shap	interaction	DGCR8	1	NKRF	1	70	0.0	false	0.0
HepG2	RBFOX2_3-RBM15_3-interaction-shap	interaction	RBFOX2	3	RBM15	3	25	0.0	false	0.0
HepG2	RBFOX2_3-RBM22_3-interaction-shap	interaction	RBFOX2	3	RBM22	3	11	0.0	false	0.0
HepG2	RBFOX2_3-RBM5_3-interaction-shap	interaction	RBFOX2	3	RBM5	3	93	0.0	false	0.0
HepG2	RBFOX2_3-RPS3_3-interaction-shap	interaction	RBFOX2	3	RPS3	3	81	0.0	false	0.0
HepG2	RBFOX2_3-SDAD1_3-interaction-shap	interaction	RBFOX2	3	SDAD1	3	3	0.0	false	0.0
HepG2	RBFOX2_3-SF3A3_3-interaction-shap	interaction	RBFOX2	3	SF3A3	3	503	0.0	false	0.0
HepG2	RBFOX2_3-SF3B4_3-interaction-shap	interaction	RBFOX2	3	SF3B4	3	658	0.0	false	0.0
HepG2	RBFOX2_3-SLTM_3-interaction-shap	interaction	RBFOX2	3	SLTM	3	31	0.0	false	0.0
HepG2	RBFOX2_3-SMNDC1_3-interaction-shap	interaction	RBFOX2	3	SMNDC1	3	29	0.0	false	0.0
HepG2	RBFOX2_3-SND1_3-interaction-shap	interaction	RBFOX2	3	SND1	3	64	0.0	false	0.0
HepG2	RBFOX2_3-SRSF1_3-interaction-shap	interaction	RBFOX2	3	SRSF1	3	37	0.0	false	0.0
HepG2	RBFOX2_3-SRSF7_3-interaction-shap	interaction	RBFOX2	3	SRSF7	3	16	0.0	false	0.0
HepG2	RBFOX2_3-SRSF9_3-interaction-shap	interaction	RBFOX2	3	SRSF9	3	17	0.0	false	0.0
HepG2	RBFOX2_3-STAU2_3-interaction-shap	interaction	RBFOX2	3	STAU2	3	3	0.0	false	0.0
HepG2	RBFOX2_3-SUPV3L1_3-interaction-shap	interaction	RBFOX2	3	SUPV3L1	3	54	0.0	false	0.0
HepG2	RBFOX2_3-TARDBP_3-interaction-shap	interaction	RBFOX2	3	TARDBP	3	39	0.0	false	0.0
HepG2	RBFOX2_3-TIA1_3-interaction-shap	interaction	RBFOX2	3	TIA1	3	25	0.0	false	0.0
HepG2	RBFOX2_3-U2AF1_3-interaction-shap	interaction	RBFOX2	3	U2AF1	3	98	0.0	false	0.0
HepG2	RBFOX2_3-U2AF2_3-interaction-shap	interaction	RBFOX2	3	U2AF2	3	73	0.0	false	0.0
HepG2	RBFOX2_3-UCHL5_3-interaction-shap	interaction	RBFOX2	3	UCHL5	3	55	0.0	false	0.0
HepG2	RBFOX2_3-UPF1_3-interaction-shap	interaction	RBFOX2	3	UPF1	3	23	0.0	false	0.0
HepG2	RBFOX2_3-UTP18_3-interaction-shap	interaction	RBFOX2	3	UTP18	3	15	0.0	false	0.0
HepG2	RBFOX2_3-WDR43_3-interaction-shap	interaction	RBFOX2	3	WDR43	3	25	0.0	false	0.0
HepG2	DGCR8_1-LIN28B_1-interaction-shap	interaction	DGCR8	1	LIN28B	1	4	0.0	false	0.0
HepG2	RBFOX2_3-XRN2_3-interaction-shap	interaction	RBFOX2	3	XRN2	3	57	0.0	false	0.0
HepG2	RBFOX2_3-YBX3_3-interaction-shap	interaction	RBFOX2	3	YBX3	3	1	0.0	false	0.0
HepG2	RBFOX2_3-ZC3H11A_3-interaction-shap	interaction	RBFOX2	3	ZC3H11A	3	3	0.0	false	0.0
HepG2	RBFOX2_3-ZNF800_3-interaction-shap	interaction	RBFOX2	3	ZNF800	3	2	0.0	false	0.0
HepG2	RBM15_3-RPS3_3-interaction-shap	interaction	RBM15	3	RPS3	3	52	0.0	false	0.0
HepG2	RBM15_3-SF3B4_3-interaction-shap	interaction	RBM15	3	SF3B4	3	74	0.0	false	0.0
HepG2	RBM15_3-SRSF1_3-interaction-shap	interaction	RBM15	3	SRSF1	3	3	0.0	false	0.0
HepG2	RBM15_3-U2AF2_3-interaction-shap	interaction	RBM15	3	U2AF2	3	3	0.0	false	0.0
HepG2	RBM22_3-RPS3_3-interaction-shap	interaction	RBM22	3	RPS3	3	9	0.0	false	0.0
HepG2	DGCR8_1-LARP4_1-interaction-shap	interaction	DGCR8	1	LARP4	1	3	0.0	false	0.0
HepG2	DGCR8_1-KHSRP_1-interaction-shap	interaction	DGCR8	1	KHSRP	1	4	0.0	false	0.0
HepG2	DGCR8_1-HNRNPUL1_1-interaction-shap	interaction	DGCR8	1	HNRNPUL1	1	30	0.0	false	0.0
HepG2	RBM22_3-SND1_3-interaction-shap	interaction	RBM22	3	SND1	3	7	0.0	false	0.0
HepG2	RBM22_3-SRSF1_3-interaction-shap	interaction	RBM22	3	SRSF1	3	3	0.0	false	0.0
HepG2	RBM22_3-SUPV3L1_3-interaction-shap	interaction	RBM22	3	SUPV3L1	3	13	0.0	false	0.0
HepG2	RBM22_3-TIA1_3-interaction-shap	interaction	RBM22	3	TIA1	3	7	0.0	false	0.0
HepG2	RBM22_3-TIAL1_3-interaction-shap	interaction	RBM22	3	TIAL1	3	9	0.0	false	0.0
HepG2	DGCR8_1-HNRNPU_1-interaction-shap	interaction	DGCR8	1	HNRNPU	1	59	0.0	false	0.0
HepG2	RBM22_3-WDR43_3-interaction-shap	interaction	RBM22	3	WDR43	3	3	0.0	false	0.0
HepG2	RBM22_3-ZNF800_3-interaction-shap	interaction	RBM22	3	ZNF800	3	8	0.0	false	0.0
HepG2	RBM5_3-RPS3_3-interaction-shap	interaction	RBM5	3	RPS3	3	146	0.0	false	0.0
HepG2	DGCR8_1-HNRNPM_1-interaction-shap	interaction	DGCR8	1	HNRNPM	1	3	0.0	false	0.0
HepG2	DGCR8_1-HNRNPK_1-interaction-shap	interaction	DGCR8	1	HNRNPK	1	1	0.0	false	0.0
HepG2	RBM5_3-TAF15_3-interaction-shap	interaction	RBM5	3	TAF15	3	13	0.0	false	0.0
HepG2	DGCR8_1-HNRNPC_1-interaction-shap	interaction	DGCR8	1	HNRNPC	1	1	0.0	false	0.0
HepG2	RBM5_3-XPO5_3-interaction-shap	interaction	RBM5	3	XPO5	3	1	0.0	false	0.0
HepG2	RPS3_3-SDAD1_3-interaction-shap	interaction	RPS3	3	SDAD1	3	794	0.0	false	0.0
HepG2	RPS3_3-SF3A3_3-interaction-shap	interaction	RPS3	3	SF3A3	3	646	0.0	false	0.0
HepG2	DGCR8_1-HLTF_1-interaction-shap	interaction	DGCR8	1	HLTF	1	3	0.0	false	0.0
HepG2	RPS3_3-SMNDC1_3-interaction-shap	interaction	RPS3	3	SMNDC1	3	48	0.0	false	0.0
HepG2	DGCR8_1-GTF2F1_1-interaction-shap	interaction	DGCR8	1	GTF2F1	1	236	0.0	false	0.0
HepG2	DGCR8_1-GRWD1_1-interaction-shap	interaction	DGCR8	1	GRWD1	1	24	0.0	false	0.0
HepG2	RPS3_3-SRSF7_3-interaction-shap	interaction	RPS3	3	SRSF7	3	28	0.0	false	0.0
HepG2	RPS3_3-SRSF9_3-interaction-shap	interaction	RPS3	3	SRSF9	3	5	0.0	false	0.0
HepG2	DDX6_1-FUS_1-interaction-shap	interaction	DDX6	1	FUS	1	49	0.0	false	0.0
HepG2	RPS3_3-SUB1_3-interaction-shap	interaction	RPS3	3	SUB1	3	145	0.0	false	0.0
HepG2	RPS3_3-SUPV3L1_3-interaction-shap	interaction	RPS3	3	SUPV3L1	3	9	0.0	false	0.0
HepG2	RPS3_3-TAF15_3-interaction-shap	interaction	RPS3	3	TAF15	3	22	0.0	false	0.0
HepG2	RPS3_3-TARDBP_3-interaction-shap	interaction	RPS3	3	TARDBP	3	92	0.0	false	0.0
HepG2	RPS3_3-TIA1_3-interaction-shap	interaction	RPS3	3	TIA1	3	35	0.0	false	0.0
HepG2	RPS3_3-TIAL1_3-interaction-shap	interaction	RPS3	3	TIAL1	3	61	0.0	false	0.0
HepG2	RPS3_3-TRA2A_3-interaction-shap	interaction	RPS3	3	TRA2A	3	8	0.0	false	0.0
HepG2	RPS3_3-TROVE2_3-interaction-shap	interaction	RPS3	3	TROVE2	3	7	0.0	false	0.0
HepG2	RPS3_3-U2AF1_3-interaction-shap	interaction	RPS3	3	U2AF1	3	33	0.0	false	0.0
HepG2	RPS3_3-U2AF2_3-interaction-shap	interaction	RPS3	3	U2AF2	3	192	0.0	false	0.0
HepG2	RPS3_3-UCHL5_3-interaction-shap	interaction	RPS3	3	UCHL5	3	84	0.0	false	0.0
HepG2	RPS3_3-UPF1_3-interaction-shap	interaction	RPS3	3	UPF1	3	31	0.0	false	0.0
HepG2	RPS3_3-WDR43_3-interaction-shap	interaction	RPS3	3	WDR43	3	25	0.0	false	0.0
HepG2	RPS3_3-XPO5_3-interaction-shap	interaction	RPS3	3	XPO5	3	3	0.0	false	0.0
HepG2	RPS3_3-XRN2_3-interaction-shap	interaction	RPS3	3	XRN2	3	56	0.0	false	0.0
HepG2	RPS3_3-YBX3_3-interaction-shap	interaction	RPS3	3	YBX3	3	124	0.0	false	0.0
HepG2	DGCR8_1-FXR2_1-interaction-shap	interaction	DGCR8	1	FXR2	1	76	0.0	false	0.0
HepG2	RPS3_3-ZNF800_3-interaction-shap	interaction	RPS3	3	ZNF800	3	480	0.0	false	0.0
HepG2	SDAD1_3-SF3B4_3-interaction-shap	interaction	SDAD1	3	SF3B4	3	317	0.0	false	0.0
HepG2	SDAD1_3-SRSF1_3-interaction-shap	interaction	SDAD1	3	SRSF1	3	55	0.0	false	0.0
HepG2	SDAD1_3-TIA1_3-interaction-shap	interaction	SDAD1	3	TIA1	3	2	0.0	false	0.0
HepG2	SDAD1_3-U2AF2_3-interaction-shap	interaction	SDAD1	3	U2AF2	3	60	0.0	false	0.0
HepG2	SDAD1_3-XPO5_3-interaction-shap	interaction	SDAD1	3	XPO5	3	4	0.0	false	0.0
HepG2	DGCR8_1-FUS_1-interaction-shap	interaction	DGCR8	1	FUS	1	53	0.0	false	0.0
HepG2	SF3A3_3-SRSF1_3-interaction-shap	interaction	SF3A3	3	SRSF1	3	154	0.0	false	0.0
HepG2	SF3A3_3-TAF15_3-interaction-shap	interaction	SF3A3	3	TAF15	3	2	0.0	false	0.0
HepG2	SF3A3_3-TIA1_3-interaction-shap	interaction	SF3A3	3	TIA1	3	99	0.0	false	0.0
HepG2	SF3A3_3-U2AF2_3-interaction-shap	interaction	SF3A3	3	U2AF2	3	782	0.0	false	0.0
HepG2	SF3A3_3-XPO5_3-interaction-shap	interaction	SF3A3	3	XPO5	3	72	0.0	false	0.0
HepG2	DGCR8_1-FTO_1-interaction-shap	interaction	DGCR8	1	FTO	1	74	0.0	false	0.0
HepG2	SF3B4_3-SMNDC1_3-interaction-shap	interaction	SF3B4	3	SMNDC1	3	167	0.0	false	0.0
HepG2	DGCR8_1-FKBP4_1-interaction-shap	interaction	DGCR8	1	FKBP4	1	67	0.0	false	0.0
HepG2	DGCR8_1-FASTKD2_1-interaction-shap	interaction	DGCR8	1	FASTKD2	1	168	0.0	false	0.0
HepG2	SF3B4_3-SRSF7_3-interaction-shap	interaction	SF3B4	3	SRSF7	3	127	0.0	false	0.0
HepG2	SF3B4_3-SRSF9_3-interaction-shap	interaction	SF3B4	3	SRSF9	3	48	0.0	false	0.0
HepG2	SF3B4_3-STAU2_3-interaction-shap	interaction	SF3B4	3	STAU2	3	29	0.0	false	0.0
HepG2	SF3B4_3-SUB1_3-interaction-shap	interaction	SF3B4	3	SUB1	3	196	0.0	false	0.0
HepG2	SF3B4_3-SUPV3L1_3-interaction-shap	interaction	SF3B4	3	SUPV3L1	3	20	0.0	false	0.0
HepG2	SF3B4_3-TAF15_3-interaction-shap	interaction	SF3B4	3	TAF15	3	13	0.0	false	0.0
HepG2	SF3B4_3-TARDBP_3-interaction-shap	interaction	SF3B4	3	TARDBP	3	115	0.0	false	0.0
HepG2	SF3B4_3-TIA1_3-interaction-shap	interaction	SF3B4	3	TIA1	3	159	0.0	false	0.0
HepG2	AGGF1_1-BUD13_1-interaction-shap	interaction	AGGF1	1	BUD13	1	46	0.0	false	0.0
HepG2	SF3B4_3-TRA2A_3-interaction-shap	interaction	SF3B4	3	TRA2A	3	61	0.0	false	0.0
HepG2	DGCR8_1-FAM120A_1-interaction-shap	interaction	DGCR8	1	FAM120A	1	187	0.0	false	0.0
HepG2	DGCR8_1-EIF3H_1-interaction-shap	interaction	DGCR8	1	EIF3H	1	6	0.0	false	0.0
HepG2	SF3B4_3-UCHL5_3-interaction-shap	interaction	SF3B4	3	UCHL5	3	285	0.0	false	0.0
HepG2	DGCR8_1-EIF3D_1-interaction-shap	interaction	DGCR8	1	EIF3D	1	4	0.0	false	0.0
HepG2	SF3B4_3-WDR43_3-interaction-shap	interaction	SF3B4	3	WDR43	3	96	0.0	false	0.0
HepG2	DGCR8_1-EFTUD2_1-interaction-shap	interaction	DGCR8	1	EFTUD2	1	67	0.0	false	0.0
HepG2	SF3B4_3-XRN2_3-interaction-shap	interaction	SF3B4	3	XRN2	3	181	0.0	false	0.0
HepG2	SF3B4_3-YBX3_3-interaction-shap	interaction	SF3B4	3	YBX3	3	182	0.0	false	0.0
HepG2	SF3B4_3-ZC3H11A_3-interaction-shap	interaction	SF3B4	3	ZC3H11A	3	2	0.0	false	0.0
HepG2	SF3B4_3-ZNF800_3-interaction-shap	interaction	SF3B4	3	ZNF800	3	270	0.0	false	0.0
HepG2	SFPQ_3-XPO5_3-interaction-shap	interaction	SFPQ	3	XPO5	3	6	0.0	false	0.0
HepG2	SMNDC1_3-SRSF1_3-interaction-shap	interaction	SMNDC1	3	SRSF1	3	2	0.0	false	0.0
HepG2	SMNDC1_3-TIA1_3-interaction-shap	interaction	SMNDC1	3	TIA1	3	32	0.0	false	0.0
HepG2	SMNDC1_3-U2AF2_3-interaction-shap	interaction	SMNDC1	3	U2AF2	3	67	0.0	false	0.0
HepG2	SND1_3-SRSF1_3-interaction-shap	interaction	SND1	3	SRSF1	3	24	0.0	false	0.0
HepG2	SND1_3-TAF15_3-interaction-shap	interaction	SND1	3	TAF15	3	20	0.0	false	0.0
HepG2	SND1_3-TIA1_3-interaction-shap	interaction	SND1	3	TIA1	3	9	0.0	false	0.0
HepG2	SND1_3-U2AF2_3-interaction-shap	interaction	SND1	3	U2AF2	3	202	0.0	false	0.0
HepG2	SND1_3-XPO5_3-interaction-shap	interaction	SND1	3	XPO5	3	1	0.0	false	0.0
HepG2	SRSF1_3-SRSF7_3-interaction-shap	interaction	SRSF1	3	SRSF7	3	2	0.0	false	0.0
HepG2	SRSF1_3-SRSF9_3-interaction-shap	interaction	SRSF1	3	SRSF9	3	131	0.0	false	0.0
HepG2	SRSF1_3-SUGP2_3-interaction-shap	interaction	SRSF1	3	SUGP2	3	4	0.0	false	0.0
HepG2	SRSF1_3-SUPV3L1_3-interaction-shap	interaction	SRSF1	3	SUPV3L1	3	10	0.0	false	0.0
HepG2	DDX6_1-TAF15_1-interaction-shap	interaction	DDX6	1	TAF15	1	18	0.0	false	0.0
HepG2	SRSF1_3-TIA1_3-interaction-shap	interaction	SRSF1	3	TIA1	3	13	0.0	false	0.0
HepG2	SRSF1_3-TRA2A_3-interaction-shap	interaction	SRSF1	3	TRA2A	3	169	0.0	false	0.0
HepG2	SRSF1_3-U2AF1_3-interaction-shap	interaction	SRSF1	3	U2AF1	3	18	0.0	false	0.0
HepG2	DDX6_1-SRSF1_1-interaction-shap	interaction	DDX6	1	SRSF1	1	67	0.0	false	0.0
HepG2	SRSF1_3-UCHL5_3-interaction-shap	interaction	SRSF1	3	UCHL5	3	262	0.0	false	0.0
HepG2	SRSF1_3-UTP18_3-interaction-shap	interaction	SRSF1	3	UTP18	3	43	0.0	false	0.0
HepG2	SRSF1_3-WDR43_3-interaction-shap	interaction	SRSF1	3	WDR43	3	22	0.0	false	0.0
HepG2	SRSF1_3-XPO5_3-interaction-shap	interaction	SRSF1	3	XPO5	3	1	0.0	false	0.0
HepG2	SRSF1_3-XRN2_3-interaction-shap	interaction	SRSF1	3	XRN2	3	7	0.0	false	0.0
HepG2	SRSF1_3-ZNF800_3-interaction-shap	interaction	SRSF1	3	ZNF800	3	80	0.0	false	0.0
HepG2	SRSF7_3-TIA1_3-interaction-shap	interaction	SRSF7	3	TIA1	3	33	0.0	false	0.0
HepG2	SRSF7_3-U2AF2_3-interaction-shap	interaction	SRSF7	3	U2AF2	3	54	0.0	false	0.0
HepG2	SRSF9_3-TIA1_3-interaction-shap	interaction	SRSF9	3	TIA1	3	29	0.0	false	0.0
HepG2	SRSF9_3-U2AF2_3-interaction-shap	interaction	SRSF9	3	U2AF2	3	15	0.0	false	0.0
HepG2	SUB1_3-TIA1_3-interaction-shap	interaction	SUB1	3	TIA1	3	19	0.0	false	0.0
HepG2	SUB1_3-U2AF2_3-interaction-shap	interaction	SUB1	3	U2AF2	3	25	0.0	false	0.0
HepG2	DDX6_1-SF3B4_1-interaction-shap	interaction	DDX6	1	SF3B4	1	10	0.0	false	0.0
HepG2	SUPV3L1_3-XPO5_3-interaction-shap	interaction	SUPV3L1	3	XPO5	3	13	0.0	false	0.0
HepG2	TAF15_3-U2AF1_3-interaction-shap	interaction	TAF15	3	U2AF1	3	10	0.0	false	0.0
HepG2	TAF15_3-U2AF2_3-interaction-shap	interaction	TAF15	3	U2AF2	3	2	0.0	false	0.0
HepG2	TARDBP_3-TIA1_3-interaction-shap	interaction	TARDBP	3	TIA1	3	3	0.0	false	0.0
HepG2	TARDBP_3-U2AF2_3-interaction-shap	interaction	TARDBP	3	U2AF2	3	35	0.0	false	0.0
HepG2	TARDBP_3-XPO5_3-interaction-shap	interaction	TARDBP	3	XPO5	3	2	0.0	false	0.0
HepG2	DDX6_1-RPS3_1-interaction-shap	interaction	DDX6	1	RPS3	1	23	0.0	false	0.0
HepG2	TIA1_3-U2AF1_3-interaction-shap	interaction	TIA1	3	U2AF1	3	33	0.0	false	0.0
HepG2	DDX6_1-RBFOX2_1-interaction-shap	interaction	DDX6	1	RBFOX2	1	19	0.0	false	0.0
HepG2	TIA1_3-UCHL5_3-interaction-shap	interaction	TIA1	3	UCHL5	3	22	0.0	false	0.0
HepG2	TIA1_3-XPO5_3-interaction-shap	interaction	TIA1	3	XPO5	3	8	0.0	false	0.0
HepG2	TIA1_3-YBX3_3-interaction-shap	interaction	TIA1	3	YBX3	3	18	0.0	false	0.0
HepG2	TIA1_3-ZNF800_3-interaction-shap	interaction	TIA1	3	ZNF800	3	11	0.0	false	0.0
HepG2	TIAL1_3-U2AF2_3-interaction-shap	interaction	TIAL1	3	U2AF2	3	111	0.0	false	0.0
HepG2	TRA2A_3-U2AF2_3-interaction-shap	interaction	TRA2A	3	U2AF2	3	50	0.0	false	0.0
HepG2	TROVE2_3-U2AF2_3-interaction-shap	interaction	TROVE2	3	U2AF2	3	3	0.0	false	0.0
HepG2	DDX6_1-LIN28B_1-interaction-shap	interaction	DDX6	1	LIN28B	1	2	0.0	false	0.0
HepG2	U2AF2_3-UCHL5_3-interaction-shap	interaction	U2AF2	3	UCHL5	3	103	0.0	false	0.0
HepG2	U2AF2_3-UPF1_3-interaction-shap	interaction	U2AF2	3	UPF1	3	13	0.0	false	0.0
HepG2	U2AF2_3-XPO5_3-interaction-shap	interaction	U2AF2	3	XPO5	3	60	0.0	false	0.0
HepG2	U2AF2_3-XRN2_3-interaction-shap	interaction	U2AF2	3	XRN2	3	2	0.0	false	0.0
HepG2	U2AF2_3-YBX3_3-interaction-shap	interaction	U2AF2	3	YBX3	3	21	0.0	false	0.0
HepG2	U2AF2_3-ZNF800_3-interaction-shap	interaction	U2AF2	3	ZNF800	3	212	0.0	false	0.0
HepG2	UCHL5_3-XPO5_3-interaction-shap	interaction	UCHL5	3	XPO5	3	3	0.0	false	0.0
HepG2	UPF1_3-XPO5_3-interaction-shap	interaction	UPF1	3	XPO5	3	1	0.0	false	0.0
HepG2	XPO5_3-YBX3_3-interaction-shap	interaction	XPO5	3	YBX3	3	1	0.0	false	0.0
HepG2	XPO5_3-ZNF800_3-interaction-shap	interaction	XPO5	3	ZNF800	3	1	0.0	false	0.0
HepG2	AGGF1_4-BUD13_4-interaction-shap	interaction	AGGF1	4	BUD13	4	72	0.0	false	0.0
HepG2	AGGF1_4-CSTF2T_4-interaction-shap	interaction	AGGF1	4	CSTF2T	4	6	0.0	false	0.0
HepG2	AGGF1_4-DGCR8_4-interaction-shap	interaction	AGGF1	4	DGCR8	4	23	0.0	false	0.0
HepG2	AGGF1_4-HNRNPC_4-interaction-shap	interaction	AGGF1	4	HNRNPC	4	1	0.0	false	0.0
HepG2	AGGF1_4-HNRNPL_4-interaction-shap	interaction	AGGF1	4	HNRNPL	4	46	0.0	false	0.0
HepG2	AGGF1_4-IGF2BP1_4-interaction-shap	interaction	AGGF1	4	IGF2BP1	4	4	0.0	false	0.0
HepG2	AGGF1_4-LIN28B_4-interaction-shap	interaction	AGGF1	4	LIN28B	4	7	0.0	false	0.0
HepG2	AGGF1_4-PRPF8_4-interaction-shap	interaction	AGGF1	4	PRPF8	4	110	0.0	false	0.0
HepG2	AGGF1_4-RBM22_4-interaction-shap	interaction	AGGF1	4	RBM22	4	28	0.0	false	0.0
HepG2	AGGF1_4-RPS3_4-interaction-shap	interaction	AGGF1	4	RPS3	4	2	0.0	false	0.0
HepG2	AGGF1_4-SF3B4_4-interaction-shap	interaction	AGGF1	4	SF3B4	4	18	0.0	false	0.0
HepG2	AGGF1_4-SRSF1_4-interaction-shap	interaction	AGGF1	4	SRSF1	4	48	0.0	false	0.0
HepG2	AGGF1_4-XPO5_4-interaction-shap	interaction	AGGF1	4	XPO5	4	11	0.0	false	0.0
HepG2	AKAP1_4-BUD13_4-interaction-shap	interaction	AKAP1	4	BUD13	4	2	0.0	false	0.0
HepG2	AKAP1_4-DDX3X_4-interaction-shap	interaction	AKAP1	4	DDX3X	4	43	0.0	false	0.0
