RBP	Position	Cell Line	Feature	Global SHAP	ElasticNet Coefficient	Binding Percentage	# RBP Diff. Events	# RBP Diff. Events w/ RBP KD	# RBP Diff. Events w/ RBP KD at Position
DDX51	3	K562	DDX51_3	1.3903041e-06	-0.0	0.00042311756292928254	127.0	2.0	0.0
DDX51	4	K562	DDX51_4	0.0	0.0	0.00013306360424846463	127.0	2.0	0.0
DDX51	5	K562	DDX51_5	2.4103508e-06	-0.0	0.0001528224689164501	127.0	2.0	0.0
DDX51	6	K562	DDX51_6	0.0	0.0	8.629066679221778e-05	127.0	2.0	0.0
DDX52	1	K562	DDX52_1	0.00013882534	0.0	0.0008034757077880028	93.0	0.0	0.0
DDX52	2	K562	DDX52_2	0.00013050147	-0.0	0.0026722320802148158	93.0	0.0	0.0
DDX52	3	K562	DDX52_3	1.3203686e-05	-0.0	0.0006966543456767063	93.0	0.0	0.0
DDX52	4	K562	DDX52_4	1.17926065e-05	0.0	0.00048007866497995944	93.0	0.0	0.0
DDX52	5	K562	DDX52_5	3.663646e-06	0.0	0.0003667739253994802	93.0	0.0	0.0
DDX52	6	K562	DDX52_6	0.0	0.0	0.0002371063760158256	93.0	0.0	0.0
DDX55	1	K562	DDX55_1	0.0002077913	-0.0	0.0014877807630472183	140.0	2.0	0.0
DDX55	2	K562	DDX55_2	0.0009440991	0.0	0.002911190849793265	140.0	2.0	1.0
DDX55	3	K562	DDX55_3	3.9004164e-05	0.002473710424782945	0.0014735790790671038	140.0	2.0	0.0
DDX55	4	K562	DDX55_4	0.0004776707	0.0	0.002258685217359089	140.0	2.0	0.0
DDX55	5	K562	DDX55_5	0.00036947924	0.0013570014322346817	0.0028151751167972733	140.0	2.0	0.0
DDX55	6	K562	DDX55_6	0.0008012398	-0.0	0.00352649424484475	140.0	2.0	1.0
DDX6	1	K562	DDX6_1	8.412042e-05	-0.0	0.0025069059547506564	0.0	0.0	0.0
DDX6	2	K562	DDX6_2	0.0002729295	0.02636124251147321	0.0035203195996360045	0.0	0.0	0.0
DDX6	3	K562	DDX6_3	6.941208e-05	-0.0	0.0016737919499606752	0.0	0.0	0.0
DDX6	4	K562	DDX6_4	2.8196686e-05	0.0	0.0018326346979556521	0.0	0.0	0.0
DDX6	5	K562	DDX6_5	9.108138e-05	0.03041888564225897	0.0025505915696025306	0.0	0.0	0.0
DDX6	6	K562	DDX6_6	0.0013535762	-0.0	0.005441714822467373	0.0	0.0	0.0
DGCR8	1	K562	DGCR8_1	8.389656e-06	0.0	0.0006667073164142909	0.0	0.0	0.0
DGCR8	2	K562	DGCR8_2	3.4592385e-06	0.0	0.0014113695285889933	0.0	0.0	0.0
DGCR8	3	K562	DGCR8_3	0.00033696735	-0.0	0.0010533944726119752	0.0	0.0	0.0
DGCR8	4	K562	DGCR8_4	9.116417e-05	-0.0	0.0009967421028217356	0.0	0.0	0.0
DGCR8	5	K562	DGCR8_5	0.00010303247	-0.0	0.001036877296678581	0.0	0.0	0.0
DGCR8	6	K562	DGCR8_6	5.7739053e-06	0.0	0.00047220599233880895	0.0	0.0	0.0
DHX30	1	K562	DHX30_1	0.00010605498	0.0	0.0006193169144371695	129.0	2.0	0.0
DHX30	2	K562	DHX30_2	0.00015108922	0.0	0.0013977853091297532	129.0	2.0	1.0
DHX30	3	K562	DHX30_3	0.0001176799	-0.0	0.0005293214605197044	129.0	2.0	1.0
DHX30	4	K562	DHX30_4	8.154311e-07	0.0	0.00024914693417287925	129.0	2.0	0.0
DHX30	5	K562	DHX30_5	0.00048636808	-0.0	0.0003991908127453939	129.0	2.0	0.0
DHX30	6	K562	DHX30_6	1.3895564e-05	0.0	0.000144795430145081	129.0	2.0	0.0
DROSHA	1	K562	DROSHA_1	8.756834e-05	0.0	0.007687124552627659	414.0	14.0	4.0
DROSHA	2	K562	DROSHA_2	0.0015887849	-0.009158056187086502	0.013407315874009451	414.0	14.0	4.0
DROSHA	3	K562	DROSHA_3	0.00023039205	3.157062273088077e-05	0.005329181913537987	414.0	14.0	3.0
DROSHA	4	K562	DROSHA_4	0.00024843952	0.0	0.0027259514935309014	414.0	14.0	2.0
DROSHA	5	K562	DROSHA_5	0.0070513263	-0.11817475748366554	0.003640416448946104	414.0	14.0	4.0
DROSHA	6	K562	DROSHA_6	5.7018904e-05	-0.0	0.0014992038566833973	414.0	14.0	0.0
EEF2	1	K562	EEF2_1	0.0	0.0	8.027038771369096e-05	283.0	0.0	0.0
EEF2	2	K562	EEF2_2	0.0	0.0	0.00033126971544919384	283.0	0.0	0.0
EEF2	3	K562	EEF2_3	0.0	-0.0	6.174645208745459e-05	283.0	0.0	0.0
EEF2	4	K562	EEF2_4	6.6115463e-06	-0.0	0.00016023204316694466	283.0	0.0	0.0
EEF2	5	K562	EEF2_5	0.0	-0.0	4.1833221289250485e-05	283.0	0.0	0.0
EEF2	6	K562	EEF2_6	0.0	0.0	3.7819701903565934e-05	283.0	0.0	0.0
EFTUD2	1	K562	EFTUD2_1	0.00050789077	0.005314256931465795	0.01649000749447562	1382.0	204.0	22.0
EFTUD2	2	K562	EFTUD2_2	0.010652406	-0.012266432627862638	0.05800724131516856	1382.0	204.0	91.0
EFTUD2	3	K562	EFTUD2_3	0.0023603432	-0.0	0.019376345397303686	1382.0	204.0	38.0
EFTUD2	4	K562	EFTUD2_4	0.03440536	0.039740664514919595	0.03723079511678184	1382.0	204.0	49.0
EFTUD2	5	K562	EFTUD2_5	0.020198142	0.05314573107552783	0.02289805429211166	1382.0	204.0	34.0
EFTUD2	6	K562	EFTUD2_6	0.002056399	-0.010473190526972634	0.03242815607341962	1382.0	204.0	33.0
EIF3G	1	K562	EIF3G_1	0.0018703488	0.04940872109556325	0.002651238286505081	544.0	2.0	1.0
EIF3G	2	K562	EIF3G_2	0.00011173914	-0.0	0.0033798464211370455	544.0	2.0	0.0
EIF3G	3	K562	EIF3G_3	1.4973031e-06	-0.0	0.001115449656959867	544.0	2.0	0.0
EIF3G	4	K562	EIF3G_4	4.8212877e-07	0.009197487923087019	0.0005262341379153317	544.0	2.0	0.0
EIF3G	5	K562	EIF3G_5	3.9045528e-05	-0.0	0.000499374431257289	544.0	2.0	0.0
EIF3G	6	K562	EIF3G_6	6.0268735e-06	-0.0	0.00022753567594227016	544.0	2.0	1.0
EIF4E	1	K562	EIF4E_1	0.005098719	-0.02714595128477214	0.01789304125203281	0.0	0.0	0.0
EIF4E	2	K562	EIF4E_2	0.0003803335	-0.0	0.01325588270026497	0.0	0.0	0.0
EIF4E	3	K562	EIF4E_3	0.00014176963	0.0	0.0021202187985529717	0.0	0.0	0.0
EIF4E	4	K562	EIF4E_4	0.00016862758	0.0	0.0006038803014153059	0.0	0.0	0.0
EIF4E	5	K562	EIF4E_5	0.0002847975	-0.0	0.0006657811196329791	0.0	0.0	0.0
EIF4E	6	K562	EIF4E_6	0.000461716	-0.01861845899785771	0.0003221621137662943	0.0	0.0	0.0
EIF4G2	1	K562	EIF4G2_1	0.00010417833	-0.0	0.0009703454945543488	325.0	4.0	0.0
EIF4G2	2	K562	EIF4G2_2	0.00016674344	0.024609931829055447	0.0012349290417490917	325.0	4.0	1.0
EIF4G2	3	K562	EIF4G2_3	0.00093658426	-0.0	0.0015276072246436265	325.0	4.0	1.0
EIF4G2	4	K562	EIF4G2_4	2.3847555e-05	-0.0	0.0009541370508813921	325.0	4.0	1.0
EIF4G2	5	K562	EIF4G2_5	0.00023491653	-0.0	0.0016373615432290771	325.0	4.0	2.0
EIF4G2	6	K562	EIF4G2_6	4.808923e-06	0.0	0.000949042968584177	325.0	4.0	0.0
ELAC2	1	K562	ELAC2_1	0.00015681086	0.0	0.002776737950372833	0.0	0.0	0.0
ELAC2	2	K562	ELAC2_2	0.00011826302	-0.0	0.004364393599671509	0.0	0.0	0.0
ELAC2	3	K562	ELAC2_3	0.0006728186	-0.0	0.002712984738592536	0.0	0.0	0.0
ELAC2	4	K562	ELAC2_4	0.0001882731	-0.018665614908631337	0.002786771748837044	0.0	0.0	0.0
ELAC2	5	K562	ELAC2_5	0.000110865054	0.0	0.0024763414609673662	0.0	0.0	0.0
ELAC2	6	K562	ELAC2_6	0.0007699801	0.01115697839441934	0.0034252300634213246	0.0	0.0	0.0
ELAVL1	1	K562	ELAVL1_1	0.00054189423	-0.0	0.0022106773508610927	0.0	0.0	0.0
ELAVL1	2	K562	ELAVL1_2	7.475831e-05	-0.0	0.003095658375404536	0.0	0.0	0.0
ELAVL1	3	K562	ELAVL1_3	0.00536594	-0.10928626434417481	0.0035263398787145316	0.0	0.0	0.0
ELAVL1	4	K562	ELAVL1_4	0.00030793974	-0.005446426967348212	0.0026103312619971428	0.0	0.0	0.0
ELAVL1	5	K562	ELAVL1_5	0.00028826058	-0.011673057316729511	0.003023260660331995	0.0	0.0	0.0
ELAVL1	6	K562	ELAVL1_6	0.0012367108	0.0251183988500678	0.005139465939499282	0.0	0.0	0.0
EWSR1	1	K562	EWSR1_1	0.00011809671	-0.0	0.0027438579646362634	143.0	6.0	1.0
EWSR1	2	K562	EWSR1_2	0.00021375604	0.010268358636361883	0.005485400437319247	143.0	6.0	4.0
EWSR1	3	K562	EWSR1_3	0.0011751178	-0.011808591672953143	0.00355026662889842	143.0	6.0	3.0
EWSR1	4	K562	EWSR1_4	0.0020535886	-0.026850712981160207	0.003248326478190767	143.0	6.0	4.0
EWSR1	5	K562	EWSR1_5	0.00027297976	0.0	0.002735059095213801	143.0	6.0	1.0
EWSR1	6	K562	EWSR1_6	3.0983804e-07	0.02177402981369457	0.0012724400113922204	143.0	6.0	0.0
EXOSC10	1	K562	EXOSC10_1	0.00018567781	0.0	0.003293710120475046	0.0	0.0	0.0
EXOSC10	2	K562	EXOSC10_2	0.000101631354	-0.0	0.004122501873618905	0.0	0.0	0.0
EXOSC10	3	K562	EXOSC10_3	5.8421785e-05	-0.0	0.0029411378790556806	0.0	0.0	0.0
EXOSC10	4	K562	EXOSC10_4	0.00081858895	0.011868770285284666	0.003255581686311043	0.0	0.0	0.0
EXOSC10	5	K562	EXOSC10_5	1.062203e-05	0.0	0.0035153798834690084	0.0	0.0	0.0
EXOSC10	6	K562	EXOSC10_6	0.00045595187	-0.0	0.003983263624161695	0.0	0.0	0.0
EXOSC5	1	K562	EXOSC5_1	1.7310852e-07	0.0	0.0003419209784342798	0.0	0.0	0.0
EXOSC5	2	K562	EXOSC5_2	8.913473e-05	0.0	0.001251754949942923	0.0	0.0	0.0
EXOSC5	3	K562	EXOSC5_3	6.944523e-05	-0.0	0.0008156706320752752	0.0	0.0	0.0
EXOSC5	4	K562	EXOSC5_4	0.0007140365	-0.0365398732818122	0.0007763072688695228	0.0	0.0	0.0
EXOSC5	5	K562	EXOSC5_5	8.4758874e-05	0.0	0.00014757402048901647	0.0	0.0	0.0
EXOSC5	6	K562	EXOSC5_6	0.0	-0.0	8.814306035484142e-05	0.0	0.0	0.0
FAM120A	1	K562	FAM120A_1	0.000106675296	-0.0	0.0009441032524171806	85.0	1.0	0.0
FAM120A	2	K562	FAM120A_2	0.00014205482	0.0	0.0007942137399748846	85.0	1.0	0.0
FAM120A	3	K562	FAM120A_3	0.0006960556	-0.026400811420625822	0.0009152367860662956	85.0	1.0	0.0
FAM120A	4	K562	FAM120A_4	1.3079699e-05	-0.0	0.000449668537326888	85.0	1.0	0.0
FAM120A	5	K562	FAM120A_5	0.00041037134	0.0	0.0010964626229429749	85.0	1.0	1.0
FAM120A	6	K562	FAM120A_6	0.00046247352	-0.012748616235006952	0.0038028096179361093	85.0	1.0	0.0
FASTKD2	1	K562	FASTKD2_1	1.6341388e-06	-0.0	0.0005805710157522917	68.0	0.0	0.0
FASTKD2	2	K562	FASTKD2_2	3.801336e-05	0.0	0.0010097088577601012	68.0	0.0	0.0
FASTKD2	3	K562	FASTKD2_3	3.8972715e-07	0.0	0.0003741834996499748	68.0	0.0	0.0
FASTKD2	4	K562	FASTKD2_4	1.6616243e-05	-0.0	0.00032741056219372797	68.0	0.0	0.0
FASTKD2	5	K562	FASTKD2_5	1.5866395e-05	0.0	0.00021379709035281152	68.0	0.0	0.0
FASTKD2	6	K562	FASTKD2_6	0.0	0.0	0.0003516460446380539	68.0	0.0	0.0
FMR1	1	K562	FMR1_1	0.0006129194	0.029088776943837394	0.011482833328573711	552.0	12.0	4.0
FMR1	2	K562	FMR1_2	0.00036321123	0.006720643424506904	0.01247479008135867	552.0	12.0	5.0
FMR1	3	K562	FMR1_3	0.012305731	0.038716699632021234	0.00915530081713711	552.0	12.0	1.0
FMR1	4	K562	FMR1_4	0.0060434057	0.02119373162860318	0.009268914288978027	552.0	12.0	5.0
FMR1	5	K562	FMR1_5	0.0025451337	-0.01910873842739688	0.010269515545055228	552.0	12.0	1.0
FMR1	6	K562	FMR1_6	0.0005021805	0.0	0.009921265555281984	552.0	12.0	1.0
FTO	1	K562	FTO_1	0.0023197192	-0.01775654923844985	0.003761439495037515	354.0	4.0	2.0
FTO	2	K562	FTO_2	4.642429e-05	0.0	0.0044107034387371	354.0	4.0	0.0
FTO	3	K562	FTO_3	0.00017226976	0.036261454230085484	0.002839873697632255	354.0	4.0	1.0
FTO	4	K562	FTO_4	0.0006615534	0.012447660007683124	0.001018662093312782	354.0	4.0	1.0
FTO	5	K562	FTO_5	0.002928492	-0.03202710175812974	0.0018323259656952149	354.0	4.0	1.0
FTO	6	K562	FTO_6	2.9600002e-05	-0.0	0.0006014104433318077	354.0	4.0	0.0
FUS	1	K562	FUS_1	3.2192205e-05	-0.0	0.0016200725366445898	123.0	1.0	0.0
FUS	2	K562	FUS_2	0.0021205742	-0.01746640037823683	0.004806498196617684	123.0	1.0	0.0
FUS	3	K562	FUS_3	0.0012804394	-0.021596364037534677	0.002519409611298366	123.0	1.0	1.0
FUS	4	K562	FUS_4	0.0002272994	0.0	0.002056465586772675	123.0	1.0	0.0
FUS	5	K562	FUS_5	0.00047464127	0.009168810530058422	0.001958751826344278	123.0	1.0	0.0
FUS	6	K562	FUS_6	0.00019302554	0.01587657116621885	0.0014425514868931578	123.0	1.0	0.0
FXR1	1	K562	FXR1_1	0.0007929926	-0.021056342194833332	0.007634331336092886	1261.0	17.0	4.0
FXR1	2	K562	FXR1_2	4.1906045e-05	-0.0	0.009400588598054524	1261.0	17.0	4.0
FXR1	3	K562	FXR1_3	0.0075111794	0.028885439652395834	0.0068178888733665165	1261.0	17.0	1.0
FXR1	4	K562	FXR1_4	0.015879022	0.061124608709550055	0.008773244644845985	1261.0	17.0	3.0
FXR1	5	K562	FXR1_5	8.6102445e-05	-0.0	0.007837631529590829	1261.0	17.0	5.0
FXR1	6	K562	FXR1_6	0.0003154375	-0.0	0.009357829179983962	1261.0	17.0	4.0
FXR2	1	K562	FXR2_1	0.00028281525	-0.0	0.011873842736417518	0.0	0.0	0.0
FXR2	2	K562	FXR2_2	0.0020313351	-0.020664176104453313	0.012410419405057497	0.0	0.0	0.0
FXR2	3	K562	FXR2_3	0.0025254132	0.0051449163184322	0.008503412649223809	0.0	0.0	0.0
FXR2	4	K562	FXR2_4	0.005355331	0.02777300336033779	0.008452008727861003	0.0	0.0	0.0
FXR2	5	K562	FXR2_5	0.00019564597	0.0	0.00917691207536772	0.0	0.0	0.0
FXR2	6	K562	FXR2_6	0.00033225585	-0.006236640165891618	0.00830520653802308	0.0	0.0	0.0
GARS	1	K562	GARS_1	0.00017276601	-0.0	0.000722279123293	0.0	0.0	0.0
GARS	2	K562	GARS_2	6.751967e-06	0.0	0.0011463228830035945	0.0	0.0	0.0
GARS	3	K562	GARS_3	0.0	0.0	0.0003306522509283193	0.0	0.0	0.0
GARS	4	K562	GARS_4	3.419749e-05	0.0	0.0006498814082204595	0.0	0.0	0.0
GARS	5	K562	GARS_5	2.2157783e-06	0.0	0.0005021530216012245	0.0	0.0	0.0
GARS	6	K562	GARS_6	0.00012390665	-0.0	0.00036291477214401435	0.0	0.0	0.0
GEMIN5	1	K562	GEMIN5_1	0.0002917547	0.00554621757428349	0.01299315154663285	174.0	6.0	1.0
GEMIN5	2	K562	GEMIN5_2	0.00031263047	-0.00030160439692253864	0.01632360080609993	174.0	6.0	3.0
GEMIN5	3	K562	GEMIN5_3	7.270871e-05	-0.006195835736968111	0.005079571880974452	174.0	6.0	1.0
GEMIN5	4	K562	GEMIN5_4	0.00017762055	0.03416498696570675	0.0032324267667782477	174.0	6.0	0.0
GEMIN5	5	K562	GEMIN5_5	0.0020296583	-0.0	0.003054288252505941	174.0	6.0	0.0
GEMIN5	6	K562	GEMIN5_6	0.00017115987	-0.013599230905882937	0.0013385087151257969	174.0	6.0	1.0
GNL3	1	K562	GNL3_1	0.0	0.0	0.0	0.0	0.0	0.0
GNL3	2	K562	GNL3_2	0.0	0.0	0.0	0.0	0.0	0.0
GNL3	3	K562	GNL3_3	0.0	0.0	6.853856181707459e-05	0.0	0.0	0.0
GNL3	4	K562	GNL3_4	0.0	0.0	0.0	0.0	0.0	0.0
GNL3	5	K562	GNL3_5	0.0	0.0	5.2175752013899124e-05	0.0	0.0	0.0
GNL3	6	K562	GNL3_6	0.0	0.0	6.529687308248323e-05	0.0	0.0	0.0
GPKOW	1	K562	GPKOW_1	0.00082178006	-0.0	0.008575192899775475	425.0	15.0	5.0
GPKOW	2	K562	GPKOW_2	0.0024134587	-0.027275385230109396	0.00826553444255689	425.0	15.0	4.0
GPKOW	3	K562	GPKOW_3	0.0052989693	0.00798123143018557	0.009243906975882607	425.0	15.0	1.0
GPKOW	4	K562	GPKOW_4	0.0036344929	0.013338112415346735	0.006046830052924427	425.0	15.0	1.0
GPKOW	5	K562	GPKOW_5	0.0021659601	-0.03057352770303896	0.012679325203898362	425.0	15.0	5.0
GPKOW	6	K562	GPKOW_6	0.0028023734	-0.055967464685459406	0.006907266862763107	425.0	15.0	3.0
GRWD1	1	K562	GRWD1_1	0.002499837	-0.011544082462110269	0.020180284203482345	62.0	2.0	0.0
GRWD1	2	K562	GRWD1_2	0.0009905661	0.0	0.02821550437975303	62.0	2.0	0.0
GRWD1	3	K562	GRWD1_3	0.012489042	0.025620962771718665	0.017146526646295485	62.0	2.0	0.0
GRWD1	4	K562	GRWD1_4	0.019778766	0.00896064258485784	0.019118090861447907	62.0	2.0	0.0
GRWD1	5	K562	GRWD1_5	0.003283528	-0.015245653208675117	0.0292241326746016	62.0	2.0	2.0
GRWD1	6	K562	GRWD1_6	0.011986352	-0.031363006365842376	0.0271591769506669	62.0	2.0	0.0
GTF2F1	1	K562	GTF2F1_1	6.092549e-05	-0.005069869823885658	0.003697686283257218	65.0	1.0	0.0
GTF2F1	2	K562	GTF2F1_2	0.00013525083	-0.0016327614799102213	0.009922346118193514	65.0	1.0	0.0
GTF2F1	3	K562	GTF2F1_3	0.00028472688	-0.003225892599735002	0.00338046388565792	65.0	1.0	0.0
GTF2F1	4	K562	GTF2F1_4	9.533612e-05	-0.0	0.003048113607297196	65.0	1.0	1.0
GTF2F1	5	K562	GTF2F1_5	5.030225e-05	0.0	0.0019020994565540385	65.0	1.0	0.0
GTF2F1	6	K562	GTF2F1_6	9.488627e-05	0.0	0.0017029671485719975	65.0	1.0	0.0
HLTF	1	K562	HLTF_1	0.00072519	0.0	0.0007266013749391219	183.0	0.0	0.0
HLTF	2	K562	HLTF_2	0.0010764488	-0.011816379208206725	0.00040490235956348343	183.0	0.0	0.0
HLTF	3	K562	HLTF_3	1.2276649e-06	0.0	0.0008727861002561706	183.0	0.0	0.0
HLTF	4	K562	HLTF_4	0.00028121463	0.0	0.00042697671618474847	183.0	0.0	0.0
HLTF	5	K562	HLTF_5	9.157806e-05	-0.0	0.0009510497282770192	183.0	0.0	0.0
HLTF	6	K562	HLTF_6	1.7810582e-05	-0.0	0.0005577248284799335	183.0	0.0	0.0
HNRNPA1	1	K562	HNRNPA1_1	0.0	-0.0	2.5316045355856382e-05	330.0	0.0	0.0
HNRNPA1	2	K562	HNRNPA1_2	0.0	0.0	7.502193928625732e-05	330.0	0.0	0.0
HNRNPA1	3	K562	HNRNPA1_3	2.5410384e-06	0.0	0.00010002925238167643	330.0	0.0	0.0
HNRNPA1	4	K562	HNRNPA1_4	0.0	0.0	7.671996671866232e-05	330.0	0.0	0.0
HNRNPA1	5	K562	HNRNPA1_5	0.0	-0.0	5.1867019753461856e-05	330.0	0.0	0.0
HNRNPA1	6	K562	HNRNPA1_6	0.0	0.0	2.4698580834981836e-05	330.0	0.0	0.0
HNRNPC	1	K562	HNRNPC_1	0.0	0.0	0.00024019369862019835	2207.0	9.0	1.0
HNRNPC	2	K562	HNRNPC_2	0.00016839792	0.0	0.0002797114279561693	2207.0	9.0	0.0
HNRNPC	3	K562	HNRNPC_3	9.695642e-06	0.0	0.00023355595502079696	2207.0	9.0	0.0
HNRNPC	4	K562	HNRNPC_4	4.3703017e-06	-0.01014464801626232	0.00034408210425734067	2207.0	9.0	6.0
HNRNPC	5	K562	HNRNPC_5	3.3786786e-05	-0.0	0.00022799877433292607	2207.0	9.0	1.0
HNRNPC	6	K562	HNRNPC_6	2.1698893e-06	0.0	0.00041292939833485255	2207.0	9.0	1.0
HNRNPK	1	K562	HNRNPK_1	0.00010399482	-0.0	0.0024210783863490943	972.0	26.0	2.0
HNRNPK	2	K562	HNRNPK_2	0.00031453473	0.0	0.004868244648705138	972.0	26.0	13.0
HNRNPK	3	K562	HNRNPK_3	0.001244188	-0.05314793694978704	0.003535910578788087	972.0	26.0	9.0
HNRNPK	4	K562	HNRNPK_4	0.0036143928	-0.04343667607348085	0.0029937767294602358	972.0	26.0	4.0
HNRNPK	5	K562	HNRNPK_5	0.00018250807	0.0	0.0020211157429526074	972.0	26.0	2.0
HNRNPK	6	K562	HNRNPK_6	0.00011691941	0.0	0.0023772384053670015	972.0	26.0	1.0
HNRNPL	1	K562	HNRNPL_1	0.0001092565	-0.0	0.000430990235570433	702.0	12.0	1.0
HNRNPL	2	K562	HNRNPL_2	0.00023147659	0.006286664914754026	0.0010926034696875089	702.0	12.0	2.0
HNRNPL	3	K562	HNRNPL_3	0.0010826059	-0.013572368530772073	0.0007076143409222295	702.0	12.0	1.0
HNRNPL	4	K562	HNRNPL_4	0.001669525	-0.04068148451499252	0.0010743882663217098	702.0	12.0	6.0
HNRNPL	5	K562	HNRNPL_5	3.920774e-05	-0.0	0.0005691479221161126	702.0	12.0	2.0
HNRNPL	6	K562	HNRNPL_6	0.0009049354	-0.03021474905276055	0.0010834958680046095	702.0	12.0	2.0
HNRNPM	1	K562	HNRNPM_1	2.2763625e-05	0.0007407396680926052	0.0013767915154200188	335.0	9.0	3.0
HNRNPM	2	K562	HNRNPM_2	0.00033663603	0.0	0.00339065205025235	335.0	9.0	4.0
HNRNPM	3	K562	HNRNPM_3	0.0011762851	-0.0	0.0012119284883465148	335.0	9.0	4.0
HNRNPM	4	K562	HNRNPM_4	0.0022465657	-0.0839243573389434	0.0012840174711586181	335.0	9.0	4.0
HNRNPM	5	K562	HNRNPM_5	0.00010003625	0.0	0.00041462742576725754	335.0	9.0	0.0
HNRNPM	6	K562	HNRNPM_6	0.00031693876	-0.013068368496827049	0.0007951399367561964	335.0	9.0	0.0
HNRNPUL1	1	K562	HNRNPUL1_1	1.5919462e-05	0.0	0.00040027137565692435	704.0	6.0	0.0
HNRNPUL1	2	K562	HNRNPUL1_2	0.0	0.0	0.0001616213383389124	704.0	6.0	0.0
HNRNPUL1	3	K562	HNRNPUL1_3	1.6619744e-05	0.0	0.0008812762374181956	704.0	6.0	3.0
HNRNPUL1	4	K562	HNRNPUL1_4	0.00011790043	0.0	0.0003402229510018748	704.0	6.0	0.0
HNRNPUL1	5	K562	HNRNPUL1_5	0.00040519872	-0.0	0.0007344740475802723	704.0	6.0	3.0
HNRNPUL1	6	K562	HNRNPUL1_6	0.0	-0.0	9.030418617790234e-05	704.0	6.0	0.0
HNRNPU	1	K562	HNRNPU_1	0.0	-0.0	1.6980274324050013e-06	1303.0	0.0	0.0
HNRNPU	2	K562	HNRNPU_2	0.0	0.0	1.2349290417490918e-06	1303.0	0.0	0.0
HNRNPU	3	K562	HNRNPU_3	0.0	0.0	2.269182114213956e-05	1303.0	0.0	0.0
HNRNPU	4	K562	HNRNPU_4	0.0	0.0	0.0	1303.0	0.0	0.0
HNRNPU	5	K562	HNRNPU_5	0.0	0.0	0.0	1303.0	0.0	0.0
HNRNPU	6	K562	HNRNPU_6	0.0	0.0	0.0	1303.0	0.0	0.0
IGF2BP1	1	K562	IGF2BP1_1	0.001359055	-0.015169548647357069	0.010416163368762933	0.0	0.0	0.0
IGF2BP1	2	K562	IGF2BP1_2	0.009054564	-0.029012956657690703	0.013240137354982669	0.0	0.0	0.0
IGF2BP1	3	K562	IGF2BP1_3	0.018189823	0.061019972927315355	0.012117895588293182	0.0	0.0	0.0
IGF2BP1	4	K562	IGF2BP1_4	0.024125746	0.08738673458076153	0.01333846857993194	0.0	0.0	0.0
IGF2BP1	5	K562	IGF2BP1_5	0.0022284416	-0.007030706709070383	0.01881429831717763	0.0	0.0	0.0
IGF2BP1	6	K562	IGF2BP1_6	0.010295183	-0.03479831417397352	0.01997173556155697	0.0	0.0	0.0
IGF2BP2	1	K562	IGF2BP2_1	0.0024457916	-0.031046390027007684	0.008653919626186979	422.0	11.0	3.0
IGF2BP2	2	K562	IGF2BP2_2	0.003344744	-0.0	0.012852215269743235	422.0	11.0	2.0
IGF2BP2	3	K562	IGF2BP2_3	0.0090988595	0.044759276944643996	0.007686815820367222	422.0	11.0	2.0
IGF2BP2	4	K562	IGF2BP2_4	0.012744619	0.05925008573710604	0.01083773727039003	422.0	11.0	0.0
IGF2BP2	5	K562	IGF2BP2_5	0.00076714164	-0.0001897928187621126	0.011631487911974258	422.0	11.0	1.0
IGF2BP2	6	K562	IGF2BP2_6	0.000991438	0.0	0.015102410349940299	422.0	11.0	5.0
ILF3	1	K562	ILF3_1	3.705739e-05	-0.01628420646012057	0.0006171557886141086	131.0	1.0	0.0
ILF3	2	K562	ILF3_2	0.00018375702	-0.0	0.0015024455454179888	131.0	1.0	0.0
ILF3	3	K562	ILF3_3	0.00083998626	-0.045496030936842485	0.0007664278365355301	131.0	1.0	0.0
ILF3	4	K562	ILF3_4	0.00026483764	-0.0	0.0008809675051577584	131.0	1.0	0.0
ILF3	5	K562	ILF3_5	3.7076406e-05	-0.0	0.0003744922319104121	131.0	1.0	1.0
ILF3	6	K562	ILF3_6	0.0002828031	-0.0	0.0007009765973228282	131.0	1.0	0.0
KHDRBS1	1	K562	KHDRBS1_1	0.0	0.0	9.261967813118188e-07	154.0	0.0	0.0
KHDRBS1	2	K562	KHDRBS1_2	0.00051009556	-0.0	0.0001764404868399015	154.0	0.0	0.0
KHDRBS1	3	K562	KHDRBS1_3	8.518986e-05	-0.0	0.00019589061924744967	154.0	0.0	0.0
KHDRBS1	4	K562	KHDRBS1_4	3.203767e-05	0.0	0.00011407657023157235	154.0	0.0	0.0
KHDRBS1	5	K562	KHDRBS1_5	0.0	-0.0	0.00014402359949398783	154.0	0.0	0.0
KHDRBS1	6	K562	KHDRBS1_6	0.00020894835	-0.0	0.0005143479458884967	154.0	0.0	0.0
KHSRP	1	K562	KHSRP_1	0.0021479717	0.004254241413058404	0.02910434455755194	253.0	65.0	11.0
KHSRP	2	K562	KHSRP_2	0.006664284	-0.028921459994396232	0.04479658789105765	253.0	65.0	20.0
KHSRP	3	K562	KHSRP_3	0.01504501	0.029614258132027893	0.038289746770081685	253.0	65.0	17.0
KHSRP	4	K562	KHSRP_4	0.01594386	0.02764018886724324	0.03925715930816188	253.0	65.0	8.0
KHSRP	5	K562	KHSRP_5	0.0046450067	-0.0018259618524966116	0.042450377077864594	253.0	65.0	24.0
KHSRP	6	K562	KHSRP_6	0.0047387704	-0.019445004448739193	0.03830580084762442	253.0	65.0	11.0
