run_id	run_name	state	sweep_name	sweep_id	model.name	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	dataset.cell_line	model.eval_metric	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	model.reg_lambda	model.min_child_weight	model.gamma
ohtxkfh3	treasured-sweep-38	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.184	0.2792	0.2834	0.08042	0.184	0.2791	0.2836			
rap33urq	stoic-sweep-39	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1828	0.2834	0.2827	0.07993	0.1828	0.2835	0.2827			
x5fsh8he	wandering-sweep-40	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2818	0.283	0.0801	0.1838	0.282	0.283			
0uxlbeso	glowing-sweep-41	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1841	0.2756	0.2842	0.08077	0.184	0.2761	0.2842			
5s1n1p2l	cool-sweep-47	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1838	0.2801	0.2833	0.08033	0.1838	0.2799	0.2834			
aqxewm9f	exalted-sweep-43	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.184	0.2786	0.2836	0.08042	0.1839	0.2792	0.2836			
h8lv9qsc	wobbly-sweep-50	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2727	0.2847	0.0811	0.1838	0.2731	0.2848			
jlph1jja	clear-sweep-48	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1844	0.2825	0.2829	0.08003	0.1844	0.2827	0.2829			
lgwelig8	winter-sweep-45	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2744	0.2843	0.08087	0.1839	0.2752	0.2844			
nwv3lnw1	comic-sweep-42	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1859	0.2774	0.2838	0.08058	0.1859	0.2777	0.2839			
p0rhzw74	daily-sweep-44	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.9	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.279	0.2835	0.08037	0.1838	0.2796	0.2835			
xesad49b	ancient-sweep-46	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1842	0.2797	0.2835	0.08036	0.1842	0.2797	0.2835			
ybv767d3	bright-sweep-49	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2808	0.2832	0.08022	0.1839	0.2809	0.2832			
4zogb4ek	crisp-sweep-52	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1842	0.2788	0.2835	0.08039	0.1841	0.2794	0.2835			
6us9cmk5	crisp-sweep-56	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1935	0.2879	0.2902	0.08428	0.1935	0.289	0.2903			
aiic0or1	effortless-sweep-58	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.192	0.2911	0.2896	0.08394	0.192	0.2918	0.2897			
bc4y9tes	dazzling-sweep-57	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1923	0.2905	0.2899	0.08407	0.1924	0.2907	0.2899			
be873utn	icy-sweep-51	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1845	0.2776	0.2838	0.08056	0.1845	0.2779	0.2838			
h20ly6x7	fiery-sweep-55	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1924	0.2882	0.2904	0.08431	0.1922	0.2887	0.2904			
palfhn60	zesty-sweep-54	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1829	0.2767	0.2839	0.08062	0.1829	0.2774	0.2839			
ykf7eq6a	copper-sweep-53	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	K562	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.183	0.2793	0.2835	0.08033	0.1829	0.28	0.2834			
4g4oueft	gentle-sweep-65	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	200	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1945	0.287	0.2904	0.08438	0.1944	0.2881	0.2905			
i2h36g3m	colorful-sweep-63	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	900	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1936	0.2875	0.2905	0.08437	0.1937	0.2882	0.2905			
mp55f49e	colorful-sweep-66	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	300	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1927	0.2906	0.2899	0.08405	0.1927	0.2909	0.2899			
mxegqrws	solar-sweep-61	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1925	0.2875	0.2906	0.08443	0.1924	0.2877	0.2906			
oubz16ig	helpful-sweep-59	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1931	0.2907	0.29	0.08406	0.1931	0.2908	0.2899			
rsnonk11	icy-sweep-60	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1928	0.2841	0.2912	0.08478	0.1927	0.2847	0.2912			
vpqxlu6l	elated-sweep-62	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.5	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1926	0.2896	0.2901	0.08411	0.1926	0.2904	0.29			
zxsk2q2p	fanciful-sweep-64	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	100	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1922	0.2885	0.2904	0.08427	0.1921	0.289	0.2903			
8xkvcm54	dark-sweep-69	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1921	0.2852	0.291	0.08464	0.192	0.2859	0.2909			
9bk09x2f	fanciful-sweep-67	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	400	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.192	0.29	0.2899	0.08406	0.192	0.2908	0.2899			
ngpzwfzh	crimson-sweep-70	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1922	0.2869	0.2907	0.0845	0.1921	0.2871	0.2907			
pmv95h0j	lucky-sweep-71	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	800	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1933	0.2862	0.2907	0.08451	0.1933	0.287	0.2907			
xpnr6wyv	swept-sweep-68	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	500	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.6	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1927	0.2915	0.2898	0.08396	0.1927	0.2916	0.2898			
70h4wht1	cerulean-sweep-79	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	700	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.7	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1921	0.2862	0.2909	0.08458	0.192	0.2864	0.2908			
dcijejdc	robust-sweep-78	finished	1D_colsample_bytree	i5xmgmsu	XGBRegressor	RBPSEDataset	-1	600	100	7	reg:logistic	0.3	1.0	HepG2	['rmse', 'logloss']	20000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	0.7	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-march-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1927	0.2845	0.2911	0.08472	0.1926	0.2852	0.2911			
