Cell Line	Interaction Column	Feature 1	Feature 2	Both - #	Both - Mean	Both - Median	Both - Median Abs. Dev.	XOR_1st_Feature - #	XOR_1st_Feature - Mean	XOR_1st_Feature - Median	XOR_1st_Feature - Median Abs. Dev.	XOR_2nd_Feature - #	XOR_2nd_Feature - Mean	XOR_2nd_Feature - Median	XOR_2nd_Feature - Median Abs. Dev.
K562	RBFOX2_3-SF3B4_4-interaction-shap	RBFOX2_3	SF3B4_4	1340	0.8664880597014926	0.981	0.019000000000000017	32435	0.835999445043934	0.986	0.014000000000000012	65906	0.881792416471945	0.997	0.0030000000000000027
K562	RBFOX2_3-SF3B4_5-interaction-shap	RBFOX2_3	SF3B4_5	12463	0.8116492016368452	0.981	0.019000000000000017	21312	0.8521561561561563	0.988	0.01200000000000001	1041058	0.825138211319638	0.991	0.009000000000000008
K562	RBFOX2_3-SF3B4_6-interaction-shap	RBFOX2_3	SF3B4_6	257	0.999035019455253	1.0	0.0	33518	0.8359682558625218	0.985	0.015000000000000013	58745	0.8343453740743895	0.99	0.010000000000000009
K562	RBFOX2_4-DDX42_5-interaction-shap	RBFOX2_4	DDX42_5	80	0.9929124999999999	1.0	0.0	22758	0.7648068810967571	0.981	0.019000000000000017	1985	0.5642695214105794	0.933	0.06699999999999995
K562	RBFOX2_4-DGCR8_5-interaction-shap	RBFOX2_4	DGCR8_5	379	0.8958601583113457	0.891	0.07599999999999996	22459	0.7634078543123024	0.982	0.018000000000000016	6338	0.8929356263805616	0.994	0.006000000000000005
K562	RBFOX2_4-DGCR8_6-interaction-shap	RBFOX2_4	DGCR8_6	26	0.9960769230769232	1.0	0.0	22812	0.7653432403997895	0.9815	0.01849999999999996	3033	0.8269327398615233	0.99	0.010000000000000009
K562	RBFOX2_4-IGF2BP2_5-interaction-shap	RBFOX2_4	IGF2BP2_5	895	0.9576603351955307	1.0	0.0	21943	0.7577725014811101	0.98	0.020000000000000018	74455	0.8580237593177086	0.997	0.0030000000000000027
K562	RBFOX2_4-IGF2BP2_6-interaction-shap	RBFOX2_4	IGF2BP2_6	1236	0.8999409385113268	1.0	0.0	21602	0.7579196833626516	0.979	0.02100000000000002	96599	0.8510417395625213	0.995	0.0050000000000000044
K562	RBFOX2_4-MBNL1_6-interaction-shap	RBFOX2_4	MBNL1_6	240	0.0566125	0.039	0.017	22598	0.773135719975219	0.982	0.018000000000000016	6036	0.7476602054340623	0.981	0.019000000000000017
K562	RBFOX2_4-PCBP1_5-interaction-shap	RBFOX2_4	PCBP1_5	163	0.9799754601226993	1.0	0.0	22675	0.7640649173098125	0.981	0.019000000000000017	27342	0.8645622851291055	0.997	0.0030000000000000027
K562	RBFOX2_4-PCBP1_6-interaction-shap	RBFOX2_4	PCBP1_6	255	0.951356862745098	0.965	0.03500000000000003	22583	0.7635084798299605	0.982	0.018000000000000016	29318	0.7294526229620029	0.991	0.009000000000000008
K562	RBFOX2_4-PUM2_5-interaction-shap	RBFOX2_4	PUM2_5	126	0.8288730158730159	0.855	0.0645	22712	0.7652549313138429	0.982	0.018000000000000016	37726	0.8830899114668928	0.998	0.0020000000000000018
K562	RBFOX2_4-PUM2_6-interaction-shap	RBFOX2_4	PUM2_6	28	0.9983928571428572	1.0	0.0	22810	0.7653201665935994	0.981	0.019000000000000017	102584	0.8484031720346253	0.995	0.0050000000000000044
K562	RBFOX2_4-QKI_5-interaction-shap	RBFOX2_4	QKI_5	232	0.7159827586206897	0.7255	0.08150000000000002	22606	0.7661151906573478	0.982	0.018000000000000016	10275	0.6541202919708029	0.963	0.03700000000000003
K562	RBFOX2_4-SF3B4_4-interaction-shap	RBFOX2_4	SF3B4_4	2279	0.7054409828872312	0.99	0.010000000000000009	20559	0.7722753052191254	0.98	0.020000000000000018	64967	0.887663044314806	0.997	0.0030000000000000027
K562	RBFOX2_4-SF3B4_5-interaction-shap	RBFOX2_4	SF3B4_5	10144	0.7491435331230284	0.977	0.02300000000000002	12694	0.7787613045533323	0.984	0.016000000000000014	1043377	0.8257159281831977	0.991	0.009000000000000008
K562	RBFOX2_4-SF3B4_6-interaction-shap	RBFOX2_4	SF3B4_6	444	0.9883896396396397	1.0	0.0	22394	0.7611888452264001	0.98	0.020000000000000018	58558	0.8339001673554425	0.99	0.010000000000000009
K562	RBFOX2_5-DGCR8_6-interaction-shap	RBFOX2_5	DGCR8_6	50	0.99626	1.0	0.0	29123	0.8240960752669712	0.986	0.014000000000000012	3009	0.8255805915586573	0.99	0.010000000000000009
K562	RBFOX2_5-IGF2BP2_6-interaction-shap	RBFOX2_5	IGF2BP2_6	848	0.9990330188679246	1.0	0.0	28325	0.8191626831421006	0.984	0.016000000000000014	96987	0.8503709569323724	0.995	0.0050000000000000044
K562	RBFOX2_5-MBNL1_6-interaction-shap	RBFOX2_5	MBNL1_6	724	0.05835773480662984	0.039	0.017	28449	0.8438859713873951	0.987	0.013000000000000012	5552	0.8076752521613833	0.986	0.014000000000000012
K562	RBFOX2_5-PCBP1_6-interaction-shap	RBFOX2_5	PCBP1_6	206	0.9867864077669903	1.0	0.0	28967	0.8232362688576657	0.985	0.015000000000000013	29367	0.7295743521639935	0.991	0.009000000000000008
K562	RBFOX2_5-QKI_6-interaction-shap	RBFOX2_5	QKI_6	236	0.9716610169491526	0.978	0.012500000000000011	28937	0.82319006807893	0.986	0.014000000000000012	7703	0.8114176294950018	0.99	0.010000000000000009
K562	RBFOX2_5-SF3B4_5-interaction-shap	RBFOX2_5	SF3B4_5	16247	0.8274843355696435	0.986	0.014000000000000012	12926	0.8205032492650473	0.985	0.015000000000000013	1037274	0.8249393911348399	0.991	0.009000000000000008
K562	RBFOX2_5-SF3B4_6-interaction-shap	RBFOX2_5	SF3B4_6	1199	0.9440250208507089	0.978	0.02200000000000002	27974	0.8192634946736255	0.986	0.014000000000000012	57803	0.8328025362005433	0.991	0.009000000000000008
K562	RBFOX2_5-SUPV3L1_5-interaction-shap	RBFOX2_5	SUPV3L1_5	27	0.9852222222222222	1.0	0.0	29146	0.8242421601591986	0.986	0.014000000000000012	276	0.9973043478260869	1.0	0.0
K562	RBFOX2_6-SF3B4_6-interaction-shap	RBFOX2_6	SF3B4_6	2626	0.6430087585681645	0.868	0.132	20505	0.8710697390880273	0.994	0.006000000000000005	56376	0.8440086206896552	0.991	0.009000000000000008
K562	RBM15_1-CPSF6_2-interaction-shap	RBM15_1	CPSF6_2	395	0.4482	0.135	0.093	106973	0.7897369055743038	0.989	0.01100000000000001	13921	0.8597218590618491	0.997	0.0030000000000000027
K562	RBM15_1-CPSF6_3-interaction-shap	RBM15_1	CPSF6_3	280	0.22256785714285715	0.083	0.037	107088	0.7899600888988497	0.989	0.01100000000000001	11505	0.9917856584093873	1.0	0.0
K562	RBM15_1-CPSF6_4-interaction-shap	RBM15_1	CPSF6_4	256	0.2976640625	0.21	0.07149999999999998	107112	0.7896534748674284	0.989	0.01100000000000001	14169	0.9279472792716493	0.999	0.0010000000000000009
K562	RBM15_1-CPSF6_5-interaction-shap	RBM15_1	CPSF6_5	331	0.5200966767371601	0.985	0.015000000000000013	107037	0.7893103599689826	0.989	0.01100000000000001	16948	0.9215635473212179	0.999	0.0010000000000000009
K562	RBM15_1-CPSF6_6-interaction-shap	RBM15_1	CPSF6_6	739	0.6643288227334235	0.968	0.03200000000000003	106629	0.78934085473933	0.989	0.01100000000000001	28278	0.7807712002263244	0.994	0.006000000000000005
K562	RBM15_1-EIF4E_2-interaction-shap	RBM15_1	EIF4E_2	1316	0.8115843465045594	0.997	0.0030000000000000027	106052	0.7881937162901217	0.989	0.01100000000000001	84557	0.8020063625719928	0.994	0.006000000000000005
K562	RBM15_1-EIF4E_3-interaction-shap	RBM15_1	EIF4E_3	439	0.9654760820045558	0.979	0.02100000000000002	106929	0.78775375248997	0.989	0.01100000000000001	13296	0.953152376654633	0.999	0.0010000000000000009
K562	RBM15_1-EIF4E_6-interaction-shap	RBM15_1	EIF4E_6	245	0.030779591836734684	0.013	0.004999999999999999	107123	0.7902133435396692	0.989	0.01100000000000001	1842	0.6029413680781759	0.989	0.01100000000000001
K562	RBM15_1-EWSR1_2-interaction-shap	RBM15_1	EWSR1_2	2765	0.8548654611211574	0.994	0.006000000000000005	104603	0.7867256388440101	0.989	0.01100000000000001	32770	0.777234086054318	0.987	0.013000000000000012
K562	RBM15_1-EWSR1_3-interaction-shap	RBM15_1	EWSR1_3	786	0.6188346055979643	0.9944999999999999	0.00550000000000006	106582	0.7897314837402188	0.989	0.01100000000000001	22213	0.7546143249448521	0.979	0.02100000000000002
K562	RBM15_1-EWSR1_4-interaction-shap	RBM15_1	EWSR1_4	454	0.5582951541850221	0.4925	0.48	106914	0.7894578726827168	0.989	0.01100000000000001	20589	0.7167513720918938	0.966	0.03400000000000003
K562	RBM15_1-EWSR1_5-interaction-shap	RBM15_1	EWSR1_5	984	0.8531209349593496	0.981	0.019000000000000017	106384	0.7878825199278087	0.989	0.01100000000000001	16734	0.7548680530656149	0.959	0.041000000000000036
K562	RBM15_1-EWSR1_6-interaction-shap	RBM15_1	EWSR1_6	32	0.99346875	1.0	0.0	107336	0.7884193001416113	0.989	0.01100000000000001	8211	0.8613020338570212	0.99	0.010000000000000009
K562	RBM15_1-SRSF9_1-interaction-shap	RBM15_1	SRSF9_1	17	0.9762352941176471	1.0	0.0	107351	0.7884506804780578	0.989	0.01100000000000001	9313	0.665569955975518	0.994	0.006000000000000005
K562	RBM15_1-SRSF9_6-interaction-shap	RBM15_1	SRSF9_6	167	0.9880958083832335	1.0	0.0	107201	0.7881694480461936	0.989	0.01100000000000001	14	0.9971428571428572	1.0	0.0
K562	RBM15_2-CPSF6_3-interaction-shap	RBM15_2	CPSF6_3	844	0.990840047393365	0.996	0.0040000000000000036	181610	0.8232123451351798	0.99	0.010000000000000009	10941	0.9721729275203363	1.0	0.0
K562	RBM15_2-CPSF6_4-interaction-shap	RBM15_2	CPSF6_4	501	0.6113433133732535	0.991	0.009000000000000008	181953	0.824573268921095	0.99	0.010000000000000009	13924	0.9277509336397588	0.999	0.0010000000000000009
K562	RBM15_2-CPSF6_5-interaction-shap	RBM15_2	CPSF6_5	446	0.9876659192825112	0.998	0.0020000000000000018	182008	0.823586677508681	0.99	0.010000000000000009	16833	0.9119177805501097	0.998	0.0020000000000000018
K562	RBM15_2-CPSF6_6-interaction-shap	RBM15_2	CPSF6_6	1528	0.953836387434555	0.996	0.0040000000000000036	180926	0.8228911322861283	0.99	0.010000000000000009	27489	0.768020844701517	0.994	0.006000000000000005
K562	RBM15_2-EIF4E_3-interaction-shap	RBM15_2	EIF4E_3	544	0.9975275735294117	0.999	0.0010000000000000009	181910	0.8234687922599085	0.99	0.010000000000000009	13191	0.9517324691077249	0.998	0.0020000000000000018
K562	RBM15_2-EIF4E_4-interaction-shap	RBM15_2	EIF4E_4	14	0.9980000000000001	1.0	0.0	182440	0.8239744080245559	0.99	0.010000000000000009	3898	0.932340174448435	0.999	0.0010000000000000009
K562	RBM15_2-EWSR1_3-interaction-shap	RBM15_2	EWSR1_3	706	0.8196898016997167	0.997	0.0030000000000000027	181748	0.8240044567202941	0.99	0.010000000000000009	22293	0.7477661597810973	0.978	0.02200000000000002
K562	RBM15_2-EWSR1_4-interaction-shap	RBM15_2	EWSR1_4	989	0.44881799797775535	0.407	0.40399999999999997	181465	0.8260324690711709	0.99	0.010000000000000009	20054	0.7263777301286527	0.968	0.03200000000000003
K562	RBM15_2-EWSR1_5-interaction-shap	RBM15_2	EWSR1_5	423	0.3375673758865248	0.02	0.02	182031	0.8251180952694871	0.99	0.010000000000000009	17295	0.7706644694998555	0.961	0.039000000000000035
K562	RBM15_2-EWSR1_6-interaction-shap	RBM15_2	EWSR1_6	521	0.9863147792706334	1.0	0.0	181933	0.8235229067843656	0.99	0.010000000000000009	7722	0.8534151774151775	0.99	0.010000000000000009
K562	RBM15_2-SRSF9_2-interaction-shap	RBM15_2	SRSF9_2	60	0.9997	1.0	0.0	182394	0.8239299593188372	0.99	0.010000000000000009	5863	0.6146622889305817	0.969	0.031000000000000028
K562	RBM15_2-SRSF9_4-interaction-shap	RBM15_2	SRSF9_4	228	0.9912631578947367	1.0	0.0	182226	0.8237784673976272	0.99	0.010000000000000009	800	0.5294825	0.992	0.008000000000000007
K562	RBM15_3-CPSF6_4-interaction-shap	RBM15_3	CPSF6_4	402	0.9938333333333332	1.0	0.0	71478	0.9347778757100087	0.998	0.0020000000000000018	14023	0.9145522356129216	0.999	0.0010000000000000009
K562	RBM15_3-CPSF6_5-interaction-shap	RBM15_3	CPSF6_5	439	0.9959407744874714	1.0	0.0	71441	0.9347343402248008	0.998	0.0020000000000000018	16840	0.9117335510688835	0.998	0.0020000000000000018
K562	RBM15_3-CPSF6_6-interaction-shap	RBM15_3	CPSF6_6	527	0.9665426944971537	0.979	0.02100000000000002	71353	0.9348759827897917	0.998	0.0020000000000000018	28490	0.7743144612144612	0.994	0.006000000000000005
K562	RBM15_3-EIF4E_4-interaction-shap	RBM15_3	EIF4E_4	266	0.9826654135338346	0.99	0.007000000000000006	71614	0.9349315078057363	0.998	0.0020000000000000018	3646	0.9289207350521118	0.999	0.0010000000000000009
K562	RBM15_3-EIF4E_5-interaction-shap	RBM15_3	EIF4E_5	4	0.55375	0.5525	0.1305	71876	0.935129375591296	0.998	0.0020000000000000018	4309	0.35995915525643996	0.061	0.057999999999999996
K562	RBM15_3-EIF4E_6-interaction-shap	RBM15_3	EIF4E_6	514	0.8801420233463035	0.994	0.006000000000000005	71366	0.9355040355351287	0.998	0.0020000000000000018	1573	0.42324602670057215	0.026	0.026
K562	RBM15_3-EWSR1_4-interaction-shap	RBM15_3	EWSR1_4	1600	0.940605	1.0	0.0	70280	0.9349830108138871	0.998	0.0020000000000000018	19443	0.6946300468034768	0.956	0.04400000000000004
K562	RBM15_3-EWSR1_5-interaction-shap	RBM15_3	EWSR1_5	143	0.9962447552447552	1.0	0.0	71737	0.9349862832290171	0.998	0.0020000000000000018	17575	0.7584051209103841	0.96	0.040000000000000036
K562	RBM15_3-EWSR1_6-interaction-shap	RBM15_3	EWSR1_6	531	0.986367231638418	1.0	0.0	71349	0.9347266675076034	0.998	0.0020000000000000018	7712	0.8532392375518673	0.99	0.010000000000000009
K562	RBM15_3-SRSF9_6-interaction-shap	RBM15_3	SRSF9_6	2	1.0	1.0	0.0	71878	0.9351063468655221	0.998	0.0020000000000000018	179	0.9886703910614524	1.0	0.0
K562	RBM15_4-CPSF6_5-interaction-shap	RBM15_4	CPSF6_5	1008	0.9974156746031746	0.999	0.0010000000000000009	78456	0.9326831599877637	0.999	0.0010000000000000009	16271	0.9086974371581342	0.998	0.0020000000000000018
K562	RBM15_4-CPSF6_6-interaction-shap	RBM15_4	CPSF6_6	486	0.998537037037037	0.999	0.0010000000000000009	78978	0.9331041049406165	0.999	0.0010000000000000009	28531	0.7740457046721109	0.994	0.006000000000000005
K562	RBM15_4-EWSR1_5-interaction-shap	RBM15_4	EWSR1_5	138	0.9871739130434782	1.0	0.0	79326	0.9334109245392432	0.999	0.0010000000000000009	17580	0.7585439704209329	0.96	0.040000000000000036
K562	RBM15_4-EWSR1_6-interaction-shap	RBM15_4	EWSR1_6	336	0.9661845238095239	0.98	0.020000000000000018	79128	0.9333655216863815	0.999	0.0010000000000000009	7907	0.8573800429998736	0.991	0.009000000000000008
K562	RBM15_4-SRSF9_6-interaction-shap	RBM15_4	SRSF9_6	8	0.9998750000000001	1.0	0.0	79456	0.9334976087394282	0.999	0.0010000000000000009	173	0.9882832369942197	1.0	0.0
K562	RBM15_5-CPSF6_6-interaction-shap	RBM15_5	CPSF6_6	1289	0.7760085337470908	0.975	0.025000000000000022	105586	0.8491565264334288	0.991	0.009000000000000008	27728	0.7778892094633584	0.994	0.006000000000000005
K562	RBM15_5-EIF4E_6-interaction-shap	RBM15_5	EIF4E_6	152	0.6139802631578947	0.4915	0.26549999999999996	106723	0.8486079945278898	0.991	0.009000000000000008	1935	0.5296299741602067	0.977	0.02300000000000002
K562	RBM15_5-SRSF9_5-interaction-shap	RBM15_5	SRSF9_5	8	0.99875	1.0	0.0	106867	0.8482630372331964	0.991	0.009000000000000008	172	0.23344186046511628	0.137	0.06849999999999999
K562	RBM22_1-BUD13_2-interaction-shap	RBM22_1	BUD13_2	244	0.9935573770491803	0.995	0.0030000000000000027	4021	0.9692210892812733	0.997	0.0030000000000000027	270290	0.8175472640497244	0.991	0.009000000000000008
K562	RBM22_1-BUD13_3-interaction-shap	RBM22_1	BUD13_3	687	0.992212518195051	0.998	0.0020000000000000018	3578	0.9664661822247066	0.996	0.0040000000000000036	300066	0.9628054661307842	1.0	0.0
K562	RBM22_1-BUD13_4-interaction-shap	RBM22_1	BUD13_4	964	0.9968184647302905	0.998	0.0020000000000000018	3301	0.9629606179945471	0.994	0.006000000000000005	178123	0.958580615642	1.0	0.0
K562	RBM22_1-BUD13_5-interaction-shap	RBM22_1	BUD13_5	1278	0.9959874804381845	0.998	0.0020000000000000018	2987	0.9597569467693338	0.992	0.008000000000000007	418628	0.8354900341114306	0.992	0.008000000000000007
K562	RBM22_1-BUD13_6-interaction-shap	RBM22_1	BUD13_6	1086	0.9728720073664825	0.976	0.02400000000000002	3179	0.9698417741428121	0.997	0.0030000000000000027	180006	0.8367216537226537	0.992	0.008000000000000007
K562	RBM22_1-GPKOW_3-interaction-shap	RBM22_1	GPKOW_3	66	0.9995606060606061	1.0	0.0	4199	0.970158371040724	0.996	0.0040000000000000036	59817	0.9575773275155891	0.999	0.0010000000000000009
K562	RBM22_1-GPKOW_4-interaction-shap	RBM22_1	GPKOW_4	148	0.998689189189189	1.0	0.0	4117	0.9696040806412437	0.996	0.0040000000000000036	39024	0.9651739186141861	1.0	0.0
K562	RBM22_1-GPKOW_5-interaction-shap	RBM22_1	GPKOW_5	268	0.9971492537313432	0.998	0.0010000000000000009	3997	0.9688341255941956	0.996	0.0040000000000000036	81870	0.8125890191767436	0.994	0.006000000000000005
K562	RBM22_1-GPKOW_6-interaction-shap	RBM22_1	GPKOW_6	74	0.9995270270270269	1.0	0.0	4191	0.9701028394178001	0.996	0.0040000000000000036	44672	0.7574442603868196	0.992	0.008000000000000007
K562	RBM22_1-TIA1_1-interaction-shap	RBM22_1	TIA1_1	718	0.9941810584958217	0.997	0.0030000000000000027	3547	0.9658426839582747	0.996	0.0040000000000000036	15447	0.8397793098983621	0.995	0.0050000000000000044
K562	RBM22_1-TIA1_2-interaction-shap	RBM22_1	TIA1_2	288	0.9903333333333334	0.992	0.0050000000000000044	3977	0.9691853155644958	0.997	0.0030000000000000027	184745	0.7931189206744432	0.99	0.010000000000000009
K562	RBM22_1-TIA1_4-interaction-shap	RBM22_1	TIA1_4	12	0.9997500000000001	1.0	0.0	4253	0.9705311544791911	0.996	0.0040000000000000036	130548	0.8850959953427092	0.995	0.0050000000000000044
K562	RBM22_1-TIA1_6-interaction-shap	RBM22_1	TIA1_6	6	0.9899999999999999	0.9955	0.004500000000000004	4259	0.9705860530640997	0.996	0.0040000000000000036	120309	0.7903925641473207	0.993	0.007000000000000006
K562	RBM22_2-BUD13_3-interaction-shap	RBM22_2	BUD13_3	11033	0.9614242726366355	1.0	0.0	129911	0.7380635973859025	0.989	0.01100000000000001	289720	0.9629277958028443	1.0	0.0
K562	RBM22_2-BUD13_4-interaction-shap	RBM22_2	BUD13_4	9474	0.9416662444585182	0.998	0.0020000000000000018	131470	0.742136061458888	0.99	0.010000000000000009	169613	0.9597427201924381	1.0	0.0
K562	RBM22_2-BUD13_5-interaction-shap	RBM22_2	BUD13_5	15099	0.7596046095767931	0.99	0.010000000000000009	125845	0.7550614168222813	0.991	0.009000000000000008	404807	0.838827204075028	0.992	0.008000000000000007
K562	RBM22_2-BUD13_6-interaction-shap	RBM22_2	BUD13_6	6714	0.7966434316353888	0.984	0.016000000000000014	134230	0.7534925873500709	0.991	0.009000000000000008	174378	0.8391126919680234	0.993	0.007000000000000006
K562	RBM22_2-GPKOW_3-interaction-shap	RBM22_2	GPKOW_3	4635	0.9002856526429344	0.997	0.0030000000000000027	136309	0.7506265176914217	0.99	0.010000000000000009	55248	0.9624339342600637	1.0	0.0
K562	RBM22_2-GPKOW_4-interaction-shap	RBM22_2	GPKOW_4	2785	0.990637342908438	1.0	0.0	138159	0.750809205335881	0.99	0.010000000000000009	36387	0.9633613103580948	1.0	0.0
K562	RBM22_2-GPKOW_5-interaction-shap	RBM22_2	GPKOW_5	8166	0.6763650502081803	0.986	0.014000000000000012	132778	0.7604179683381284	0.991	0.009000000000000008	73972	0.8282958687070783	0.995	0.0050000000000000044
K562	RBM22_2-GPKOW_6-interaction-shap	RBM22_2	GPKOW_6	5490	0.7289905282331511	0.981	0.019000000000000017	135454	0.7566245072127807	0.991	0.009000000000000008	39256	0.7618798909720806	0.993	0.007000000000000006
K562	RBM22_2-TIA1_2-interaction-shap	RBM22_2	TIA1_2	22453	0.7332879793346101	0.989	0.01100000000000001	118491	0.7597662185313653	0.991	0.009000000000000008	162580	0.8017311846475582	0.99	0.010000000000000009
K562	RBM22_2-TIA1_3-interaction-shap	RBM22_2	TIA1_3	1475	0.546648813559322	0.903	0.09699999999999998	139469	0.7577574012863073	0.991	0.009000000000000008	20987	0.8101458998427598	0.99	0.010000000000000009
K562	RBM22_2-TIA1_4-interaction-shap	RBM22_2	TIA1_4	12200	0.8572084426229508	0.997	0.0030000000000000027	128744	0.7459146134965511	0.99	0.010000000000000009	118360	0.8879821392362284	0.995	0.0050000000000000044
K562	RBM22_2-TIA1_5-interaction-shap	RBM22_2	TIA1_5	793	0.6997023959646911	0.963	0.03700000000000003	140151	0.7558641037167055	0.991	0.009000000000000008	25359	0.8959251153436649	0.995	0.0050000000000000044
K562	RBM22_2-TIA1_6-interaction-shap	RBM22_2	TIA1_6	10263	0.7031533664620481	0.982	0.018000000000000016	130681	0.7596629272809359	0.991	0.009000000000000008	110052	0.7985390179188021	0.993	0.007000000000000006
K562	RBM22_3-BUD13_4-interaction-shap	RBM22_3	BUD13_4	138	0.9997536231884059	1.0	0.0	4271	0.8155654413486302	1.0	0.0	178949	0.9587548519410559	1.0	0.0
K562	RBM22_3-BUD13_5-interaction-shap	RBM22_3	BUD13_5	998	0.7837424849699399	1.0	0.0	3411	0.8323280562884784	1.0	0.0	418908	0.8361029605545846	0.992	0.008000000000000007
K562	RBM22_3-BUD13_6-interaction-shap	RBM22_3	BUD13_6	896	0.8874040178571428	1.0	0.0	3513	0.8044782237403927	1.0	0.0	180196	0.8372901895713556	0.992	0.008000000000000007
K562	RBM22_3-GPKOW_5-interaction-shap	RBM22_3	GPKOW_5	452	0.9989623893805311	1.0	0.0	3957	0.8010399292393228	0.999	0.0010000000000000009	81686	0.812163259310041	0.994	0.006000000000000005
K562	RBM22_3-GPKOW_6-interaction-shap	RBM22_3	GPKOW_6	8	0.99925	1.0	0.0	4401	0.8210070438536696	1.0	0.0	44738	0.7578014439626268	0.992	0.008000000000000007
K562	RBM22_3-TIA1_3-interaction-shap	RBM22_3	TIA1_3	524	0.65906106870229	0.9624999999999999	0.03750000000000009	3885	0.8432169884169884	1.0	0.0	21938	0.7960384264746102	0.988	0.01200000000000001
K562	RBM22_3-TIA1_4-interaction-shap	RBM22_3	TIA1_4	634	0.6193422712933754	0.981	0.019000000000000017	3775	0.8552537748344371	1.0	0.0	129926	0.8864033834644336	0.995	0.0050000000000000044
K562	RBM22_3-TIA1_6-interaction-shap	RBM22_3	TIA1_6	136	0.9978161764705883	1.0	0.0	4273	0.8157133161713082	1.0	0.0	120179	0.7901677996987827	0.993	0.007000000000000006
K562	RBM22_4-BUD13_5-interaction-shap	RBM22_4	BUD13_5	9209	0.9800552720165056	1.0	0.0	98961	0.959068006588454	0.999	0.0010000000000000009	410697	0.8327479017377778	0.992	0.008000000000000007
K562	RBM22_4-BUD13_6-interaction-shap	RBM22_4	BUD13_6	3637	0.9956420126477866	1.0	0.0	104533	0.9596443993762734	0.999	0.0010000000000000009	177455	0.8342977487250289	0.992	0.008000000000000007
K562	RBM22_4-GPKOW_5-interaction-shap	RBM22_4	GPKOW_5	5217	0.9463270078589228	1.0	0.0	102953	0.9615909201286024	0.999	0.0010000000000000009	76921	0.8041615553619949	0.994	0.006000000000000005
K562	RBM22_4-GPKOW_6-interaction-shap	RBM22_4	GPKOW_6	2926	0.8308906356801095	0.998	0.0020000000000000018	105244	0.9644680171791266	0.999	0.0010000000000000009	41820	0.7527338354854136	0.991	0.009000000000000008
K562	RBM22_4-TIA1_4-interaction-shap	RBM22_4	TIA1_4	12312	0.9532161306042884	0.999	0.0010000000000000009	95858	0.9618358509461915	0.999	0.0010000000000000009	118248	0.8780149516270889	0.994	0.006000000000000005
K562	RBM22_4-TIA1_5-interaction-shap	RBM22_4	TIA1_5	1858	0.9742470398277717	0.995	0.0050000000000000044	106312	0.9606206919256528	0.999	0.0010000000000000009	24294	0.8835300074092368	0.995	0.0050000000000000044
K562	RBM22_4-TIA1_6-interaction-shap	RBM22_4	TIA1_6	4900	0.8887318367346939	0.997	0.0030000000000000027	103270	0.9642768664665439	0.999	0.0010000000000000009	115415	0.7862278993198459	0.993	0.007000000000000006
K562	RBM22_5-BUD13_6-interaction-shap	RBM22_5	BUD13_6	20	0.9997999999999999	1.0	0.0	2751	0.9923311523082516	0.997	0.0030000000000000027	181072	0.8375202184766282	0.992	0.008000000000000007
K562	RBM22_5-GPKOW_6-interaction-shap	RBM22_5	GPKOW_6	70	0.9995714285714286	1.0	0.0	2701	0.9921988152536098	0.997	0.0030000000000000027	44676	0.7574658653415703	0.992	0.008000000000000007
K562	RBM22_5-TIA1_5-interaction-shap	RBM22_5	TIA1_5	160	0.9949375	1.0	0.0	2611	0.9922286480275756	0.997	0.0030000000000000027	25992	0.8893289858417975	0.995	0.0050000000000000044
K562	RBM22_6-TIA1_6-interaction-shap	RBM22_6	TIA1_6	9798	0.859897019799959	0.994	0.006000000000000005	84074	0.8384141589552061	0.996	0.0040000000000000036	110517	0.7842414108236742	0.993	0.007000000000000006
K562	RPS11_2-LIN28B_5-interaction-shap	RPS11_2	LIN28B_5	18	0.9967777777777778	1.0	0.0	0	NaN	NaN	NaN	206433	0.8514073331298775	0.997	0.0030000000000000027
K562	RPS3_1-DDX21_2-interaction-shap	RPS3_1	DDX21_2	48	0.9998333333333335	1.0	0.0	77496	0.8506910421183029	0.998	0.0020000000000000018	30	0.9968	1.0	0.0
K562	RPS3_1-DDX21_3-interaction-shap	RPS3_1	DDX21_3	48	0.9998333333333335	1.0	0.0	77496	0.8506910421183029	0.998	0.0020000000000000018	2131	0.9333937118723603	0.999	0.0010000000000000009
K562	RPS3_1-DDX21_6-interaction-shap	RPS3_1	DDX21_6	4	0.99975	1.0	0.0	77540	0.8507756770698995	0.998	0.0020000000000000018	575	0.9854660869565218	0.999	0.0010000000000000009
K562	RPS3_1-HNRNPC_2-interaction-shap	RPS3_1	HNRNPC_2	242	0.9987396694214876	0.999	0.0	77302	0.850320172828646	0.998	0.0020000000000000018	1570	0.9868496815286623	0.999	0.0010000000000000009
K562	RPS3_1-HNRNPC_6-interaction-shap	RPS3_1	HNRNPC_6	94	0.9987659574468085	1.0	0.0	77450	0.8506037572627502	0.998	0.0020000000000000018	2581	0.970865555986052	1.0	0.0
K562	RPS3_1-RPS6_1-interaction-shap	RPS3_1	RPS6_1	76	0.9998947368421052	1.0	0.0	77468	0.8506370759539423	0.998	0.0020000000000000018	4403	0.9658469225528049	0.999	0.0010000000000000009
K562	RPS3_1-RPS6_2-interaction-shap	RPS3_1	RPS6_2	48	0.9998333333333335	1.0	0.0	77496	0.8506910421183029	0.998	0.0020000000000000018	10321	0.8778381939734522	0.999	0.0010000000000000009
