,Counts
ENSE00003647303,128
ENSE00003787359,128
ENSE00002702153,128
ENSE00003676647,128
ENSE00003563512,128
ENSE00001159519,128
ENSE00003476692,128
ENSE00003659846,128
ENSE00003789629,128
ENSE00003549874,128
ENSE00003566269,128
ENSE00001209748,128
ENSE00001612781,128
ENSE00003584128,128
ENSE00003524248,128
ENSE00000903318,128
ENSE00003555489,128
ENSE00003644073,128
ENSE00003645521,128
ENSE00003594586,128
ENSE00003501816,128
ENSE00003752804,128
ENSE00003745592,128
ENSE00001619092,128
ENSE00000768714,128
ENSE00003469213,128
ENSE00003811284,128
ENSE00000693508,128
ENSE00001183947,128
ENSE00000874404,128
ENSE00003730946,128
ENSE00001741989,128
ENSE00003509732,128
ENSE00001731274,128
ENSE00001102252,127
ENSE00003622940,127
ENSE00003656532,127
ENSE00002268533,127
ENSE00003648332,127
ENSE00003650200,127
ENSE00003585378,127
ENSE00003673908,127
ENSE00003524578,127
ENSE00003687968,127
ENSE00003489501,127
ENSE00001603086,127
ENSE00000779431,127
ENSE00003642796,127
ENSE00003582251,127
ENSE00003644460,127
ENSE00003657681,127
ENSE00003521516,127
ENSE00003568982,127
ENSE00003511102,126
ENSE00003556907,126
ENSE00002511387,126
ENSE00003669952,126
ENSE00003572926,126
ENSE00000653854,126
ENSE00003519110,126
ENSE00003681692,126
ENSE00000687268,126
ENSE00001230554,126
ENSE00003571183,126
ENSE00001024116,126
ENSE00003531034,126
ENSE00003578801,126
ENSE00003829121,126
ENSE00003828051,126
ENSE00002530098,126
ENSE00003623588,126
ENSE00003619020,126
ENSE00003489895,126
ENSE00003726940,126
ENSE00001634331,126
ENSE00003462293,126
ENSE00003544244,126
ENSE00001364826,126
ENSE00003525338,126
ENSE00003489712,126
ENSE00001594163,126
ENSE00001119519,126
ENSE00003639343,126
ENSE00003665304,126
ENSE00003520596,126
ENSE00003591377,126
ENSE00001334520,126
ENSE00003828465,126
ENSE00003563066,126
ENSE00003466227,126
ENSE00003498021,126
ENSE00003535302,126
ENSE00003820752,126
ENSE00001591309,126
ENSE00003657792,125
ENSE00003524630,125
ENSE00003502207,125
ENSE00003486766,125
ENSE00001635360,125
ENSE00001675944,125
ENSE00003275456,125
ENSE00003468543,125
ENSE00003470083,125
ENSE00003658766,125
ENSE00000868204,125
ENSE00003650819,125
ENSE00003788263,125
ENSE00003556663,125
ENSE00003587385,125
ENSE00003661016,125
ENSE00003483782,125
ENSE00001170789,125
ENSE00003633603,125
ENSE00003482340,125
ENSE00003667433,125
ENSE00003669522,125
ENSE00003547960,125
ENSE00000804328,125
ENSE00003574052,125
ENSE00003657589,125
ENSE00001250043,125
ENSE00003508938,125
ENSE00003535738,125
ENSE00003483044,125
ENSE00003660987,124
ENSE00003503304,124
ENSE00003589102,124
ENSE00003561589,124
ENSE00000651604,124
ENSE00003656659,124
ENSE00000700290,124
ENSE00003545164,124
ENSE00001961421,124
ENSE00001295098,124
ENSE00003623054,124
ENSE00003525118,124
ENSE00003691481,124
ENSE00001432611,124
ENSE00003784869,124
ENSE00001411240,124
ENSE00003598267,124
ENSE00003652395,124
ENSE00003567884,124
ENSE00003628317,124
ENSE00000660390,124
ENSE00003629152,124
ENSE00001750689,124
ENSE00003773836,124
ENSE00001596452,124
ENSE00000729482,124
ENSE00003516896,124
ENSE00003706555,124
ENSE00003520839,124
ENSE00003460759,124
ENSE00003615626,124
ENSE00001318580,124
ENSE00001020305,124
ENSE00002435823,124
ENSE00003633577,124
ENSE00003563858,124
ENSE00003805942,124
ENSE00003551276,124
ENSE00003509706,124
ENSE00003650681,123
ENSE00001035875,123
ENSE00001420832,123
ENSE00003620655,123
ENSE00003656746,123
ENSE00003603508,123
ENSE00003662381,123
ENSE00003511891,123
ENSE00003586677,123
ENSE00003633755,123
ENSE00003555236,123
ENSE00003683126,123
ENSE00003525914,123
ENSE00001075132,123
ENSE00003675268,123
ENSE00003574083,123
ENSE00003785874,123
ENSE00003790091,123
ENSE00001455453,123
ENSE00003594123,123
ENSE00003655999,123
ENSE00001389924,123
ENSE00003710359,123
ENSE00003564439,123
ENSE00003528022,123
ENSE00001727240,122
ENSE00003745057,122
ENSE00003570453,122
ENSE00001742809,122
ENSE00003634381,122
ENSE00001108477,122
ENSE00003579189,122
ENSE00003639784,122
ENSE00003461011,122
ENSE00003734900,122
ENSE00001099215,122
ENSE00003529063,122
ENSE00002429768,122
ENSE00003689695,122
ENSE00003583044,122
ENSE00003592909,122
ENSE00003663415,122
ENSE00002604939,122
ENSE00003544991,122
ENSE00003693845,122
ENSE00003824547,122
ENSE00003625625,122
ENSE00003570772,122
ENSE00001670991,122
ENSE00003790214,122
ENSE00003644986,122
ENSE00003573157,121
ENSE00003567079,121
ENSE00003700196,121
ENSE00003567427,121
ENSE00001087342,121
ENSE00003666935,121
ENSE00000721929,121
ENSE00003484009,121
ENSE00003589243,121
ENSE00003570901,121
ENSE00001632492,121
ENSE00001485421,121
ENSE00003673061,121
ENSE00001452851,121
ENSE00000858955,121
ENSE00003669844,121
ENSE00003678784,121
ENSE00003640436,121
ENSE00003597027,121
ENSE00003520965,121
ENSE00003358882,120
ENSE00003648846,120
ENSE00003704982,120
ENSE00003472452,120
ENSE00001372033,120
ENSE00001333242,120
ENSE00001594445,120
ENSE00003585009,120
ENSE00003564118,120
ENSE00003762186,120
ENSE00003645145,120
ENSE00003661994,120
ENSE00003784041,120
ENSE00003615397,120
ENSE00001099218,120
ENSE00001739672,120
ENSE00003513699,120
ENSE00003537001,120
ENSE00003613927,120
ENSE00003627667,120
ENSE00003638455,120
ENSE00000775113,120
ENSE00000970113,120
ENSE00003466209,120
ENSE00001123554,120
ENSE00001797943,120
ENSE00003622777,120
ENSE00003632316,120
ENSE00003607942,120
ENSE00003606021,120
ENSE00002460229,120
ENSE00003560019,120
ENSE00000918728,120
ENSE00003466688,120
ENSE00003353265,120
ENSE00003508241,120
ENSE00003679216,120
ENSE00003526690,120
ENSE00001165072,120
ENSE00003627955,120
ENSE00001029708,120
ENSE00001726243,120
ENSE00003828720,120
ENSE00003489269,120
ENSE00003684515,120
ENSE00003596939,120
ENSE00003462432,119
ENSE00000847812,119
ENSE00003461662,119
ENSE00003501803,119
ENSE00000753404,119
ENSE00003523244,119
ENSE00003480025,119
ENSE00000932614,119
ENSE00003501139,119
ENSE00003774297,119
ENSE00003640652,119
ENSE00001172258,119
ENSE00003651496,119
ENSE00003533652,119
ENSE00003512333,119
ENSE00003655186,119
ENSE00001628243,119
ENSE00001672243,119
ENSE00003786162,119
ENSE00001299618,119
ENSE00003577370,119
ENSE00003508202,119
ENSE00003482371,119
ENSE00003548310,118
ENSE00003673608,118
ENSE00003651564,118
ENSE00003482597,118
ENSE00003634152,118
ENSE00003464894,118
ENSE00003529227,118
ENSE00000990846,118
ENSE00000901344,118
ENSE00003486542,118
ENSE00003640804,118
ENSE00003489880,118
ENSE00001104376,118
ENSE00003585014,118
ENSE00003743744,118
ENSE00000961109,118
ENSE00001367385,118
ENSE00001274410,118
ENSE00000932615,118
ENSE00003663284,118
ENSE00003693990,118
ENSE00001520773,118
ENSE00003784060,118
ENSE00003787741,117
ENSE00003529573,117
ENSE00003791418,117
ENSE00003787538,117
ENSE00003568841,117
ENSE00003568123,117
ENSE00001608098,117
ENSE00003552893,117
ENSE00003786327,117
ENSE00003493176,117
ENSE00003561870,117
ENSE00003537927,117
ENSE00003580259,117
ENSE00000764972,117
ENSE00003688944,117
ENSE00003469627,117
ENSE00003523968,116
ENSE00003537914,116
ENSE00003620634,116
ENSE00003672279,116
ENSE00003490777,116
ENSE00002417131,116
ENSE00003524376,116
ENSE00001083581,116
ENSE00001557464,116
ENSE00003597245,116
ENSE00003462136,116
ENSE00001455994,116
ENSE00003679916,116
ENSE00003473126,116
ENSE00002041068,116
ENSE00000514372,116
ENSE00003647370,116
ENSE00001051152,116
ENSE00003579310,116
ENSE00003576354,116
ENSE00003512951,116
ENSE00001516530,116
ENSE00003620817,116
ENSE00003530434,116
ENSE00001313319,116
ENSE00003610697,116
ENSE00003678217,116
ENSE00003662709,116
ENSE00003674082,116
ENSE00003483785,116
ENSE00003669649,116
ENSE00003468619,116
ENSE00003823485,116
ENSE00003668290,116
ENSE00001029723,116
ENSE00001354077,115
ENSE00003568649,115
ENSE00003670453,115
ENSE00003801368,115
ENSE00001252843,115
ENSE00003469638,115
ENSE00001721836,115
ENSE00001130707,115
ENSE00001079166,115
ENSE00003787073,115
ENSE00003523784,115
ENSE00003744159,115
ENSE00003762781,115
ENSE00003539171,115
ENSE00001228966,115
ENSE00001230243,115
ENSE00003556089,115
ENSE00003749556,115
ENSE00002310931,115
ENSE00001165253,115
ENSE00001153900,115
ENSE00003638701,115
ENSE00003587049,115
ENSE00001784449,115
ENSE00003754193,115
ENSE00003784104,115
ENSE00001054147,115
ENSE00003581382,115
ENSE00001712594,115
ENSE00003610635,115
ENSE00003635057,115
ENSE00003752265,115
ENSE00003555908,114
ENSE00003500778,114
ENSE00003561905,114
ENSE00003550706,114
ENSE00002156584,114
ENSE00001291572,114
ENSE00000651607,114
ENSE00001086752,114
ENSE00003528224,114
ENSE00003494475,114
ENSE00003662092,114
ENSE00001080285,114
ENSE00003733381,114
ENSE00003525356,114
ENSE00000915235,114
ENSE00001101417,114
ENSE00003680004,114
ENSE00003607651,114
ENSE00003460853,114
ENSE00001064464,114
ENSE00003656482,114
ENSE00001773304,114
ENSE00003673181,114
ENSE00003776967,114
ENSE00002389691,114
ENSE00003471889,114
ENSE00003687414,114
ENSE00000891055,114
ENSE00003698299,113
ENSE00003458845,113
ENSE00003493682,113
ENSE00003658204,113
ENSE00001350704,113
ENSE00003659831,113
ENSE00002228326,113
ENSE00003671955,113
ENSE00003525974,113
ENSE00003484987,113
ENSE00000858958,113
ENSE00001334793,113
ENSE00003627292,113
ENSE00003507786,112
ENSE00000661500,112
ENSE00000810183,112
ENSE00002454229,112
ENSE00003666794,112
ENSE00003564312,112
ENSE00001730378,112
ENSE00003786815,112
ENSE00001048960,112
ENSE00003627413,112
ENSE00003789377,112
ENSE00001780911,112
ENSE00001044549,112
ENSE00003690738,112
ENSE00003678005,112
ENSE00003479481,112
ENSE00003828906,112
ENSE00001615068,112
ENSE00000655764,112
ENSE00001077532,112
ENSE00003727357,112
ENSE00000932616,112
ENSE00003507893,112
ENSE00003502332,112
ENSE00003784317,112
ENSE00001776257,112
ENSE00002218277,112
ENSE00001792020,112
ENSE00003802923,112
ENSE00003655275,112
ENSE00003495536,112
ENSE00003656462,112
ENSE00003659598,112
ENSE00003685643,112
ENSE00001029690,112
ENSE00000484047,112
ENSE00003786915,112
ENSE00002506458,112
ENSE00000653863,112
ENSE00001804030,112
ENSE00003473816,112
ENSE00003463665,112
ENSE00000867299,112
ENSE00003515639,112
ENSE00000992267,112
ENSE00003571661,112
ENSE00003562767,111
ENSE00001450429,111
ENSE00003559492,111
ENSE00003636507,111
ENSE00003497295,111
ENSE00003566362,111
ENSE00003666808,111
ENSE00003676961,111
ENSE00003786264,111
ENSE00003550935,111
ENSE00001312682,111
ENSE00003636641,111
ENSE00003547473,111
ENSE00003481784,111
ENSE00003598248,111
ENSE00000747303,111
ENSE00002309098,111
ENSE00000753406,111
ENSE00003583006,111
ENSE00003565586,110
ENSE00003622898,110
ENSE00003676706,110
ENSE00003607572,110
ENSE00003787921,110
ENSE00001132763,110
ENSE00003730608,110
ENSE00003491788,110
ENSE00003641438,110
ENSE00003574560,110
ENSE00003633944,110
ENSE00003704057,110
ENSE00002440786,110
ENSE00001132844,110
ENSE00003691419,110
ENSE00003458941,110
ENSE00001132860,110
ENSE00003660758,110
ENSE00003573747,110
ENSE00003546530,110
ENSE00001601742,110
ENSE00003613074,110
ENSE00001196783,110
ENSE00003465431,110
ENSE00001521828,110
ENSE00001610208,109
ENSE00003587772,109
ENSE00003516882,109
ENSE00001722917,109
ENSE00003691683,109
ENSE00003700565,109
ENSE00003574023,109
ENSE00001278951,109
ENSE00003495331,109
ENSE00001780490,109
ENSE00003650725,109
ENSE00003514719,109
ENSE00001103392,109
ENSE00000966678,109
ENSE00003600351,109
ENSE00000775132,109
ENSE00003528323,109
ENSE00003701391,109
ENSE00000923568,109
ENSE00003678941,109
ENSE00003625903,109
ENSE00003588004,109
ENSE00003463139,108
ENSE00003717050,108
ENSE00003629484,108
ENSE00003501846,108
ENSE00001621477,108
ENSE00001713113,108
ENSE00003684030,108
ENSE00001056847,108
ENSE00003688084,108
ENSE00000905045,108
ENSE00003576804,108
ENSE00000991849,108
ENSE00000943566,108
ENSE00003651189,108
ENSE00003580151,108
ENSE00003675201,108
ENSE00003491996,108
ENSE00002455444,108
ENSE00003671877,108
ENSE00003632621,108
ENSE00000676189,108
ENSE00003535247,108
ENSE00003525008,108
ENSE00003487409,108
ENSE00000945368,108
ENSE00002509045,108
ENSE00003689661,108
ENSE00003512300,108
ENSE00003611789,108
ENSE00003502774,108
ENSE00003536853,108
ENSE00001217519,108
ENSE00003671975,108
ENSE00000966680,108
ENSE00003575824,108
ENSE00003508020,108
ENSE00003706452,108
ENSE00003505264,107
ENSE00003801156,107
ENSE00001785375,107
ENSE00003649736,107
ENSE00003610735,107
ENSE00001561838,107
ENSE00003505514,107
ENSE00003786244,107
ENSE00002159992,107
ENSE00003677926,107
ENSE00003618655,107
ENSE00003614489,107
ENSE00003633361,107
ENSE00003680476,107
ENSE00003653570,107
ENSE00003589822,107
ENSE00003733619,107
ENSE00003626667,107
ENSE00003507749,107
ENSE00003557894,107
ENSE00003805406,107
ENSE00003620329,107
ENSE00003569746,107
ENSE00003664757,107
ENSE00003778691,107
ENSE00003594979,107
ENSE00003643842,107
ENSE00003614216,107
ENSE00003590056,106
ENSE00003528148,106
ENSE00003598426,106
ENSE00003790892,106
ENSE00003605975,106
ENSE00001043468,106
ENSE00003662250,106
ENSE00000756650,106
ENSE00000660518,106
ENSE00002343399,106
ENSE00003602337,106
ENSE00001028571,106
ENSE00003755415,106
ENSE00003624832,106
ENSE00003496460,106
ENSE00003658082,106
ENSE00001670164,106
ENSE00001119520,106
ENSE00003665956,106
ENSE00003791337,106
ENSE00003696654,106
ENSE00003558243,106
ENSE00003495643,106
ENSE00003533886,106
ENSE00003610963,106
ENSE00003548636,105
ENSE00003533054,105
ENSE00000921247,105
ENSE00003561778,105
ENSE00000867295,105
ENSE00003825991,105
ENSE00003692024,105
ENSE00003657568,105
ENSE00001273338,105
ENSE00003488799,105
ENSE00000954764,105
ENSE00003489518,105
ENSE00001021889,105
ENSE00001222717,105
ENSE00003688319,105
ENSE00003487823,105
ENSE00003634415,105
ENSE00000690629,105
ENSE00003547465,105
ENSE00003473543,105
ENSE00001154665,105
ENSE00001223265,105
ENSE00001610580,105
ENSE00000848150,105
ENSE00001686793,105
ENSE00001389783,105
ENSE00003602038,105
ENSE00003531830,105
ENSE00001301206,105
ENSE00003598419,105
ENSE00000708838,105
ENSE00003508408,105
ENSE00003498745,105
ENSE00000652162,105
ENSE00003798215,105
ENSE00003726813,105
ENSE00003473677,105
ENSE00003496584,105
ENSE00000912232,105
ENSE00003597113,105
ENSE00001338035,105
ENSE00003465100,105
ENSE00003522979,105
ENSE00001199149,105
ENSE00003792893,105
ENSE00003515294,105
ENSE00003681461,105
ENSE00001660078,105
ENSE00000650790,104
ENSE00003657503,104
ENSE00001350501,104
ENSE00002503116,104
ENSE00003614729,104
ENSE00002480780,104
ENSE00001651027,104
ENSE00001385213,104
ENSE00003550698,104
ENSE00001020245,104
ENSE00000650788,104
ENSE00003786041,104
ENSE00000662820,104
ENSE00003548029,104
ENSE00003564705,104
ENSE00001791614,104
ENSE00003784222,104
ENSE00003562371,104
ENSE00003468278,104
ENSE00003625793,104
ENSE00003490451,104
ENSE00003591731,104
ENSE00000904476,104
ENSE00003606375,104
ENSE00003558030,104
ENSE00003690356,104
ENSE00000696303,104
ENSE00003501600,104
ENSE00003632105,104
ENSE00002404392,104
ENSE00003628634,104
ENSE00003569352,104
ENSE00003635062,104
ENSE00001693471,104
ENSE00003490789,104
ENSE00001628826,103
ENSE00001407972,103
ENSE00003784794,103
ENSE00000997136,103
ENSE00003500885,103
ENSE00000982808,103
ENSE00001732996,103
ENSE00003460102,103
ENSE00003527100,103
ENSE00003485418,103
ENSE00003568115,103
ENSE00001428454,103
ENSE00003636077,103
ENSE00003488949,103
ENSE00003683839,103
ENSE00000970002,103
ENSE00003788322,103
ENSE00003498514,103
ENSE00003268669,103
ENSE00003488474,103
ENSE00001738801,103
ENSE00001206357,103
ENSE00003479761,103
ENSE00001234157,102
ENSE00003639615,102
ENSE00003493360,102
ENSE00003676901,102
ENSE00000857739,102
ENSE00001484274,102
ENSE00001057882,102
ENSE00003607958,102
ENSE00003656282,102
ENSE00001130372,102
ENSE00003644666,102
ENSE00001698408,102
ENSE00003691236,102
ENSE00003475607,102
ENSE00003690206,102
ENSE00001127237,102
ENSE00000970111,102
ENSE00003675683,102
ENSE00002494398,102
ENSE00003567193,102
ENSE00003678133,102
ENSE00003473889,102
ENSE00000789777,102
ENSE00001663893,102
ENSE00003595464,102
ENSE00001310370,102
ENSE00003660721,102
ENSE00002458409,102
ENSE00000664361,102
ENSE00003642874,102
ENSE00002936182,102
ENSE00003707126,101
ENSE00003671322,101
ENSE00003500259,101
ENSE00003581900,101
ENSE00003533410,101
ENSE00003587324,101
ENSE00003508307,101
ENSE00003650204,101
ENSE00003612172,101
ENSE00003664400,101
ENSE00002483880,101
ENSE00003474582,101
ENSE00003592237,101
ENSE00001849065,101
ENSE00003559795,101
ENSE00003671679,101
ENSE00003472267,101
ENSE00003709860,101
ENSE00001746178,101
ENSE00003644949,101
ENSE00000712894,101
ENSE00003560686,101
ENSE00003611490,101
ENSE00001095653,101
ENSE00003472151,101
ENSE00001231663,101
ENSE00003581462,100
ENSE00003601369,100
ENSE00001166360,100
ENSE00003790023,100
ENSE00003476485,100
ENSE00003665937,100
ENSE00003517129,100
ENSE00003629963,100
ENSE00003790881,100
ENSE00001672094,100
ENSE00003549652,100
ENSE00001685990,100
ENSE00001459997,100
ENSE00003670106,100
ENSE00001741875,100
ENSE00003611745,100
ENSE00003461567,100
ENSE00003557901,100
ENSE00003675329,100
ENSE00001755570,100
ENSE00003481102,100
ENSE00003602044,100
ENSE00003526418,100
ENSE00003548660,100
ENSE00001070688,100
ENSE00003145022,100
ENSE00003741390,100
ENSE00003478809,100
ENSE00000918732,100
ENSE00001753052,100
ENSE00001023347,100
ENSE00003606367,100
ENSE00000802664,100
ENSE00000887936,100
ENSE00003566784,100
ENSE00002380308,100
ENSE00003634850,100
ENSE00003489716,100
ENSE00003227684,100
ENSE00003594235,100
ENSE00000889201,100
ENSE00003762738,100
ENSE00003588279,100
ENSE00003680041,100
ENSE00003549146,100
ENSE00000811893,99
ENSE00000978670,99
ENSE00000857742,99
ENSE00003547336,99
ENSE00003619870,99
ENSE00003673648,99
ENSE00003834346,99
ENSE00003707358,99
ENSE00003619908,99
ENSE00003642909,99
ENSE00003483337,99
ENSE00003644878,99
ENSE00003629140,99
ENSE00003588175,99
ENSE00000958812,99
ENSE00003592864,99
ENSE00000921218,99
ENSE00003667035,99
ENSE00001154854,99
ENSE00003525244,99
ENSE00003665253,99
ENSE00000912230,99
ENSE00003521329,99
ENSE00003708199,99
ENSE00003688277,99
ENSE00003746152,99
ENSE00001162471,99
ENSE00003611552,99
ENSE00003484462,99
ENSE00003637055,99
ENSE00001791812,99
ENSE00000772385,99
ENSE00003622518,99
ENSE00001625331,99
ENSE00003810910,99
ENSE00003677827,99
ENSE00000927500,99
ENSE00003786741,99
ENSE00003647782,99
ENSE00001362210,99
ENSE00001067746,99
ENSE00003784307,99
ENSE00003664789,99
ENSE00003488563,99
ENSE00000857740,99
ENSE00003581550,99
ENSE00000858310,99
ENSE00003679367,99
ENSE00003469232,99
ENSE00003630166,99
ENSE00003740621,98
ENSE00003628423,98
ENSE00001375256,98
ENSE00001713547,98
ENSE00003527163,98
ENSE00003689866,98
ENSE00003625006,98
ENSE00003482414,98
ENSE00001738500,98
ENSE00003686254,98
ENSE00001145129,98
ENSE00003496123,98
ENSE00001050653,98
ENSE00001597395,98
ENSE00001517458,98
ENSE00003585630,98
ENSE00003512149,98
ENSE00003504017,98
ENSE00003522906,98
ENSE00003823121,98
ENSE00003585848,98
ENSE00003577792,98
ENSE00003526116,98
ENSE00001365845,98
ENSE00003521540,98
ENSE00003695464,98
ENSE00003620487,98
ENSE00003508343,98
ENSE00003662443,98
ENSE00001113265,98
ENSE00003559096,98
ENSE00003653467,98
ENSE00003510819,98
ENSE00003791165,98
ENSE00003466563,97
ENSE00003487994,97
ENSE00003701691,97
ENSE00003555627,97
ENSE00001739181,97
ENSE00003656033,97
ENSE00003675764,97
ENSE00003494390,97
ENSE00002342371,97
ENSE00003541315,97
ENSE00003591276,97
ENSE00003485505,97
ENSE00002426973,97
ENSE00003557329,97
ENSE00003510040,97
ENSE00003602508,97
ENSE00001064326,97
ENSE00003708267,97
ENSE00001691939,97
ENSE00003253564,97
ENSE00001092311,97
ENSE00003652848,97
ENSE00003564414,97
ENSE00003490986,97
ENSE00003623120,97
ENSE00003493302,97
ENSE00003584479,97
ENSE00001092305,96
ENSE00003701154,96
ENSE00003656303,96
ENSE00003553870,96
ENSE00001773632,96
ENSE00000970096,96
ENSE00003656252,96
ENSE00003780665,96
ENSE00003640106,96
ENSE00003817414,96
ENSE00003518085,96
ENSE00003703730,96
ENSE00001640950,96
ENSE00003673097,96
ENSE00003564980,96
ENSE00003604294,96
ENSE00003527791,96
ENSE00000840486,96
ENSE00000960896,96
ENSE00001179824,96
ENSE00003629822,96
ENSE00003528065,96
ENSE00003546725,96
ENSE00003638832,96
ENSE00002408030,96
ENSE00003642659,96
ENSE00003605243,96
ENSE00001213473,96
ENSE00000733057,96
ENSE00000740964,96
ENSE00001702118,96
