	Counts
ENSE00001766542	0
ENSE00003614621	0
ENSE00003501253	0
ENSE00001606923	0
ENSE00003513472	0
ENSE00003672365	0
ENSE00001687748	0
ENSE00003808245	0
ENSE00003641665	0
ENSE00003526157	0
ENSE00001305650	0
ENSE00002144609	0
ENSE00003499631	0
ENSE00002299687	0
ENSE00003675862	0
ENSE00003831794	0
ENSE00002084229	0
ENSE00003654604	0
ENSE00003481389	0
ENSE00003804789	0
ENSE00003626968	0
ENSE00001256688	0
ENSE00003472824	0
ENSE00003820972	0
ENSE00002056397	0
ENSE00003350997	0
ENSE00001681763	0
ENSE00003558645	0
ENSE00003614586	0
ENSE00002109121	0
ENSE00003551238	0
ENSE00002910711	0
ENSE00001652225	0
ENSE00003618891	0
ENSE00003790351	0
ENSE00002579593	0
ENSE00003520717	0
ENSE00003592699	0
ENSE00003520077	0
ENSE00002420188	0
ENSE00003502548	0
ENSE00003509923	0
ENSE00001633414	0
ENSE00001163551	0
ENSE00003790340	0
ENSE00003595776	0
ENSE00001717104	0
ENSE00003767769	0
ENSE00002597538	0
ENSE00003512870	0
ENSE00001458907	0
ENSE00003643657	0
ENSE00003792181	0
ENSE00002164984	0
ENSE00001759805	0
ENSE00000760580	0
ENSE00003536925	0
ENSE00001785507	0
ENSE00003531232	0
ENSE00003572923	0
ENSE00003711378	0
ENSE00001229256	0
ENSE00003612926	0
ENSE00003666705	0
ENSE00003463180	0
ENSE00003710483	0
ENSE00003676160	0
ENSE00003557204	0
ENSE00000706577	0
ENSE00003548958	0
ENSE00003279571	0
ENSE00001955335	0
ENSE00001227831	0
ENSE00001267226	0
ENSE00003687503	0
ENSE00002222892	0
ENSE00003640450	0
ENSE00001327700	0
ENSE00003834079	0
ENSE00003513959	0
ENSE00003468301	0
ENSE00003689968	0
ENSE00001457678	0
ENSE00003664299	0
ENSE00001955119	0
ENSE00003499157	0
ENSE00003412781	0
ENSE00003688159	0
ENSE00001659010	0
ENSE00002615504	0
ENSE00002250266	0
ENSE00003661425	0
ENSE00003680056	0
ENSE00003583320	0
ENSE00002193671	0
ENSE00003646492	0
ENSE00002177952	0
ENSE00001455290	0
ENSE00002579999	0
ENSE00001838217	0
ENSE00002839820	0
ENSE00002822356	0
ENSE00003553927	0
ENSE00003500149	0
ENSE00001839226	0
ENSE00003625153	0
ENSE00003588459	0
ENSE00003735608	0
ENSE00003473197	0
ENSE00001253502	0
ENSE00003737771	0
ENSE00001791347	0
ENSE00002459953	0
ENSE00002128309	0
ENSE00000845093	0
ENSE00003651514	0
ENSE00002206143	0
ENSE00003051230	0
ENSE00001083111	0
ENSE00003458891	0
ENSE00002303059	0
ENSE00001024126	0
ENSE00002218873	0
ENSE00002375635	0
ENSE00003744336	0
ENSE00003769218	0
ENSE00003700641	0
ENSE00001633629	0
ENSE00001141419	0
ENSE00003498121	0
ENSE00003638081	0
ENSE00002311238	0
ENSE00003743206	0
ENSE00001820380	0
ENSE00001967526	0
ENSE00003567846	0
ENSE00003504345	0
ENSE00003565332	0
ENSE00003590525	0
ENSE00002624707	0
ENSE00002104146	0
ENSE00001942835	0
ENSE00003594040	0
ENSE00003603422	0
ENSE00001075059	0
ENSE00003636418	0
ENSE00003478793	0
ENSE00001209896	0
ENSE00001084099	0
ENSE00001457137	0
ENSE00002899207	0
ENSE00003589636	0
ENSE00001811394	0
ENSE00003463686	0
ENSE00003658175	0
ENSE00003466782	0
ENSE00003458319	0
ENSE00003528930	0
ENSE00001855324	0
ENSE00003834404	0
ENSE00003620437	0
ENSE00003822372	0
ENSE00000806216	0
ENSE00003544463	0
ENSE00003494246	0
ENSE00001130238	0
ENSE00003624452	0
ENSE00001196227	0
ENSE00000689447	0
ENSE00003727275	0
ENSE00002534136	0
ENSE00003687093	0
ENSE00002464754	0
ENSE00003678307	0
ENSE00001611628	0
ENSE00001275883	0
ENSE00001623297	0
ENSE00003640839	0
ENSE00003727715	0
ENSE00003578863	0
ENSE00003502382	0
ENSE00001492051	0
ENSE00003726020	0
ENSE00001092398	0
ENSE00003525830	0
ENSE00003564838	0
ENSE00001903997	0
ENSE00003483198	0
ENSE00001454513	0
ENSE00001564262	0
ENSE00003532611	0
ENSE00002612815	0
ENSE00003469757	0
ENSE00003827034	0
ENSE00003685797	0
ENSE00003660936	0
ENSE00001863606	0
ENSE00002608136	0
ENSE00002959105	0
ENSE00001273707	0
ENSE00003480541	0
ENSE00003655952	0
ENSE00003602861	0
ENSE00003751924	0
ENSE00001940024	0
ENSE00002398020	0
ENSE00001090718	0
ENSE00003181955	0
ENSE00003797221	0
ENSE00003758763	0
ENSE00000712164	0
ENSE00001679573	0
ENSE00003542392	0
ENSE00001384576	0
ENSE00001847875	0
ENSE00001140395	0
ENSE00001648693	0
ENSE00003641308	0
ENSE00003625139	0
ENSE00000848295	0
ENSE00002724260	0
ENSE00003469209	0
ENSE00003592537	0
ENSE00003751092	0
ENSE00001107952	0
ENSE00002619320	0
ENSE00003458977	0
ENSE00002066003	0
ENSE00002310538	0
ENSE00003630626	0
ENSE00001618212	0
ENSE00003461764	0
ENSE00001410365	0
ENSE00003598989	0
ENSE00003554280	0
ENSE00003463696	0
ENSE00001376109	0
ENSE00003611278	0
ENSE00003610694	0
ENSE00003541463	0
ENSE00002612826	0
ENSE00001724497	0
ENSE00001140148	0
ENSE00003615081	0
ENSE00001203553	0
ENSE00003592825	0
ENSE00002585733	0
ENSE00001690557	0
ENSE00000680260	0
ENSE00003586046	0
ENSE00003624617	0
ENSE00002210260	0
ENSE00003646655	0
ENSE00003822670	0
ENSE00003094438	0
ENSE00002149823	0
ENSE00001559353	0
ENSE00003581977	0
ENSE00003503713	0
ENSE00001707623	0
ENSE00001331290	0
ENSE00002932067	0
ENSE00003569315	0
ENSE00003694282	0
ENSE00003554611	0
ENSE00003660509	0
ENSE00001940516	0
ENSE00003551921	0
ENSE00003162696	0
ENSE00001895389	0
ENSE00002881657	0
ENSE00001775033	0
ENSE00001216456	0
ENSE00003506850	0
ENSE00003591136	0
ENSE00002685346	0
ENSE00003569670	0
ENSE00003473891	0
ENSE00001879707	0
ENSE00001701788	0
ENSE00003199617	0
ENSE00003670371	0
ENSE00001268784	0
ENSE00001735286	0
ENSE00001317772	0
ENSE00003600900	0
ENSE00002044552	0
ENSE00003817629	0
ENSE00003683169	0
ENSE00001309642	0
ENSE00003666662	0
ENSE00001768994	0
ENSE00002892302	0
ENSE00002020362	0
ENSE00003529064	0
ENSE00003815526	0
ENSE00003769502	0
ENSE00001703847	0
ENSE00003673707	0
ENSE00003608329	0
ENSE00003585652	0
ENSE00002259986	0
ENSE00001784617	0
ENSE00001313938	0
ENSE00001730476	0
ENSE00003653731	0
ENSE00001479730	0
ENSE00003632787	0
ENSE00002172030	0
ENSE00002528896	0
ENSE00002542476	0
ENSE00003814190	0
ENSE00003677447	0
ENSE00000777386	0
ENSE00001812776	0
ENSE00001955443	0
ENSE00000674313	0
ENSE00003589403	0
ENSE00001260662	0
ENSE00002333319	0
ENSE00001146708	0
ENSE00003826204	0
ENSE00003633283	0
ENSE00002161049	0
ENSE00001829533	0
ENSE00003704549	0
ENSE00003631638	0
ENSE00003622366	0
ENSE00003504291	0
ENSE00003582496	0
ENSE00001697185	0
ENSE00001596785	0
ENSE00003751350	0
ENSE00000944014	0
ENSE00003593880	0
ENSE00003477801	0
ENSE00002648795	0
ENSE00003507332	0
ENSE00003649752	0
ENSE00003566586	0
ENSE00003558286	0
ENSE00001012568	0
ENSE00003480878	0
ENSE00000662179	0
ENSE00003491092	0
ENSE00003611531	0
ENSE00001329893	0
ENSE00003520824	0
ENSE00003539850	0
ENSE00003463657	0
ENSE00003790203	0
ENSE00003468358	0
ENSE00003588002	0
ENSE00003515156	0
ENSE00003634155	0
ENSE00002030296	0
ENSE00003678140	0
ENSE00003614753	0
ENSE00000792996	0
ENSE00001782643	0
ENSE00003478412	0
ENSE00001004976	0
ENSE00003693954	0
ENSE00001741163	0
ENSE00003572580	0
ENSE00001115459	0
ENSE00003561553	0
ENSE00000675921	0
ENSE00003157650	0
ENSE00000936502	0
ENSE00003596267	0
ENSE00003708075	0
ENSE00003521459	0
ENSE00003730809	0
ENSE00000873545	0
ENSE00003504130	0
ENSE00001366994	0
ENSE00003652802	0
ENSE00003651121	0
ENSE00000921364	0
ENSE00002915849	0
ENSE00002238826	0
ENSE00003566456	0
ENSE00001675596	0
ENSE00002283089	0
ENSE00003516075	0
ENSE00001121784	0
ENSE00003630854	0
ENSE00003683378	0
ENSE00003816681	0
ENSE00001201554	0
ENSE00002193115	0
ENSE00001150847	0
ENSE00003463458	0
ENSE00001624005	0
ENSE00001079639	0
ENSE00002421044	0
ENSE00002100427	0
ENSE00003481214	0
ENSE00002339373	0
ENSE00003523594	0
ENSE00003709601	0
ENSE00003481911	0
ENSE00003796219	0
ENSE00003785681	0
ENSE00003757372	0
ENSE00003691991	0
ENSE00003550714	0
ENSE00000777089	0
ENSE00003482302	0
ENSE00003834981	0
ENSE00003692460	0
ENSE00003037102	0
ENSE00003805918	0
ENSE00003659050	0
ENSE00003602279	0
ENSE00003458765	0
ENSE00000730750	0
ENSE00002094949	0
ENSE00001606351	0
ENSE00003580471	0
ENSE00003515339	0
ENSE00002594100	0
ENSE00001876928	0
ENSE00003652237	0
ENSE00000896633	0
ENSE00001929321	0
ENSE00002219637	0
ENSE00003831472	0
ENSE00003669260	0
ENSE00002141167	0
ENSE00003526164	0
ENSE00003693611	0
ENSE00003576043	0
ENSE00003498676	0
ENSE00001519917	0
ENSE00003665027	0
ENSE00003615236	0
ENSE00003737389	0
ENSE00003532842	0
ENSE00003493687	0
ENSE00002113124	0
ENSE00001075380	0
ENSE00001862011	0
ENSE00003466378	0
ENSE00001673693	0
ENSE00000657458	0
ENSE00003520495	0
ENSE00002249411	0
ENSE00003560579	0
ENSE00001238746	0
ENSE00002052762	0
ENSE00003561519	0
ENSE00003646115	0
ENSE00003472993	0
ENSE00003569480	0
ENSE00003775069	0
ENSE00003536441	0
ENSE00001233803	0
ENSE00003513463	0
ENSE00001723823	0
ENSE00003490802	0
ENSE00003711005	0
ENSE00003826516	0
ENSE00003591868	0
ENSE00001733249	0
ENSE00001707903	0
ENSE00001039167	0
ENSE00000689024	0
ENSE00003466412	0
ENSE00003587835	0
ENSE00003817574	0
ENSE00001672910	0
ENSE00003721262	0
ENSE00001733462	0
ENSE00000682837	0
ENSE00001770613	0
ENSE00003650062	0
ENSE00002155923	0
ENSE00003794838	0
ENSE00003615563	0
ENSE00003499212	0
ENSE00002467401	0
ENSE00003608902	0
ENSE00001828601	0
ENSE00003559167	0
ENSE00001387170	0
ENSE00003648011	0
ENSE00003511137	0
ENSE00003467132	0
ENSE00001759784	0
ENSE00003477228	0
ENSE00003657517	0
ENSE00001262465	0
ENSE00001733551	0
ENSE00003691671	0
ENSE00003490739	0
ENSE00001769700	0
ENSE00000821681	0
ENSE00003539481	0
ENSE00001844246	0
ENSE00001830995	0
ENSE00002409165	0
ENSE00003605491	0
ENSE00001366216	0
ENSE00001460018	0
ENSE00003527236	0
ENSE00002776921	0
ENSE00000924936	0
ENSE00001507177	0
ENSE00003642965	0
ENSE00003610614	0
ENSE00003600825	0
ENSE00003828840	0
ENSE00003629862	0
ENSE00003691189	0
ENSE00001630838	0
ENSE00003546798	0
ENSE00003825653	0
ENSE00003461430	0
ENSE00003536203	0
ENSE00003640366	0
ENSE00002725544	0
ENSE00003639719	0
ENSE00003474033	0
ENSE00003620304	0
ENSE00001933080	0
ENSE00003567489	0
ENSE00003711467	0
ENSE00002199504	0
ENSE00001597232	0
ENSE00000679905	0
ENSE00003583567	0
ENSE00001951880	0
ENSE00003645376	0
ENSE00002178727	0
ENSE00003475361	0
ENSE00003053262	0
ENSE00001716728	0
ENSE00002090220	0
ENSE00001578455	0
ENSE00000965806	0
ENSE00003556989	0
ENSE00003746979	0
ENSE00003573123	0
ENSE00003653918	0
ENSE00003815003	0
ENSE00001120659	0
ENSE00003460195	0
ENSE00002065720	0
ENSE00001704930	0
ENSE00001749078	0
ENSE00000862098	0
ENSE00000652157	0
ENSE00003472852	0
ENSE00003543613	0
ENSE00003743171	0
ENSE00003473788	0
ENSE00003553782	0
ENSE00002558429	0
ENSE00003746606	0
ENSE00003662577	0
ENSE00001415825	0
ENSE00001873717	0
ENSE00001812164	0
ENSE00003669692	0
ENSE00003791677	0
ENSE00001449458	0
ENSE00003568689	0
ENSE00003542014	0
ENSE00003582373	0
ENSE00003692201	0
ENSE00003533923	0
ENSE00003550659	0
ENSE00003830244	0
ENSE00002833749	0
ENSE00003632339	0
ENSE00001104350	0
ENSE00001702857	0
ENSE00003623807	0
ENSE00001880255	0
ENSE00002692739	0
ENSE00002199868	0
ENSE00003799558	0
ENSE00001442572	0
ENSE00003694731	0
ENSE00001618431	0
ENSE00001071190	0
ENSE00002271750	0
ENSE00003609900	0
ENSE00003550321	0
ENSE00003657987	0
ENSE00003683963	0
ENSE00002191892	0
ENSE00003600091	0
ENSE00001092235	0
ENSE00001152986	0
ENSE00002077509	0
ENSE00003832225	0
ENSE00003494023	0
ENSE00003620673	0
ENSE00002295448	0
ENSE00003555502	0
ENSE00003705870	0
ENSE00003472494	0
ENSE00003532630	0
ENSE00003550758	0
ENSE00001631112	0
ENSE00002112465	0
ENSE00003552251	0
ENSE00001591790	0
ENSE00000900581	0
ENSE00001083752	0
ENSE00001320514	0
ENSE00003570239	0
ENSE00003485432	0
ENSE00001512285	0
ENSE00001848869	0
ENSE00001094492	0
ENSE00003491272	0
ENSE00001779414	0
ENSE00003615488	0
ENSE00002614151	0
ENSE00003653772	0
ENSE00002273780	0
ENSE00003707831	0
ENSE00000934587	0
ENSE00003471926	0
ENSE00003724596	0
ENSE00001083687	0
ENSE00001956861	0
ENSE00002623123	0
ENSE00002827737	0
ENSE00002084310	0
ENSE00001305262	0
ENSE00003559435	0
ENSE00003840032	0
ENSE00002301377	0
ENSE00003748671	0
ENSE00000907562	0
ENSE00002099833	0
ENSE00003581835	0
ENSE00003640628	0
ENSE00001771489	0
ENSE00003818106	0
ENSE00001926676	0
ENSE00003691098	0
ENSE00002374788	0
ENSE00003584641	0
ENSE00001809387	0
ENSE00002377270	0
ENSE00001656083	0
ENSE00001679752	0
ENSE00003698912	0
ENSE00003571004	0
ENSE00001867084	0
ENSE00003783154	0
ENSE00001449352	0
ENSE00001906265	0
ENSE00003515607	0
ENSE00003791216	0
ENSE00000870457	0
ENSE00001327638	0
ENSE00003504908	0
ENSE00003814610	0
ENSE00003647814	0
ENSE00003469659	0
ENSE00003542298	0
ENSE00002591062	0
ENSE00003617050	0
ENSE00001367887	0
ENSE00003482610	0
ENSE00003574660	0
ENSE00003838497	0
ENSE00001331345	0
ENSE00003836156	0
ENSE00003669542	0
ENSE00001188299	0
ENSE00003774112	0
ENSE00002485583	0
ENSE00003534704	0
ENSE00001605195	0
ENSE00003531957	0
ENSE00003583788	0
ENSE00000881276	0
ENSE00003599900	0
ENSE00002137474	0
ENSE00000709371	0
ENSE00002619234	0
ENSE00003577104	0
ENSE00003572712	0
ENSE00003619334	0
ENSE00001707830	0
ENSE00003658097	0
ENSE00003673539	0
ENSE00003696665	0
ENSE00003574321	0
ENSE00002721939	0
ENSE00003810726	0
ENSE00003543842	0
ENSE00002039180	0
ENSE00001614220	0
ENSE00001862630	0
ENSE00001609976	0
ENSE00003612016	0
ENSE00003645538	0
ENSE00001387780	0
ENSE00003647515	0
ENSE00003686433	0
ENSE00002050589	0
ENSE00003661115	0
ENSE00001525464	0
ENSE00000653608	0
ENSE00002912409	0
ENSE00001662875	0
ENSE00003588300	0
ENSE00003530245	0
ENSE00003594644	0
ENSE00001520301	0
ENSE00003621408	0
ENSE00003659388	0
ENSE00003478196	0
ENSE00001554011	0
ENSE00003491743	0
ENSE00001726952	0
ENSE00003463729	0
ENSE00003639331	0
ENSE00003553630	0
ENSE00003541910	0
ENSE00003812821	0
ENSE00003561264	0
ENSE00003586860	0
ENSE00002213839	0
ENSE00003694234	0
ENSE00001680694	0
ENSE00003522820	0
ENSE00003488212	0
ENSE00003477632	0
ENSE00003552450	0
ENSE00002302154	0
ENSE00003073890	0
ENSE00001847337	0
ENSE00003833558	0
ENSE00003695701	0
ENSE00003802793	0
ENSE00003511520	0
ENSE00001117551	0
ENSE00003646665	0
ENSE00001278854	0
ENSE00000720218	0
ENSE00003572898	0
ENSE00003458398	0
ENSE00001488855	0
ENSE00001510297	0
ENSE00003724660	0
ENSE00001261191	0
ENSE00002539961	0
ENSE00002075680	0
ENSE00000959871	0
ENSE00003722738	0
ENSE00003540433	0
ENSE00001822284	0
ENSE00001155047	0
ENSE00003605079	0
ENSE00002186492	0
ENSE00001951837	0
ENSE00002569544	0
ENSE00003598772	0
ENSE00003461828	0
ENSE00003674192	0
ENSE00003571912	0
ENSE00003538274	0
ENSE00003679218	0
ENSE00003717540	0
ENSE00001759225	0
ENSE00001859384	0
ENSE00003469896	0
ENSE00001869891	0
ENSE00001867898	0
ENSE00001893320	0
ENSE00001914499	0
ENSE00003545182	0
ENSE00001944159	0
ENSE00000734611	0
ENSE00000705130	0
ENSE00003811755	0
ENSE00003671062	0
ENSE00001082709	0
ENSE00003525453	0
ENSE00001529695	0
ENSE00003473403	0
ENSE00000737052	0
ENSE00000926499	0
ENSE00003467727	0
ENSE00000797329	0
ENSE00003569730	0
ENSE00003551524	0
ENSE00003510135	0
ENSE00000842836	0
ENSE00001443835	0
ENSE00003604177	0
ENSE00001631882	0
ENSE00001670174	0
ENSE00002132703	0
ENSE00001889581	0
ENSE00000861194	0
ENSE00003707152	0
ENSE00002787453	0
ENSE00000709025	0
ENSE00003638289	0
ENSE00003643553	0
ENSE00003679260	0
ENSE00002715497	0
ENSE00003633688	0
ENSE00002606526	0
ENSE00001954512	0
ENSE00003602931	0
ENSE00001820227	0
ENSE00003484639	0
ENSE00002257969	0
ENSE00003798425	0
ENSE00001729557	0
ENSE00001295025	0
ENSE00001664903	0
ENSE00002082552	0
ENSE00003545075	0
ENSE00000958005	0
ENSE00000765089	0
ENSE00003597921	0
ENSE00003664546	0
ENSE00001941861	0
ENSE00003792244	0
ENSE00003616080	0
ENSE00003018245	0
ENSE00002027543	0
ENSE00003670938	0
ENSE00003581134	0
ENSE00003484745	0
ENSE00003602102	0
ENSE00001216715	0
ENSE00003671285	0
ENSE00002034041	0
ENSE00003526895	0
ENSE00000822662	0
ENSE00002203152	0
ENSE00003466707	0
ENSE00000484054	0
ENSE00001387325	0
ENSE00000706588	0
ENSE00001407244	0
ENSE00001676307	0
ENSE00001540061	0
ENSE00002257937	0
ENSE00001760435	0
ENSE00003783336	0
ENSE00003505270	0
ENSE00003583072	0
ENSE00003530848	0
ENSE00002419352	0
ENSE00003484462	0
ENSE00001641464	0
ENSE00003744704	0
ENSE00001720134	0
ENSE00000720857	0
ENSE00000679574	0
ENSE00003566962	0
ENSE00001821205	0
ENSE00002050248	0
ENSE00003654417	0
ENSE00001688086	0
ENSE00003549476	0
ENSE00003589588	0
ENSE00003818648	0
ENSE00003750230	0
ENSE00002183324	0
ENSE00000660547	0
ENSE00000720787	0
ENSE00001858876	0
ENSE00003665848	0
ENSE00001376910	0
ENSE00003661943	0
ENSE00001703425	0
ENSE00003634990	0
ENSE00003613989	0
ENSE00003587681	0
ENSE00003502212	0
ENSE00002453361	0
ENSE00001181391	0
ENSE00000904600	0
ENSE00000720939	0
ENSE00003569780	0
ENSE00003523887	0
ENSE00003483937	0
ENSE00003513927	0
ENSE00003494722	0
ENSE00003634887	0
ENSE00000663348	0
ENSE00001067780	0
ENSE00003496645	0
ENSE00000708419	0
ENSE00002596493	0
ENSE00003613084	0
ENSE00002458691	0
ENSE00003822696	0
ENSE00002593244	0
ENSE00003751465	0
ENSE00002802095	0
ENSE00003516612	0
ENSE00001428957	0
ENSE00002455398	0
ENSE00003717534	0
ENSE00003685794	0
ENSE00001958229	0
ENSE00003581553	0
ENSE00003815805	0
ENSE00003527108	0
ENSE00003681291	0
ENSE00002044783	0
ENSE00001670291	0
ENSE00003832314	0
ENSE00003840175	0
ENSE00003656648	0
ENSE00002215103	0
ENSE00003599041	0
ENSE00003660524	0
ENSE00003667112	0
ENSE00003573507	0
ENSE00002701922	0
ENSE00003720537	0
ENSE00001631098	0
ENSE00001724092	0
ENSE00001286905	0
ENSE00003461528	0
ENSE00003494348	0
ENSE00003480233	0
ENSE00003540358	0
ENSE00001151818	0
ENSE00001663070	0
ENSE00003652421	0
ENSE00003548002	0
ENSE00000961822	0
ENSE00001647881	0
ENSE00003684168	0
ENSE00003693629	0
ENSE00002601045	0
ENSE00001451045	0
ENSE00002073805	0
ENSE00003591117	0
ENSE00000695831	0
ENSE00003684308	0
ENSE00003834871	0
ENSE00003492124	0
ENSE00003499201	0
ENSE00002698856	0
ENSE00003506625	0
ENSE00003534680	0
ENSE00003628592	0
ENSE00002135051	0
ENSE00001530541	0
ENSE00002878163	0
ENSE00002524738	0
ENSE00003462455	0
ENSE00003667948	0
ENSE00003791594	0
ENSE00003567320	0
ENSE00001765958	0
ENSE00001348645	0
ENSE00003503003	0
ENSE00001175167	0
ENSE00001863447	0
ENSE00003486569	0
ENSE00003525812	0
ENSE00001488535	0
ENSE00001197868	0
ENSE00003582914	0
ENSE00003609752	0
ENSE00003748898	0
ENSE00002221430	0
ENSE00002556856	0
ENSE00003833801	0
ENSE00003622955	0
ENSE00003620374	0
ENSE00003491522	0
ENSE00003785577	0
ENSE00003479588	0
ENSE00003458754	0
ENSE00001421863	0
ENSE00000705824	0
ENSE00003719154	0
ENSE00000858363	0
ENSE00001377373	0
ENSE00001901120	0
ENSE00003517628	0
ENSE00002067649	0
ENSE00001741894	0
ENSE00003464332	0
ENSE00003784092	0
ENSE00001947563	0
ENSE00002148460	0
ENSE00001141200	0
ENSE00003520313	0
ENSE00003549165	0
ENSE00002077792	0
ENSE00002178114	0
ENSE00002543725	0
ENSE00001192318	0
ENSE00001388814	0
ENSE00000699510	0
ENSE00003519730	0
ENSE00002366083	0
ENSE00001689823	0
ENSE00003631952	0
ENSE00003695217	0
ENSE00003574145	0
ENSE00001851908	0
ENSE00003783618	0
ENSE00003738025	0
ENSE00003693602	0
ENSE00003589288	0
ENSE00003600228	0
ENSE00002938764	0
ENSE00001621248	0
ENSE00003514381	0
ENSE00001047078	0
ENSE00003692940	0
ENSE00003705343	0
ENSE00003813857	0
ENSE00003569721	0
ENSE00002619253	0
ENSE00001373572	0
ENSE00003619189	0
ENSE00000942578	0
ENSE00003724457	0
ENSE00003787027	0
ENSE00001070240	0
ENSE00001938425	0
ENSE00003832275	0
ENSE00003628901	0
ENSE00003828549	0
ENSE00003466967	0
ENSE00001681424	0
ENSE00003662537	0
ENSE00001402492	0
ENSE00003568390	0
ENSE00001122519	0
ENSE00003771878	0
ENSE00003459872	0
ENSE00001217782	0
ENSE00003645572	0
ENSE00001272212	0
ENSE00002233102	0
ENSE00003592954	0
ENSE00003685087	0
ENSE00002069697	0
ENSE00003753892	0
ENSE00000853833	0
ENSE00003543801	0
ENSE00001637404	0
ENSE00001729118	0
ENSE00003190227	0
ENSE00001831973	0
ENSE00003603276	0
ENSE00003615207	0
ENSE00001376872	0
ENSE00003670044	0
ENSE00003685281	0
ENSE00000898029	0
ENSE00001884267	0
ENSE00002496600	0
ENSE00003535511	0
ENSE00003594505	0
ENSE00001083548	0
ENSE00003615109	0
ENSE00003638128	0
ENSE00001650608	0
ENSE00001953852	0
ENSE00002034751	0
ENSE00003556432	0
ENSE00003549731	0
ENSE00003623039	0
ENSE00001840479	0
ENSE00002165759	0
ENSE00003675099	0
ENSE00003483239	0
ENSE00003659482	0
ENSE00003470128	0
ENSE00003706699	0
ENSE00001817177	0
ENSE00003645516	0
ENSE00000962989	0
ENSE00000740502	0
ENSE00003584520	0
ENSE00002194223	0
ENSE00003688129	0
ENSE00001705794	0
ENSE00000931902	0
ENSE00001818299	0
ENSE00001606811	0
ENSE00003839773	0
ENSE00003480440	0
ENSE00001901591	0
ENSE00002041403	0
ENSE00003518518	0
ENSE00003648519	0
ENSE00003503161	0
ENSE00001433834	0
ENSE00001140161	0
ENSE00000883776	0
ENSE00003779002	0
ENSE00003461492	0
ENSE00002103148	0
ENSE00001264903	0
ENSE00003498686	0
ENSE00003584375	0
ENSE00002714165	0
ENSE00000995910	0
ENSE00003610056	0
ENSE00000871754	0
ENSE00002067381	0
ENSE00003094343	0
ENSE00003488816	0
ENSE00001691134	0
ENSE00002492181	0
ENSE00002613776	0
ENSE00001175015	0
ENSE00003790256	0
ENSE00003548635	0
ENSE00002457525	0
ENSE00003832528	0
ENSE00002533567	0
ENSE00003615309	0
ENSE00002444706	0
ENSE00002220333	0
ENSE00001128659	0
ENSE00001673384	0
ENSE00001606653	0
ENSE00000987860	0
ENSE00001200522	0
ENSE00003580382	0
ENSE00003523722	0
ENSE00003821711	0
ENSE00002597583	0
ENSE00001783848	0
ENSE00003562334	0
ENSE00003507038	0
ENSE00003689744	0
ENSE00003837735	0
ENSE00002660451	0
ENSE00003464161	0
ENSE00003506051	0
ENSE00002364955	0
ENSE00001432707	0
ENSE00003838056	0
ENSE00003549021	0
ENSE00001931983	0
ENSE00001947720	0
ENSE00003539705	0
ENSE00003459702	0
ENSE00001056855	0
ENSE00003620326	0
ENSE00002588398	0
ENSE00003516106	0
ENSE00003664276	0
ENSE00001720404	0
ENSE00003585549	0
ENSE00003519443	0
ENSE00001370757	0
ENSE00001080196	0
ENSE00001864958	0
ENSE00001827435	0
ENSE00001758857	0
ENSE00003685434	0
ENSE00001833179	0
ENSE00003838439	0
ENSE00002086669	0
ENSE00003669674	0
ENSE00002059944	0
ENSE00003680997	0
ENSE00003687676	0
ENSE00003484409	0
ENSE00003831280	0
ENSE00000742787	0
ENSE00001238421	0
ENSE00002430552	0
ENSE00003693149	0
ENSE00003531816	0
ENSE00002665200	0
ENSE00003514194	0
ENSE00000971762	0
ENSE00003636545	0
ENSE00003774660	0
ENSE00003564719	0
ENSE00001786003	0
ENSE00003693907	0
ENSE00003460532	0
ENSE00003575697	0
ENSE00003531986	0
ENSE00003498578	0
ENSE00003468269	0
ENSE00003497166	0
ENSE00000747548	0
ENSE00001786538	0
ENSE00003574316	0
ENSE00003605607	0
ENSE00003543962	0
ENSE00003205689	0
ENSE00002730904	0
ENSE00001488298	0
ENSE00003465004	0
ENSE00002946424	0
ENSE00003674944	0
ENSE00003579508	0
ENSE00001846893	0
ENSE00003506088	0
ENSE00003536757	0
ENSE00003600736	0
ENSE00002484407	0
ENSE00003563920	0
ENSE00003591439	0
ENSE00003571573	0
ENSE00003823784	0
ENSE00003480022	0
ENSE00002836609	0
ENSE00002578353	0
ENSE00002484272	0
ENSE00003570399	0
ENSE00003472592	0
ENSE00003669171	0
