Interaction Term	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value
CPSF6-6_RBM15-4_interaction	426.0	0.8721924882629108	48763.0	0.8430906322416588	0.029101856021252037	-0.039841244157734525	0.024323898114640433							
CPSF6-6_RBM15-5_interaction	174.0	0.9881609195402299	48656.0	0.736364302449852	0.2517966170903779	0.19661380136902706	2.9671877786750007e-13							
CPSF6-6_RBM15-6_interaction	348.0	0.9661163793103449	74944.0	0.7095623665670366	0.25655401274330825	0.20732077018119233	1.1833054434001917e-26							
CPSF6-6_TAF15-1_interaction	0.0		5454.0	0.7876496149614962										
CPSF6-6_TAF15-2_interaction	0.0		5391.0	0.7930422927100722										
CPSF6-6_TAF15-3_interaction	0.0		5926.0	0.7800027843401957										
CPSF6-6_TAF15-4_interaction	0.0		5864.0	0.7818479706684855										
CPSF6-6_TAF15-5_interaction	0.0		6126.0	0.772515915768854										
CPSF6-6_TAF15-6_interaction	0.0		5263.0	0.7896852555576668										
CSTF2T-1_EWSR1-1_interaction	2402.0	0.6570322647793505	11167.0	0.6692183666159219	-0.012186101836571428	0.02087634368420611	0.03788489152522321							
CSTF2T-1_EWSR1-2_interaction	1305.0	0.6119498084291187	19075.0	0.6711206290956749	-0.05917082066655621	-0.007114609944482556	0.514215129944121							
CSTF2T-1_EWSR1-3_interaction	1047.0	0.7088309455587394	23640.0	0.6324932106598985	0.07633773489884088	0.1599901183014856	3.118779427352799e-42							
CSTF2T-1_EWSR1-4_interaction	708.0	0.6490225988700565	19921.0	0.6387215752221274	0.010301023647929175	0.0914811366270715	6.640561831004015e-11							
CSTF2T-1_EWSR1-5_interaction	259.0	0.9543687258687259	20467.0	0.6750872624224362	0.2792814634462897	0.32803752398403635	2.4512645221532063e-49							
CSTF2T-1_EWSR1-6_interaction	62.0	0.9286370967741935	14381.0	0.6706045824351575	0.25803251433903596	0.28537685877877705	1.7962927456356178e-10							
CSTF2T-1_NONO-1_interaction	2021.0	0.4758146956952004	14171.0	0.7024715616399689	-0.22665686594476853	-0.2089358392912813	9.525289026669361e-102							
CSTF2T-1_NONO-2_interaction	1710.0	0.49881929824561405	22719.0	0.6291612967120032	-0.1303419984663891	-0.06121526677934954	2.8213500054053707e-10							
CSTF2T-1_NONO-3_interaction	802.0	0.43959226932668327	24052.0	0.640877515383336	-0.20128524605665277	-0.13210325970176298	9.848870261624058e-24							
CSTF2T-1_NONO-4_interaction	616.0	0.4732662337662337	21570.0	0.5730207000463607	-0.09975446628012702	0.028956571132675277	0.050902030032366395							
CSTF2T-1_NONO-5_interaction	440.0	0.6863238636363637	27145.0	0.6495538957450727	0.036769967891290944	0.10779459956430282	3.7335919223383464e-10							
CSTF2T-1_NONO-6_interaction	127.0	0.9563307086614173	19990.0	0.6411769884942472	0.31515372016717014	0.39552085056101405	1.614321879722768e-36							
CSTF2T-1_SFPQ-1_interaction								138.0	0.3254855072463768	9135.0	0.6784876299945266	-0.3530021227481498	-0.05767021793360532	0.14340416498096903
CSTF2T-1_SFPQ-2_interaction								7.0	0.9946428571428572	9636.0	0.6836198111249481	0.3110230460179091	0.2617598101812183	0.051821928704494966
CSTF2T-1_SFPQ-3_interaction								145.0	0.35783793103448275	10053.0	0.6387852879737391	-0.2809473569392564	0.10265388614051417	0.0010922661624732273
CSTF2T-1_SFPQ-4_interaction								0.0		9177.0	0.6722725291489594			
CSTF2T-1_SFPQ-5_interaction								0.0		10761.0	0.6626097481646687			
CSTF2T-1_SFPQ-6_interaction								2.0	0.98575	9653.0	0.6656749715114473	0.32007502848855274	0.5557172791876916	0.02660829728947961
CSTF2T-1_TAF15-1_interaction	125.0	0.620276	10033.0	0.6578252267517194	-0.037549226751719345	-0.26919309940661773	2.2114570744286606e-09	0.0		9720.0	0.6937930555555555			
CSTF2T-1_TAF15-2_interaction	0.0		10220.0	0.6589510273972602				48.0	0.9951250000000001	9121.0	0.6802473413002961	0.3148776586997041	0.07184301784054234	0.2532289120993631
CSTF2T-1_TAF15-3_interaction	97.0	0.8900773195876289	10561.0	0.6541814222138055	0.23589589737382344	0.2635942158914486	5.584025800506289e-12	48.0	0.9951250000000001	9986.0	0.6704407170038054	0.3246842829961948	0.41863335572737675	1.472483651303917e-15
CSTF2T-1_TAF15-4_interaction	97.0	0.8900773195876289	10499.0	0.6544689970473377	0.23560832254029118	0.2534568498670587	4.845356427676949e-11	0.0		10004.0	0.6603777489004398			
CSTF2T-1_TAF15-5_interaction	0.0		10955.0	0.6564692834322228				0.0		9435.0	0.6894240593534711			
CSTF2T-1_TAF15-6_interaction	0.0		10092.0	0.6554996036464527				0.0		9310.0	0.6825898496240602			
CSTF2T-2_EWSR1-1_interaction	1067.0	0.7483580131208998	22548.0	0.6145193143516055	0.13383869876929433	0.20006334249268962	1.2383298392254303e-61							
CSTF2T-2_EWSR1-2_interaction	5742.0	0.6475684430512016	18912.0	0.623190143824027	0.024378299227174605	0.08275615699835961	5.911012409281174e-31							
CSTF2T-2_EWSR1-3_interaction	2058.0	0.6294137512147716	30329.0	0.6155625803686241	0.01385117084614751	0.1183485421483838	2.355176219741676e-42							
CSTF2T-2_EWSR1-4_interaction	2072.0	0.5258269787644788	25904.0	0.6287675455528103	-0.10294056678833152	-0.01858460651514098	0.03674626326470878							
CSTF2T-2_EWSR1-5_interaction	886.0	0.9104537246049662	27924.0	0.62747754619682	0.28297617840814626	0.3502970391669702	6.2320193020163004e-173							
CSTF2T-2_EWSR1-6_interaction	104.0	0.9846057692307693	23008.0	0.6249109222879	0.35969484694286924	0.39233957473350145	1.1721412037142377e-29							
CSTF2T-2_NONO-1_interaction	1401.0	0.5285174875089221	24122.0	0.6309880814194511	-0.10247059391052893	-0.0383496608053613	0.00028647522306500436							
CSTF2T-2_NONO-2_interaction	5686.0	0.6009328174463595	23478.0	0.5958643197887383	0.005068497657621185	0.13546077594800848	3.782716083075364e-96							
CSTF2T-2_NONO-3_interaction	2129.0	0.5731808360732737	30109.0	0.6145179514430902	-0.041337115369816435	0.06606879679303351	1.2660445472427956e-14							
CSTF2T-2_NONO-4_interaction	1472.0	0.5130499320652175	28569.0	0.5690200742063075	-0.055970142141089974	0.12269657897940141	1.5787381941199692e-34							
CSTF2T-2_NONO-5_interaction	768.0	0.8399042968749999	35200.0	0.6184558380681818	0.22144845880681807	0.32462664345428954	3.4641522731845476e-135							
CSTF2T-2_NONO-6_interaction	108.0	0.7520138888888889	28739.0	0.6166266745537423	0.13538721433514656	0.23253599242891584	6.1925018827097304e-12							
CSTF2T-2_SFPQ-1_interaction								138.0	0.3254855072463768	20036.0	0.6031243761229786	-0.27763886887660183	0.022659647049049984	0.5642245182598629
CSTF2T-2_SFPQ-2_interaction								10.0	0.99465	20531.0	0.6072577078564123	0.3873922921435877	0.3397691130511429	0.002607875499490508
CSTF2T-2_SFPQ-3_interaction								145.0	0.35783793103448275	20954.0	0.587378257134676	-0.2295403261001932	0.18287922494856274	5.134538044020963e-09
CSTF2T-2_SFPQ-4_interaction								0.0		20078.0	0.6004413039147325			
CSTF2T-2_SFPQ-5_interaction								0.0		21662.0	0.6008936847936478			
CSTF2T-2_SFPQ-6_interaction								0.0		20558.0	0.5990815740830819			
CSTF2T-2_TAF15-1_interaction	175.0	0.7116600000000001	18644.0	0.6076797629264107	0.10398023707358939	-0.14140610691144748	0.004813629693014843	0.0		20621.0	0.6124767954997333			
CSTF2T-2_TAF15-2_interaction	21.0	0.785904761904762	18889.0	0.6101490020646938	0.1757557598400682	-0.06378975101260832	0.4311105860110964	126.0	0.9642380952380952	19866.0	0.6011927665357898	0.36304532870230544	0.08807437790885733	0.3482653075283737
CSTF2T-2_TAF15-3_interaction	97.0	0.8900773195876289	19272.0	0.6087818078040681	0.2812955117835608	0.3099316657917738	4.666672241457228e-16	48.0	0.9951250000000001	20887.0	0.6023477043136879	0.39277729568631226	0.49469866068095036	3.527019561570367e-21
CSTF2T-2_TAF15-4_interaction	246.0	0.9055609756097561	18912.0	0.6039573815566837	0.30160359405307247	0.3945989878282928	3.178844141667229e-44	0.0		20905.0	0.5975907438411864			
CSTF2T-2_TAF15-5_interaction	64.0	0.9295625000000001	19538.0	0.6088785955573753	0.32068390444262473	0.3787504977925947	5.910526497167873e-17	11.0	0.9970454545454545	20314.0	0.6088902481047554	0.388155206440699	0.15243073784772238	0.1594150665788439
CSTF2T-2_TAF15-6_interaction	0.0		18803.0	0.6083569111312025				0.0		20211.0	0.6056665677106526			
CSTF2T-3_EWSR1-1_interaction	1149.0	0.7515465622280244	27130.0	0.6561215812753409	0.09542498095268348	0.15062169420773847	5.988911480192198e-38							
CSTF2T-3_EWSR1-2_interaction	2873.0	0.5959361294813783	29396.0	0.6760325894679549	-0.08009645998657655	-0.04694341703753464	2.6113534629308897e-09							
CSTF2T-3_EWSR1-3_interaction	8828.0	0.6358078273674672	21535.0	0.6551519154864175	-0.019344088118950276	0.06604116601990377	1.2666073981181203e-25							
CSTF2T-3_EWSR1-4_interaction	4866.0	0.6312005754212906	25062.0	0.6543066195834331	-0.02310604416214246	0.06501449298491219	5.694289500133597e-20							
CSTF2T-3_EWSR1-5_interaction	2212.0	0.7258395117540687	30018.0	0.6662118728762741	0.05962763887779454	0.09332938194739529	3.471530022451097e-27							
CSTF2T-3_EWSR1-6_interaction	980.0	0.8248693877551021	26002.0	0.6553518767787093	0.16951751097639278	0.2111473068456605	6.691647659264428e-61							
CSTF2T-3_NONO-1_interaction	1073.0	0.6496351351351352	29524.0	0.6564807783498171	-0.006845643214681951	0.06288600303640145	6.920577199739877e-08							
CSTF2T-3_NONO-2_interaction	1990.0	0.4938919597989949	35616.0	0.643875659815813	-0.14998370001681804	-0.05600889538209678	1.11202400975385e-10							
CSTF2T-3_NONO-3_interaction	5965.0	0.6098290863369656	27183.0	0.6526990766287754	-0.04286999029180971	0.044361801908253826	2.2704855520825542e-12							
CSTF2T-3_NONO-4_interaction	3772.0	0.5466006097560976	28715.0	0.6170173602646699	-0.07041675050857232	0.10970898386862624	2.2519893755616023e-52							
CSTF2T-3_NONO-5_interaction	2576.0	0.7800840450310559	36330.0	0.6362565510597302	0.14382749397132566	0.23231377507932294	1.4639828884490537e-194							
CSTF2T-3_NONO-6_interaction	810.0	0.7919487654320988	32081.0	0.6444676599856614	0.14748110544643744	0.2375879232059088	7.702387413582042e-75							
CSTF2T-3_SFPQ-1_interaction								138.0	0.3254855072463768	20634.0	0.6643396578462731	-0.3388541505998963	-0.03967316727255221	0.3128698852276562
CSTF2T-3_SFPQ-2_interaction								2.0	0.9995	21145.0	0.6671689524710332	0.3323310475289668	0.27919753252584295	0.2652862417376602
CSTF2T-3_SFPQ-3_interaction								538.0	0.20476951672862453	20766.0	0.6652773524029664	-0.46050783567434184	-0.11194881125860469	3.242741967420042e-08
CSTF2T-3_SFPQ-4_interaction								0.0		20676.0	0.6616098374927453			
CSTF2T-3_SFPQ-5_interaction								2.0	0.83325	22256.0	0.6576658204529116	0.1755841795470885	0.30117442288953433	0.22893189655147092
CSTF2T-3_SFPQ-6_interaction								0.0		21156.0	0.6589007137455095			
CSTF2T-3_TAF15-1_interaction	67.0	0.9103283582089553	23606.0	0.6579316063712616	0.2523967518376937	0.24063446327192092	1.6062406931638501e-06	372.0	0.9061841397849463	20475.0	0.663221855921856	0.24296228386309027	0.05924900263809913	0.03633322480199031
CSTF2T-3_TAF15-2_interaction	0.0		23677.0	0.6602427461249313				0.0		20716.0	0.6666377679088626			
CSTF2T-3_TAF15-3_interaction	151.0	0.6778774834437086	23910.0	0.6597596821413634	0.018117801302345193	0.007046528373532989	0.8259526858296313	0.0		21581.0	0.6626455215235624			
CSTF2T-3_TAF15-4_interaction	132.0	0.6560833333333334	23886.0	0.6601702671020682	-0.004086933768734813	-0.03373878682443123	0.32202222118153745	121.0	0.9600330578512396	21261.0	0.6530309486853864	0.30700210916585324	0.5980362912816248	4.940356581592059e-67
CSTF2T-3_TAF15-5_interaction	67.0	0.9314626865671642	24278.0	0.6575868275805256	0.2738758589866387	0.330396005578968	9.011243159150323e-14	121.0	0.9600330578512396	20692.0	0.6660732650299632	0.2939597928212764	0.05878232552741479	0.13722732983032102
CSTF2T-3_TAF15-6_interaction	3.0	0.972	23543.0	0.6586908210508431	0.3133091789491569	0.06071214783227586	0.769911867851105	0.0		20809.0	0.6662939833725792			
CSTF2T-4_EWSR1-1_interaction	1084.0	0.706995848708487	20939.0	0.5804222981040165	0.1265735506044705	0.1985399345701557	3.4828403207707026e-61							
CSTF2T-4_EWSR1-2_interaction	2412.0	0.4095690298507463	23997.0	0.6450697587198401	-0.2355007288690938	-0.19455835969025215	1.1385866609471988e-116							
CSTF2T-4_EWSR1-3_interaction	4162.0	0.5206944978375782	24546.0	0.6175692780901165	-0.09687478025253837	0.002297108980909899	0.7430565408991985							
CSTF2T-4_EWSR1-4_interaction	5875.0	0.6083556595744681	16723.0	0.5711591520660169	0.03719650750845127	0.1493703961483669	4.800548742943938e-92							
CSTF2T-4_EWSR1-5_interaction	2271.0	0.7469775429326287	23579.0	0.5927005810254888	0.1542769619071399	0.24007197986710654	1.297744620905909e-167							
CSTF2T-4_EWSR1-6_interaction	1018.0	0.8409823182711198	19605.0	0.5663637082376944	0.27461861003342536	0.3424821089583959	2.377805330648056e-159							
CSTF2T-4_NONO-1_interaction	947.0	0.4556288278775079	23455.0	0.5999442123214667	-0.14431538444395875	-0.06384016672345844	2.3714481436319887e-07							
CSTF2T-4_NONO-2_interaction	1846.0	0.3152036836403034	29583.0	0.6048348882804313	-0.2896312046401279	-0.17274400912998106	6.698582477989561e-81							
CSTF2T-4_NONO-3_interaction	4084.0	0.4647493878550441	24624.0	0.6245981156595192	-0.15984872780447507	-0.0666172382774439	3.106364789859012e-21							
CSTF2T-4_NONO-4_interaction	4284.0	0.5289411764705882	21370.0	0.5366325456247075	-0.007691369154119276	0.19647641181904202	3.2727452059552397e-163							
CSTF2T-4_NONO-5_interaction	1976.0	0.6414577429149797	31209.0	0.6010365439456566	0.04042119896932306	0.164719310559072	1.5956675158369397e-78							
CSTF2T-4_NONO-6_interaction	1153.0	0.6890958369470945	25074.0	0.5793916407433994	0.10970419620369509	0.23095901652932155	8.728489928223325e-94							
CSTF2T-4_SFPQ-1_interaction								138.0	0.3254855072463768	15355.0	0.5431107456854445	-0.21762523843906767	0.08305579473824382	0.034616770952537
CSTF2T-4_SFPQ-2_interaction								0.0		15870.0	0.5508989603024576			
CSTF2T-4_SFPQ-3_interaction								536.0	0.2036679104477612	15491.0	0.5453896133238654	-0.34172170287610415	0.008972522379615495	0.65855940743742
CSTF2T-4_SFPQ-4_interaction								64.0	0.0215390625	15269.0	0.5441200471543649	-0.5225809846543649	0.046244270093403234	0.5233394712711791
CSTF2T-4_SFPQ-5_interaction								2.0	0.83325	16977.0	0.545944012487483	0.287305987512517	0.4236154596955146	0.09037598121336722
CSTF2T-4_SFPQ-6_interaction								0.0		15877.0	0.539849121370536			
CSTF2T-4_TAF15-1_interaction	3.0	0.5	17413.0	0.5632983690346293	-0.06329836903462926	-0.12433205959147836	0.5392401834694805	372.0	0.9061841397849463	15196.0	0.540336173993156	0.36584796579179024	0.18627399187197854	4.806148153642054e-11
CSTF2T-4_TAF15-2_interaction	0.0		17356.0	0.5641371571790734				24.0	0.9949791666666666	15389.0	0.5454408993436871	0.4495382673229795	0.19905586332964229	0.01198109887400033
CSTF2T-4_TAF15-3_interaction	151.0	0.6778774834437086	17589.0	0.5647535959974984	0.11312388744621016	0.10643631213304208	0.0008985618028624848	24.0	0.9949791666666666	16254.0	0.5465900701365818	0.44838909653008485	0.5452247304107792	8.747578431269199e-14
CSTF2T-4_TAF15-4_interaction	281.0	0.7937135231316726	17267.0	0.5591337812011351	0.23457974193053754	0.27144574917135234	1.1097747914307922e-22	121.0	0.9600330578512396	15982.0	0.5328226755099487	0.42721038234129094	0.722033368351817	8.135663061017621e-97
CSTF2T-4_TAF15-5_interaction	3.0	0.972	18085.0	0.5663518938346696	0.4056481061653304	0.4501358307671518	0.025546088562622065	121.0	0.9600330578512396	15413.0	0.5458943099980537	0.41413874785318594	0.1827795555016053	3.810407105438886e-06
CSTF2T-4_TAF15-6_interaction	3.0	0.972	17222.0	0.5612678550690977	0.41073214493090227	0.15921787058374248	0.44276314098876357	0.0		15530.0	0.5470954603992273			
CSTF2T-5_EWSR1-1_interaction	378.0	0.6587367724867724	29320.0	0.6618204809004093	-0.003083708413636921	0.03747351688412142	0.04482229210490146							
CSTF2T-5_EWSR1-2_interaction	1183.0	0.6052988165680473	33424.0	0.6653816120153184	-0.06008279544727113	-0.011730047948827179	0.28383531965416453							
CSTF2T-5_EWSR1-3_interaction	3630.0	0.575207438016529	32579.0	0.6609614322109335	-0.08575399419440455	-0.018108248471576455	0.010102486676431374							
CSTF2T-5_EWSR1-4_interaction	3181.0	0.6455614586607985	29080.0	0.6468006705639614	-0.0012392119031628956	0.09101300314661695	2.3622343694407205e-32							
CSTF2T-5_EWSR1-5_interaction	6056.0	0.7162840984147952	22978.0	0.6488283575594047	0.06745574085539052	0.10506143636927943	2.5969468639734733e-48							
CSTF2T-5_EWSR1-6_interaction	1960.0	0.6850622448979593	24690.0	0.66207810854597	0.02298413635198926	0.01421308716105135	0.18727625681668308							
CSTF2T-5_NONO-1_interaction	276.0	0.5234094202898552	31766.0	0.6567425077126487	-0.1333330874227936	-0.06664500806386714	0.0019136708330745528							
CSTF2T-5_NONO-2_interaction	356.0	0.4379522471910112	39532.0	0.6314148664373166	-0.19346261924630537	-0.08803416809363496	2.900671160767954e-06							
CSTF2T-5_NONO-3_interaction	1812.0	0.717441225165563	36137.0	0.6307253507485403	0.08671587441702266	0.19095965571973925	1.8966447831906783e-99							
CSTF2T-5_NONO-4_interaction	1682.0	0.6370047562425684	33543.0	0.5984340547953372	0.03857070144723118	0.2236043067875182	8.559947816027956e-125							
CSTF2T-5_NONO-5_interaction	4866.0	0.6791790998766956	32398.0	0.6450821501327243	0.03409694974397126	0.11355415383086716	5.256263168923148e-71							
CSTF2T-5_NONO-6_interaction	2068.0	0.6766779497098645	30213.0	0.6465539006387978	0.030124049071066694	0.11839052768223786	2.525627436609468e-40							
CSTF2T-5_SFPQ-1_interaction								0.0		24788.0	0.623848454897531			
CSTF2T-5_SFPQ-2_interaction								3.0	0.9893333333333333	25021.0	0.630329982814436	0.3590033505188973	0.30718527045754346	0.13358389266287946
CSTF2T-5_SFPQ-3_interaction								100.0	0.04609	25520.0	0.6149059757053291	-0.5688159757053292	-0.18348052256134995	6.666088278272609e-07
CSTF2T-5_SFPQ-4_interaction								0.0		24554.0	0.624972794656675			
CSTF2T-5_SFPQ-5_interaction								520.0	0.567648076923077	25098.0	0.626190393656865	-0.05854231673378807	0.06893985084822342	0.00024421532174097587
CSTF2T-5_SFPQ-6_interaction								72.0	0.15325	24890.0	0.6261057653676174	-0.4728557653676174	-0.2705731339462216	1.2933345002288504e-09
CSTF2T-5_TAF15-1_interaction	64.0	0.9295625000000001	24260.0	0.6557742168178071	0.27378828318219295	0.26599224872662525	1.7168665280656762e-07	370.0	0.905785135135135	24357.0	0.626083856796814	0.27970127833832104	0.09582393917872016	0.000695263854299646
CSTF2T-5_TAF15-2_interaction	0.0		24325.0	0.6580685097636176				48.0	0.9951250000000001	24498.0	0.6278338231692383	0.36729117683076185	0.12349206354737072	0.04922263416161901
CSTF2T-5_TAF15-3_interaction	35.0	0.007585714285714286	24790.0	0.6597011294876968	-0.6521154152019825	-0.687023206495516	6.842240602948173e-30	48.0	0.9951250000000001	25363.0	0.6257602807238891	0.36936471927611103	0.47028317531978664	2.696482556888586e-19
CSTF2T-5_TAF15-4_interaction	35.0	0.007585714285714286	24728.0	0.6598370672921385	-0.6522513530064242	-0.7024922107554421	4.9493362453573745e-31	0.0		25381.0	0.6218256175879595			
CSTF2T-5_TAF15-5_interaction	94.0	0.9504893617021275	24872.0	0.6547911707944677	0.2956981909076598	0.3629101200361293	1.441742435196868e-21	0.0		24812.0	0.6319866596807997			
CSTF2T-5_TAF15-6_interaction	10.0	0.99055	24177.0	0.6563480994333457	0.33420190056665433	0.08556736706429005	0.4867237068718022	35.0	0.4851857142857143	24617.0	0.629527785676565	-0.1443420713908507	-0.31125281238036745	1.5911431778372776e-06
CSTF2T-6_EWSR1-1_interaction	273.0	0.9191172161172162	15768.0	0.6961062595129376	0.2230109566042786	0.25776179902998725	5.32052529542727e-32							
CSTF2T-6_EWSR1-2_interaction	256.0	0.708224609375	21516.0	0.6917968488566648	0.016427760518335166	0.04342678163526296	0.0516591907648143							
CSTF2T-6_EWSR1-3_interaction	1179.0	0.7612124681933842	23719.0	0.6530625026350183	0.10814996555836587	0.15669957662441414	1.0658504785027737e-44							
CSTF2T-6_EWSR1-4_interaction	978.0	0.7720076687116565	19724.0	0.6581544564996958	0.11385321221196065	0.17281420910487844	1.845827867757345e-45							
CSTF2T-6_EWSR1-5_interaction	2336.0	0.635070419520548	16656.0	0.7320378242074927	-0.09696740468694476	-0.10832941477008305	3.2531283483676114e-33							
CSTF2T-6_EWSR1-6_interaction	2216.0	0.6803443140794224	10416.0	0.7289099942396313	-0.0485656801602089	-0.07173492366347123	1.1769606066130858e-10							
CSTF2T-6_NONO-1_interaction	198.0	0.6152348484848486	18160.0	0.6873805892070485	-0.07214574072219992	-0.03034466556346105	0.23096502811950337							
CSTF2T-6_NONO-2_interaction	179.0	0.9779636871508379	26124.0	0.6315366521206554	0.3464270350301826	0.40896964530160423	5.283424884731479e-54							
CSTF2T-6_NONO-3_interaction	741.0	0.8981720647773279	24517.0	0.6377981808541012	0.2603738839232267	0.32259844718189634	2.0737807033124775e-124							
CSTF2T-6_NONO-4_interaction	813.0	0.6183948339483395	21519.0	0.5941775872484781	0.02421724669986136	0.12683356419676708	4.256732810608173e-22							
CSTF2T-6_NONO-5_interaction	2529.0	0.6549458283906682	23310.0	0.6766146074646074	-0.02166877907393927	-0.004487641821069914	0.5956340743490589							
CSTF2T-6_NONO-6_interaction	2172.0	0.6414767495395948	16243.0	0.684723142276673	-0.0432463927370782	-0.005551985085591324	0.5494345915557604							
CSTF2T-6_SFPQ-1_interaction								0.0		11236.0	0.6324162513349947			
