Cell Line	Data Mode	Feature	Zero Cutoff	% Non Zero
K562	All-Data	APEX1_4_shap	1e-05	0.0
K562	All-Data	APEX1_4_shap	0.0001	0.0
K562	All-Data	APEX1_4_shap	0.001	0.0
K562	All-Data	APEX1_4_shap	0.01	0.0
K562	All-Data	APEX1_4_shap	0.05	0.0
K562	All-Data	APEX1_4_shap	0.1	0.0
K562	All-Data	APOBEC3C_4_shap	1e-10	100.0
K562	All-Data	APOBEC3C_4_shap	1e-09	100.0
K562	All-Data	APOBEC3C_4_shap	1e-08	100.0
K562	All-Data	APOBEC3C_4_shap	1e-07	99.9372347314531
K562	All-Data	APOBEC3C_4_shap	1e-06	99.46502873911429
K562	All-Data	APOBEC3C_4_shap	1e-05	4.137058599698523
K562	All-Data	APOBEC3C_4_shap	0.0001	1.6340272348163547
K562	All-Data	APOBEC3C_4_shap	0.001	0.3049194170208726
K562	All-Data	APOBEC3C_4_shap	0.01	0.042080207097600304
K562	All-Data	APOBEC3C_4_shap	0.05	0.0
K562	All-Data	APOBEC3C_4_shap	0.1	0.0
K562	All-Data	AQR_4_shap	1e-10	100.0
K562	All-Data	AQR_4_shap	1e-09	100.0
K562	All-Data	AQR_4_shap	1e-08	100.0
K562	All-Data	AQR_4_shap	1e-07	100.0
K562	All-Data	AQR_4_shap	1e-06	100.0
K562	All-Data	AQR_4_shap	1e-05	99.99993825354791
K562	All-Data	AQR_4_shap	0.0001	99.99274479187973
K562	All-Data	AQR_4_shap	0.001	99.97108722381004
K562	All-Data	AQR_4_shap	0.01	99.74481735013558
K562	All-Data	AQR_4_shap	0.05	97.12119516432661
K562	All-Data	AQR_4_shap	0.1	77.34947179769392
K562	All-Data	BUD13_4_shap	1e-10	100.0
K562	All-Data	BUD13_4_shap	1e-09	100.0
K562	All-Data	BUD13_4_shap	1e-08	100.0
K562	All-Data	BUD13_4_shap	1e-07	100.0
K562	All-Data	BUD13_4_shap	1e-06	99.99864157805408
K562	All-Data	BUD13_4_shap	1e-05	99.97971629048928
K562	All-Data	BUD13_4_shap	0.0001	99.83084559450643
K562	All-Data	BUD13_4_shap	0.001	98.54868051691042
K562	All-Data	BUD13_4_shap	0.01	4.415442478934812
K562	All-Data	BUD13_4_shap	0.05	2.760652999604051
K562	All-Data	BUD13_4_shap	0.1	2.7324657442261278
K562	All-Data	CPEB4_4_shap	1e-10	0.0
K562	All-Data	CPEB4_4_shap	1e-09	0.0
K562	All-Data	CPEB4_4_shap	1e-08	0.0
K562	All-Data	CPEB4_4_shap	1e-07	0.0
K562	All-Data	CPEB4_4_shap	1e-06	0.0
K562	All-Data	CPEB4_4_shap	1e-05	0.0
K562	All-Data	CPEB4_4_shap	0.0001	0.0
K562	All-Data	CPEB4_4_shap	0.001	0.0
K562	All-Data	CPEB4_4_shap	0.01	0.0
K562	All-Data	CPEB4_4_shap	0.05	0.0
K562	All-Data	CPEB4_4_shap	0.1	0.0
K562	All-Data	CPSF6_4_shap	1e-10	100.0
K562	All-Data	CPSF6_4_shap	1e-09	100.0
K562	All-Data	CPSF6_4_shap	1e-08	100.0
K562	All-Data	CPSF6_4_shap	1e-07	99.99692811400865
K562	All-Data	CPSF6_4_shap	1e-06	99.99092327154314
K562	All-Data	CPSF6_4_shap	1e-05	14.81292754594129
K562	All-Data	CPSF6_4_shap	0.0001	3.7476237263829466
K562	All-Data	CPSF6_4_shap	0.001	0.5197970702852146
K562	All-Data	CPSF6_4_shap	0.01	0.071888306842819
K562	All-Data	CPSF6_4_shap	0.05	0.012549966386775146
K562	All-Data	CPSF6_4_shap	0.1	0.0
K562	All-Data	CSTF2T_4_shap	1e-10	100.0
K562	All-Data	CSTF2T_4_shap	1e-09	100.0
K562	All-Data	CSTF2T_4_shap	1e-08	100.0
K562	All-Data	CSTF2T_4_shap	1e-07	100.0
K562	All-Data	CSTF2T_4_shap	1e-06	100.0
K562	All-Data	CSTF2T_4_shap	1e-05	99.99714422659095
K562	All-Data	CSTF2T_4_shap	0.0001	99.84907623448524
K562	All-Data	CSTF2T_4_shap	0.001	1.2151701770811063
K562	All-Data	CSTF2T_4_shap	0.01	0.48166863612121136
K562	All-Data	CSTF2T_4_shap	0.05	0.3733344859337723
K562	All-Data	CSTF2T_4_shap	0.1	0.09856277414459938
K562	All-Data	DDX1_4_shap	1e-10	100.0
K562	All-Data	DDX1_4_shap	1e-09	100.0
K562	All-Data	DDX1_4_shap	1e-08	100.0
K562	All-Data	DDX1_4_shap	1e-07	100.0
K562	All-Data	DDX1_4_shap	1e-06	4.201846064551285
K562	All-Data	DDX1_4_shap	1e-05	1.503541544942541
K562	All-Data	DDX1_4_shap	0.0001	0.12029752527938341
K562	All-Data	DDX1_4_shap	0.001	0.021564948391543513
K562	All-Data	DDX1_4_shap	0.01	0.003612167447116093
K562	All-Data	DDX1_4_shap	0.05	0.0
K562	All-Data	DDX1_4_shap	0.1	0.0
K562	All-Data	DDX21_4_shap	1e-10	0.0
K562	All-Data	DDX21_4_shap	1e-09	0.0
K562	All-Data	DDX21_4_shap	1e-08	0.0
K562	All-Data	DDX21_4_shap	1e-07	0.0
K562	All-Data	DDX21_4_shap	1e-06	0.0
K562	All-Data	DDX21_4_shap	1e-05	0.0
K562	All-Data	DDX21_4_shap	0.0001	0.0
K562	All-Data	DDX21_4_shap	0.001	0.0
K562	All-Data	DDX21_4_shap	0.01	0.0
K562	All-Data	DDX21_4_shap	0.05	0.0
K562	All-Data	DDX21_4_shap	0.1	0.0
K562	All-Data	DDX24_4_shap	1e-10	100.0
K562	All-Data	DDX24_4_shap	1e-09	100.0
K562	All-Data	DDX24_4_shap	1e-08	100.0
K562	All-Data	DDX24_4_shap	1e-07	100.0
K562	All-Data	DDX24_4_shap	1e-06	100.0
K562	All-Data	DDX24_4_shap	1e-05	99.99425757995587
K562	All-Data	DDX24_4_shap	0.0001	99.95626807530907
K562	All-Data	DDX24_4_shap	0.001	99.54219636761059
K562	All-Data	DDX24_4_shap	0.01	92.8441419211328
K562	All-Data	DDX24_4_shap	0.05	4.207125386204762
K562	All-Data	DDX24_4_shap	0.1	4.195902968537867
K562	All-Data	DDX3X_4_shap	1e-10	100.0
K562	All-Data	DDX3X_4_shap	1e-09	100.0
K562	All-Data	DDX3X_4_shap	1e-08	100.0
K562	All-Data	DDX3X_4_shap	1e-07	100.0
K562	All-Data	DDX3X_4_shap	1e-06	99.99685093094354
K562	All-Data	DDX3X_4_shap	1e-05	99.99154073606402
K562	All-Data	DDX3X_4_shap	0.0001	99.91982223196445
K562	All-Data	DDX3X_4_shap	0.001	99.382211310252
K562	All-Data	DDX3X_4_shap	0.01	2.7934094924364454
K562	All-Data	DDX3X_4_shap	0.05	2.498307761297478
K562	All-Data	DDX3X_4_shap	0.1	1.1456127988045886
K562	All-Data	DDX42_4_shap	1e-10	100.0
K562	All-Data	DDX42_4_shap	1e-09	100.0
K562	All-Data	DDX42_4_shap	1e-08	99.99942884531819
K562	All-Data	DDX42_4_shap	1e-07	99.9862305411845
K562	All-Data	DDX42_4_shap	1e-06	99.62666551406623
K562	All-Data	DDX42_4_shap	1e-05	87.33799467591217
K562	All-Data	DDX42_4_shap	0.0001	8.98037311837335
K562	All-Data	DDX42_4_shap	0.001	0.39803306676875416
K562	All-Data	DDX42_4_shap	0.01	0.02057700515814424
K562	All-Data	DDX42_4_shap	0.05	0.011021741697610644
K562	All-Data	DDX42_4_shap	0.1	0.011021741697610644
K562	All-Data	DDX43_4_shap	1e-10	100.0
K562	All-Data	DDX43_4_shap	1e-09	100.0
K562	All-Data	DDX43_4_shap	1e-08	100.0
K562	All-Data	DDX43_4_shap	1e-07	100.0
K562	All-Data	DDX43_4_shap	1e-06	100.0
K562	All-Data	DDX43_4_shap	1e-05	99.99523008657624
K562	All-Data	DDX43_4_shap	0.0001	99.96536024037894
K562	All-Data	DDX43_4_shap	0.001	99.53102025978276
K562	All-Data	DDX43_4_shap	0.01	87.84453169561161
K562	All-Data	DDX43_4_shap	0.05	3.5309554260080684
K562	All-Data	DDX43_4_shap	0.1	3.517525572679047
K562	All-Data	DDX47_4_shap	1e-10	100.0
K562	All-Data	DDX47_4_shap	1e-09	100.0
K562	All-Data	DDX47_4_shap	1e-08	100.0
K562	All-Data	DDX47_4_shap	1e-07	100.0
K562	All-Data	DDX47_4_shap	1e-06	100.0
K562	All-Data	DDX47_4_shap	1e-05	0.8521782218719826
K562	All-Data	DDX47_4_shap	0.0001	0.8452008727861002
K562	All-Data	DDX47_4_shap	0.001	0.0037356603512910024
K562	All-Data	DDX47_4_shap	0.01	0.0037356603512910024
K562	All-Data	DDX47_4_shap	0.05	0.0
K562	All-Data	DDX47_4_shap	0.1	0.0
K562	All-Data	DDX51_4_shap	1e-10	0.0
K562	All-Data	DDX51_4_shap	1e-09	0.0
K562	All-Data	DDX51_4_shap	1e-08	0.0
K562	All-Data	DDX51_4_shap	1e-07	0.0
K562	All-Data	DDX51_4_shap	1e-06	0.0
K562	All-Data	DDX51_4_shap	1e-05	0.0
K562	All-Data	DDX51_4_shap	0.0001	0.0
K562	All-Data	DDX51_4_shap	0.001	0.0
K562	All-Data	DDX51_4_shap	0.01	0.0
K562	All-Data	DDX51_4_shap	0.05	0.0
K562	All-Data	DDX51_4_shap	0.1	0.0
K562	All-Data	DDX52_4_shap	1e-10	100.0
K562	All-Data	DDX52_4_shap	1e-09	100.0
K562	All-Data	DDX52_4_shap	1e-08	100.0
K562	All-Data	DDX52_4_shap	1e-07	100.0
K562	All-Data	DDX52_4_shap	1e-06	100.0
K562	All-Data	DDX52_4_shap	1e-05	1.1231525268577771
K562	All-Data	DDX52_4_shap	0.0001	1.1231525268577771
K562	All-Data	DDX52_4_shap	0.001	0.008629066679221779
K562	All-Data	DDX52_4_shap	0.01	0.008629066679221779
K562	All-Data	DDX52_4_shap	0.05	0.0
K562	All-Data	DDX52_4_shap	0.1	0.0
K562	All-Data	DDX55_4_shap	1e-10	100.0
K562	All-Data	DDX55_4_shap	1e-09	100.0
K562	All-Data	DDX55_4_shap	1e-08	99.99993825354791
K562	All-Data	DDX55_4_shap	1e-07	99.9817847966342
K562	All-Data	DDX55_4_shap	1e-06	99.94035292728351
K562	All-Data	DDX55_4_shap	1e-05	99.58544975729785
K562	All-Data	DDX55_4_shap	0.0001	5.221079312545876
K562	All-Data	DDX55_4_shap	0.001	1.6041728252320702
K562	All-Data	DDX55_4_shap	0.01	0.41757581885443357
K562	All-Data	DDX55_4_shap	0.05	0.17088330615203057
K562	All-Data	DDX55_4_shap	0.1	0.1511244414840451
K562	All-Data	DDX6_4_shap	1e-10	100.0
K562	All-Data	DDX6_4_shap	1e-09	100.0
K562	All-Data	DDX6_4_shap	1e-08	100.0
K562	All-Data	DDX6_4_shap	1e-07	99.99881138079732
K562	All-Data	DDX6_4_shap	1e-06	99.92936205881196
K562	All-Data	DDX6_4_shap	1e-05	5.672924412308847
K562	All-Data	DDX6_4_shap	0.0001	1.4457777390147273
K562	All-Data	DDX6_4_shap	0.001	0.14863914678752504
K562	All-Data	DDX6_4_shap	0.01	0.03382161913090325
K562	All-Data	DDX6_4_shap	0.05	0.01443323317544251
K562	All-Data	DDX6_4_shap	0.1	0.0
K562	All-Data	DGCR8_4_shap	1e-10	100.0
K562	All-Data	DGCR8_4_shap	1e-09	100.0
K562	All-Data	DGCR8_4_shap	1e-08	100.0
K562	All-Data	DGCR8_4_shap	1e-07	100.0
K562	All-Data	DGCR8_4_shap	1e-06	100.0
K562	All-Data	DGCR8_4_shap	1e-05	100.0
K562	All-Data	DGCR8_4_shap	0.0001	7.5325114366006725
K562	All-Data	DGCR8_4_shap	0.001	1.0418015762325556
K562	All-Data	DGCR8_4_shap	0.01	0.050585780872647174
K562	All-Data	DGCR8_4_shap	0.05	0.01275064235605937
K562	All-Data	DGCR8_4_shap	0.1	0.011423093636179098
K562	All-Data	DHX30_4_shap	1e-10	100.0
K562	All-Data	DHX30_4_shap	1e-09	100.0
K562	All-Data	DHX30_4_shap	1e-08	100.0
K562	All-Data	DHX30_4_shap	1e-07	100.0
K562	All-Data	DHX30_4_shap	1e-06	0.1632730559322518
K562	All-Data	DHX30_4_shap	1e-05	0.05466104671041917
K562	All-Data	DHX30_4_shap	0.0001	0.0526542870175769
K562	All-Data	DHX30_4_shap	0.001	0.0030255761522852745
K562	All-Data	DHX30_4_shap	0.01	0.0
K562	All-Data	DHX30_4_shap	0.05	0.0
K562	All-Data	DHX30_4_shap	0.1	0.0
K562	All-Data	DROSHA_4_shap	1e-10	100.0
K562	All-Data	DROSHA_4_shap	1e-09	100.0
K562	All-Data	DROSHA_4_shap	1e-08	100.0
K562	All-Data	DROSHA_4_shap	1e-07	99.994350199634
K562	All-Data	DROSHA_4_shap	1e-06	99.96628643716025
K562	All-Data	DROSHA_4_shap	1e-05	99.69185433085755
K562	All-Data	DROSHA_4_shap	0.0001	13.03007592498115
K562	All-Data	DROSHA_4_shap	0.001	2.1926782600776
K562	All-Data	DROSHA_4_shap	0.01	0.12198011609876655
K562	All-Data	DROSHA_4_shap	0.05	0.05370397670306363
K562	All-Data	DROSHA_4_shap	0.1	0.03210815508547638
K562	All-Data	EEF2_4_shap	1e-10	100.0
K562	All-Data	EEF2_4_shap	1e-09	100.0
K562	All-Data	EEF2_4_shap	1e-08	100.0
K562	All-Data	EEF2_4_shap	1e-07	100.0
K562	All-Data	EEF2_4_shap	1e-06	79.43551393501649
K562	All-Data	EEF2_4_shap	1e-05	0.8567474593264542
K562	All-Data	EEF2_4_shap	0.0001	0.8378530449876931
K562	All-Data	EEF2_4_shap	0.001	0.021858244038958922
K562	All-Data	EEF2_4_shap	0.01	0.010743882663217099
K562	All-Data	EEF2_4_shap	0.05	0.0
K562	All-Data	EEF2_4_shap	0.1	0.0
K562	All-Data	EFTUD2_4_shap	1e-10	100.0
K562	All-Data	EFTUD2_4_shap	1e-09	100.0
K562	All-Data	EFTUD2_4_shap	1e-08	100.0
K562	All-Data	EFTUD2_4_shap	1e-07	99.99648045223101
K562	All-Data	EFTUD2_4_shap	1e-06	99.99441194608607
K562	All-Data	EFTUD2_4_shap	1e-05	99.98206265566859
K562	All-Data	EFTUD2_4_shap	0.0001	99.86801695866306
K562	All-Data	EFTUD2_4_shap	0.001	98.88881084823417
K562	All-Data	EFTUD2_4_shap	0.01	76.62165093032608
K562	All-Data	EFTUD2_4_shap	0.05	3.7038918016920075
K562	All-Data	EFTUD2_4_shap	0.1	3.6889491602868434
K562	All-Data	EIF3G_4_shap	1e-10	100.0
K562	All-Data	EIF3G_4_shap	1e-09	100.0
K562	All-Data	EIF3G_4_shap	1e-08	100.0
K562	All-Data	EIF3G_4_shap	1e-07	14.3585971514818
K562	All-Data	EIF3G_4_shap	1e-06	1.61709327033137
K562	All-Data	EIF3G_4_shap	1e-05	0.2414440642749693
K562	All-Data	EIF3G_4_shap	0.0001	0.0458158674488913
K562	All-Data	EIF3G_4_shap	0.001	0.004414871324253003
K562	All-Data	EIF3G_4_shap	0.01	0.0
K562	All-Data	EIF3G_4_shap	0.05	0.0
K562	All-Data	EIF3G_4_shap	0.1	0.0
K562	All-Data	EIF4E_4_shap	1e-10	100.0
K562	All-Data	EIF4E_4_shap	1e-09	100.0
K562	All-Data	EIF4E_4_shap	1e-08	100.0
K562	All-Data	EIF4E_4_shap	1e-07	100.0
K562	All-Data	EIF4E_4_shap	1e-06	100.0
K562	All-Data	EIF4E_4_shap	1e-05	99.99610997351849
K562	All-Data	EIF4E_4_shap	0.0001	3.2845253357270376
K562	All-Data	EIF4E_4_shap	0.001	3.1133332973145698
K562	All-Data	EIF4E_4_shap	0.01	0.03504111155963048
K562	All-Data	EIF4E_4_shap	0.05	0.03497936510754302
K562	All-Data	EIF4E_4_shap	0.1	0.030471874105158843
K562	All-Data	EIF4G2_4_shap	1e-10	100.0
K562	All-Data	EIF4G2_4_shap	1e-09	100.0
K562	All-Data	EIF4G2_4_shap	1e-08	100.0
K562	All-Data	EIF4G2_4_shap	1e-07	100.0
K562	All-Data	EIF4G2_4_shap	1e-06	100.0
K562	All-Data	EIF4G2_4_shap	1e-05	4.665284060693676
K562	All-Data	EIF4G2_4_shap	0.0001	2.982399945663122
K562	All-Data	EIF4G2_4_shap	0.001	0.3229802542564531
K562	All-Data	EIF4G2_4_shap	0.01	0.010481460241845417
K562	All-Data	EIF4G2_4_shap	0.05	0.0033188717997006843
K562	All-Data	EIF4G2_4_shap	0.1	0.0
K562	All-Data	ELAC2_4_shap	1e-10	100.0
K562	All-Data	ELAC2_4_shap	1e-09	99.99993825354791
K562	All-Data	ELAC2_4_shap	1e-08	99.99993825354791
K562	All-Data	ELAC2_4_shap	1e-07	99.99728315610815
K562	All-Data	ELAC2_4_shap	1e-06	99.99120113057754
K562	All-Data	ELAC2_4_shap	1e-05	99.82545821656178
K562	All-Data	ELAC2_4_shap	0.0001	10.694300262190874
K562	All-Data	ELAC2_4_shap	0.001	1.9893008835145463
K562	All-Data	ELAC2_4_shap	0.01	0.06626937970286063
K562	All-Data	ELAC2_4_shap	0.05	0.02171931452176215
K562	All-Data	ELAC2_4_shap	0.1	0.004445744550296731
K562	All-Data	ELAVL1_4_shap	1e-10	100.0
K562	All-Data	ELAVL1_4_shap	1e-09	100.0
K562	All-Data	ELAVL1_4_shap	1e-08	100.0
K562	All-Data	ELAVL1_4_shap	1e-07	100.0
K562	All-Data	ELAVL1_4_shap	1e-06	100.0
K562	All-Data	ELAVL1_4_shap	1e-05	100.0
K562	All-Data	ELAVL1_4_shap	0.0001	20.268998418518997
K562	All-Data	ELAVL1_4_shap	0.001	2.8692495722128615
K562	All-Data	ELAVL1_4_shap	0.01	0.27790534423261126
K562	All-Data	ELAVL1_4_shap	0.05	0.05540200413546863
K562	All-Data	ELAVL1_4_shap	0.1	0.032571253476132295
K562	All-Data	EWSR1_4_shap	1e-10	100.0
K562	All-Data	EWSR1_4_shap	1e-09	100.0
K562	All-Data	EWSR1_4_shap	1e-08	100.0
K562	All-Data	EWSR1_4_shap	1e-07	100.0
K562	All-Data	EWSR1_4_shap	1e-06	99.9993670988661
K562	All-Data	EWSR1_4_shap	1e-05	99.98873127249404
K562	All-Data	EWSR1_4_shap	0.0001	99.84710034801843
K562	All-Data	EWSR1_4_shap	0.001	85.17087944699877
K562	All-Data	EWSR1_4_shap	0.01	0.32524943637066706
K562	All-Data	EWSR1_4_shap	0.05	0.31875062228846246
K562	All-Data	EWSR1_4_shap	0.1	0.30579930396311883
K562	All-Data	EXOSC10_4_shap	1e-10	99.99987650709582
K562	All-Data	EXOSC10_4_shap	1e-09	99.99987650709582
K562	All-Data	EXOSC10_4_shap	1e-08	99.99944428193122
K562	All-Data	EXOSC10_4_shap	1e-07	99.99822478950249
K562	All-Data	EXOSC10_4_shap	1e-06	99.99749926869046
K562	All-Data	EXOSC10_4_shap	1e-05	99.91969873906027
K562	All-Data	EXOSC10_4_shap	0.0001	98.37338233943414
K562	All-Data	EXOSC10_4_shap	0.001	0.48562040905480847
K562	All-Data	EXOSC10_4_shap	0.01	0.3238138313596337
K562	All-Data	EXOSC10_4_shap	0.05	0.29624404050258524
K562	All-Data	EXOSC10_4_shap	0.1	0.230159900155987
K562	All-Data	EXOSC5_4_shap	1e-10	100.0
K562	All-Data	EXOSC5_4_shap	1e-09	100.0
K562	All-Data	EXOSC5_4_shap	1e-08	100.0
K562	All-Data	EXOSC5_4_shap	1e-07	100.0
K562	All-Data	EXOSC5_4_shap	1e-06	99.99996912677396
K562	All-Data	EXOSC5_4_shap	1e-05	99.99402603076054
K562	All-Data	EXOSC5_4_shap	0.0001	99.12207350760754
K562	All-Data	EXOSC5_4_shap	0.001	0.2930795348331032
K562	All-Data	EXOSC5_4_shap	0.01	0.07763072688695229
K562	All-Data	EXOSC5_4_shap	0.05	0.07763072688695229
K562	All-Data	EXOSC5_4_shap	0.1	0.07763072688695229
K562	All-Data	FAM120A_4_shap	1e-10	100.0
K562	All-Data	FAM120A_4_shap	1e-09	100.0
K562	All-Data	FAM120A_4_shap	1e-08	100.0
K562	All-Data	FAM120A_4_shap	1e-07	99.99703617029981
K562	All-Data	FAM120A_4_shap	1e-06	94.76660227026268
K562	All-Data	FAM120A_4_shap	1e-05	1.4239812414278559
K562	All-Data	FAM120A_4_shap	0.0001	0.9493980106836799
K562	All-Data	FAM120A_4_shap	0.001	0.23496068680578658
K562	All-Data	FAM120A_4_shap	0.01	0.040258686761020394
K562	All-Data	FAM120A_4_shap	0.05	0.0
K562	All-Data	FAM120A_4_shap	0.1	0.0
K562	All-Data	FASTKD2_4_shap	1e-10	100.0
K562	All-Data	FASTKD2_4_shap	1e-09	100.0
K562	All-Data	FASTKD2_4_shap	1e-08	100.0
K562	All-Data	FASTKD2_4_shap	1e-07	100.0
K562	All-Data	FASTKD2_4_shap	1e-06	100.0
K562	All-Data	FASTKD2_4_shap	1e-05	8.759722171838833
K562	All-Data	FASTKD2_4_shap	0.0001	0.6303540927478021
K562	All-Data	FASTKD2_4_shap	0.001	0.032741056219372795
K562	All-Data	FASTKD2_4_shap	0.01	0.021364272422259287
K562	All-Data	FASTKD2_4_shap	0.05	0.0030255761522852745
K562	All-Data	FASTKD2_4_shap	0.1	0.0
K562	All-Data	FMR1_4_shap	1e-10	100.0
K562	All-Data	FMR1_4_shap	1e-09	100.0
K562	All-Data	FMR1_4_shap	1e-08	100.0
K562	All-Data	FMR1_4_shap	1e-07	100.0
K562	All-Data	FMR1_4_shap	1e-06	100.0
K562	All-Data	FMR1_4_shap	1e-05	99.9964032691659
K562	All-Data	FMR1_4_shap	0.0001	99.95816677871075
K562	All-Data	FMR1_4_shap	0.001	95.54863652256331
K562	All-Data	FMR1_4_shap	0.01	0.9387776209246378
K562	All-Data	FMR1_4_shap	0.05	0.9231866417725554
K562	All-Data	FMR1_4_shap	0.1	0.9195436010993955
K562	All-Data	FTO_4_shap	1e-10	100.0
K562	All-Data	FTO_4_shap	1e-09	100.0
K562	All-Data	FTO_4_shap	1e-08	100.0
K562	All-Data	FTO_4_shap	1e-07	100.0
K562	All-Data	FTO_4_shap	1e-06	100.0
K562	All-Data	FTO_4_shap	1e-05	100.0
K562	All-Data	FTO_4_shap	0.0001	99.9780336996699
K562	All-Data	FTO_4_shap	0.001	1.006683281607816
K562	All-Data	FTO_4_shap	0.01	0.2695386999747611
K562	All-Data	FTO_4_shap	0.05	0.2122379924376033
K562	All-Data	FTO_4_shap	0.1	0.09630902864340729
K562	All-Data	FUS_4_shap	1e-10	100.0
K562	All-Data	FUS_4_shap	1e-09	100.0
K562	All-Data	FUS_4_shap	1e-08	100.0
K562	All-Data	FUS_4_shap	1e-07	100.0
K562	All-Data	FUS_4_shap	1e-06	99.99848721192386
K562	All-Data	FUS_4_shap	1e-05	99.90332049264407
K562	All-Data	FUS_4_shap	0.0001	8.360994457484095
K562	All-Data	FUS_4_shap	0.001	0.5527233658608497
K562	All-Data	FUS_4_shap	0.01	0.20850233208631225
K562	All-Data	FUS_4_shap	0.05	0.14244906496575774
K562	All-Data	FUS_4_shap	0.1	0.006792109729620004
K562	All-Data	FXR1_4_shap	1e-10	100.0
K562	All-Data	FXR1_4_shap	1e-09	100.0
K562	All-Data	FXR1_4_shap	1e-08	100.0
K562	All-Data	FXR1_4_shap	1e-07	100.0
K562	All-Data	FXR1_4_shap	1e-06	100.0
K562	All-Data	FXR1_4_shap	1e-05	99.99978388741769
K562	All-Data	FXR1_4_shap	0.0001	99.99150986283797
K562	All-Data	FXR1_4_shap	0.001	99.66340465305827
K562	All-Data	FXR1_4_shap	0.01	0.9283579071348796
K562	All-Data	FXR1_4_shap	0.05	0.8773244644845986
K562	All-Data	FXR1_4_shap	0.1	0.8773244644845986
K562	All-Data	FXR2_4_shap	1e-10	100.0
K562	All-Data	FXR2_4_shap	1e-09	100.0
K562	All-Data	FXR2_4_shap	1e-08	100.0
K562	All-Data	FXR2_4_shap	1e-07	100.0
K562	All-Data	FXR2_4_shap	1e-06	99.99993825354791
K562	All-Data	FXR2_4_shap	1e-05	99.99405690398659
K562	All-Data	FXR2_4_shap	0.0001	99.9095568843049
K562	All-Data	FXR2_4_shap	0.001	97.34587506685983
K562	All-Data	FXR2_4_shap	0.01	0.9907372603562307
K562	All-Data	FXR2_4_shap	0.05	0.8414343392087655
K562	All-Data	FXR2_4_shap	0.1	0.8414034659827218
K562	All-Data	GARS_4_shap	1e-10	100.0
K562	All-Data	GARS_4_shap	1e-09	100.0
K562	All-Data	GARS_4_shap	1e-08	100.0
K562	All-Data	GARS_4_shap	1e-07	100.0
K562	All-Data	GARS_4_shap	1e-06	99.99746839546442
K562	All-Data	GARS_4_shap	1e-05	1.309271770062387
K562	All-Data	GARS_4_shap	0.0001	1.1628246223239667
K562	All-Data	GARS_4_shap	0.001	0.5943096013417504
K562	All-Data	GARS_4_shap	0.01	0.053040202343123496
K562	All-Data	GARS_4_shap	0.05	0.0
K562	All-Data	GARS_4_shap	0.1	0.0
K562	All-Data	GEMIN5_4_shap	1e-10	100.0
K562	All-Data	GEMIN5_4_shap	1e-09	100.0
K562	All-Data	GEMIN5_4_shap	1e-08	99.9963260861008
K562	All-Data	GEMIN5_4_shap	1e-07	99.99623346642267
K562	All-Data	GEMIN5_4_shap	1e-06	99.94438188328223
K562	All-Data	GEMIN5_4_shap	1e-05	99.63353480686095
K562	All-Data	GEMIN5_4_shap	0.0001	1.2327524793130091
K562	All-Data	GEMIN5_4_shap	0.001	0.401784163733067
K562	All-Data	GEMIN5_4_shap	0.01	0.3171760877602323
K562	All-Data	GEMIN5_4_shap	0.05	0.0884517926152787
K562	All-Data	GEMIN5_4_shap	0.1	0.030070522166590386
K562	All-Data	GNL3_4_shap	1e-10	0.0
K562	All-Data	GNL3_4_shap	1e-09	0.0
K562	All-Data	GNL3_4_shap	1e-08	0.0
K562	All-Data	GNL3_4_shap	1e-07	0.0
K562	All-Data	GNL3_4_shap	1e-06	0.0
K562	All-Data	GNL3_4_shap	1e-05	0.0
K562	All-Data	GNL3_4_shap	0.0001	0.0
K562	All-Data	GNL3_4_shap	0.001	0.0
K562	All-Data	GNL3_4_shap	0.01	0.0
K562	All-Data	GNL3_4_shap	0.05	0.0
K562	All-Data	GNL3_4_shap	0.1	0.0
K562	All-Data	GPKOW_4_shap	1e-10	100.0
K562	All-Data	GPKOW_4_shap	1e-09	100.0
K562	All-Data	GPKOW_4_shap	1e-08	100.0
K562	All-Data	GPKOW_4_shap	1e-07	99.99959864806142
K562	All-Data	GPKOW_4_shap	1e-06	99.99711335336491
K562	All-Data	GPKOW_4_shap	1e-05	99.9247310749054
K562	All-Data	GPKOW_4_shap	0.0001	98.9482109351423
K562	All-Data	GPKOW_4_shap	0.001	79.75170207954332
K562	All-Data	GPKOW_4_shap	0.01	0.6546667582572372
K562	All-Data	GPKOW_4_shap	0.05	0.6087119612911491
K562	All-Data	GPKOW_4_shap	0.1	0.5929203061697826
K562	All-Data	GRWD1_4_shap	1e-10	100.0
K562	All-Data	GRWD1_4_shap	1e-09	100.0
K562	All-Data	GRWD1_4_shap	1e-08	100.0
K562	All-Data	GRWD1_4_shap	1e-07	100.0
K562	All-Data	GRWD1_4_shap	1e-06	99.9899044550837
K562	All-Data	GRWD1_4_shap	1e-05	99.97347989882844
K562	All-Data	GRWD1_4_shap	0.0001	99.81965405006557
K562	All-Data	GRWD1_4_shap	0.001	98.1060510751215
K562	All-Data	GRWD1_4_shap	0.01	2.0340824978909726
K562	All-Data	GRWD1_4_shap	0.05	1.9077646935330625
K562	All-Data	GRWD1_4_shap	0.1	1.9038901036645746
K562	All-Data	GTF2F1_4_shap	1e-10	100.0
K562	All-Data	GTF2F1_4_shap	1e-09	99.99996912677396
K562	All-Data	GTF2F1_4_shap	1e-08	99.97916057242048
