Data Partition	Model	Cell Line	Feature Pair	# Rows - Both Bound	# Rows - Either Bound	R2 - Both	R2 - Either	Difference R2 - (Both vs. Either)
All	xgboost	K562	GTF2F1_5-SRSF1_1	308	68815	0.7188761934498447	0.4312237915199659	0.28765240192987873
All	xgboost	K562	PCBP1_2-SND1_6	1307	61073	0.7671039080243129	0.47946203467326554	0.2876418733510474
All	xgboost	HepG2	DDX59_6-GRWD1_4	511	220727	0.6839111764214796	0.39627382848079407	0.2876373479406855
All	xgboost	HepG2	SF3B4_3-TARDBP_6	242	86256	0.6583741498174762	0.3707413408201956	0.2876328089972806
All	xgboost	K562	DDX24_3-IGF2BP2_2	462	105315	0.7936405459017281	0.5060260625292693	0.28761448337245876
All	xgboost	K562	BUD13_6-U2AF1_3	1872	172420	0.6941039779256233	0.40649767307912665	0.28760630484649663
All	xgboost	K562	FXR1_6-UCHL5_2	5616	308193	0.6742091901522016	0.3866087745373903	0.2876004156148113
All	xgboost	HepG2	EFTUD2_4-KHSRP_4	552	94516	0.7403602297731986	0.45277250854574336	0.28758772122745524
All	xgboost	K562	DDX1_2-DGCR8_5	501	3783	0.5160131048417689	0.2284278210194871	0.28758528382228177
All	xgboost	K562	TRA2A_4-ZNF622_6	8032	265147	0.653703845438921	0.3661197576865287	0.2875840877523923
All	xgboost	HepG2	DDX3X_4-RBFOX2_6	943	52544	0.6340229163475118	0.3464726919631018	0.28755022438441
All	xgboost	HepG2	BUD13_1-ZNF800_5	1181	60016	0.7050690221147516	0.4175905710380481	0.28747845107670356
All	xgboost	HepG2	U2AF1_1-U2AF1_5	414	18607	0.6366759380088189	0.34921327396111124	0.2874626640477077
All	xgboost	K562	FUS_3-LIN28B_2	179	80438	0.726646845755266	0.4391980851399394	0.28744876061532654
All	xgboost	HepG2	PPIG_1-SRSF9_5	1126	204491	0.6531585351596122	0.3657147903076893	0.2874437448519229
All	xgboost	K562	DDX3X_2-PUM1_6	2185	167996	0.7708590957724364	0.4834392984260939	0.2874197973463425
All	xgboost	K562	SERBP1_4-ZNF800_4	153	23373	0.3114019063308905	0.024003860005291977	0.2873980463255985
All	xgboost	HepG2	FASTKD2_2-PCBP2_4	305	25608	0.6462882060531774	0.35889678855933294	0.28739141749384445
All	xgboost	HepG2	EFTUD2_5-TRA2A_4	1272	137152	0.7701353294284167	0.4827518079373455	0.28738352149107116
All	xgboost	K562	DROSHA_3-MORC2_3	84	16626	0.6588498960057492	0.371500382900135	0.2873495131056142
All	xgboost	HepG2	PPIG_6-XRN2_2	2168	436378	0.6829929528579589	0.39566393795204713	0.2873290149059118
All	xgboost	K562	BUD13_5-EIF4E_1	962	149908	0.7444002930695155	0.4570759735518223	0.2873243195176932
All	xgboost	HepG2	BCLAF1_6-EIF3D_6	3795	395585	0.6487266845452069	0.3614093433863458	0.2873173411588611
All	xgboost	HepG2	PRPF4_5-RBFOX2_1	1510	69884	0.7153078754972287	0.42799317614296495	0.2873146993542638
All	xgboost	HepG2	G3BP1_6-SF3B4_5	5695	167341	0.7242428412264714	0.43693672233807024	0.2873061188884012
All	xgboost	HepG2	GTF2F1_3-RBM22_1	819	32257	0.6648579730532012	0.37756132894107275	0.2872966441121284
All	xgboost	HepG2	SMNDC1_4-UCHL5_2	303	54203	0.8130845624096134	0.5257927391503623	0.28729182325925107
All	xgboost	K562	AATF_3-ZC3H8_5	414	7512	0.793348761221905	0.5060579017016216	0.28729085952028344
All	xgboost	HepG2	LSM11_2-PRPF8_2	3421	441214	0.6564088701036712	0.36914699592076583	0.2872618741829054
All	xgboost	HepG2	PABPN1_2-SDAD1_6	1372	48140	0.7585789554290329	0.47132072823210147	0.2872582271969314
All	xgboost	HepG2	PPIG_4-TIAL1_5	5081	308822	0.7245494510371376	0.4373011396590788	0.28724831137805884
All	xgboost	K562	SRSF1_5-TARDBP_1	347	64239	0.7513429611167952	0.4641044524067257	0.2872385087100695
All	xgboost	K562	NONO_1-TIA1_3	118	40520	0.6930901569910108	0.4058769864492562	0.28721317054175466
All	xgboost	K562	SF3B4_4-TIA1_2	3502	173045	0.6955378604718225	0.4083253416379078	0.28721251883391474
All	xgboost	K562	FXR2_6-KHSRP_1	2423	132109	0.6628746917370695	0.3757084730996749	0.28716621863739455
All	xgboost	K562	AATF_4-PABPC4_1	165	17746	0.9161868967572349	0.6290271444694404	0.28715975228779445
All	xgboost	HepG2	U2AF2_1-UCHL5_2	2626	112947	0.7088458441049055	0.4217036267836012	0.2871422173213043
All	xgboost	HepG2	U2AF2_6-ZNF800_5	613	154972	0.6010840585132324	0.31398470579041216	0.2870993527228203
All	xgboost	HepG2	HNRNPK_1-RPS3_2	649	58256	0.8625777548196693	0.575482791140369	0.2870949636793002
All	xgboost	K562	GPKOW_2-TIA1_5	2127	67446	0.6792523585430843	0.3921595209658558	0.2870928375772285
All	xgboost	K562	DDX6_2-PRPF8_3	737	144424	0.6501662267840207	0.36308342746670863	0.28708279931731207
All	xgboost	K562	RBM22_6-TIA1_4	1157	46275	0.6312026145888767	0.34412356204977657	0.28707905253910015
All	xgboost	HepG2	DDX55_1-YBX3_1	75	5806	0.5995562770213568	0.31249252637674574	0.2870637506446111
All	xgboost	K562	DDX55_5-GTF2F1_5	262	20209	0.7109991923512091	0.42398606283544904	0.2870131295157601
All	xgboost	K562	MTPAP_2-SRSF1_5	1762	67029	0.7456739748481709	0.4586624605351747	0.2870115143129962
All	xgboost	HepG2	PPIG_2-RPS3_2	7077	486153	0.6872811225123152	0.40027539098048903	0.2870057315318262
All	xgboost	HepG2	FXR2_2-RBM22_5	831	79249	0.7469856584554304	0.459982676015361	0.2870029824400694
All	xgboost	HepG2	PRPF4_6-SUPV3L1_1	165	41362	0.7207368631931221	0.43375123532839577	0.28698562786472637
All	xgboost	HepG2	RBFOX2_5-SF3A3_4	3176	68324	0.7442212443319582	0.4572456765636168	0.28697556776834143
All	xgboost	HepG2	AQR_3-CSTF2T_1	969	112838	0.6412188482115904	0.3542594901676297	0.28695935804396067
All	xgboost	K562	FUS_6-PUM2_6	263	27174	0.632916056905008	0.34596454754128936	0.2869515093637186
All	xgboost	HepG2	HNRNPK_3-RPS3_6	927	64080	0.7756408962569754	0.48869892276590854	0.28694197349106687
All	xgboost	HepG2	EFTUD2_4-SF3B4_2	12755	167436	0.7076275827911374	0.4206941698969011	0.28693341289423624
All	xgboost	K562	EFTUD2_4-ZRANB2_5	279	75492	0.7060848299886252	0.4191847939359298	0.28690003605269543
All	xgboost	HepG2	BCLAF1_1-BUD13_5	3427	255080	0.6760176091157052	0.38913180290561955	0.28688580621008564
All	xgboost	K562	TIA1_3-ZRANB2_3	407	34867	0.6960148347969475	0.40913135181700744	0.28688348297994004
All	xgboost	K562	LIN28B_2-SRSF1_6	3338	164262	0.7463343532383748	0.4594785958857516	0.28685575735262325
All	xgboost	HepG2	LARP4_3-LARP4_6	2593	32656	0.6263887794472682	0.33954888274218153	0.2868398967050867
All	xgboost	HepG2	GRWD1_1-SF3B4_4	9407	242980	0.6941827194878931	0.4073443674459275	0.2868383520419656
All	xgboost	K562	GEMIN5_2-SMNDC1_3	890	45363	0.8116920634657765	0.5248680602890086	0.2868240031767679
All	xgboost	HepG2	SND1_6-UCHL5_5	161	64399	0.8277407363126604	0.5409235261567115	0.28681721015594897
All	xgboost	K562	SRSF1_5-U2AF1_5	1038	74811	0.7441906092835016	0.4573764626594039	0.28681414662409765
All	xgboost	HepG2	NKRF_1-SF3B4_2	766	118426	0.7031001170911899	0.4162949542488399	0.28680516284235
All	xgboost	HepG2	GRWD1_3-PRPF4_3	2582	143448	0.7696879335204219	0.482896536811964	0.2867913967084579
All	xgboost	HepG2	DGCR8_3-NKRF_1	504	6061	0.814550386105905	0.527779015881676	0.28677137022422905
All	xgboost	K562	AQR_4-SRSF1_4	18398	315633	0.6141305983097565	0.3273712844864516	0.2867593138233049
All	xgboost	HepG2	FUBP3_3-TIA1_3	475	11098	0.5347945858290235	0.24805058465317298	0.2867440011758505
All	xgboost	K562	CPSF6_6-SRSF7_6	1197	14535	0.7118968804047041	0.42515495118070745	0.28674192922399666
All	xgboost	K562	GEMIN5_5-PCBP1_2	173	32178	0.8033658579013474	0.5166439890879062	0.2867218688134412
All	xgboost	K562	DDX43_3-IGF2BP2_2	696	94505	0.7766644395445188	0.48994476995370795	0.28671966959081086
All	xgboost	HepG2	PRPF8_4-TRA2A_6	2817	281563	0.6416484620787948	0.3549323171817069	0.28671614489708785
All	xgboost	K562	DDX24_6-EWSR1_3	2350	185546	0.7282367764953126	0.44152638468471617	0.28671039181059643
All	xgboost	K562	FXR2_1-FXR2_4	7845	52756	0.7774352550949312	0.49072787557573505	0.2867073795191961
All	xgboost	K562	IGF2BP2_5-NCBP2_5	291	19204	0.710705409418416	0.4240012724667186	0.2867041369516974
All	xgboost	HepG2	IGF2BP1_6-U2AF2_2	1933	162163	0.5753403980791774	0.28864311190380554	0.2866972861753718
All	xgboost	HepG2	EFTUD2_3-PTBP1_3	474	93990	0.7701334777667513	0.48344542409879565	0.2866880536679557
All	xgboost	K562	METAP2_4-RBM15_4	1013	64943	0.7049416436692901	0.4182822905039518	0.2866593531653383
All	xgboost	K562	AKAP8L_2-TIA1_3	121	36569	0.6913198090645682	0.40466743543400874	0.2866523736305595
All	xgboost	K562	LSM11_4-UCHL5_5	408	141941	0.7258970676849299	0.43925276191888873	0.28664430576604116
All	xgboost	K562	APOBEC3C_2-DDX24_1	397	90221	0.7189793382292726	0.4323653784340967	0.2866139597951759
All	xgboost	HepG2	G3BP1_2-TARDBP_4	337	73050	0.7098244382151498	0.42322017806503376	0.2866042601501161
All	xgboost	K562	DDX1_4-YBX3_2	242	184605	0.6930276562709248	0.4064240963440896	0.28660355992683517
All	xgboost	HepG2	G3BP1_6-UCHL5_2	1730	111388	0.7801915759732126	0.49359963602805645	0.2865919399451562
All	xgboost	HepG2	PRPF8_3-SRSF7_2	690	197102	0.7467236290087347	0.46015523008793957	0.2865683989207951
All	xgboost	K562	RBFOX2_3-UCHL5_1	1556	158387	0.6450678632680797	0.35851715311949506	0.2865507101485847
All	xgboost	HepG2	BUD13_3-HNRNPK_4	570	53108	0.7626380131104096	0.4760895772064575	0.28654843590395207
All	xgboost	HepG2	LARP4_2-RBM22_2	1757	74141	0.6799222838970171	0.3933763344837756	0.2865459494132415
All	xgboost	K562	BUD13_5-FASTKD2_5	1033	138850	0.7447602691468489	0.4582147818799649	0.286545487266884
All	xgboost	K562	DDX24_2-XRN2_2	912	204373	0.7084642806254088	0.4219193004755387	0.28654498014987007
All	xgboost	K562	EFTUD2_3-ZNF622_3	4765	145400	0.6766737933520421	0.39013567873442223	0.2865381146176199
All	xgboost	HepG2	FTO_5-PRPF4_5	684	56006	0.7298274527739832	0.44329089235010166	0.28653656042388154
All	xgboost	K562	EIF4E_2-PUM1_6	591	55358	0.7872819455027966	0.5007617756879477	0.28652016981484896
All	xgboost	K562	FXR2_6-NONO_2	609	64386	0.8318399800502896	0.5453636704401525	0.28647630961013704
All	xgboost	HepG2	IGF2BP1_2-YBX3_3	145	25999	0.5567396136344862	0.2702737779988349	0.2864658356356513
All	xgboost	K562	EIF3G_6-XRN2_5	124	13961	0.9549584354213296	0.6685007288362474	0.2864577065850822
All	xgboost	HepG2	FXR2_6-PRPF8_1	1976	227930	0.6747377695617887	0.388294595829869	0.28644317373191963
All	xgboost	K562	RPS3_6-XRN2_1	58	29349	0.8868329642184736	0.6003913042245097	0.28644165999396387
All	xgboost	K562	KHSRP_3-METAP2_2	220	138830	0.6629613642678109	0.37653171402205	0.28642965024576095
All	xgboost	HepG2	PPIG_3-ZNF800_6	2248	174166	0.7438755585844079	0.45748736820240143	0.28638819038200647
All	xgboost	K562	APOBEC3C_2-EIF4E_6	450	28402	0.7568245236409042	0.470437340664292	0.28638718297661225
All	xgboost	K562	DDX6_1-SF3B4_1	413	121461	0.6443584582208361	0.35798107174393845	0.2863773864768977
All	xgboost	HepG2	EFTUD2_6-PCBP2_6	1467	91376	0.7080033719673586	0.4216298109512614	0.28637356101609723
All	xgboost	HepG2	GRWD1_2-TIA1_2	1897	400832	0.6907682747568228	0.40442041658754146	0.2863478581692813
All	xgboost	K562	RBM22_1-ZNF622_5	1228	139053	0.696862472508367	0.4105230618306229	0.28633941067774404
All	xgboost	K562	AATF_5-EIF3G_2	201	9173	0.9695021509122462	0.683164023662768	0.28633812724947827
All	xgboost	K562	DDX3X_1-NOLC1_1	394	53569	0.6578823100207546	0.3715495745485605	0.28633273547219407
All	xgboost	K562	EWSR1_2-SMNDC1_3	1039	28756	0.7350599521541255	0.4487336789832982	0.28632627317082726
All	xgboost	K562	RBM15_1-SRSF1_4	2224	94834	0.7489359966024998	0.46261325988386615	0.2863227367186336
All	xgboost	K562	GPKOW_3-SF3B4_6	3082	225190	0.6788971936524453	0.39259123819385056	0.2863059554585947
All	xgboost	K562	EFTUD2_6-ILF3_1	65	79926	0.7030203147067975	0.4167180439677196	0.2863022707390779
All	xgboost	K562	LIN28B_1-RPS3_2	1573	51368	0.7868922912786387	0.5005911980649141	0.28630109321372454
All	xgboost	HepG2	KHSRP_2-SF3A3_5	1103	77155	0.6833000591402889	0.3970056025266899	0.286294456613599
All	xgboost	K562	RBM15_4-TIA1_2	1490	77589	0.6882227014875475	0.40195106762836796	0.28627163385917953
All	xgboost	HepG2	AQR_2-TARDBP_4	1224	205002	0.7052366289250891	0.4189712816107739	0.2862653473143152
All	xgboost	K562	DDX3X_6-DDX51_4	744	116048	0.7786869807963295	0.4924244437922195	0.28626253700411
All	xgboost	HepG2	IGF2BP1_6-QKI_3	447	45463	0.634840964729058	0.34858029061304585	0.2862606741160122
All	xgboost	K562	RBFOX2_1-U2AF2_5	897	68089	0.6236195624421463	0.3373589408287966	0.28626062161334975
All	xgboost	K562	SMNDC1_6-TARDBP_4	240	31547	0.7008960959786003	0.4146719948190253	0.286224101159575
All	xgboost	HepG2	LARP4_2-U2AF2_5	373	153963	0.6311744249651574	0.3449511346668077	0.2862232902983497
All	xgboost	HepG2	FTO_2-PRPF8_5	945	325039	0.6776629738762694	0.39146392238364247	0.2861990514926269
All	xgboost	K562	LSM11_6-PRPF8_5	425	209038	0.630821890710922	0.34462565018641256	0.2861962405245094
All	xgboost	HepG2	RBM22_2-SND1_6	627	90316	0.7222944511300993	0.4360999512337337	0.2861944998963656
All	xgboost	K562	APOBEC3C_3-GEMIN5_2	101	29649	0.8802375190767834	0.5940471742171787	0.2861903448596047
All	xgboost	HepG2	LSM11_5-PRPF8_6	911	378317	0.681080902841576	0.39489217780805663	0.28618872503351933
All	xgboost	K562	METAP2_6-PABPC4_5	1840	38228	0.7581587810340137	0.4719725468431366	0.2861862341908771
All	xgboost	HepG2	PABPN1_6-U2AF2_6	1383	175317	0.6271140270821057	0.3409669997908895	0.2861470272912162
All	xgboost	HepG2	NIP7_5-U2AF2_6	344	138803	0.5792068115645636	0.2930625750931172	0.2861442364714464
All	xgboost	K562	BUD13_6-UTP18_5	1039	162140	0.6979394780783228	0.41182030387481483	0.28611917420350796
All	xgboost	K562	GEMIN5_4-NONO_6	179	20674	0.6920780243937041	0.40596496322844033	0.2861130611652638
All	xgboost	HepG2	CSTF2T_2-PPIG_5	1868	208853	0.7347311745532392	0.4486321723006431	0.2860990022525961
All	xgboost	K562	EFTUD2_2-SLTM_3	136	104910	0.7761614789699203	0.4900806865402113	0.28608079242970896
All	xgboost	K562	CPSF6_1-TIA1_5	275	45847	0.6841373294348874	0.39806292267107934	0.286074406763808
All	xgboost	K562	DDX3X_5-KHSRP_4	1253	134175	0.6964523285807898	0.4103858667314967	0.2860664618492931
All	xgboost	K562	DDX3X_5-EIF3G_6	979	60684	0.8132047409454223	0.5271419071045544	0.28606283384086784
All	xgboost	K562	EFTUD2_1-LSM11_3	323	72180	0.687807309933765	0.40177948799613183	0.2860278219376332
All	xgboost	K562	BUD13_1-EIF4E_6	658	109303	0.6479266488770856	0.36189913831455833	0.2860275105625273
All	xgboost	HepG2	PPIG_1-RBM22_1	4710	213776	0.6497751439293683	0.36377946690578034	0.28599567702358797
All	xgboost	K562	DDX6_6-SMNDC1_4	423	20102	0.8086019679248487	0.5226451565454164	0.2859568113794323
All	xgboost	HepG2	LIN28B_1-TIAL1_2	490	37266	0.6487468798236994	0.3628009156287638	0.28594596419493556
All	xgboost	K562	FXR2_2-IGF2BP2_6	931	86683	0.7724888614030052	0.4865800745854869	0.2859087868175183
All	xgboost	K562	NONO_5-UCHL5_3	1412	104472	0.7497283630016973	0.4638429627076568	0.2858854002940405
All	xgboost	K562	RBM15_6-XRCC6_6	1175	71360	0.6909980451999717	0.4051237345388927	0.28587431066107893
All	xgboost	HepG2	DGCR8_3-EFTUD2_4	649	78759	0.7783890243946276	0.49252110479651023	0.2858679195981174
All	xgboost	HepG2	HNRNPK_1-RBM5_2	101	16114	0.7421064092473035	0.45624168606150195	0.2858647231858016
All	xgboost	HepG2	DROSHA_3-SF3A3_2	523	67178	0.8032951439076849	0.5174395038312043	0.28585564007648057
All	xgboost	HepG2	GRWD1_1-HNRNPM_3	1094	186282	0.6887820236623567	0.4029333774677337	0.285848646194623
All	xgboost	HepG2	AGGF1_3-CSTF2T_3	416	23714	0.5613612145970404	0.2755240164348931	0.28583719816214725
All	xgboost	K562	DDX24_5-MTPAP_5	1893	86470	0.7784626094846527	0.4926343391706621	0.2858282703139906
All	xgboost	HepG2	GRWD1_2-RBM22_6	7894	404123	0.6867147624631749	0.400902613059976	0.2858121494031989
All	xgboost	K562	ELAC2_3-FAM120A_3	298	15125	0.7043687801475256	0.41857501629001814	0.28579376385750743
All	xgboost	HepG2	LIN28B_1-TIA1_2	527	20422	0.6643578093780426	0.3785850900083323	0.28577271936971027
All	xgboost	HepG2	GTF2F1_2-PRPF4_5	855	72740	0.6941595494903308	0.4083994686431718	0.285760080847159
All	xgboost	K562	EFTUD2_5-RBM15_2	6249	174563	0.7130170766498753	0.4272591157392053	0.2857579609106701
All	xgboost	K562	RBM15_2-XRCC6_5	1031	90754	0.7270149020999835	0.4412594218391944	0.2857554802607891
All	xgboost	K562	IGF2BP2_2-RBM22_5	1086	56215	0.7077111107103801	0.42196677381854497	0.2857443368918351
All	xgboost	HepG2	UCHL5_2-WDR43_6	479	54262	0.811119337541828	0.5253930208061453	0.2857263167356827
All	xgboost	HepG2	PRPF4_3-U2AF2_2	1552	183732	0.6114702544287645	0.32575861867515754	0.2857116357536069
All	xgboost	HepG2	DROSHA_3-PRPF4_4	1671	43459	0.7145303890931065	0.4288226438719295	0.28570774522117703
All	xgboost	K562	GEMIN5_2-METAP2_6	1843	51261	0.8382944775160385	0.5525990550961821	0.28569542241985635
All	xgboost	HepG2	RBM5_6-SF3A3_4	771	39113	0.8223569398736114	0.536666850379749	0.2856900894938623
All	xgboost	K562	APOBEC3C_6-AQR_1	1031	214489	0.6804468726392345	0.39476847036718166	0.2856784022720529
All	xgboost	HepG2	CSTF2T_4-EFTUD2_4	1659	88565	0.7822485468617023	0.49658661502347945	0.28566193183822286
All	xgboost	K562	DROSHA_5-RBFOX2_6	1189	21015	0.7303246631211148	0.44466639977858136	0.2856582633425334
All	xgboost	K562	TRA2A_2-TRA2A_3	2419	27444	0.7455578961114573	0.45990402220804827	0.285653873903409
All	xgboost	K562	MTPAP_1-PRPF8_4	316	159529	0.6603478076607715	0.374697639891691	0.2856501677690805
All	xgboost	HepG2	RPS3_3-TIAL1_5	311	43027	0.8212272231120965	0.5355815855791595	0.28564563753293704
All	xgboost	K562	DDX24_3-SND1_2	1164	117406	0.7500984713850349	0.46445453035316964	0.2856439410318653
All	xgboost	K562	GEMIN5_2-GEMIN5_6	1689	47609	0.810547173108248	0.5249278982768154	0.28561927483143257
All	xgboost	K562	DDX24_2-PCBP1_3	1001	200198	0.7019845623563542	0.41638538920258006	0.28559917315377414
All	xgboost	K562	U2AF1_1-UCHL5_1	1301	148491	0.6608193465753537	0.3752212124648233	0.28559813411053037
All	xgboost	HepG2	BCLAF1_3-FXR2_2	7092	143886	0.7490643745175218	0.4634791865314175	0.2855851879861043
All	xgboost	HepG2	AQR_1-BUD13_4	4653	140610	0.7023143889981736	0.41673446163338324	0.2855799273647903
All	xgboost	HepG2	GRWD1_2-UCHL5_5	7568	397815	0.693463046676648	0.40788400515687395	0.2855790415197741
All	xgboost	K562	FXR2_2-MTPAP_6	847	68898	0.8200392553960906	0.5344828143143538	0.2855564410817367
All	xgboost	K562	KHSRP_2-PABPC4_2	306	111378	0.6457133495483331	0.3601798896779468	0.28553345987038636
All	xgboost	K562	EFTUD2_6-HNRNPM_4	151	81385	0.7187309355245155	0.4332069755485577	0.2855239599759578
All	xgboost	HepG2	DDX6_6-TIAL1_6	192	19449	0.6168422581647508	0.3313278499697946	0.2855144081949562
All	xgboost	K562	GTF2F1_4-UCHL5_1	627	147778	0.6548256055031316	0.36932414531030344	0.2855014601928282
All	xgboost	K562	NONO_1-SMNDC1_4	336	18712	0.8330046536781955	0.5475084897754585	0.285496163902737
All	xgboost	K562	EFTUD2_6-PUM1_5	646	93184	0.7042585064617202	0.41877534311950726	0.2854831633422129
All	xgboost	K562	DDX55_3-PABPC4_2	881	33390	0.8586074092944993	0.5731306543073591	0.2854767549871402
All	xgboost	K562	LARP4_6-RBM15_3	316	27505	0.8436625490458192	0.5581882988763938	0.2854742501694254
All	xgboost	K562	DROSHA_6-TIA1_6	127	42603	0.69371809493853	0.4082545303106724	0.2854635646278576
All	xgboost	K562	RPS3_5-YBX3_2	2619	189466	0.6975354923705441	0.41208348392914806	0.28545200844139607
All	xgboost	HepG2	PABPN1_2-U2AF2_3	773	143600	0.6577440159737618	0.3723059820348653	0.28543803393889644
All	xgboost	K562	EIF4G2_1-UCHL5_6	492	261087	0.6823384890858742	0.3969064648869345	0.28543202419893976
All	xgboost	K562	NCBP2_3-PHF6_2	618	4420	0.5544705229293437	0.26905314367894684	0.2854173792503969
All	xgboost	K562	LARP4_6-SF3B4_6	460	219325	0.6828299863756848	0.39742819462356205	0.28540179175212277
All	xgboost	HepG2	SND1_2-U2AF2_2	1296	193604	0.636404338886407	0.35100277458554996	0.28540156430085706
All	xgboost	K562	AQR_6-FMR1_4	9202	350634	0.7304206524076937	0.44504058735005236	0.28538006505764135
All	xgboost	HepG2	KHSRP_1-UCHL5_6	1040	49927	0.7666417917424715	0.4812820955593923	0.2853596961830792
All	xgboost	HepG2	GRWD1_1-PABPN1_1	5646	190578	0.6902454630745709	0.40490138120662966	0.28534408186794125
All	xgboost	K562	EFTUD2_6-TRA2A_4	581	90887	0.7303686955772937	0.4450278964407788	0.2853407991365149
All	xgboost	K562	DROSHA_6-ELAC2_3	132	27249	0.8128864191461946	0.5275516949697233	0.2853347241764713
All	xgboost	HepG2	U2AF2_5-ZNF800_5	683	140240	0.6237348424117422	0.3384086954942215	0.2853261469175207
All	xgboost	HepG2	GRWD1_5-RBM5_1	745	184597	0.687378278601104	0.4020551472233711	0.2853231313777329
All	xgboost	K562	EIF4E_6-RBFOX2_2	268	36858	0.7274804460188278	0.44216244421447315	0.2853180018043546
All	xgboost	HepG2	AQR_5-RBM22_1	2302	172790	0.7336163549615541	0.4483262062344944	0.2852901487270597
All	xgboost	K562	EIF4E_6-UCHL5_6	696	279179	0.6957220652008864	0.4104331402561764	0.28528892494471003
All	xgboost	HepG2	DDX3X_2-U2AF1_4	832	120043	0.6790697922572022	0.3937822932117062	0.285287499045496
All	xgboost	K562	AKAP8L_4-NONO_1	420	13012	0.7715345655882471	0.4862651424974689	0.2852694230907782
All	xgboost	K562	EIF4E_5-RPS3_5	422	22585	0.8382366454814625	0.552968530770952	0.2852681147105105
All	xgboost	K562	DROSHA_6-RBM22_1	125	30268	0.8133497514692878	0.5280960260678255	0.2852537254014623
All	xgboost	K562	DDX3X_5-FAM120A_4	643	61605	0.7991153193967631	0.5138905736241962	0.28522474577256685
