Feature-Feature Interaction	HepG2 - Interaction SHAP	K562 - Interaction SHAP	HepG2 - F1 (1st Individual Feature in Interaction) SHAP	K562 - F1 (1st Individual Feature in Interaction) SHAP	HepG2 - F2 (2nd Individual Feature in Interaction) SHAP	K562 - F2 (2nd Individual Feature in Interaction) SHAP	HepG2 - Both Bound: # Points	K562 - Both Bound: # Points	HepG2 - Both Bound: Average	K562 - Both Bound: Average	HepG2 - Both Bound: Median	K562 - Both Bound: Median	HepG2 - F1 Bound Only: # Points	K562 - F1 Bound Only: # Points	HepG2 - F1 Bound Only: Average	K562 - F1 Bound Only: Average	HepG2 - F1 Bound Only: Median	K562 - F1 Bound Only: Median	HepG2 - F2 Bound Only: # Points	K562 - F2 Bound Only: # Points	HepG2 - F2 Bound Only: Average	K562 - F2 Bound Only: Average	HepG2 - F2 Bound Only: Median	K562 - F2 Bound Only: Median	HepG2 - Both Bound vs F1 Bound Only: Abs(Diff Average)	HepG2 - Both Bound vs F1 Bound Only: Abs(Diff Median)	K562 - Both Bound vs F1 Bound Only: Abs(Diff Average)	K562 - Both Bound vs F1 Bound Only: Abs(Diff Median)	HepG2 - Both Bound vs F2 Bound Only: Abs(Diff Average)	HepG2 - Both Bound vs F2 Bound Only: Abs(Diff Median)	K562 - Both Bound vs F2 Bound Only: Abs(Diff Average)	K562 - Both Bound vs F2 Bound Only: Abs(Diff Median)	Statistical Testing Directionality	HepG2 - Both Bound vs F1 Bound Only: Mann-Whitney U	K562 - Both Bound vs F1 Bound Only: Mann-Whitney U	HepG2 - Both Bound vs F2 Bound Only: Mann-Whitney U	K562 - Both Bound vs F2 Bound Only: Mann-Whitney U	HepG2 - Both Bound vs F1 Bound Only: Welch's t-test	K562 - Both Bound vs F1 Bound Only: Welch's t-test	HepG2 - Both Bound vs F2 Bound Only: Welch's t-test	K562 - Both Bound vs F2 Bound Only: Welch's t-test	All MWU Significant	Rec-Y2H	Street et al | IP-MS	Street et al | IP/SEC-MS (Both)	Rec-Y2H/Street et al. IP-MS (Union)
HNRNPM_4-SF3B4_5-interaction-shap	-0.0002769393031485379	-0.010016345418989658	-0.8431994915008545	-0.5517842769622803	-0.23675884306430817	-0.22762475907802582	1347	3431	0.5453556050482554	0.7467152433692801	0.55	0.981	4390	4887	0.5278498861047837	0.6342342950685491	0.798	0.934	375943	1025212	0.8114482621035636	0.82977207738497	0.988	0.991	0.01750571894347175	0.248	0.11248094830073097	0.04699999999999993	0.26609265705530816	0.43799999999999994	0.08305683401568997	0.010000000000000009	less	0.9694004868759455	1.0	1.0719562986524547e-172	2.1474576367453986e-30	0.9192215514711923	1.0	2.8602186898420153e-116	1.7625219083532784e-33	false	None	False	False	False
PRPF8_4-IGF2BP1_5-interaction-shap	-0.2563035786151886	-0.0006079660379327834	1.359736680984497	1.0885541439056396	-0.11690355837345123	-0.05651776120066643	9153	13419	0.9483492843876324	0.9742222967434235	1.0	1.0	754663	635311	0.9658413146000268	0.9555646809200534	1.0	0.999	41501	104710	0.7774003277029469	0.8280215643205043	0.993	0.995	0.017492030212394316	0.0	0.01865761582337011	0.0010000000000000009	0.17094895668468557	0.007000000000000006	0.1462007324229192	0.0050000000000000044	less	0.9999999999998109	1.0	1.0	1.0	9.476160844873512e-30	1.0	1.0	1.0	false	None	False	False	False
GRWD1_3-QKI_3-interaction-shap	-0.0018319773953408003	-0.009415162727236748	1.3557939529418945	0.8886932730674744	-0.43169549107551575	-0.39075982570648193	591	266	0.9920321489001693	0.9983984962406013	1.0	1.0	296595	108518	0.9746120197575819	0.9778113676993679	1.0	1.0	21291	11921	0.6439534545112958	0.6840738193104606	0.92	0.956	0.017420129142587393	0.0	0.020587128541233346	0.0	0.3480786943888735	0.07999999999999996	0.31432467693014066	0.04400000000000004	less	0.9808055053984747	0.9999999999999996	1.0	1.0	1.0	1.0	1.0	1.0	false	None	None	None	None
AQR_2-TIA1_4-interaction-shap	0.0349595807492733	0.006613426376134157	-0.24430587887763977	-0.24864131212234497	-0.12330491095781326	-0.015706712380051613	4899	37666	0.8136450295978772	0.8828378643869804	0.992	0.995	401624	1328465	0.7964753326494431	0.8144182044690678	0.992	0.992	24358	90856	0.7920533295016011	0.8818724024830501	0.985	0.994	0.017169696948434066	0.0	0.06841965991791266	0.0030000000000000027	0.02159170009627609	0.007000000000000006	0.0009654619039303203	0.0010000000000000009	greater	0.0007002986003403649	1.1930429619099536e-62	7.984188738984293e-17	0.9953391976989759	0.0003870099969802944	0.0	0.00004594320738689552	0.2710535720637091	false	None	False	False	False
AQR_5-SF3B4_5-interaction-shap	0.005599981173872948	0.011897354386746883	-0.11271006613969803	-0.43198004364967346	-0.23675884306430817	-0.22762475907802582	85605	159848	0.8252278371590445	0.8391706558730794	0.99	0.992	304802	235310	0.8081747298246075	0.8101053758871276	0.994	0.991	291685	868795	0.8061753569775615	0.8277148464252212	0.988	0.991	0.01705310733443699	0.0040000000000000036	0.029065279985951764	0.0010000000000000009	0.019052480181482978	0.0020000000000000018	0.011455809447858178	0.0010000000000000009	greater	1.0	2.2289274538792374e-18	1.604282280880701e-12	1.3795799416417228e-12	9.756503709087762e-40	3.066997755071755e-161	1.7807528672597503e-49	8.477609348081307e-40	false	None	False	False	False
RBM22_4-FAM120A_5-interaction-shap	-0.004498716443777084	-0.00034631864400580525	0.6834766268730164	0.4519733190536499	0.02340189553797245	0.4091469645500183	220	365	0.9893590909090909	0.9953397260273972	0.995	0.999	75099	105604	0.9724671167392374	0.9605626302034014	1.0	0.999	9122	6687	0.7602059855294891	0.8395021683864214	0.967	0.987	0.016891974169853552	0.0050000000000000044	0.034777095823995796	0.0	0.22915310537960176	0.028000000000000025	0.15583755764097573	0.01200000000000001	less	0.03799758651956748	0.9994258750883196	1.0	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
RBFOX2_3-GRWD1_5-interaction-shap	0.005959314294159412	0.003846449311822653	-0.0015507969073951244	-0.23430433869361877	-0.35363882780075073	-0.0436827652156353	3619	1251	0.7734655982315557	0.9851982414068745	0.985	1.0	31637	31341	0.7900574959699086	0.8295302957786925	0.979	0.984	410496	181650	0.7922998470143435	0.8407869694467383	0.991	0.996	0.0165918977383529	0.006000000000000005	0.15566794562818198	0.016000000000000014	0.018834248782787832	0.006000000000000005	0.14441127196013626	0.0040000000000000036	greater	0.22316017528323884	2.2027427167674543e-103	0.9999999999997685	8.927662322385996e-52	0.994391656527917	0.0	0.99864541860657	0.0	false	None	False	False	False
DDX3X_3-SND1_4-interaction-shap	-0.8830933570861816	-0.08289150893688202	1.1461492776870728	1.1887235641479492	1.6919124126434326	1.5452886819839478	10465	6002	0.9708665074056377	0.9816649450183274	0.999	0.999	78217	183278	0.9543019931728396	0.9576727976080054	0.997	0.996	136604	128901	0.9861322801674914	0.9825897083808505	1.0	0.999	0.016564514232798144	0.0020000000000000018	0.023992147410321962	0.0030000000000000027	0.015265772761853702	0.0010000000000000009	0.0009247633625231177	0.0	less	1.0	1.0	1.1535764196660934e-28	0.7067770067858599	1.0	1.0	1.0106284883618818e-47	0.10765876984386172	false	None	False	False	False
GRWD1_3-GRWD1_4-interaction-shap	-0.18482020497322083	-0.15876540541648865	1.3557939529418945	0.8886932730674744	1.2845640182495117	0.8225722312927246	95112	19115	0.9857065354529397	0.9720336385037928	1.0	0.999	202074	89669	0.9694410117085819	0.9791040939455108	1.0	1.0	276202	100881	0.9682655665056732	0.9763757793836304	1.0	1.0	0.016265523744357857	0.0	0.0070704554417180265	0.0010000000000000009	0.017440968947266544	0.0	0.0043421408798376415	0.0010000000000000009	less	1.0	0.00014708910888968567	1.0	7.231989284580674e-9	1.0	7.651939552094081e-19	1.0	6.934846601780023e-8	false				
AQR_3-AQR_4-interaction-shap	-0.12390457838773727	-0.15444858372211456	1.1179728507995605	0.6514191031455994	0.7352287769317627	1.1961925029754639	75811	140053	0.975544736251995	0.9635853783924656	0.999	0.998	220297	212699	0.9593901551087849	0.9216399089793558	1.0	0.996	172922	824967	0.9589699806849331	0.9610461000258191	0.999	0.999	0.01615458114321011	0.0010000000000000009	0.04194546941310984	0.0020000000000000018	0.016574755567061894	0.0	0.002539278366646469	0.0010000000000000009	less	1.0	1.0	1.0	1.338585990327694e-25	1.0	1.0	1.0	0.9999999999999482	false				
SF3B4_5-RBM22_6-interaction-shap	0.00351968826726079	0.0000526744952367153	-0.23675884306430817	-0.22762475907802582	-0.05091492459177971	-0.01289984118193388	18943	29155	0.7952140104524098	0.8601247127422397	0.987	0.994	358347	999488	0.8113062171582294	0.8286015790084523	0.988	0.991	59936	61293	0.8372689535504538	0.8365328667221379	0.994	0.996	0.016092206705819567	0.0010000000000000009	0.031523133733787345	0.0030000000000000027	0.04205494309804403	0.007000000000000006	0.02359184602010178	0.0020000000000000018	greater	0.9999886071326851	3.8060395939533813e-35	1.0	1.0	0.9999999996957735	3.359457634596906e-68	1.0	1.8965836850147123e-26	false	False	False	False	False
LIN28B_3-RBM22_4-interaction-shap	-0.07768966257572174	-0.0035600673872977495	1.011259913444519	1.3737187385559082	0.6834766268730164	0.4519733190536499	1075	3422	0.999039069767442	0.9972577440093513	1.0	1.0	48401	132166	0.983136588087023	0.9777725890168425	1.0	1.0	74244	102547	0.9721324282096869	0.9594618955210781	1.0	0.999	0.015902481680418967	0.0	0.019485154992508802	0.0	0.026906641557755018	0.0	0.03779584848827322	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
BUD13_2-ILF3_4-interaction-shap	0.025390716269612312	0.002778850495815277	-0.0029569657053798437	-0.10637129843235016	-1.458736777305603	-0.18376010656356812	238	36	0.8338109243697479	0.7812222222222223	0.8185	1.0	113318	263900	0.8180068921089324	0.8218037703675635	0.994	0.992	2539	5670	0.3060066955494289	0.7636259259259259	0.037	0.99	0.015804032260815504	0.1755	0.040581548145341206	0.008000000000000007	0.5278042288203191	0.7815	0.017596296296296332	0.010000000000000009	greater	1.0	0.22358239867316315	1.7189319982085925e-40	0.05603835342528751	0.00857881157877147	0.7955069504420826	2.35276032374332e-306	0.3603237590628333	false	False	False	False	False
UCHL5_3-PRPF8_4-interaction-shap	-0.03642170876264572	-0.13933216035366058	0.15853524208068848	1.345896601676941	1.359736680984497	1.0885541439056396	13202	38798	0.9891854264505378	0.9841858343213566	1.0	1.0	25352	293130	0.9734394919532975	0.9760348104936375	1.0	1.0	750614	609932	0.9652174339940369	0.9541545614921008	1.0	0.999	0.015745934497240266	0.0	0.00815102382771915	0.0	0.02396799245650083	0.0	0.030031272829255884	0.0010000000000000009	less	0.9999999999997459	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
SND1_3-YBX3_4-interaction-shap	-0.13824276626110077	-0.2666255533695221	1.385410189628601	1.4929884672164917	1.497674584388733	1.520198941230774	860	8857	0.9994418604651163	0.975841255504121	1.0	0.999	114860	100028	0.9837796099599513	0.9838288579197824	1.0	0.999	17963	351423	0.9926975449535156	0.9750663274742973	1.0	0.999	0.01566225050516501	0.0	0.007987602415661321	0.0	0.006744315511600707	0.0	0.0007749280298237071	0.0	less	1.0	0.00011825585175146493	1.0	0.8810967961131578	1.0	7.616177144566657e-31	1.0	0.8690267447145446	false	None	None	None	None
PCBP1_2-SF3B4_5-interaction-shap	0.0014634302351623774	0.0033610479440540075	-0.2979818284511566	-0.0304860882461071	-0.23675884306430817	-0.22762475907802582	2077	9689	0.7327178623013962	0.8402675198678914	0.993	0.994	5820	15128	0.7171353951890035	0.7874748810153358	0.973	0.996	375213	1018954	0.8109288137671136	0.8293926114427148	0.988	0.991	0.01558246711239275	0.020000000000000018	0.052792638852555585	0.0020000000000000018	0.07821095146571733	0.0050000000000000044	0.010874908425176577	0.0030000000000000027	greater	6.517133536817635e-10	0.999955389950166	0.999999954057732	0.022654578446968884	0.05528249948210481	5.090157392225104e-34	1.0	0.00026148115612468483	false	False	False	False	False
PRPF8_4-U2AF2_5-interaction-shap	0.01531913597136736	0.004152481909841299	1.359736680984497	1.0885541439056396	-0.14822599291801453	-0.00855240412056446	69647	52951	0.9515347538300285	0.9468421937262751	0.996	0.997	694169	595779	0.9670460709135671	0.9567601426032136	1.0	0.999	297852	241177	0.7444004472019661	0.7901645637851039	0.975	0.985	0.01551131708353859	0.0040000000000000036	0.009917948876938532	0.0020000000000000018	0.20713430662806243	0.02100000000000002	0.15667762994117118	0.01200000000000001	greater	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	false	None	False	False	False
LIN28B_3-IGF2BP1_4-interaction-shap	-0.1698620766401291	-0.14787940680980682	1.011259913444519	1.3737187385559082	1.2440402507781982	1.492333173751831	1320	4057	0.998412878787879	0.9966647769287651	1.0	1.0	48156	131531	0.983072846581942	0.9776968091172422	1.0	1.0	33968	79626	0.9597088436175224	0.9821567829603396	1.0	0.998	0.015340032205936938	0.0	0.01896796781152288	0.0	0.03870403517035659	0.0	0.014507993968425503	0.0020000000000000018	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
AQR_4-RBFOX2_4-interaction-shap	0.06809534877538681	0.020468920469284058	0.7352287769317627	1.1961925029754639	-0.4484655559062958	-0.04954059422016144	7443	6706	0.9492543329302701	0.9667086191470324	0.997	1.0	241290	958314	0.9644773053172531	0.9613775787476755	0.999	0.999	42185	15809	0.7052945122673937	0.6755892213296223	0.953	0.945	0.015222972386983002	0.0020000000000000018	0.0053310403993569455	0.0010000000000000009	0.24395982066287636	0.04400000000000004	0.29111939781741014	0.05500000000000005	greater	1.0	3.871084577787e-9	0.0	0.0	1.0	1.3283642663980138e-6	0.0	0.0	false	None	False	False	False
EFTUD2_5-SF3B4_5-interaction-shap	0.07588695734739304	0.04603905603289604	0.06256677955389023	0.46036437153816223	-0.23675884306430817	-0.22762475907802582	44842	96245	0.8863274162615405	0.9039031222401164	0.996	0.997	62354	50141	0.8711483144625846	0.9434319818112922	0.996	1.0	332448	932398	0.8002700993839639	0.8218144129438287	0.986	0.99	0.015179101798955985	0.0	0.0395288595711758	0.0030000000000000027	0.08605731687757667	0.010000000000000009	0.08208870929628764	0.007000000000000006	greater	0.02152369628425349	1.0	0.0	0.0	1.27908333440565e-19	1.0	0.0	0.0	false	False	Same-Position	False	Same-Position
FXR2_4-LIN28B_4-interaction-shap	-0.05924633890390396	-0.02101202867925167	0.7182850241661072	0.4309576153755188	1.6433429718017578	1.5384678840637207	1037	2895	0.9699720347155256	0.9954981001727116	1.0	1.0	44153	50202	0.9849973048263991	0.9665315923668379	1.0	1.0	49276	156868	0.9873723516519197	0.9765524198689345	1.0	1.0	0.015025270110873512	0.0	0.02896650780587362	0.0	0.0174003169363941	0.0	0.01894568030377708	0.0	less	0.9999999916794295	1.0	0.6933466806525929	1.0	1.399959155508061e-7	1.0	1.631948936356029e-9	1.0	false	False	False	False	False
RBM22_2-U2AF2_5-interaction-shap	0.009279754012823105	0.0002377140335738659	-0.4360983967781067	-0.46220576763153076	-0.14822599291801453	-0.00855240412056446	15487	15680	0.7335391618777038	0.7459910714285714	0.984	0.98	161138	121810	0.7185746689173255	0.7677422132829818	0.978	0.992	352012	278448	0.7858606581593809	0.8224466327644658	0.981	0.989	0.014964492960378384	0.006000000000000005	0.021751141854410405	0.01200000000000001	0.05232149628167704	0.0030000000000000027	0.07645556133589448	0.009000000000000008	greater	7.02977303436709e-11	1.0	0.9999999999999999	1.0	2.8163656517663e-6	0.9999999999966245	1.0	1.0	false	False	False	False	False
RPS3_3-RBFOX2_4-interaction-shap	0.04370288923382759	0.0018889361526817083	0.7269369959831238	1.4697649478912354	-0.4484655559062958	-0.04954059422016144	2241	616	0.9705435073627846	0.9997142857142858	0.998	1.0	116078	76820	0.9854439773255915	0.9899376204113512	1.0	0.999	47387	21899	0.731068879650537	0.7556196173341247	0.963	0.978	0.014900469962806917	0.0020000000000000018	0.009776665302934529	0.0010000000000000009	0.2394746277122476	0.03500000000000003	0.24409466838016103	0.02200000000000002	greater	1.0	1.5610154281909829e-71	2.5213993632594584e-195	5.199207763358403e-145	1.0	0.0	0.0	0.0	false	False	False	False	False
AQR_4-EFTUD2_4-interaction-shap	-0.0004357474681455642	-0.06469987332820892	0.7352287769317627	1.1961925029754639	0.35644668340682983	0.7475715279579163	52702	112082	0.9756917194793366	0.9736960350457702	0.999	0.999	196031	852938	0.9608843703291827	0.9598007616028363	0.999	0.999	98872	124014	0.9175715268225585	0.9482950070153369	0.996	0.998	0.014807349150153915	0.0	0.013895273442933842	0.0	0.05812019265677815	0.0030000000000000027	0.025401028030433315	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	None	None	None
GRWD1_3-YBX3_4-interaction-shap	-0.0837477445602417	-0.0171771589666605	1.3557939529418945	0.8886932730674744	1.497674584388733	1.520198941230774	1010	7253	0.9891920792079207	0.9882345236453881	1.0	1.0	296176	101531	0.9745970605315759	0.9771207119007989	1.0	1.0	17813	353027	0.9932219165777803	0.9748152265973989	1.0	0.999	0.014595018676344829	0.0	0.011113811744589253	0.0	0.0040298373698595125	0.0	0.013419297047989165	0.0010000000000000009	less	0.9999999975708038	1.0	0.09474697696791129	1.0	1.0	1.0	1.9884449166087026e-6	1.0	false	None	None	None	None
SND1_3-KHSRP_5-interaction-shap	0.014815112575888634	0.00025133267627097666	1.385410189628601	1.4929884672164917	-0.3579765260219574	-0.023024987429380417	30	3377	0.9980666666666667	0.9875034053893988	1.0	1.0	115690	105508	0.983892332958769	0.9830407172915798	1.0	0.999	30018	263773	0.7298529548937304	0.8251239361117324	0.986	0.991	0.014174333707897668	0.0	0.004462688097819023	0.0010000000000000009	0.2682137117729363	0.014000000000000012	0.16237946927766644	0.009000000000000008	greater	0.001957472163250464	0.3392262332324324	7.450007346438645e-8	1.3892658978873798e-156	5.720869412269786e-13	2.3173641777665745e-24	0.0	0.0	false	None	None	None	None
AQR_3-EFTUD2_6-interaction-shap	0.0023019369691610336	0.0014278399758040905	1.1179728507995605	0.6514191031455994	-0.013448944315314293	-0.007866199128329754	23135	22346	0.9505458828614654	0.964097198603777	0.999	1.0	272973	330406	0.9646262304330464	0.9365483496062421	1.0	0.997	102817	182522	0.7997676843323576	0.836181819177962	0.99	0.995	0.014080347571581053	0.0010000000000000009	0.027548848997534847	0.0030000000000000027	0.1507781985291078	0.009000000000000008	0.127915379425815	0.0050000000000000044	greater	0.9874858343058434	3.5454268614040912e-161	0.0	0.0	1.0	6.649146196867178e-216	0.0	0.0	false	None	None	None	None
GRWD1_1-AQR_2-interaction-shap	0.007140464149415493	0.004473819863051176	-0.1194198951125145	-0.028099393472075462	-0.24430587887763977	-0.24864131212234497	40004	39643	0.8027975702429757	0.8615416593093359	0.993	0.996	367967	87463	0.8168013952338118	0.8386351028434881	0.991	0.997	366519	1326488	0.7960147823168786	0.8149526833261967	0.992	0.992	0.014003824990836078	0.0020000000000000018	0.022906556465847827	0.0010000000000000009	0.0067827879260971	0.0010000000000000009	0.04658897598313916	0.0040000000000000036	greater	0.9999909927323897	1.0	6.596339753550929e-10	7.170617769023961e-80	0.9999999999999737	4.458621840754089e-33	0.00014463801091848798	1.2985863379271266e-192	false	None	None	None	None
LIN28B_3-YBX3_4-interaction-shap	-0.06157293543219566	-0.1387646347284317	1.011259913444519	1.3737187385559082	1.497674584388733	1.520198941230774	1417	16200	0.9966167960479887	0.9948866049382716	1.0	1.0	48059	119388	0.983094841757007	0.9760088534861124	1.0	1.0	17406	344080	0.9927117086062277	0.9741530952104162	1.0	0.999	0.013521954290981686	0.0	0.018877751452159197	0.0	0.0039050874417609904	0.0	0.02073350972785548	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	false	None	False	False	False
GRWD1_2-EFTUD2_6-interaction-shap	0.0005999217391945422	0.00011253340926486999	-0.08323346078395844	-0.006107669323682785	-0.013448944315314293	-0.007866199128329754	23340	10994	0.8250730934018851	0.8950212843369112	0.992	0.997	541262	167680	0.8116278678348009	0.85706393129771	0.99	0.996	102612	193874	0.8280063442872178	0.8475887947842413	0.993	0.996	0.013445225567084162	0.0020000000000000018	0.037957353039201225	0.0010000000000000009	0.0029332508853326944	0.0010000000000000009	0.047432489552669876	0.0010000000000000009	greater	0.02878949022167167	1.797246685287563e-18	0.9999999181241781	5.434780345651684e-21	1.2190828438346705e-9	3.920606061586144e-42	0.8857166636209219	1.0323165661973105e-64	false	None	None	None	None
EFTUD2_4-SF3B4_5-interaction-shap	0.005908087361603975	0.0991237610578537	0.35644668340682983	0.7475715279579163	-0.23675884306430817	-0.22762475907802582	50250	116185	0.9288331542288556	0.9602800533631709	0.997	0.999	101324	119911	0.9422167600963247	0.9604249651825104	0.999	1.0	327040	912458	0.7923159919275928	0.8128419423140573	0.986	0.989	0.013383605867469117	0.0020000000000000018	0.00014491181933951047	0.0010000000000000009	0.13651716230126276	0.01100000000000001	0.14743811104911364	0.010000000000000009	greater	1.0	1.0	0.0	0.0	1.0	0.6021590711406124	0.0	0.0	false	False	Different-Position	False	Different-Position
SND1_3-DDX3X_4-interaction-shap	-0.003414488397538662	-0.029267597943544388	1.385410189628601	1.4929884672164917	0.321524053812027	0.7766348123550415	758	963	0.9969881266490765	0.99631256490135	1.0	0.999	114962	107922	0.9838096849393712	0.9830619336187246	1.0	0.999	37886	71029	0.9494235865491211	0.9355938278731222	0.998	0.993	0.01317844170970539	0.0	0.01325063128262538	0.0	0.04756454009995548	0.0020000000000000018	0.06071873702822783	0.006000000000000005	less	0.9999999999999395	0.999999999999506	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
LIN28B_3-RPS3_4-interaction-shap	-0.02383771911263466	-0.0061337752267718315	1.011259913444519	1.3737187385559082	0.7361400723457336	0.970572292804718	10229	7402	0.9939309805455079	0.9975002701972439	1.0	1.0	39247	128186	0.980758809590542	0.9771535971166899	1.0	1.0	100170	63194	0.9840392732354997	0.9887048770452891	0.999	1.0	0.013172170954965923	0.0	0.020346673080553934	0.0	0.009891707310008213	0.0010000000000000009	0.008795393151954767	0.0	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	False	False	False	False
AQR_4-PRPF8_4-interaction-shap	-0.38650766015052795	-0.33840212225914	0.7352287769317627	1.1961925029754639	1.359736680984497	1.0885541439056396	153608	262214	0.9690490599447945	0.9704650781422808	0.999	1.0	95125	702806	0.9559037161629433	0.9580379379231253	0.999	0.998	610208	386516	0.9647714500629293	0.946103943950574	1.0	0.999	0.013145343781851171	0.0	0.012427140219155475	0.0020000000000000018	0.0042776098818652075	0.0010000000000000009	0.024361134191706824	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
UCHL5_3-AQR_5-interaction-shap	-0.00018605760124046355	-0.03695806488394737	0.15853524208068848	1.345896601676941	-0.11271006613969803	-0.43198004364967346	4165	17979	0.9904672268907564	0.9363113076366872	1.0	0.998	34389	313949	0.9774220826427055	0.9793169750500879	1.0	1.0	386242	377179	0.8099885745206372	0.8164073450536748	0.993	0.991	0.013045144248050922	0.0	0.04300566741340062	0.0020000000000000018	0.18047865237011917	0.007000000000000006	0.11990396258301239	0.007000000000000006	less	0.9998476822024837	7.745293264099335e-84	1.0	1.0	1.0	1.1301707816288322e-182	1.0	1.0	false	None	None	None	None
SND1_4-KHSRP_5-interaction-shap	0.07486722618341446	0.0003167200484313071	1.6919124126434326	1.5452886819839478	-0.3579765260219574	-0.023024987429380417	24	4769	0.9980416666666668	0.9710566156426922	1.0	0.997	147045	130134	0.9850438913257845	0.9829697081469869	0.999	0.999	30024	262381	0.7299065747402078	0.8245614049797813	0.986	0.991	0.012997775340882312	0.0010000000000000009	0.011913092504294731	0.0020000000000000018	0.268135091926459	0.014000000000000012	0.14649521066291094	0.006000000000000005	greater	0.0026152782489580846	1.0	1.5065829863605572e-6	1.2212640264810902e-74	2.9760789164081804e-9	1.0	2.458987918625965e-224	0.0	false	None	None	None	None
LIN28B_4-YBX3_4-interaction-shap	-0.09418439120054245	-0.15198807418346405	1.6433429718017578	1.5384678840637207	1.497674584388733	1.520198941230774	2009	18334	0.9994211050273768	0.9929077669902912	1.0	1.0	48304	141429	0.9864976813514409	0.9748200227676077	1.0	0.999	16814	341946	0.9922391459498037	0.9741298011966804	1.0	0.999	0.012923423675935908	0.0	0.018087744222683444	0.0010000000000000009	0.00718195907757313	0.0	0.018777965793610796	0.0010000000000000009	less	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	false	None	False	False	False
ZNF800_3-FXR2_4-interaction-shap	-0.03154660388827324	-0.01739274151623249	0.37568965554237366	0.7358933091163635	0.7182850241661072	0.4309576153755188	4517	2591	0.9927739650210318	0.9979644924739484	1.0	1.0	50576	71060	0.9799452902562481	0.9822595271601463	1.0	1.0	40673	50506	0.9837505716322867	0.9665794163069734	1.0	1.0	0.012828674764783665	0.0	0.015704965313802055	0.0	0.009023393388745027	0.0	0.031385076166974946	0.0	less	0.9395963552668268	1.0	0.9999999999999958	1.0	1.0	1.0	1.0	1.0	false	None	None	None	None
EFTUD2_2-QKI_3-interaction-shap	0.05856165662407875	0.0025168436113744974	-0.1441425085067749	-0.11188114434480667	-0.43169549107551575	-0.39075982570648193	2656	1717	0.7820414156626505	0.6326354105998835	0.9824999999999999	0.92	348542	365254	0.7692422061042858	0.8082856779118095	0.985	0.992	19226	10470	0.6355769270779152	0.7004950334288443	0.904	0.965	0.012799209558364666	0.0025000000000000577	0.175650267311926	0.07199999999999995	0.14646448858473526	0.0784999999999999	0.06785962282896085	0.04499999999999993	greater	0.6833390062481296	1.0	3.414705714459705e-71	0.9999999999773493	0.04255392220235397	1.0	3.506665846738162e-72	0.9999999999495787	false	False	None	None	False
SND1_3-RBM22_4-interaction-shap	-0.04384670779109001	-0.013179780915379524	1.385410189628601	1.4929884672164917	0.6834766268730164	0.4519733190536499	3564	3965	0.9962800224466891	0.9893886506935687	1.0	0.999	112156	104920	0.9835024786903955	0.982944462447579	1.0	0.999	71755	102004	0.9713361438227303	0.9595665758205562	1.0	0.999	0.012777543756293586	0.0	0.00644418824598969	0.0	0.02494387862395886	0.0	0.029822074873012583	0.0	less	1.0	0.9999999903251383	1.0	0.999999999982885	1.0	1.0	1.0	1.0	false	None	False	False	False
