Gene stable ID	Gene name	Gene Synonym	UniProtKB Gene Name ID
ENSG00000135916	ITM2C	HRPC.1050_D_4	Q96JS4
ENSG00000135916	ITM2C	HRPC.1050_D_4	F5H4I5
ENSG00000135916	ITM2C	ITM3	B8ZZM6
ENSG00000135916	ITM2C	ITM3	Q9NQX7
ENSG00000135916	ITM2C	ITM3	C9JG41
ENSG00000135916	ITM2C	ITM3	E7EUS6
ENSG00000135916	ITM2C	ITM3	Q96JS4
ENSG00000135916	ITM2C	ITM3	F5H4I5
ENSG00000125877	ITPA	C20ORF37	Q9BY32
ENSG00000125877	ITPA	C20ORF37	A0A0S2Z3W7
ENSG00000125877	ITPA	C20ORF37	A0A0S2Z423
ENSG00000125877	ITPA	DJ794I6.3	Q9BY32
ENSG00000125877	ITPA	DJ794I6.3	A0A0S2Z3W7
ENSG00000125877	ITPA	DJ794I6.3	A0A0S2Z423
ENSG00000125877	ITPA	HLC14-06-P	Q9BY32
ENSG00000125877	ITPA	HLC14-06-P	A0A0S2Z3W7
ENSG00000125877	ITPA	HLC14-06-P	A0A0S2Z423
ENSG00000258730	ITPK1-AS1	C14ORF85	
ENSG00000280802	ITPK1-AS1	C14ORF85	
ENSG00000258730	ITPK1-AS1	ITPK1-AS	
ENSG00000280802	ITPK1-AS1	ITPK1-AS	
ENSG00000258730	ITPK1-AS1	ITPK1AS	
ENSG00000280802	ITPK1-AS1	ITPK1AS	
ENSG00000258730	ITPK1-AS1	NCRNA00203	
ENSG00000280802	ITPK1-AS1	NCRNA00203	
ENSG00000137825	ITPKA	IP3-3KA	P23677
ENSG00000137825	ITPKA	IP3-3KA	C9JC74
ENSG00000137825	ITPKA	IP3KA	P23677
ENSG00000137825	ITPKA	IP3KA	C9JC74
ENSG00000123104	ITPR2	CFAP48	H7C2X9
ENSG00000123104	ITPR2	CFAP48	Q14571
ENSG00000123104	ITPR2	CFAP48	F5GYT5
ENSG00000123104	ITPR2	IP3R2	H7C2X9
ENSG00000123104	ITPR2	IP3R2	Q14571
ENSG00000123104	ITPR2	IP3R2	F5GYT5
ENSG00000138434	ITPRID2	CS-1	E9PHV5
ENSG00000138434	ITPRID2	CS-1	E7EUL7
ENSG00000138434	ITPRID2	CS-1	P28290
ENSG00000138434	ITPRID2	CS-1	F2Z295
ENSG00000138434	ITPRID2	CS-1	H7BZ26
ENSG00000138434	ITPRID2	KIAA1927	E9PHV5
ENSG00000138434	ITPRID2	KIAA1927	E7EUL7
ENSG00000138434	ITPRID2	KIAA1927	P28290
ENSG00000138434	ITPRID2	KIAA1927	F2Z295
ENSG00000138434	ITPRID2	KIAA1927	H7BZ26
ENSG00000138434	ITPRID2	KRAP	E9PHV5
ENSG00000138434	ITPRID2	KRAP	E7EUL7
ENSG00000138434	ITPRID2	KRAP	P28290
ENSG00000138434	ITPRID2	KRAP	F2Z295
ENSG00000138434	ITPRID2	KRAP	H7BZ26
ENSG00000138434	ITPRID2	SPAG13	E9PHV5
ENSG00000138434	ITPRID2	SPAG13	E7EUL7
ENSG00000138434	ITPRID2	SPAG13	P28290
ENSG00000138434	ITPRID2	SPAG13	F2Z295
ENSG00000138434	ITPRID2	SPAG13	H7BZ26
ENSG00000138434	ITPRID2	SSFA2	E9PHV5
ENSG00000138434	ITPRID2	SSFA2	E7EUL7
ENSG00000138434	ITPRID2	SSFA2	P28290
ENSG00000138434	ITPRID2	SSFA2	F2Z295
ENSG00000138434	ITPRID2	SSFA2	H7BZ26
ENSG00000148841	ITPRIP	BA127L20.2	Q8IWB1
ENSG00000148841	ITPRIP	BA127L20.2	X6RK76
ENSG00000148841	ITPRIP	D1A	Q8IWB1
ENSG00000148841	ITPRIP	D1A	X6RK76
ENSG00000148841	ITPRIP	DANGER	Q8IWB1
ENSG00000148841	ITPRIP	DANGER	X6RK76
ENSG00000148841	ITPRIP	KIAA1754	Q8IWB1
ENSG00000148841	ITPRIP	KIAA1754	X6RK76
ENSG00000205730	ITPRIPL2	D1C	Q3MIP1
ENSG00000205730	ITPRIPL2	FLJ22994	Q3MIP1
ENSG00000205730	ITPRIPL2	LOC162073	Q3MIP1
ENSG00000205730	ITPRIPL2	MGC126798	Q3MIP1
ENSG00000205730	ITPRIPL2	MGC126800	Q3MIP1
ENSG00000205726	ITSN1	ITSN	Q6J334
ENSG00000205726	ITSN1	ITSN	C9JQZ7
ENSG00000205726	ITSN1	ITSN	H7C429
ENSG00000205726	ITSN1	ITSN	Q15811
ENSG00000205726	ITSN1	ITSN	F8W7U0
ENSG00000205726	ITSN1	ITSN	C9JXS9
ENSG00000205726	ITSN1	ITSN	C9J1A4
ENSG00000205726	ITSN1	ITSN	D6PAW0
ENSG00000205726	ITSN1	ITSN	A8CTZ0
ENSG00000205726	ITSN1	MGC134948	Q6J334
ENSG00000205726	ITSN1	MGC134948	C9JQZ7
ENSG00000205726	ITSN1	MGC134948	H7C429
ENSG00000205726	ITSN1	MGC134948	Q15811
ENSG00000205726	ITSN1	MGC134948	F8W7U0
ENSG00000205726	ITSN1	MGC134948	C9JXS9
ENSG00000205726	ITSN1	MGC134948	C9J1A4
ENSG00000205726	ITSN1	MGC134948	D6PAW0
ENSG00000205726	ITSN1	MGC134948	A8CTZ0
ENSG00000205726	ITSN1	MGC134949	Q6J334
ENSG00000205726	ITSN1	MGC134949	C9JQZ7
ENSG00000205726	ITSN1	MGC134949	H7C429
ENSG00000205726	ITSN1	MGC134949	Q15811
ENSG00000205726	ITSN1	MGC134949	F8W7U0
ENSG00000205726	ITSN1	MGC134949	C9JXS9
ENSG00000205726	ITSN1	MGC134949	C9J1A4
ENSG00000205726	ITSN1	MGC134949	D6PAW0
ENSG00000205726	ITSN1	MGC134949	A8CTZ0
ENSG00000205726	ITSN1	SH3D1A	Q6J334
ENSG00000205726	ITSN1	SH3D1A	C9JQZ7
ENSG00000205726	ITSN1	SH3D1A	H7C429
ENSG00000205726	ITSN1	SH3D1A	Q15811
ENSG00000205726	ITSN1	SH3D1A	F8W7U0
ENSG00000205726	ITSN1	SH3D1A	C9JXS9
ENSG00000205726	ITSN1	SH3D1A	C9J1A4
ENSG00000205726	ITSN1	SH3D1A	D6PAW0
ENSG00000205726	ITSN1	SH3D1A	A8CTZ0
ENSG00000205726	ITSN1	SH3P17	Q6J334
ENSG00000205726	ITSN1	SH3P17	C9JQZ7
ENSG00000205726	ITSN1	SH3P17	H7C429
ENSG00000205726	ITSN1	SH3P17	Q15811
ENSG00000205726	ITSN1	SH3P17	F8W7U0
ENSG00000205726	ITSN1	SH3P17	C9JXS9
ENSG00000205726	ITSN1	SH3P17	C9J1A4
ENSG00000205726	ITSN1	SH3P17	D6PAW0
ENSG00000205726	ITSN1	SH3P17	A8CTZ0
ENSG00000128928	IVD	ACAD2	A0A087WVD3
ENSG00000128928	IVD	ACAD2	P26440
ENSG00000128928	IVD	ACAD2	H0YLC3
ENSG00000128928	IVD	ACAD2	A0A0A0MT83
ENSG00000128928	IVD	ACAD2	H0YN10
ENSG00000128928	IVD	ACAD2	A0A0S2Z4K7
ENSG00000128928	IVD	IVDH	A0A087WVD3
ENSG00000128928	IVD	IVDH	P26440
ENSG00000128928	IVD	IVDH	H0YLC3
ENSG00000128928	IVD	IVDH	A0A0A0MT83
ENSG00000128928	IVD	IVDH	H0YN10
ENSG00000128928	IVD	IVDH	A0A0S2Z4K7
ENSG00000116679	IVNS1ABP	ARA3	X6R674
ENSG00000116679	IVNS1ABP	ARA3	H0Y5Y2
ENSG00000116679	IVNS1ABP	ARA3	Q9Y6Y0
ENSG00000116679	IVNS1ABP	HSPC068	X6R674
ENSG00000116679	IVNS1ABP	HSPC068	H0Y5Y2
ENSG00000116679	IVNS1ABP	HSPC068	Q9Y6Y0
ENSG00000116679	IVNS1ABP	KIAA0850	X6R674
ENSG00000116679	IVNS1ABP	KIAA0850	H0Y5Y2
ENSG00000116679	IVNS1ABP	KIAA0850	Q9Y6Y0
ENSG00000116679	IVNS1ABP	KLHL39	X6R674
ENSG00000116679	IVNS1ABP	KLHL39	H0Y5Y2
ENSG00000116679	IVNS1ABP	KLHL39	Q9Y6Y0
ENSG00000116679	IVNS1ABP	ND1	X6R674
ENSG00000116679	IVNS1ABP	ND1	H0Y5Y2
ENSG00000116679	IVNS1ABP	ND1	Q9Y6Y0
ENSG00000116679	IVNS1ABP	NS-1	X6R674
ENSG00000116679	IVNS1ABP	NS-1	H0Y5Y2
ENSG00000116679	IVNS1ABP	NS-1	Q9Y6Y0
ENSG00000116679	IVNS1ABP	NS1-BP	X6R674
ENSG00000116679	IVNS1ABP	NS1-BP	H0Y5Y2
ENSG00000116679	IVNS1ABP	NS1-BP	Q9Y6Y0
ENSG00000009765	IYD	C6ORF71	F6VN83
ENSG00000009765	IYD	C6ORF71	Q6PHW0
ENSG00000009765	IYD	C6ORF71	H7C0X6
ENSG00000009765	IYD	C6ORF71	F5H543
ENSG00000009765	IYD	C6ORF71	C9JXJ9
ENSG00000009765	IYD	DEHAL1	F6VN83
ENSG00000009765	IYD	DEHAL1	Q6PHW0
ENSG00000009765	IYD	DEHAL1	H7C0X6
ENSG00000009765	IYD	DEHAL1	F5H543
ENSG00000009765	IYD	DEHAL1	C9JXJ9
ENSG00000009765	IYD	DJ422F24.1	F6VN83
ENSG00000009765	IYD	DJ422F24.1	Q6PHW0
ENSG00000009765	IYD	DJ422F24.1	H7C0X6
ENSG00000009765	IYD	DJ422F24.1	F5H543
ENSG00000009765	IYD	DJ422F24.1	C9JXJ9
ENSG00000182264	IZUMO1	IZUMO	Q8IYV9
ENSG00000182264	IZUMO1	MGC34799	Q8IYV9
ENSG00000182264	IZUMO1	OBF	Q8IYV9
ENSG00000205442	IZUMO3	BA20A20.1	Q5VZ72
ENSG00000205442	IZUMO3	BA20A20.1	H7BZS5
ENSG00000205442	IZUMO3	BA20A20.1	S4R3E6
ENSG00000205442	IZUMO3	C9ORF134	Q5VZ72
ENSG00000205442	IZUMO3	C9ORF134	H7BZS5
ENSG00000205442	IZUMO3	C9ORF134	S4R3E6
ENSG00000077684	JADE1	JADE-1	D6RBB3
ENSG00000077684	JADE1	JADE-1	D6RC05
ENSG00000077684	JADE1	JADE-1	Q6IE81
ENSG00000077684	JADE1	JADE-1	D6RFK0
ENSG00000077684	JADE1	JADE-1	D6RGE7
ENSG00000077684	JADE1	JADE-1	D6RCS1
ENSG00000077684	JADE1	JADE-1	D6RAS5
ENSG00000077684	JADE1	PHF17	D6RBB3
ENSG00000077684	JADE1	PHF17	D6RC05
ENSG00000077684	JADE1	PHF17	Q6IE81
ENSG00000077684	JADE1	PHF17	D6RFK0
ENSG00000077684	JADE1	PHF17	D6RGE7
ENSG00000077684	JADE1	PHF17	D6RCS1
ENSG00000077684	JADE1	PHF17	D6RAS5
ENSG00000102221	JADE3	JADE-3	F2Z3N8
ENSG00000102221	JADE3	JADE-3	F2Z2B6
ENSG00000102221	JADE3	JADE-3	A0A024R1A2
ENSG00000102221	JADE3	JADE-3	Q92613
ENSG00000102221	JADE3	KIAA0215	F2Z3N8
ENSG00000102221	JADE3	KIAA0215	F2Z2B6
ENSG00000102221	JADE3	KIAA0215	A0A024R1A2
ENSG00000102221	JADE3	KIAA0215	Q92613
ENSG00000102221	JADE3	PHF16	F2Z3N8
ENSG00000102221	JADE3	PHF16	F2Z2B6
ENSG00000102221	JADE3	PHF16	A0A024R1A2
ENSG00000102221	JADE3	PHF16	Q92613
ENSG00000280711	JADRR	LINC00915	
ENSG00000280711	JADRR	LNCRNA-JADE	
ENSG00000101384	JAG1	AGS	P78504
ENSG00000101384	JAG1	AHD	P78504
ENSG00000101384	JAG1	AWS	P78504
ENSG00000101384	JAG1	CD339	P78504
ENSG00000101384	JAG1	HJ1	P78504
ENSG00000101384	JAG1	JAGL1	P78504
ENSG00000171135	JAGN1	FLJ14602	A0A3B3ITE9
ENSG00000171135	JAGN1	FLJ14602	Q8N5M9
ENSG00000171135	JAGN1	GL009	A0A3B3ITE9
ENSG00000171135	JAGN1	GL009	Q8N5M9
ENSG00000096968	JAK2	JTK10	A0A1B0GVR5
ENSG00000096968	JAK2	JTK10	O60674
ENSG00000096968	JAK2	JTK10	A0A1B0GTR9
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJS0
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJ61
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJG1
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJH1
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJT1
ENSG00000188385	JAKMIP3	BA140A10.5	Q5VZ66
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UK42
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UK11
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UIU4
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJF4
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UK98
ENSG00000188385	JAKMIP3	BA140A10.5	A0A590UJC8
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJS0
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJ61
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJG1
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJH1
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJT1
ENSG00000188385	JAKMIP3	C10ORF14	Q5VZ66
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UK42
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UK11
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UIU4
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJF4
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UK98
ENSG00000188385	JAKMIP3	C10ORF14	A0A590UJC8
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJS0
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJ61
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJG1
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJH1
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJT1
ENSG00000188385	JAKMIP3	C10ORF39	Q5VZ66
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UK42
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UK11
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UIU4
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJF4
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UK98
ENSG00000188385	JAKMIP3	C10ORF39	A0A590UJC8
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJS0
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJ61
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJG1
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJH1
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJT1
ENSG00000188385	JAKMIP3	FLJ37857	Q5VZ66
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UK42
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UK11
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UIU4
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJF4
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UK98
ENSG00000188385	JAKMIP3	FLJ37857	A0A590UJC8
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJS0
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJ61
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJG1
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJH1
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJT1
ENSG00000188385	JAKMIP3	KIAA4091	Q5VZ66
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UK42
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UK11
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UIU4
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJF4
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UK98
ENSG00000188385	JAKMIP3	KIAA4091	A0A590UJC8
ENSG00000188385	JAKMIP3	NECC2	A0A590UJS0
ENSG00000188385	JAKMIP3	NECC2	A0A590UJ61
ENSG00000188385	JAKMIP3	NECC2	A0A590UJG1
ENSG00000188385	JAKMIP3	NECC2	A0A590UJH1
ENSG00000188385	JAKMIP3	NECC2	A0A590UJT1
ENSG00000188385	JAKMIP3	NECC2	Q5VZ66
ENSG00000188385	JAKMIP3	NECC2	A0A590UK42
ENSG00000188385	JAKMIP3	NECC2	A0A590UK11
ENSG00000188385	JAKMIP3	NECC2	A0A590UIU4
ENSG00000188385	JAKMIP3	NECC2	A0A590UJF4
ENSG00000188385	JAKMIP3	NECC2	A0A590UK98
ENSG00000188385	JAKMIP3	NECC2	A0A590UJC8
ENSG00000154721	JAM2	C21ORF43	P57087
ENSG00000154721	JAM2	CD322	P57087
ENSG00000154721	JAM2	JAM-2	P57087
ENSG00000154721	JAM2	JAM-B	P57087
ENSG00000154721	JAM2	JAMB	P57087
ENSG00000154721	JAM2	VE-JAM	P57087
ENSG00000008083	JARID2	JMJ	Q92833
ENSG00000165757	JCAD	KIAA1462	Q9P266
ENSG00000132465	JCHAIN	IGCJ	C9JA05
ENSG00000132465	JCHAIN	IGCJ	D6RD17
ENSG00000132465	JCHAIN	IGCJ	D6RHJ6
ENSG00000132465	JCHAIN	IGCJ	P01591
ENSG00000132465	JCHAIN	IGJ	C9JA05
ENSG00000132465	JCHAIN	IGJ	D6RD17
ENSG00000132465	JCHAIN	IGJ	D6RHJ6
ENSG00000132465	JCHAIN	IGJ	P01591
ENSG00000132465	JCHAIN	JCH	C9JA05
ENSG00000132465	JCHAIN	JCH	D6RD17
ENSG00000132465	JCHAIN	JCH	D6RHJ6
ENSG00000132465	JCHAIN	JCH	P01591
ENSG00000253655	JCHAINP1	IGJP1	
ENSG00000140044	JDP2	JUNDM2	Q8WYK2
ENSG00000140044	JDP2	JUNDM2	H0YKE4
ENSG00000140044	JDP2	JUNDM2	A0A024R6D7
ENSG00000109944	JHY	C11ORF63	Q6NUN7
ENSG00000109944	JHY	FLJ23554	Q6NUN7
ENSG00000050130	JKAMP	C14ORF100	G3V4D0
ENSG00000050130	JKAMP	C14ORF100	Q9P055
ENSG00000050130	JKAMP	C14ORF100	G3V2M4
ENSG00000050130	JKAMP	C14ORF100	G3V372
ENSG00000050130	JKAMP	C14ORF100	G3V2R2
ENSG00000050130	JKAMP	CDA06	G3V4D0
ENSG00000050130	JKAMP	CDA06	Q9P055
ENSG00000050130	JKAMP	CDA06	G3V2M4
ENSG00000050130	JKAMP	CDA06	G3V372
ENSG00000050130	JKAMP	CDA06	G3V2R2
ENSG00000050130	JKAMP	HSPC213	G3V4D0
ENSG00000050130	JKAMP	HSPC213	Q9P055
ENSG00000050130	JKAMP	HSPC213	G3V2M4
ENSG00000050130	JKAMP	HSPC213	G3V372
ENSG00000050130	JKAMP	HSPC213	G3V2R2
ENSG00000050130	JKAMP	HSPC327	G3V4D0
ENSG00000050130	JKAMP	HSPC327	Q9P055
ENSG00000050130	JKAMP	HSPC327	G3V2M4
ENSG00000050130	JKAMP	HSPC327	G3V372
ENSG00000050130	JKAMP	HSPC327	G3V2R2
ENSG00000050130	JKAMP	JAMP	G3V4D0
ENSG00000050130	JKAMP	JAMP	Q9P055
ENSG00000050130	JKAMP	JAMP	G3V2M4
ENSG00000050130	JKAMP	JAMP	G3V372
ENSG00000050130	JKAMP	JAMP	G3V2R2
ENSG00000171988	JMJD1C	DKFZP761F0118	Q15652
ENSG00000171988	JMJD1C	FLJ14374	Q15652
ENSG00000171988	JMJD1C	KDM3C	Q15652
ENSG00000171988	JMJD1C	KIAA1380	Q15652
ENSG00000171988	JMJD1C	TRIP8	Q15652
ENSG00000070495	JMJD6	KIAA0585	Q6NYC1
ENSG00000070495	JMJD6	KIAA0585	B2WTI4
ENSG00000070495	JMJD6	KIAA0585	K7EJU9
ENSG00000070495	JMJD6	KIAA0585	B2WTI3
ENSG00000070495	JMJD6	PTDSR	Q6NYC1
ENSG00000070495	JMJD6	PTDSR	B2WTI4
ENSG00000070495	JMJD6	PTDSR	K7EJU9
ENSG00000070495	JMJD6	PTDSR	B2WTI3
ENSG00000070495	JMJD6	PTDSR1	Q6NYC1
ENSG00000070495	JMJD6	PTDSR1	B2WTI4
ENSG00000070495	JMJD6	PTDSR1	K7EJU9
ENSG00000070495	JMJD6	PTDSR1	B2WTI3
ENSG00000100221	JOSD1	KIAA0063	B0QY57
ENSG00000100221	JOSD1	KIAA0063	Q15040
ENSG00000100221	JOSD1	KIAA0063	A0A024R1P5
ENSG00000100221	JOSD1	KIAA0063	B0QY56
ENSG00000100221	JOSD1	KIAA0063	B0QY58
ENSG00000100221	JOSD1	KIAA0063	B0QY55
ENSG00000161677	JOSD2	SBBI54	Q8TAC2
ENSG00000161677	JOSD2	SBBI54	M0QZL8
ENSG00000161677	JOSD2	SBBI54	A0A024R4G2
ENSG00000104369	JPH1	JP-1	E5RHU9
ENSG00000104369	JPH1	JP-1	Q9HDC5
ENSG00000104369	JPH1	JP1	E5RHU9
ENSG00000104369	JPH1	JP1	Q9HDC5
ENSG00000149596	JPH2	JP-2	Q9BR39
ENSG00000149596	JPH2	JP2	Q9BR39
ENSG00000154118	JPH3	CAGL237	Q8WXH2
ENSG00000154118	JPH3	HDL2	Q8WXH2
ENSG00000154118	JPH3	JP-3	Q8WXH2
ENSG00000154118	JPH3	JP3	Q8WXH2
ENSG00000154118	JPH3	TNRC22	Q8WXH2
ENSG00000092051	JPH4	JP4	Q96JJ6
ENSG00000092051	JPH4	JP4	F5H1L9
ENSG00000092051	JPH4	JPHL1	Q96JJ6
ENSG00000092051	JPH4	JPHL1	F5H1L9
ENSG00000092051	JPH4	KIAA1831	Q96JJ6
ENSG00000092051	JPH4	KIAA1831	F5H1L9
ENSG00000189159	JPT1	ARM2	Q9UK76
ENSG00000189159	JPT1	ARM2	F2Z3M5
ENSG00000189159	JPT1	ARM2	J3KT51
ENSG00000189159	JPT1	ARM2	J3KSH8
ENSG00000189159	JPT1	HN1	Q9UK76
ENSG00000189159	JPT1	HN1	F2Z3M5
ENSG00000189159	JPT1	HN1	J3KT51
ENSG00000189159	JPT1	HN1	J3KSH8
ENSG00000189159	JPT1	HN1A	Q9UK76
ENSG00000189159	JPT1	HN1A	F2Z3M5
ENSG00000189159	JPT1	HN1A	J3KT51
ENSG00000189159	JPT1	HN1A	J3KSH8
ENSG00000206053	JPT2	C16ORF34	H3BMT0
ENSG00000206053	JPT2	C16ORF34	Q9H910
ENSG00000206053	JPT2	C16ORF34	B4E1P3
ENSG00000206053	JPT2	C16ORF34	H3BS08
ENSG00000206053	JPT2	C16ORF34	H3BMM8
ENSG00000206053	JPT2	C16ORF34	H3BTV5
ENSG00000206053	JPT2	C16ORF34	H3BMV3
ENSG00000206053	JPT2	C16ORF34	H3BU16
ENSG00000206053	JPT2	C16ORF34	A6NGP5
ENSG00000206053	JPT2	FLJ13092	H3BMT0
ENSG00000206053	JPT2	FLJ13092	Q9H910
ENSG00000206053	JPT2	FLJ13092	B4E1P3
ENSG00000206053	JPT2	FLJ13092	H3BS08
ENSG00000206053	JPT2	FLJ13092	H3BMM8
ENSG00000206053	JPT2	FLJ13092	H3BTV5
ENSG00000206053	JPT2	FLJ13092	H3BMV3
ENSG00000206053	JPT2	FLJ13092	H3BU16
ENSG00000206053	JPT2	FLJ13092	A6NGP5
ENSG00000206053	JPT2	HN1L	H3BMT0
ENSG00000206053	JPT2	HN1L	Q9H910
ENSG00000206053	JPT2	HN1L	B4E1P3
ENSG00000206053	JPT2	HN1L	H3BS08
ENSG00000206053	JPT2	HN1L	H3BMM8
ENSG00000206053	JPT2	HN1L	H3BTV5
ENSG00000206053	JPT2	HN1L	H3BMV3
ENSG00000206053	JPT2	HN1L	H3BU16
ENSG00000206053	JPT2	HN1L	A6NGP5
ENSG00000206053	JPT2	KIAA1426	H3BMT0
ENSG00000206053	JPT2	KIAA1426	Q9H910
ENSG00000206053	JPT2	KIAA1426	B4E1P3
ENSG00000206053	JPT2	KIAA1426	H3BS08
ENSG00000206053	JPT2	KIAA1426	H3BMM8
ENSG00000206053	JPT2	KIAA1426	H3BTV5
ENSG00000206053	JPT2	KIAA1426	H3BMV3
ENSG00000206053	JPT2	KIAA1426	H3BU16
ENSG00000206053	JPT2	KIAA1426	A6NGP5
ENSG00000206053	JPT2	L11	H3BMT0
ENSG00000206053	JPT2	L11	Q9H910
ENSG00000206053	JPT2	L11	B4E1P3
ENSG00000206053	JPT2	L11	H3BS08
ENSG00000206053	JPT2	L11	H3BMM8
ENSG00000206053	JPT2	L11	H3BTV5
ENSG00000206053	JPT2	L11	H3BMV3
ENSG00000206053	JPT2	L11	H3BU16
ENSG00000206053	JPT2	L11	A6NGP5
ENSG00000225470	JPX	DCBALD06	
ENSG00000225470	JPX	ENOX	
ENSG00000225470	JPX	LINC00183	
ENSG00000225470	JPX	NCRNA00183	
ENSG00000234616	JRK	JERKY	A0A087WZD9
ENSG00000234616	JRK	JERKY	O75564
ENSG00000234616	JRK	JH8	A0A087WZD9
ENSG00000234616	JRK	JH8	O75564
ENSG00000167476	JSRP1	FLJ32416	Q96MG2
ENSG00000167476	JSRP1	JP-45	Q96MG2
ENSG00000130522	JUND	AP-1	P17535
ENSG00000130522	JUND	AP-1	U3KPR5
ENSG00000107104	KANK1	ANKRD15	A0A8I5KSV2
ENSG00000107104	KANK1	ANKRD15	A0A8J9BYE6
ENSG00000107104	KANK1	ANKRD15	A0A8I5KZ49
ENSG00000107104	KANK1	ANKRD15	A0A8I5KVK4
ENSG00000107104	KANK1	ANKRD15	Q5W0W3
ENSG00000107104	KANK1	ANKRD15	A0A8I5KUI5
ENSG00000107104	KANK1	ANKRD15	Q14678
ENSG00000107104	KANK1	ANKRD15	A0A8I5KP85
ENSG00000107104	KANK1	ANKRD15	A0A8I5KT40
ENSG00000107104	KANK1	ANKRD15	A0A8I5KUD8
ENSG00000107104	KANK1	ANKRD15	Q5W0W2
ENSG00000107104	KANK1	ANKRD15	A0A8I5KNW9
ENSG00000107104	KANK1	ANKRD15	A0A8I5KUM3
ENSG00000107104	KANK1	ANKRD15	A0A8I5QKT2
ENSG00000107104	KANK1	ANKRD15	A0A8I5KTS9
ENSG00000107104	KANK1	ANKRD15	A0A8I5KRP2
ENSG00000107104	KANK1	ANKRD15	A0A8I5KXH8
ENSG00000107104	KANK1	KANK	A0A8I5KSV2
ENSG00000107104	KANK1	KANK	A0A8J9BYE6
ENSG00000107104	KANK1	KANK	A0A8I5KZ49
ENSG00000107104	KANK1	KANK	A0A8I5KVK4
ENSG00000107104	KANK1	KANK	Q5W0W3
ENSG00000107104	KANK1	KANK	A0A8I5KUI5
ENSG00000107104	KANK1	KANK	Q14678
ENSG00000107104	KANK1	KANK	A0A8I5KP85
ENSG00000107104	KANK1	KANK	A0A8I5KT40
ENSG00000107104	KANK1	KANK	A0A8I5KUD8
ENSG00000107104	KANK1	KANK	Q5W0W2
ENSG00000107104	KANK1	KANK	A0A8I5KNW9
ENSG00000107104	KANK1	KANK	A0A8I5KUM3
ENSG00000107104	KANK1	KANK	A0A8I5QKT2
ENSG00000107104	KANK1	KANK	A0A8I5KTS9
ENSG00000107104	KANK1	KANK	A0A8I5KRP2
ENSG00000107104	KANK1	KANK	A0A8I5KXH8
ENSG00000107104	KANK1	KIAA0172	A0A8I5KSV2
ENSG00000107104	KANK1	KIAA0172	A0A8J9BYE6
ENSG00000107104	KANK1	KIAA0172	A0A8I5KZ49
ENSG00000107104	KANK1	KIAA0172	A0A8I5KVK4
ENSG00000107104	KANK1	KIAA0172	Q5W0W3
