Cell Line	Combination	Mismatched Graphs
K562	('ENSE00002405775', 'ENSE00002380308', 'ENSE00002342371')	1
K562	('ENSE00003460307', 'ENSE00003478471', 'ENSE00003604243')	1
K562	('ENSE00001596966', 'ENSE00001761872', 'ENSE00001649976')	1
K562	('ENSE00003739804', 'ENSE00003732686', 'ENSE00003713798')	1
K562	('ENSE00003750229', 'ENSE00003738253', 'ENSE00001871846')	1
K562	('ENSE00003608123', 'ENSE00003538478', 'ENSE00003585072')	1
K562	('ENSE00003465995', 'ENSE00003572230', 'ENSE00003506188')	1
K562	('ENSE00003492318', 'ENSE00000916895', 'ENSE00003598183')	1
K562	('ENSE00003751230', 'ENSE00001299244', 'ENSE00003740037')	1
K562	('ENSE00003642808', 'ENSE00003790456', 'ENSE00003622054')	1
K562	('ENSE00001040284', 'ENSE00001040300', 'ENSE00001040282')	1
K562	('ENSE00001780813', 'ENSE00001805718', 'ENSE00001744360')	1
K562	('ENSE00001769627', 'ENSE00003688640', 'ENSE00003634792')	1
K562	('ENSE00003789601', 'ENSE00003581382', 'ENSE00001732996')	1
K562	('ENSE00002084027', 'ENSE00002062416', 'ENSE00002056599')	1
K562	('ENSE00003638216', 'ENSE00003534316', 'ENSE00003661550')	1
K562	('ENSE00003649106', 'ENSE00003750812', 'ENSE00003581900')	1
K562	('ENSE00003499187', 'ENSE00003057184', 'ENSE00003520062')	1
K562	('ENSE00001694310', 'ENSE00003587023', 'ENSE00003652271')	1
K562	('ENSE00000656031', 'ENSE00001525048', 'ENSE00003726832')	1
K562	('ENSE00003470398', 'ENSE00003682831', 'ENSE00001888926')	1
K562	('ENSE00001559780', 'ENSE00003615375', 'ENSE00001521170')	1
K562	('ENSE00003637038', 'ENSE00003609043', 'ENSE00002025478')	1
K562	('ENSE00001480153', 'ENSE00001480150', 'ENSE00001784942')	1
K562	('ENSE00000653870', 'ENSE00000653863', 'ENSE00003594887')	1
K562	('ENSE00003648466', 'ENSE00003481362', 'ENSE00003773074')	1
K562	('ENSE00003487421', 'ENSE00003476074', 'ENSE00001911157')	1
K562	('ENSE00000735396', 'ENSE00000735395', 'ENSE00001420253')	1
K562	('ENSE00003519955', 'ENSE00003650532', 'ENSE00003508699')	1
K562	('ENSE00003506020', 'ENSE00003545915', 'ENSE00001953255')	1
K562	('ENSE00003792277', 'ENSE00003797425', 'ENSE00003794281')	1
K562	('ENSE00003652228', 'ENSE00003683283', 'ENSE00003641177')	1
K562	('ENSE00003738080', 'ENSE00003738711', 'ENSE00003726639')	1
K562	('ENSE00001668493', 'ENSE00001371076', 'ENSE00001071939')	1
K562	('ENSE00000805745', 'ENSE00000805744', 'ENSE00000805746')	1
K562	('ENSE00001849052', 'ENSE00001873452', 'ENSE00001940763')	1
K562	('ENSE00003466747', 'ENSE00003565793', 'ENSE00003474036')	1
K562	('ENSE00001244854', 'ENSE00003466609', 'ENSE00001244858')	1
K562	('ENSE00002710853', 'ENSE00003691550', 'ENSE00002704260')	1
K562	('ENSE00000927500', 'ENSE00000927499', 'ENSE00002294260')	1
K562	('ENSE00002255911', 'ENSE00003566918', 'ENSE00003526148')	1
K562	('ENSE00003612006', 'ENSE00003527691', 'ENSE00003649727')	1
K562	('ENSE00003134631', 'ENSE00003720900', 'ENSE00003714745')	1
K562	('ENSE00003677581', 'ENSE00003627447', 'ENSE00003675524')	1
K562	('ENSE00000913419', 'ENSE00000913420', 'ENSE00000913418')	1
K562	('ENSE00000707323', 'ENSE00001867683', 'ENSE00001026844')	1
K562	('ENSE00001408105', 'ENSE00003629435', 'ENSE00001413052')	1
K562	('ENSE00003651286', 'ENSE00003684081', 'ENSE00003617899')	1
K562	('ENSE00001952324', 'ENSE00002084640', 'ENSE00001950403')	1
K562	('ENSE00003484103', 'ENSE00003626667', 'ENSE00003508408')	1
K562	('ENSE00002321294', 'ENSE00002279516', 'ENSE00002323800')	1
K562	('ENSE00002104400', 'ENSE00002127220', 'ENSE00002136057')	1
K562	('ENSE00003561247', 'ENSE00003638231', 'ENSE00001907008')	1
K562	('ENSE00003755930', 'ENSE00003628457', 'ENSE00001003673')	1
K562	('ENSE00003616996', 'ENSE00003611332', 'ENSE00001684859')	1
K562	('ENSE00003523645', 'ENSE00003555908', 'ENSE00003535302')	1
K562	('ENSE00002153874', 'ENSE00002164056', 'ENSE00002186037')	1
K562	('ENSE00003491627', 'ENSE00003579124', 'ENSE00003494938')	1
K562	('ENSE00003721702', 'ENSE00002853187', 'ENSE00003552177')	1
K562	('ENSE00003649934', 'ENSE00003477765', 'ENSE00003506333')	1
K562	('ENSE00001100412', 'ENSE00001100423', 'ENSE00003651796')	1
K562	('ENSE00002141119', 'ENSE00002201520', 'ENSE00002188844')	1
K562	('ENSE00003588285', 'ENSE00003564118', 'ENSE00003579189')	1
K562	('ENSE00003540046', 'ENSE00003682549', 'ENSE00003502548')	1
K562	('ENSE00003560579', 'ENSE00002600180', 'ENSE00003517888')	1
K562	('ENSE00001762236', 'ENSE00001676408', 'ENSE00002504201')	1
K562	('ENSE00003113031', 'ENSE00003633124', 'ENSE00003209427')	1
K562	('ENSE00003503428', 'ENSE00003560571', 'ENSE00003584927')	1
K562	('ENSE00002226997', 'ENSE00003704073', 'ENSE00001298103')	1
K562	('ENSE00003692983', 'ENSE00003553172', 'ENSE00003604518')	1
K562	('ENSE00003489518', 'ENSE00003589639', 'ENSE00002149852')	1
K562	('ENSE00003495919', 'ENSE00003660216', 'ENSE00000809172')	1
K562	('ENSE00003463672', 'ENSE00003554455', 'ENSE00003567884')	1
K562	('ENSE00002668990', 'ENSE00003609648', 'ENSE00003682548')	1
K562	('ENSE00003524991', 'ENSE00003552440', 'ENSE00003607583')	1
K562	('ENSE00003644460', 'ENSE00003517707', 'ENSE00003108284')	1
K562	('ENSE00001658622', 'ENSE00001135839', 'ENSE00001178056')	1
K562	('ENSE00001346381', 'ENSE00001241203', 'ENSE00002688423')	1
K562	('ENSE00003470896', 'ENSE00002702355', 'ENSE00003599610')	1
K562	('ENSE00001082291', 'ENSE00001082303', 'ENSE00001082271')	1
K562	('ENSE00002393243', 'ENSE00002408094', 'ENSE00003525022')	1
K562	('ENSE00001626119', 'ENSE00003678941', 'ENSE00001769919')	1
K562	('ENSE00003643559', 'ENSE00003536793', 'ENSE00002195084')	1
K562	('ENSE00000858363', 'ENSE00001274860', 'ENSE00000858364')	1
K562	('ENSE00003506545', 'ENSE00003672054', 'ENSE00003517956')	1
K562	('ENSE00003549500', 'ENSE00003614471', 'ENSE00003472420')	1
K562	('ENSE00001230243', 'ENSE00001488203', 'ENSE00000827685')	1
K562	('ENSE00003491597', 'ENSE00003029966', 'ENSE00003494061')	1
K562	('ENSE00003668616', 'ENSE00003495179', 'ENSE00003738963')	1
K562	('ENSE00003631296', 'ENSE00003501263', 'ENSE00003592293')	1
K562	('ENSE00003505515', 'ENSE00003684496', 'ENSE00002034527')	1
K562	('ENSE00000740380', 'ENSE00000740388', 'ENSE00002490287')	1
K562	('ENSE00000883838', 'ENSE00000883837', 'ENSE00000883839')	1
K562	('ENSE00003515569', 'ENSE00003513372', 'ENSE00003596276')	1
K562	('ENSE00001236791', 'ENSE00001236764', 'ENSE00003465848')	1
K562	('ENSE00003494814', 'ENSE00003533702', 'ENSE00003693125')	1
K562	('ENSE00001179906', 'ENSE00003566961', 'ENSE00001179901')	1
K562	('ENSE00003749632', 'ENSE00003739372', 'ENSE00003712288')	1
K562	('ENSE00003795908', 'ENSE00000815082', 'ENSE00003765513')	1
K562	('ENSE00003562544', 'ENSE00003582682', 'ENSE00003476329')	1
K562	('ENSE00003606588', 'ENSE00003674738', 'ENSE00003785079')	1
K562	('ENSE00003678482', 'ENSE00003608141', 'ENSE00001464601')	1
K562	('ENSE00003533054', 'ENSE00003561277', 'ENSE00003689947')	1
K562	('ENSE00000484054', 'ENSE00003528131', 'ENSE00000779479')	1
K562	('ENSE00001052838', 'ENSE00003669438', 'ENSE00000857471')	1
K562	('ENSE00001520042', 'ENSE00003561267', 'ENSE00000987091')	1
K562	('ENSE00001358815', 'ENSE00001080491', 'ENSE00001252486')	1
K562	('ENSE00000785135', 'ENSE00000785134', 'ENSE00000785136')	1
K562	('ENSE00001594374', 'ENSE00003610003', 'ENSE00003564610')	1
K562	('ENSE00003678519', 'ENSE00001862494', 'ENSE00003460190')	1
K562	('ENSE00003532728', 'ENSE00003618349', 'ENSE00002078431')	1
K562	('ENSE00002143244', 'ENSE00003507353', 'ENSE00001549840')	1
K562	('ENSE00003644601', 'ENSE00003637793', 'ENSE00002034712')	1
K562	('ENSE00001601298', 'ENSE00001659435', 'ENSE00001616496')	1
K562	('ENSE00001278670', 'ENSE00001278662', 'ENSE00003517690')	1
K562	('ENSE00001479895', 'ENSE00001357806', 'ENSE00001357794')	1
K562	('ENSE00003697069', 'ENSE00003698253', 'ENSE00003696141')	1
K562	('ENSE00003526722', 'ENSE00003631866', 'ENSE00003672498')	1
K562	('ENSE00002414395', 'ENSE00003818341', 'ENSE00003659553')	1
K562	('ENSE00003486378', 'ENSE00003627591', 'ENSE00003471752')	1
K562	('ENSE00003589658', 'ENSE00002367722', 'ENSE00003659947')	1
K562	('ENSE00001079969', 'ENSE00001079963', 'ENSE00001079965')	1
K562	('ENSE00001706427', 'ENSE00003786905', 'ENSE00003673589')	1
K562	('ENSE00002053153', 'ENSE00002040824', 'ENSE00002024389')	1
K562	('ENSE00002125107', 'ENSE00001795927', 'ENSE00003558398')	1
K562	('ENSE00001390849', 'ENSE00003497228', 'ENSE00001379090')	1
K562	('ENSE00003487818', 'ENSE00001226212', 'ENSE00003478602')	1
K562	('ENSE00003516187', 'ENSE00001532733', 'ENSE00003474415')	1
K562	('ENSE00002411207', 'ENSE00003474624', 'ENSE00003628829')	1
K562	('ENSE00003506262', 'ENSE00003575805', 'ENSE00003464644')	1
K562	('ENSE00001696559', 'ENSE00003558274', 'ENSE00001237873')	1
K562	('ENSE00003599831', 'ENSE00001877505', 'ENSE00003656300')	1
K562	('ENSE00002084532', 'ENSE00003477904', 'ENSE00002506561')	1
K562	('ENSE00003770342', 'ENSE00003687715', 'ENSE00003764135')	1
K562	('ENSE00001091885', 'ENSE00001626391', 'ENSE00001091879')	1
K562	('ENSE00003615331', 'ENSE00003691676', 'ENSE00003491761')	1
K562	('ENSE00001890228', 'ENSE00003677052', 'ENSE00001907080')	1
K562	('ENSE00003675712', 'ENSE00003627208', 'ENSE00003656012')	1
K562	('ENSE00003655079', 'ENSE00003634511', 'ENSE00003674702')	1
K562	('ENSE00003580506', 'ENSE00003639693', 'ENSE00003490451')	1
K562	('ENSE00003590614', 'ENSE00003465608', 'ENSE00003549200')	1
K562	('ENSE00003492247', 'ENSE00003610973', 'ENSE00003675053')	1
K562	('ENSE00001265274', 'ENSE00001265267', 'ENSE00003594751')	1
K562	('ENSE00001368017', 'ENSE00001369491', 'ENSE00001384462')	1
K562	('ENSE00003496937', 'ENSE00003646687', 'ENSE00002623096')	1
K562	('ENSE00000651632', 'ENSE00000651631', 'ENSE00000651635')	1
K562	('ENSE00001514207', 'ENSE00003496231', 'ENSE00001943355')	1
K562	('ENSE00002237844', 'ENSE00002266164', 'ENSE00001384887')	1
K562	('ENSE00003699673', 'ENSE00003697196', 'ENSE00003699013')	1
K562	('ENSE00003791337', 'ENSE00003503141', 'ENSE00003788065')	2
K562	('ENSE00003632968', 'ENSE00003638391', 'ENSE00003559714')	1
K562	('ENSE00003606425', 'ENSE00002931354', 'ENSE00003542221')	1
K562	('ENSE00001051215', 'ENSE00003461146', 'ENSE00001051240')	1
K562	('ENSE00001510990', 'ENSE00001955751', 'ENSE00003708218')	1
K562	('ENSE00001037694', 'ENSE00001594056', 'ENSE00001037681')	1
K562	('ENSE00003706428', 'ENSE00001923835', 'ENSE00001363970')	1
K562	('ENSE00001205451', 'ENSE00001091306', 'ENSE00000689939')	1
K562	('ENSE00003756546', 'ENSE00003680659', 'ENSE00003656746')	1
K562	('ENSE00003737932', 'ENSE00003748965', 'ENSE00003749300')	1
K562	('ENSE00000956033', 'ENSE00003569359', 'ENSE00000956032')	1
K562	('ENSE00003568565', 'ENSE00003621979', 'ENSE00002037335')	1
K562	('ENSE00003599503', 'ENSE00003511042', 'ENSE00003593609')	1
K562	('ENSE00003501816', 'ENSE00003582911', 'ENSE00003677623')	1
K562	('ENSE00003649171', 'ENSE00001845026', 'ENSE00001812604')	1
K562	('ENSE00003656659', 'ENSE00003604218', 'ENSE00002305024')	1
K562	('ENSE00003566603', 'ENSE00003692766', 'ENSE00003547351')	1
K562	('ENSE00003591549', 'ENSE00003568734', 'ENSE00003630294')	1
K562	('ENSE00003468580', 'ENSE00003677062', 'ENSE00003549786')	1
K562	('ENSE00001644800', 'ENSE00001595153', 'ENSE00001593962')	1
K562	('ENSE00003557319', 'ENSE00002293784', 'ENSE00001080605')	1
K562	('ENSE00002202004', 'ENSE00002156584', 'ENSE00002170563')	1
K562	('ENSE00001887180', 'ENSE00003747783', 'ENSE00001820810')	1
K562	('ENSE00001649495', 'ENSE00001657830', 'ENSE00001549741')	1
K562	('ENSE00003596551', 'ENSE00003485318', 'ENSE00003681490')	1
K562	('ENSE00003491341', 'ENSE00003658778', 'ENSE00003520908')	1
K562	('ENSE00003596338', 'ENSE00003601303', 'ENSE00002572868')	1
K562	('ENSE00001328529', 'ENSE00001148044', 'ENSE00001147885')	1
K562	('ENSE00001365662', 'ENSE00001365408', 'ENSE00000937646')	1
K562	('ENSE00002057039', 'ENSE00002086459', 'ENSE00002038966')	1
K562	('ENSE00002929957', 'ENSE00003662512', 'ENSE00002902503')	1
K562	('ENSE00003743035', 'ENSE00003592433', 'ENSE00003667480')	1
K562	('ENSE00002430941', 'ENSE00002469652', 'ENSE00002489561')	1
K562	('ENSE00001098423', 'ENSE00001427919', 'ENSE00001392097')	1
K562	('ENSE00003489958', 'ENSE00003657312', 'ENSE00003584393')	1
K562	('ENSE00003626481', 'ENSE00000888040', 'ENSE00003690258')	1
K562	('ENSE00003568066', 'ENSE00003598228', 'ENSE00003597349')	1
K562	('ENSE00001747005', 'ENSE00001658808', 'ENSE00003528590')	1
K562	('ENSE00003691778', 'ENSE00003595330', 'ENSE00003608882')	1
K562	('ENSE00003562355', 'ENSE00003591839', 'ENSE00003518416')	1
K562	('ENSE00001190513', 'ENSE00001190504', 'ENSE00001190521')	1
K562	('ENSE00001380537', 'ENSE00000924664', 'ENSE00001600992')	1
K562	('ENSE00001447191', 'ENSE00003577937', 'ENSE00001447192')	1
K562	('ENSE00003820762', 'ENSE00003828843', 'ENSE00003819979')	1
K562	('ENSE00003651748', 'ENSE00003744571', 'ENSE00003606319')	1
K562	('ENSE00000922719', 'ENSE00003573266', 'ENSE00003477182')	1
K562	('ENSE00003661429', 'ENSE00003549205', 'ENSE00003665134')	1
K562	('ENSE00003554920', 'ENSE00001894852', 'ENSE00003613394')	1
K562	('ENSE00001198498', 'ENSE00001291032', 'ENSE00003801156')	1
K562	('ENSE00001447295', 'ENSE00000960897', 'ENSE00001173954')	1
K562	('ENSE00003587496', 'ENSE00003691755', 'ENSE00003491811')	1
K562	('ENSE00002326770', 'ENSE00002385793', 'ENSE00003568593')	1
K562	('ENSE00002135338', 'ENSE00002133600', 'ENSE00002103223')	1
K562	('ENSE00001010739', 'ENSE00002905983', 'ENSE00001010738')	1
K562	('ENSE00000732901', 'ENSE00001078291', 'ENSE00001078287')	1
K562	('ENSE00001306662', 'ENSE00000887429', 'ENSE00001315814')	1
K562	('ENSE00003527233', 'ENSE00003652184', 'ENSE00003690266')	1
K562	('ENSE00001251756', 'ENSE00003609866', 'ENSE00003514268')	1
K562	('ENSE00002553462', 'ENSE00003697142', 'ENSE00002555233')	1
K562	('ENSE00003672655', 'ENSE00003582266', 'ENSE00003668684')	1
K562	('ENSE00002321433', 'ENSE00002271336', 'ENSE00003622903')	1
K562	('ENSE00001070294', 'ENSE00003545881', 'ENSE00003616887')	1
K562	('ENSE00003463392', 'ENSE00003559379', 'ENSE00003584498')	1
K562	('ENSE00003673680', 'ENSE00001921295', 'ENSE00003621849')	1
K562	('ENSE00003519856', 'ENSE00003611039', 'ENSE00003656487')	2
K562	('ENSE00003665641', 'ENSE00001372451', 'ENSE00001240095')	1
K562	('ENSE00001422972', 'ENSE00001321570', 'ENSE00001198431')	1
K562	('ENSE00002818928', 'ENSE00003539082', 'ENSE00002736306')	1
K562	('ENSE00001637519', 'ENSE00001598464', 'ENSE00003697273')	1
K562	('ENSE00003826816', 'ENSE00003504307', 'ENSE00001162838')	1
K562	('ENSE00002530410', 'ENSE00003684212', 'ENSE00003594500')	1
K562	('ENSE00003689870', 'ENSE00003608600', 'ENSE00003684292')	1
K562	('ENSE00002923030', 'ENSE00002756338', 'ENSE00002957864')	1
K562	('ENSE00003539297', 'ENSE00002178430', 'ENSE00002160501')	1
K562	('ENSE00003577033', 'ENSE00002704523', 'ENSE00002686747')	1
K562	('ENSE00001328035', 'ENSE00001302486', 'ENSE00001308755')	1
K562	('ENSE00003553749', 'ENSE00003589108', 'ENSE00003626226')	1
K562	('ENSE00002357725', 'ENSE00002385076', 'ENSE00002239831')	1
K562	('ENSE00002281702', 'ENSE00002244133', 'ENSE00002209876')	1
K562	('ENSE00003787251', 'ENSE00003593787', 'ENSE00003490555')	1
K562	('ENSE00001641706', 'ENSE00001596713', 'ENSE00001699911')	1
K562	('ENSE00003539097', 'ENSE00003517339', 'ENSE00003476788')	1
K562	('ENSE00002328835', 'ENSE00002335427', 'ENSE00003539909')	1
K562	('ENSE00001721836', 'ENSE00001738815', 'ENSE00001686032')	1
K562	('ENSE00003595561', 'ENSE00003511836', 'ENSE00003658523')	1
K562	('ENSE00000664358', 'ENSE00000664359', 'ENSE00003651897')	1
K562	('ENSE00003650549', 'ENSE00003575408', 'ENSE00003548811')	1
K562	('ENSE00002936676', 'ENSE00001273418', 'ENSE00002563984')	1
K562	('ENSE00003667747', 'ENSE00003507912', 'ENSE00001872077')	1
K562	('ENSE00002656571', 'ENSE00003666547', 'ENSE00002678028')	1
K562	('ENSE00002616900', 'ENSE00003528283', 'ENSE00001141964')	1
K562	('ENSE00002109496', 'ENSE00002116469', 'ENSE00003662258')	1
K562	('ENSE00000910427', 'ENSE00000910426', 'ENSE00003818666')	1
K562	('ENSE00002478048', 'ENSE00002481033', 'ENSE00003639091')	1
K562	('ENSE00003465011', 'ENSE00003538041', 'ENSE00003659563')	1
K562	('ENSE00001301866', 'ENSE00001324727', 'ENSE00001121021')	1
K562	('ENSE00003560924', 'ENSE00003487320', 'ENSE00003690808')	1
K562	('ENSE00003680490', 'ENSE00000932848', 'ENSE00000932850')	1
K562	('ENSE00003777961', 'ENSE00003783782', 'ENSE00003779943')	1
K562	('ENSE00003631964', 'ENSE00003482759', 'ENSE00003665347')	1
K562	('ENSE00003581793', 'ENSE00001902410', 'ENSE00003676614')	1
K562	('ENSE00003521923', 'ENSE00003499308', 'ENSE00003465309')	1
K562	('ENSE00002236520', 'ENSE00002699796', 'ENSE00000722555')	1
K562	('ENSE00001669960', 'ENSE00001595042', 'ENSE00001775575')	1
K562	('ENSE00003566134', 'ENSE00003667305', 'ENSE00003660575')	1
K562	('ENSE00002705149', 'ENSE00002696901', 'ENSE00003493315')	1
K562	('ENSE00003752407', 'ENSE00001699030', 'ENSE00002280046')	1
K562	('ENSE00003595400', 'ENSE00003696492', 'ENSE00001668952')	1
K562	('ENSE00003805343', 'ENSE00003802191', 'ENSE00003802387')	1
K562	('ENSE00001771114', 'ENSE00003559000', 'ENSE00001797280')	1
K562	('ENSE00000728194', 'ENSE00003556430', 'ENSE00000728198')	1
K562	('ENSE00003785688', 'ENSE00001732732', 'ENSE00001801550')	1
K562	('ENSE00003611828', 'ENSE00003619107', 'ENSE00003492673')	1
K562	('ENSE00003759374', 'ENSE00003760149', 'ENSE00003596441')	1
K562	('ENSE00003496360', 'ENSE00003497596', 'ENSE00003495818')	1
K562	('ENSE00001459089', 'ENSE00002183382', 'ENSE00001936923')	1
K562	('ENSE00003623388', 'ENSE00003567956', 'ENSE00003524591')	1
K562	('ENSE00000853772', 'ENSE00003556214', 'ENSE00000853771')	1
K562	('ENSE00003469453', 'ENSE00003521225', 'ENSE00001654308')	1
K562	('ENSE00000944764', 'ENSE00002584108', 'ENSE00000944765')	1
K562	('ENSE00003528667', 'ENSE00003473828', 'ENSE00003510778')	1
K562	('ENSE00003814572', 'ENSE00003493190', 'ENSE00003828148')	1
K562	('ENSE00000652570', 'ENSE00001019993', 'ENSE00000652572')	1
K562	('ENSE00003634803', 'ENSE00003478798', 'ENSE00003691116')	1
K562	('ENSE00003469847', 'ENSE00003675353', 'ENSE00003820123')	1
K562	('ENSE00003480041', 'ENSE00001011426', 'ENSE00001707583')	1
K562	('ENSE00003651028', 'ENSE00003583305', 'ENSE00003569708')	1
K562	('ENSE00003460799', 'ENSE00003497337', 'ENSE00003603219')	1
K562	('ENSE00000901291', 'ENSE00001129957', 'ENSE00000901292')	1
K562	('ENSE00003550185', 'ENSE00002261468', 'ENSE00003583746')	1
K562	('ENSE00002034558', 'ENSE00003644986', 'ENSE00003643544')	1
K562	('ENSE00003541264', 'ENSE00003617442', 'ENSE00003502718')	1
K562	('ENSE00000943891', 'ENSE00000943890', 'ENSE00000943892')	1
K562	('ENSE00001278878', 'ENSE00001278951', 'ENSE00001278872')	1
K562	('ENSE00003535247', 'ENSE00000972857', 'ENSE00003647292')	1
K562	('ENSE00003513746', 'ENSE00003537216', 'ENSE00003511374')	1
K562	('ENSE00003662494', 'ENSE00003621119', 'ENSE00003681884')	1
K562	('ENSE00003721839', 'ENSE00003719194', 'ENSE00003730867')	1
K562	('ENSE00003466411', 'ENSE00003629915', 'ENSE00003583222')	1
K562	('ENSE00001295342', 'ENSE00001315315', 'ENSE00001324276')	1
K562	('ENSE00003568222', 'ENSE00003530226', 'ENSE00003636732')	1
K562	('ENSE00002115988', 'ENSE00002125770', 'ENSE00003695579')	1
K562	('ENSE00003497511', 'ENSE00003649478', 'ENSE00003713084')	1
K562	('ENSE00001961421', 'ENSE00000680395', 'ENSE00001485355')	1
K562	('ENSE00003731115', 'ENSE00001707353', 'ENSE00003531179')	1
K562	('ENSE00003668581', 'ENSE00003541271', 'ENSE00003559652')	1
K562	('ENSE00003531467', 'ENSE00003619350', 'ENSE00003600223')	1
K562	('ENSE00003482860', 'ENSE00003460200', 'ENSE00003529493')	1
K562	('ENSE00003703725', 'ENSE00003711087', 'ENSE00003709603')	1
K562	('ENSE00002068774', 'ENSE00000972027', 'ENSE00002067840')	1
K562	('ENSE00000960896', 'ENSE00001054019', 'ENSE00000960897')	1
K562	('ENSE00001371487', 'ENSE00003460188', 'ENSE00003574964')	1
K562	('ENSE00002194380', 'ENSE00003526203', 'ENSE00003469970')	1
K562	('ENSE00003583006', 'ENSE00003606547', 'ENSE00003557081')	1
K562	('ENSE00000659982', 'ENSE00000659981', 'ENSE00003506896')	1
K562	('ENSE00003661672', 'ENSE00003662417', 'ENSE00002783874')	1
K562	('ENSE00002071802', 'ENSE00003601605', 'ENSE00002026703')	1
K562	('ENSE00003601465', 'ENSE00003658499', 'ENSE00003529627')	1
K562	('ENSE00003562184', 'ENSE00003485264', 'ENSE00003579768')	1
K562	('ENSE00003620005', 'ENSE00003567731', 'ENSE00003591928')	1
K562	('ENSE00003531585', 'ENSE00003475576', 'ENSE00003488201')	1
K562	('ENSE00003525846', 'ENSE00003473992', 'ENSE00003499949')	1
K562	('ENSE00001108598', 'ENSE00001108599', 'ENSE00001108603')	1
K562	('ENSE00002161744', 'ENSE00002178773', 'ENSE00001378469')	1
K562	('ENSE00001256688', 'ENSE00000651613', 'ENSE00000651615')	1
K562	('ENSE00003489222', 'ENSE00003667616', 'ENSE00003510365')	1
K562	('ENSE00002030991', 'ENSE00001152188', 'ENSE00003651503')	1
K562	('ENSE00003617738', 'ENSE00003648685', 'ENSE00003462354')	1
K562	('ENSE00003712609', 'ENSE00003741565', 'ENSE00003751075')	1
K562	('ENSE00003615645', 'ENSE00003500010', 'ENSE00003584620')	1
K562	('ENSE00003686502', 'ENSE00003687904', 'ENSE00003662322')	1
K562	('ENSE00001804164', 'ENSE00003652212', 'ENSE00001727660')	1
K562	('ENSE00001211643', 'ENSE00003694936', 'ENSE00002101000')	1
K562	('ENSE00002951640', 'ENSE00003486947', 'ENSE00003747059')	1
K562	('ENSE00003658442', 'ENSE00003556356', 'ENSE00003602988')	1
K562	('ENSE00001760922', 'ENSE00001711396', 'ENSE00003785540')	1
K562	('ENSE00001851097', 'ENSE00001932371', 'ENSE00003467585')	1
