run_id	run_name	state	sweep_name	sweep_id	model.name	model.alpha	dataset.name	training.seed	dataset.window	model.l1_ratio	dataset.cell_line	platiglib_project	training.criterion	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_fold_mean_sigmoid_r2	holdout_loss	holdout_r2_score	holdout_rmse	holdout_sigmoid_r2	outer_loop_holdout_loss	outer_loop_holdout_r2_score	outer_loop_holdout_rmse	outer_loop_holdout_sigmoid_r2	model.n_jobs	training.data_split.fold_index
u3046nx9	sandy-sweep-551	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	200	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0008187	0.334	-0.1618	0.1116	-0.0003028	0.3341	-0.1602						
wbtjfpm2	vibrant-sweep-553	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	400	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004317	0.334	-0.161	0.1116	-0.0001515	0.334	-0.1602						
2fgj92du	rural-sweep-554	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	500	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.334	-0.1613	0.1116	-0.0001607	0.334	-0.1602						
o82eoxcb	sage-sweep-555	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	600	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005609	0.334	-0.1614	0.1116	-0.0002066	0.334	-0.1602						
vt9aa64k	exalted-sweep-556	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	700	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005921	0.334	-0.1614	0.1116	-0.0002029	0.334	-0.1602						
ho247diw	glowing-sweep-557	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	800	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005625	0.3341	-0.1611	0.1116	-0.0001981	0.334	-0.1602						
gcklvrz5	rural-sweep-558	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	900	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003228	0.3339	-0.1612	0.1116	-0.0001181	0.334	-0.1602						
pro0q59z	dauntless-sweep-559	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	100	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000133	0.3341	-0.1604	0.1116	-4.734e-05	0.334	-0.1602						
3gll9p32	scarlet-sweep-560	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	200	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0008187	0.334	-0.1618	0.1116	-0.0003028	0.3341	-0.1602						
mt15fhlj	wild-sweep-561	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	300	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0002734	0.334	-0.1607	0.1116	-9.836e-05	0.334	-0.1602						
7th0jaw5	crimson-sweep-562	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	400	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004317	0.334	-0.161	0.1116	-0.0001515	0.334	-0.1602						
ydgwkonf	wandering-sweep-563	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	500	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.334	-0.1613	0.1116	-0.0001607	0.334	-0.1602						
hsu5vpmg	bumbling-sweep-564	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	600	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005609	0.334	-0.1614	0.1116	-0.0002066	0.334	-0.1602						
8o6mjj2n	morning-sweep-565	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	700	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005921	0.334	-0.1614	0.1116	-0.0002029	0.334	-0.1602						
jz973uo0	vague-sweep-566	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	800	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005625	0.3341	-0.1611	0.1116	-0.0001981	0.334	-0.1602						
scxcwcbh	hardy-sweep-567	finished	ElasticNet	ha252ijh	ElasticNet	0.49238826317067413	RBPSEDataset	900	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003228	0.3339	-0.1612	0.1116	-0.0001181	0.334	-0.1602						
o5jimsap	pretty-sweep-577	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	100	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000133	0.3341	-0.1604	0.1116	-4.734e-05	0.334	-0.1602						
elnrzwv6	glowing-sweep-578	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	200	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0008187	0.334	-0.1618	0.1116	-0.0003028	0.3341	-0.1602						
0sruscg4	skilled-sweep-579	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	300	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0002734	0.334	-0.1607	0.1116	-9.836e-05	0.334	-0.1602						
xlsvgl55	sunny-sweep-580	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	400	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004317	0.334	-0.161	0.1116	-0.0001515	0.334	-0.1602						
tvqeu70a	dandy-sweep-581	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	500	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.334	-0.1613	0.1116	-0.0001607	0.334	-0.1602						
488wrx3p	gentle-sweep-582	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	600	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005609	0.334	-0.1614	0.1116	-0.0002066	0.334	-0.1602						
y7pjlhbm	fresh-sweep-583	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	700	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005921	0.334	-0.1614	0.1116	-0.0002029	0.334	-0.1602						
tdte3ro5	zesty-sweep-584	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	800	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005625	0.3341	-0.1611	0.1116	-0.0001981	0.334	-0.1602						
0wupnygz	polar-sweep-586	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	100	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000133	0.3341	-0.1604	0.1116	-4.734e-05	0.334	-0.1602						
jmyg2fe9	different-sweep-585	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	900	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003228	0.3339	-0.1612	0.1116	-0.0001181	0.334	-0.1602						
b55mzfym	trim-sweep-587	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	200	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0008187	0.334	-0.1618	0.1116	-0.0003028	0.3341	-0.1602						
mm55awzr	solar-sweep-588	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	300	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0002734	0.334	-0.1607	0.1116	-9.836e-05	0.334	-0.1602						
1th7m2zy	winter-sweep-589	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	400	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004317	0.334	-0.161	0.1116	-0.0001515	0.334	-0.1602						
u75vvxso	eager-sweep-590	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	500	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.334	-0.1613	0.1116	-0.0001607	0.334	-0.1602						
ngxclvqk	summer-sweep-591	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	600	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005609	0.334	-0.1614	0.1116	-0.0002066	0.334	-0.1602						
sp7eji4y	toasty-sweep-592	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	700	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005921	0.334	-0.1614	0.1116	-0.0002029	0.334	-0.1602						
lz2m9cn6	wobbly-sweep-593	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	800	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005625	0.3341	-0.1611	0.1116	-0.0001981	0.334	-0.1602						
zdfi8514	eager-sweep-594	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	900	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0003228	0.3339	-0.1612	0.1116	-0.0001181	0.334	-0.1602						
4tjt3687	lucky-sweep-595	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	100	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.000133	0.3341	-0.1604	0.1116	-4.734e-05	0.334	-0.1602						
yiiipbph	stellar-sweep-596	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	200	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0008187	0.334	-0.1618	0.1116	-0.0003028	0.3341	-0.1602						
wyy8s0a1	lucky-sweep-597	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	300	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0002734	0.334	-0.1607	0.1116	-9.836e-05	0.334	-0.1602						
n1j7yntk	sweet-sweep-598	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	400	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004317	0.334	-0.161	0.1116	-0.0001515	0.334	-0.1602						
4iz4ah4j	pretty-sweep-600	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	600	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005609	0.334	-0.1614	0.1116	-0.0002066	0.334	-0.1602						
m5g7qou8	scarlet-sweep-599	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	500	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0004882	0.334	-0.1613	0.1116	-0.0001607	0.334	-0.1602						
41has2m9	resilient-sweep-601	finished	ElasticNet	ha252ijh	ElasticNet	1.4251026703029992	RBPSEDataset	700	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	-0.0005921	0.334	-0.1614	0.1116	-0.0002029	0.334	-0.1602						
