run_id	run_name	state	sweep_name	sweep_id	model.name	model.gamma	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	model.reg_lambda	dataset.cell_line	model.eval_metric	platiglib_project	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	model.min_child_weight	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	outer_loop_holdout_loss	outer_loop_holdout_mean_absolute_error	outer_loop_holdout_r2_score	outer_loop_holdout_rmse
6qp9uzhc	quiet-sweep-647	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1853	0.2817	0.283	0.08005	0.1852	0.2825	0.2829				
hz36hnqv	stoic-sweep-648	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	5	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1862	0.278	0.2836	0.08047	0.1862	0.2787	0.2837				
wi585hwp	classic-sweep-649	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1854	0.2787	0.2837	0.08047	0.1853	0.2787	0.2837				
vybtvx98	distinctive-sweep-650	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1848	0.2797	0.2833	0.08036	0.1848	0.2797	0.2835				
u10m8bgq	vivid-sweep-651	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1835	0.2849	0.2824	0.07977	0.1835	0.285	0.2824				
h4jwk7c4	eternal-sweep-652	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1847	0.2812	0.2831	0.08018	0.1847	0.2813	0.2832				
snjn6tpf	fiery-sweep-653	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1848	0.277	0.2839	0.0806	0.1847	0.2776	0.2839				
rubm02in	wandering-sweep-654	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1851	0.2798	0.2833	0.08031	0.1851	0.2801	0.2834				
93wx1w3r	laced-sweep-656	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1834	0.2815	0.283	0.08008	0.1834	0.2822	0.283				
o6jh541v	apricot-sweep-655	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1859	0.2783	0.2836	0.08044	0.1859	0.279	0.2836				
9jjaq1ss	comic-sweep-657	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	7	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1846	0.2783	0.2836	0.08045	0.1846	0.2789	0.2836				
dfs5un6y	celestial-sweep-658	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1834	0.2787	0.2837	0.08046	0.1833	0.2788	0.2837				
ha7pd8lc	misty-sweep-659	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1836	0.2787	0.2835	0.08047	0.1836	0.2787	0.2837				
5rnywz89	prime-sweep-660	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1831	0.282	0.283	0.08009	0.1831	0.2821	0.283				
qya3q3kt	genial-sweep-662	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1844	0.274	0.2845	0.08092	0.1843	0.2747	0.2845				
v2sd401x	peach-sweep-661	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1832	0.2803	0.2833	0.08028	0.1833	0.2805	0.2833				
08kpq4j7	crimson-sweep-663	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1838	0.2785	0.2836	0.08046	0.1839	0.2788	0.2837				
ak4cb4n1	charmed-sweep-664	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1842	0.2782	0.2836	0.08045	0.1841	0.2789	0.2836				
rgkqheql	pretty-sweep-665	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1822	0.2808	0.2832	0.08015	0.1821	0.2816	0.2831				
memt93ej	faithful-sweep-666	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	9	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1831	0.2753	0.2842	0.08077	0.183	0.276	0.2842				
v2ppeiar	easy-sweep-667	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1824	0.2768	0.284	0.08068	0.1824	0.2769	0.284				
48bxprfn	soft-sweep-668	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1829	0.2767	0.2839	0.0807	0.1829	0.2766	0.2841				
knrugnrr	cerulean-sweep-670	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1827	0.2773	0.2839	0.08062	0.1827	0.2774	0.2839				
zes5lcrq	misty-sweep-669	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1826	0.278	0.2838	0.08053	0.1826	0.2782	0.2838				
z4yisv8i	fresh-sweep-671	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2707	0.2851	0.0813	0.1839	0.2712	0.2851				
7sgj23e3	blooming-sweep-672	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1839	0.2739	0.2845	0.08097	0.1839	0.2742	0.2846				
t7jtbs4i	hearty-sweep-673	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.183	0.276	0.2841	0.0807	0.183	0.2766	0.2841				
y0jrigz2	breezy-sweep-674	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1822	0.2775	0.2839	0.08053	0.1822	0.2782	0.2838				
qfesl5w9	autumn-sweep-675	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	11	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.01	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1834	0.2714	0.2849	0.08121	0.1833	0.2721	0.285				
2ipdqjot	deep-sweep-676	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1879	0.2787	0.2837	0.08046	0.1878	0.2788	0.2837				
ehjol4kh	still-sweep-677	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1875	0.2798	0.2833	0.08033	0.1875	0.28	0.2834				
uh5m547j	fine-sweep-678	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.188	0.2816	0.283	0.08013	0.1881	0.2817	0.2831				
rzflpebz	honest-sweep-679	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1876	0.2802	0.2833	0.08028	0.1876	0.2804	0.2833				
7t7bsoe9	rose-sweep-680	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.188	0.277	0.2839	0.0806	0.1879	0.2776	0.2839				
t49fkock	icy-sweep-681	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	3	reg:logistic	0.0	1.0	1.0	K562	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	100	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1883	0.2779	0.2837	0.08052	0.1883	0.2782	0.2838				
