Parameter Name	Beta_All Data_HepG2_All Pos. PPI	Beta_All Data_HepG2_Same Pos. PPI	Beta_All Data_K562_All Pos. PPI	Beta_All Data_K562_Same Pos. PPI	Beta_Train & Validate_HepG2_All Pos. PPI	Beta_Train & Validate_HepG2_Same Pos. PPI	Beta_Train & Validate_K562_Same Pos. PPI	P-value_All Data_HepG2_All Pos. PPI	P-value_All Data_HepG2_Same Pos. PPI	P-value_All Data_K562_All Pos. PPI	P-value_All Data_K562_Same Pos. PPI	P-value_Train & Validate_HepG2_All Pos. PPI	P-value_Train & Validate_HepG2_Same Pos. PPI	P-value_Train & Validate_K562_Same Pos. PPI
NOLC1_6	-0.04406171968326614	-0.04949191581136828	-0.01056928598542399	-0.012524181682462762	-0.034999176832366356	-0.03439455623218073	-0.01615247964920874	2.0524692390937257e-05	8.32668385045186e-07	0.01042626097125501	0.001913490893728892	0.0018658420325547188	0.0017191532069864022	0.00029660946208658176
NONO_1			0.015123904715992585	0.00267034243541571			0.05765772045168035			0.005727346343988591	0.5796492144242159			4.042887351672283e-25
NONO_2			-0.06005413184110639	-0.03955006164538207			-0.11088001381581278			4.92899346782315e-51	1.0633879621861183e-26			7.792376777752731e-132
NONO_3			-0.025666526691286246	-0.005752739043909544			0.009658975172984918			5.600436483899993e-09	0.14874931565675306			0.033116764932828495
NONO_4			-0.17011022275553958	-0.17340921750258725			-0.19554339708210025			2.830604269434944e-258	0.0			0.0
NONO_5			-0.011518220319044018	-0.006288756230819636			-0.0018623953542587098			0.0047164321097213895	0.09303782607708702			0.6671864926513471
NONO_6			-0.01598700403929318	-0.012805446625421458			0.006044665249993551			0.0021051580514297903	0.007313039534663536			0.2799723871599333
NPM1_1			0.14602684398764743	-0.40132091722790947			-0.42516847200821545			0.16761780538561655	5.284398250583071e-08			8.082639237331915e-09
NPM1_2			-0.022146304651277947	0.005957544635402709			0.01194573297625564			0.3423317686414843	0.7957644299932264			0.6127815782782293
NPM1_3			0.13448969862243998	0.038247580242459216			-0.059624002327355485			0.24983008751270772	0.727895227253071			0.5861319655357486
NPM1_4			-0.01445931964159551	0.003819215504637973			0.05941134892163221			0.6363232240269816	0.898503460518552			0.048710403262173796
NPM1_5			0.5549010097236742	0.040507122627721326			0.06400882170658545			0.009777476309453944	0.787253561281597			0.6743846758262799
NPM1_6			0.20622337950471545	0.18337300508595555			0.2157741202374367			1.9806926329535086e-24	8.398004529478571e-20			1.108776452045476e-26
NSUN2_1	-0.4430388671099566	-0.450038729277669	-0.30327476919545243	-0.3091793682981904	-0.43086420823463845	-0.4337472037393121	-0.3049328162874382	2.4283008799125396e-98	5.811385209993313e-100	7.758286834543113e-54	3.069305246920539e-55	5.036374666011556e-94	9.025410340173733e-94	4.4290413841830565e-54
NSUN2_2	-0.1636146637989125	-0.20285878622492032	0.31635298196375644	0.2543457201112826	-0.19782139914971542	-0.2244243051958291	0.6517439580660577	6.050589288533782e-24	9.012464712257209e-37	1.7271984545408163e-05	0.0005745336746581375	3.5155714937643146e-33	2.1881040785843424e-43	2.631559643215849e-12
NSUN2_3	0.15198501282009147	0.1511939701088588	-0.16219932867739778	-0.09586788004260423	0.1573303215776392	0.1527374530381965	-0.44369073466000897	1.794486281502217e-34	8.478296895488236e-34	0.11060493288531634	0.34857175246628935	7.610799453915399e-35	1.5497077452496694e-32	9.035858146185163e-05
NSUN2_4	-0.02258807569894052	-0.015925757298321644	0.7249962053924421	0.32711692171745127	-0.025476867858311648	-0.02046331685674681	0.1821797640315735	0.045928097780560874	0.16189373453140496	0.00021571025402382282	0.07274248805627107	0.028619278716885282	0.08086573515304828	0.3316692261874453
NSUN2_5	-0.16964216323555475	-0.16688304782962995	-0.40807334978676313	-0.010541468372597994	-0.16581936183727244	-0.16654541971562678	0.13062915567495947	2.7805105978838473e-27	4.0738032211041457e-26	0.025890905813135818	0.9500377772200252	5.687004734755875e-25	8.55410797843209e-25	0.45339296790943884
NSUN2_6	0.04530423327786439	0.06770634923923285	0.3162631436045896	0.315550795127187	0.02915577293193431	0.041294115130557384	0.31503741984853567	0.07035524344733093	0.00712379090671433	0.14043282257473463	0.14470543462425065	0.29714553657282744	0.14288676073396667	0.14273120650642976
PABPC4_1			0.04812989730273624	0.03565710093425931			0.04664167624601086			3.1239011825565395e-50	7.658044417445417e-31			1.3403095155011722e-44
PABPC4_2			-0.09355900879505323	-0.09277304254744231			-0.0922851318281624			0.0	0.0			2.5634920149125203e-277
PABPC4_3			0.07872332193696159	0.07266370530080114			0.09406431635450152			4.870626729769637e-76	1.3246141803820945e-69			8.93122816140299e-99
PABPC4_4			0.04889452399114727	0.045206045053858834			0.04182084512653962			1.0047413551908812e-52	2.403155546985524e-48			8.180542740195206e-35
PABPC4_5			-8.533268271375675e-05	0.001928544183624708			-0.005964761421367226			0.981438216552025	0.5850430101444131			0.125244576587212
PABPC4_6			-0.04862607733657033	-0.04431300197205838			-0.033897564856498814			6.328887912294661e-99	3.166424085989466e-86			2.5558054266747e-44
PABPN1_1	-0.030090720203706612	-0.027975814094257492			-0.02075603882402772	-0.028269134974563473		6.008079249460457e-26	1.900074753509214e-23			3.47586837080594e-11	3.541192469634808e-20	
PABPN1_2	-0.0033746144552431567	0.0002050341081761204			0.0017052890077971106	0.004889714604569178		0.10548907858435527	0.9208222316224971			0.4549253540312509	0.030357742137549316	
PABPN1_3	0.044806198462082544	0.051680841307140006			0.05127665290547222	0.05178308260303858		1.0569140858286713e-43	8.890989893128106e-60			3.4512134297140664e-48	2.7858423011582996e-51	
PABPN1_4	0.09935091512459077	0.08971152600372652			0.10922992153328116	0.10078016438245899		0.0	0.0			0.0	0.0	
PABPN1_5	-0.016749965293855425	-0.0067047587882927435			-0.009219289258778057	-0.0041394952436923345		3.3471567355626295e-09	0.015748350552166484			0.0026876898888881983	0.16734713813325303	
PABPN1_6	-0.008583012310698353	-0.01444942138176482			-0.021535178600034153	-0.02509326478487235		5.8590691574333804e-05	8.327775242051262e-12			9.870386716860789e-21	3.164139398485708e-28	
PCBP1-1_PTBP1-1_interaction	-0.015474654439711657		0.18671401291386774	0.1784975907044191	-0.10356839375067133		0.13984360108999327	0.8891406472691645		8.688150271162439e-11	4.832569412946192e-10	0.2289108044236794		1.3038512051767995e-06
PCBP1-1_PTBP1-2_interaction	0.039799953695055984		0.3906926832801252		-0.021222215147242724			0.6166809358375768		0.0005134703865562041		0.8332556781040226		
PCBP1-1_PTBP1-3_interaction	0.03979995369505907		0.010094397041224045		-0.0212222151472364			0.6166809358375508		0.9153098676070177		0.8332556781040723		
PCBP1-1_PTBP1-4_interaction	2.0034159707088868e-16		-9.925979377416882e-16		3.242772594731296e-15			0.9230484367009999		0.004349843929360175		0.000931630141985419		
PCBP1-1_PTBP1-5_interaction	-3.386571388631778e-15		-0.52904568033025		-3.766072928041984e-15			0.011356399723285606		3.068063156783068e-18		0.005144502531381591		
PCBP1-1_PTBP1-6_interaction	-1.110105659005777e-15		0.029873188323656492		1.5768465622737757e-16			0.25403091559999824		0.7278769615481453		0.8730104942126911		
PCBP1-1_QKI-1_interaction			-8.578230859150924e-16							0.009821503754839579				
PCBP1-1_QKI-2_interaction			-3.960643430569085e-16							0.1605987630271				
PCBP1-1_QKI-3_interaction			-3.8738426203272975e-16							0.11955816848815673				
PCBP1-1_QKI-4_interaction			1.308342350140214e-16							0.6846694878659525				
PCBP1-1_QKI-5_interaction			-6.009597536123327e-16							0.07737548719454733				
PCBP1-1_QKI-6_interaction			3.322052676791444e-16							0.29544513561523955				
PCBP1-1_RBFOX2-1_interaction	-0.06578511746210583	-0.22475059504616013	0.24211198106449183	0.3377074825652584	-0.2618109510107023	-0.36323083042732784	0.32117950616370655	0.04334287497933527	7.098818287411889e-18	4.825272996403841e-11	2.6285225402272992e-55	3.9961606316096655e-14	1.4576223930878096e-38	8.209017883582741e-48
PCBP1-1_RBFOX2-2_interaction	0.8204845179506558		0.03257860346398504		0.809156909151366			1.362463736166187e-23		0.6159834051967954		1.05140873661491e-06		
PCBP1-1_RBFOX2-3_interaction	-0.18954762058211283		-0.24433000174628025		-0.1902580876551621			0.00680630197943355		0.01734026703656704		0.013349827360345639		
PCBP1-1_RBFOX2-4_interaction	5.748387891268505e-15		0.35512881935510804		1.551506180554588e-15			0.00020639935472381037		9.710506370671783e-25		0.22801576164035972		
PCBP1-1_RBFOX2-5_interaction	-0.36913214477816825		-0.12390094248657456		-0.28577128294646004			8.134356306896635e-05		0.12451906923731852		0.004966645708584677		
PCBP1-1_RBFOX2-6_interaction	-1.6289092417751636		0.24321431516119774		-1.5377952777421324			2.9834512410394966e-09		0.009268938630347875		9.25553104377306e-07		
PCBP1-2_PTBP1-1_interaction	-1.3792488500843001e-15		0.005501358662832417		4.716072762968675e-15			0.06090739142594923		0.8740349831710003		5.698034650608049e-06		
PCBP1-2_PTBP1-2_interaction	-0.2058588181402995		0.3783059494582761	0.25462586544370003	0.020440184149557016		0.31963980491355054	0.18249594137485875		2.489253586605054e-21	3.09119989122379e-12	0.8993333871460817		8.994032556436556e-18
PCBP1-2_PTBP1-3_interaction	-0.29911778082339796		0.4821657335227075		0.31377098749630333			0.2287266178779743		6.584700019748585e-24		0.03491434088492766		
PCBP1-2_PTBP1-4_interaction	6.81426083890242e-17		1.026901665370052e-15		1.347678295020345e-14			0.9477060810644333		0.000409982208153074		2.311027264392495e-09		
PCBP1-2_PTBP1-5_interaction	0.5660495687702746		0.22538491787657575		1.4955799226152606			0.01874926846172419		8.25210994355621e-06		1.1465202371306662e-07		
PCBP1-2_PTBP1-6_interaction	0.3740161560213793		0.08683918258463469		5.479211098229216e-15			0.08457838520513351		0.12826735365093583		0.00013815388166871809		
PCBP1-2_QKI-1_interaction			-5.280290726792932e-16							0.20299274557205152				
PCBP1-2_QKI-2_interaction			-7.959759682723464e-16							0.010985662545766906				
PCBP1-2_QKI-3_interaction			1.2034043361238412e-15							0.0009356553829509059				
PCBP1-2_QKI-4_interaction			-8.629344256860982e-17							0.7866106233528998				
PCBP1-2_QKI-5_interaction			-0.13782903991716378							0.5218137755190768				
PCBP1-2_QKI-6_interaction			-1.0482622546348682e-15							0.015819548295215775				
PCBP1-2_RBFOX2-1_interaction	-0.3357277389992974		-0.0541101006078721		-0.1943688114265607			1.4629858879595996e-08		0.19565383204837472		0.004247419507583379		
PCBP1-2_RBFOX2-2_interaction	-0.3768359915508629	0.3037630096212013	0.2134279153094979	0.5179886693359148	-0.6366086713426087	0.1784403245825312	0.5791863072284932	1.3286650763717666e-06	9.220762480053867e-42	0.0034439497316563683	7.912425847861805e-59	6.4301666567328e-13	2.452455030790716e-08	1.6072334825739617e-70
PCBP1-2_RBFOX2-3_interaction	0.020120132167826883		0.05194052948314109		0.1840499281279657			0.6824246290816856		0.6789174286446016		0.0006399607211172886		
PCBP1-2_RBFOX2-4_interaction	0.15624182723103958		-0.17008517357137456		-0.023402849577248846			0.006544510153782516		3.8664590272232295e-06		0.7228105397839393		
PCBP1-2_RBFOX2-5_interaction	0.16954162591530836		0.009600136507966834		0.3314796259403775			5.144369859942229e-09		0.8785985461776005		8.520446595812417e-26		
PCBP1-2_RBFOX2-6_interaction	0.26837907683204565		-0.23159358779371475		0.36962797947556164			1.797426286442273e-05		3.6226947663460666e-05		3.883382359165564e-09		
PCBP1-3_PTBP1-1_interaction	-2.354160503075975e-15		0.5338275019536746		-6.359963402318289e-16			0.02133730823504572		1.8408583801902925e-20		0.5990627777720581		
PCBP1-3_PTBP1-2_interaction	0.039799953695057795		1.028033387548639		-0.021222215147245118			0.616680935837564		1.0674260616194064e-05		0.8332556781040037		
PCBP1-3_PTBP1-3_interaction	-0.08708036012761773	0.0038536784459523438	0.44817575132470766	0.4183551539688426	-0.05039453844876455	-0.12670433445135423	0.47441971440723135	0.3965665394423109	0.8497244521130958	3.2024112819064716e-50	4.154696999731653e-72	0.8134380835326891	3.9207246928635844e-08	1.4769257578430074e-91
PCBP1-3_PTBP1-4_interaction	-0.2662675570272284		-0.2567866604094657		0.1494194346744897			0.015400942835413116		0.05360993052835642		0.33784658599370065		
PCBP1-3_PTBP1-5_interaction	-0.19724166333786852		-0.3053454543949983		-0.2909641842281079			0.013146682310266512		0.006362936735053569		0.0033821939885651914		
PCBP1-3_PTBP1-6_interaction	-0.14366132670436998		-2.7429097608591882e-17		6.0475515436347294e-15			0.005421423185801516		0.9300210952595391		5.00715217056849e-06		
PCBP1-3_QKI-1_interaction			-1.6905273853205366e-15							6.807808739589346e-06				
PCBP1-3_QKI-2_interaction			2.674420672727681e-16							0.41563550364796764				
PCBP1-3_QKI-3_interaction			0.16624378372624418	0.057501499792895115			0.13744620651999578			0.44046751896423586	0.4658905072271118			0.5478297812583713
PCBP1-3_QKI-4_interaction			2.441809999067403e-16							0.45526600605724765				
PCBP1-3_QKI-5_interaction			-1.5746882233329889e-15							0.0006190353824104167				
PCBP1-3_QKI-6_interaction			1.1594830186303499e-17							0.976748903565684				
PCBP1-3_RBFOX2-1_interaction	0.8088095162735707		0.4151187103846597		0.5650585473633583			2.901147289623611e-38		0.0010653313821020617		2.858814064105055e-15		
PCBP1-3_RBFOX2-2_interaction	0.15469822691093613		-0.12967366776374756		0.2854968449041947			0.2008773183578291		0.35106963038605465		0.05496870420702788		
PCBP1-3_RBFOX2-3_interaction	-0.36509362588125915	-0.20352742639486196	-0.002651794874743082	-0.07356988599461545	-0.21222877385839686	-0.19513791202467393	-0.09975265614878487	9.117175941815523e-20	1.3770364039866497e-18	0.9675685879185512	0.0008832275414930187	0.02003332330138132	2.5700400584648434e-06	0.00018750108495192545
PCBP1-3_RBFOX2-4_interaction	0.05784353850492375		0.20642165579177293		-0.5494622655447663			0.5610986114020075		0.0008274334558712997		0.004004665843865082		
PCBP1-3_RBFOX2-5_interaction	0.047954851856258515		0.013886825650267255		-0.04563437538972983			0.27482864198332985		0.8440963930607673		0.30796708132536565		
PCBP1-3_RBFOX2-6_interaction	-0.6406565346624904		0.25086259302562086		-0.7042580988782897			6.362402025226335e-05		0.31595466089212026		3.131976715338385e-05		
PCBP1-4_PTBP1-1_interaction	7.722907604811352e-16		-4.517556582866961e-16		6.461701180313205e-15			0.4334984221492729		0.21444172684689083		2.3026329167559982e-06		
PCBP1-4_PTBP1-2_interaction	-1.1411154629567713e-15		8.976657833604082e-16		-1.6066901879706451e-15			0.21381671790981588		0.04682992082716896		0.13090181856108687		
PCBP1-4_PTBP1-3_interaction	0.5531279468813913		0.37853589650824226		0.37598032045374213			0.0016389182939006086		5.54562713674873e-18		0.14884930458367332		
PCBP1-4_PTBP1-4_interaction	-0.12459530442755998		-0.08582733007957306	-0.12270348601664816	-0.08518402271383738		-0.08615573012550791	0.49628857658582337		0.18763343525392878	1.2627499675067152e-08	0.6419592789639346		0.0001277352965576809
PCBP1-4_PTBP1-5_interaction	-2.0276370154173615e-15		-0.008117964203087356		3.081358203083355e-16			0.040483346133994		0.8214572871418352		0.755393155702099		
PCBP1-4_PTBP1-6_interaction	-6.810362639156413e-15		0.25338504120571975		1.3709600059208005e-15			3.307965197797704e-12		0.18959392325268637		0.09075728708901258		
PCBP1-4_QKI-1_interaction			2.1782314164801543e-17							0.9241149848863113				
PCBP1-4_QKI-2_interaction			-1.3311857592697526e-16							0.5217914169239242				
PCBP1-4_QKI-3_interaction			-3.643526154235235e-16							0.3540985917175671				
PCBP1-4_QKI-4_interaction			1.356004266789782e-15							0.05697266760486297				
PCBP1-4_QKI-5_interaction			-0.3263191335413913							0.14055851453965792				
PCBP1-4_QKI-6_interaction			-0.2929282792921804							1.603325857658708e-05				
PCBP1-4_RBFOX2-1_interaction	0.0730713118023249		-0.2403380159515351		0.12400373275847444			0.04277338488255434		0.1054241965785826		0.0007958496951366476		
PCBP1-4_RBFOX2-2_interaction	0.5543786380513214		-0.25347771564049715		0.6265063327155991			2.3233266674118955e-25		0.07639327156799866		3.6159989577676296e-30		
PCBP1-4_RBFOX2-3_interaction	0.029912673963718578		0.31990114563793876		0.05741921792511133			0.34452446081292687		0.00041415690485574214		0.5047850900110109		
PCBP1-4_RBFOX2-4_interaction	-0.18170961201048672	0.09794428859547512	-0.30565128476022485	-0.3850397555591573	-0.18686325873986537	0.1341139735162137	-0.22712120948742479	0.0004109317127669259	0.0010601707456202375	2.3622902260663346e-16	6.819525725866924e-73	0.008062231761922355	2.8718488011122068e-05	2.3621529636947927e-16
PCBP1-4_RBFOX2-5_interaction	0.3260128831475753		-0.025697339175164622		0.3570241517851382			0.00017288288338008378		0.7101176106785569		0.0004067530295858172		
PCBP1-4_RBFOX2-6_interaction	-0.08564786611261987		0.1458516006796387		-0.20388279832486098			0.2927648110153718		0.5313925223371341		0.01323679815801742		
PCBP1-5_PTBP1-1_interaction	-2.4146877811959256e-15		0.8525357694212051		5.074305156311574e-15			0.053293896968311		0.0002779909404413343		8.582977812857892e-07		
PCBP1-5_PTBP1-2_interaction	-7.542328535927919e-16		-7.694229215859577e-16		1.39352822452784e-15			0.36640294876985313		0.0019226430612007631		0.09528941612389426		
PCBP1-5_PTBP1-3_interaction	-2.779473781425639e-15		0.2907705621658834		-2.4189379944212054e-15			0.0008878918375622117		0.01189806478187664		0.00835072954159067		
PCBP1-5_PTBP1-4_interaction	-0.19724166333785872		0.010739063721288		-0.29096418422811543			0.01314668231027219		0.9614430769890321		0.0033821939885647456		
PCBP1-5_PTBP1-5_interaction	-0.05188479419815327	-0.24926717852437713	-0.31577393861831055	-0.1892689040422821	-0.09068305569213288	-0.23658112106088666	-0.16648538156575174	0.38793588814780555	8.788134850438563e-19	1.9219951240902974e-28	6.809790888297155e-30	0.16160074540938438	2.100329617846654e-15	1.97315733743543e-22
PCBP1-5_PTBP1-6_interaction	0.21849286033631815		0.25338504120571614		0.28077221350479675			0.025889327468846854		0.18959392325269067		0.004894224151569349		
PCBP1-5_QKI-1_interaction			1.1785316260092305e-15							0.0007809377969075272				
PCBP1-5_QKI-2_interaction			-8.867796625531047e-16							0.0003077542044104836				
PCBP1-5_QKI-3_interaction			0.6678465360616672							0.0032405612765184603				
PCBP1-5_QKI-4_interaction			1.133928792118109e-15							0.0006101441568372804				
PCBP1-5_QKI-5_interaction			-0.09972796440109746	-0.6024350886079259			-0.529892041305479			0.7477967219014765	3.2988892932697487e-20			1.0472554389891698e-15
PCBP1-5_QKI-6_interaction			-9.296480063626892e-16							0.0011582128954300795				
PCBP1-5_RBFOX2-1_interaction	-0.07610046308546702		9.367000702853154e-16		0.06158454014064189			0.658992288825032		2.9448814948762175e-08		0.7341500549416575		
PCBP1-5_RBFOX2-2_interaction	-0.17697292643805054		0.37909700309666544		-0.41101215007869973			0.4670407079570541		0.023459219650774226		0.10276859417859367		
PCBP1-5_RBFOX2-3_interaction	0.2687815353453207		0.32612959845465334		0.23762656335982973			0.00589340451934972		0.005993996274298005		0.01764200409986017		
PCBP1-5_RBFOX2-4_interaction	-0.047299877198564384		-0.4239135277900716		0.06584437338389283			0.6756664665903127		0.0012444390328315686		0.5934778848033868		
PCBP1-5_RBFOX2-5_interaction	-0.3573905996761586	-0.18400867453285857	-0.010513965598091547	-0.23861580645546532	-0.42925786993987475	-0.2383000640376237	-0.2184151504157954	2.973802807295453e-27	1.8398056700467017e-21	0.8060067582534252	8.064959996728625e-44	3.9407266702880805e-10	6.162654598228987e-33	1.3815061332562988e-32
PCBP1-5_RBFOX2-6_interaction	0.11028958296949751		0.17355702940330542		0.21352793750676688			0.006948533717642399		0.03851122274351428		0.0038415283100657373		
PCBP1-6_PTBP1-1_interaction	-2.030371029578553e-15		-0.664341198623638		1.1424179211617822e-15			0.022982885736556286		1.6860674736211781e-13		0.13315032443145466		
PCBP1-6_PTBP1-2_interaction	-1.407909723950072e-15		-0.0019252717395143914		-5.626418651937337e-15			0.17746360692366608		0.969574402077376		1.5426802174885555e-08		
PCBP1-6_PTBP1-3_interaction	0.018466341818032906		0.3108178217352149		0.028533559357373412			0.816543931053438		2.6432091764853303e-09		0.7222469829596497		
PCBP1-6_PTBP1-4_interaction	-5.913354755645369e-16		-7.256390716443658e-16		-5.477648776814845e-16			0.5558674578750733		0.001382723063323687		0.5992545331708385		
PCBP1-6_PTBP1-5_interaction	-2.504077200615293e-16		0.27396462819983314		3.8229886809081434e-15			0.7773138184361118		0.20227732391439632		3.70702614516624e-06		
PCBP1-6_PTBP1-6_interaction	0.009793223841415169	-0.40798180275523677	0.21294928620316858	0.07535719113592677	0.1610209691275593	-0.17370769661638205	-0.013980265602190437	0.9643456007671665	2.0653012911650035e-50	0.003447094203307349	0.00019305250463117556	0.46243033186544935	8.396361944014744e-10	0.5078428579005034
PCBP1-6_QKI-1_interaction			-1.6849063636807447e-16							0.3441003875991091				
PCBP1-6_QKI-2_interaction			5.397443825624125e-16							0.0038339559477741742				
PCBP1-6_QKI-3_interaction			3.582400188823122e-16							0.11015402781265345				
PCBP1-6_QKI-4_interaction			-3.1145258327634153e-16							0.09465612258105262				
PCBP1-6_QKI-5_interaction			6.418885243478679e-16							0.0044000894565672495				
PCBP1-6_QKI-6_interaction			0.12317194597485642	0.1194467890542587			-0.02821050588669148			0.021322656009857787	0.0027274574066421106			0.5513874818451501
PCBP1-6_RBFOX2-1_interaction	0.026902068507722036		0.10637771657781218		0.010106573809855518			0.5619845039117916		0.2790254199652224		0.8286649379292277		
PCBP1-6_RBFOX2-2_interaction	-0.4467037066285768		-0.8045786303387576		-0.43100491557305715			1.228442081097143e-07		0.0033537570823784606		1.5791849131142197e-06		
PCBP1-6_RBFOX2-3_interaction	0.09857671243243253		-0.2088877716104672		0.018800169053631688			0.11103535171227004		0.08725182941641635		0.8003305485005844		
PCBP1-6_RBFOX2-4_interaction	-0.09528022758556724		0.5607941399606173		-0.10869524518699102			0.01872008295711391		3.370332199667485e-05		0.07029459266097697		
PCBP1-6_RBFOX2-5_interaction	-0.11815676628635546		0.26940060631223517		-0.24125130304715753			1.8338523482824136e-07		0.21659715293507334		0.0003239943101549192		
PCBP1-6_RBFOX2-6_interaction	0.003287386160405745	0.09153893344191012	-0.0044515216230455205	0.0009656161413320551	0.27672962705616966	0.1361371480268989	-0.20107651930395312	0.9359758606673025	8.03576293834842e-06	0.9599145988468095	0.9740994231611275	4.15108744358512e-05	0.0008397528899324499	0.034509343343785956
PCBP1_1	0.1683536411250451	0.20538618727494667	-0.005282630997492977	-0.025778702831510517	0.30274145260030066	0.31255052644289705	-0.044740070855056074	2.178344779926092e-56	1.0425224591179035e-105	0.4252567841661199	1.7919055571029932e-06	1.0647323252579204e-103	1.3240109134615617e-149	2.2380021639571892e-14
PCBP1_2	-0.051664307993723485	-0.08315831011460291	-0.1132139603753185	-0.08971260378690933	-0.1548433484594705	-0.1596622608398474	-0.12530874005099896	8.765549746472025e-15	1.0497764088372775e-46	1.0798114223088457e-198	7.555035282740201e-147	2.824638805643878e-76	1.9286151771162906e-119	2.633632049991193e-238
PCBP1_3	0.003923981211145758	0.00015956066333810132	-0.03736537072711345	-0.02547308632432037	0.13272817502260065	0.13388787694171841	-0.08363081245033828	0.6726384381035937	0.9850660821168569	5.617030954085047e-10	2.117498328411928e-06	1.8261540469983122e-35	2.9380926580282434e-42	9.140241287080444e-41
PCBP1_4	-0.061238055193960715	-0.036455505428454674	0.11677546064542271	0.07789551443520286	-0.11786987703872737	-0.09614867444136035	0.08656524918072492	5.360804453156083e-15	3.117157941298524e-07	9.150582732219279e-98	7.145205697597086e-60	1.6302228838568786e-44	3.0387128626269338e-34	1.3624407621579717e-59
PCBP1_5	0.00600264166499612	0.044209297352334774	0.05123116139561688	0.08259732124000531	0.05327486233611031	0.08714304504915989	0.05540599031968504	0.5933032392175436	5.695372738381297e-06	5.294281634918441e-14	9.605121779064966e-46	6.913105850292696e-06	2.508717214229609e-16	1.045693519119057e-16
PCBP1_6	0.022650811638030524	-0.023893655608099112	0.006320359832890059	-0.02433725209687036	0.009067583311453216	-0.05055627332271081	-0.010204440927651477	0.009858766698714227	0.000521754370469109	0.15498436779294752	1.9079810444136196e-10	0.3270640543472366	6.324003566558031e-11	0.021435066629317552
PCBP2-1_QKI-1_interaction	0.46496015173343197	-0.42359235332410233			0.4551362514811861	-0.5480620837359039		0.0001197718796537848	3.5440555598426493e-14			0.0001561106028164838	7.206189631044403e-22	
PCBP2-1_QKI-2_interaction	-0.0038043547540574825				0.03141589130817147			0.984115072490789				0.8687850620149012		
PCBP2-1_QKI-3_interaction	1.5324430846275791e-15				1.631742117991778e-15			0.19305304964770123				0.026946597910287414		
PCBP2-1_QKI-4_interaction	0.4693002817091452				3.1651100774565088e-15			0.0005395475393524544				0.00018919850314612927		
PCBP2-1_QKI-5_interaction	-0.6256406097934692				-0.6966430282328798			9.734016435939615e-06				9.357822447102434e-07		
PCBP2-1_QKI-6_interaction	-0.6256406097934679				-0.6966430282328766			9.734016435939109e-06				9.357822447103558e-07		
PCBP2-1_RBFOX2-1_interaction	-0.08682367409920791	0.02025428545080366			0.07271191377410545	0.10350932150084644		1.6607473744936972e-05	0.17453758643636466			0.0013754096293969531	7.610916326817924e-11	
PCBP2-1_RBFOX2-2_interaction	-0.14709315746098914				-0.22442804575124142			0.0020628046840589047				7.735553157981407e-06		
PCBP2-1_RBFOX2-3_interaction	0.009207922563808929				0.03668054966173996			0.7477288469991324				0.22809474683013645		
PCBP2-1_RBFOX2-4_interaction	-0.10653390085168132				0.015027986852248678			0.11866342046225764				0.8280224517544037		
PCBP2-1_RBFOX2-5_interaction	0.1582187675223096				0.08390746551179916			1.2412926980327885e-08				0.006009512710335664		
PCBP2-1_RBFOX2-6_interaction	0.8992588334205907				1.0531472751814865			6.327712083794487e-08				2.346291380881752e-10		
PCBP2-2_QKI-1_interaction	-0.41520813921157695				-0.4468582410626422			1.8070748872326504e-24				3.015226508998504e-28		
PCBP2-2_QKI-2_interaction	0.1322615748585842	0.26010014202944615			0.13061970188021102	0.34954604207153234		0.029785095296146518	7.030055543321544e-16			0.031172429748723567	1.2025787481050696e-24	
PCBP2-2_QKI-3_interaction	0.01915792990546609				0.1294633067115798			0.9327290460732397				0.5664787465862919		
PCBP2-2_QKI-4_interaction	0.5890731119473973				0.46378216449626936			0.011356509449060356				0.04519825768111617		
PCBP2-2_QKI-5_interaction	-0.4451181180878308				-0.4050495115810808			5.761927315827886e-61				6.886851160952601e-51		
PCBP2-2_QKI-6_interaction	0.3567734722404121				0.32355912602839			0.0003864199820400938				0.0012197949646559135		
PCBP2-2_RBFOX2-1_interaction	0.18859962601841107				0.07690141205671266			9.095109328519647e-17				0.001479307203078832		
PCBP2-2_RBFOX2-2_interaction	0.3106320648799544	0.0855515769495619			0.3534205387076178	0.12753097807223823		5.183675556417294e-68	2.354150132670428e-09			9.893065366065513e-79	9.0580767227506e-18	
PCBP2-2_RBFOX2-3_interaction	-0.17723863690858072				-0.21765116191786413			1.7057946533644163e-57				2.6989098250646983e-58		
PCBP2-2_RBFOX2-4_interaction	0.25068023730751354				0.19586306883995336			2.00642006815239e-33				1.888030223763044e-18		
PCBP2-2_RBFOX2-5_interaction	-0.2239465380503777				-0.2156939347761074			6.301515190463001e-107				3.0954926364899633e-74		
PCBP2-2_RBFOX2-6_interaction	-0.6774627127187325				-0.8210211238373034			2.749999057592476e-25				4.622311404809133e-36		
PCBP2-3_QKI-1_interaction	0.2337459805747078				0.15173848359262376			1.044042646962371e-06				0.001642992804114335		
PCBP2-3_QKI-2_interaction	-0.000771629587944543				0.08351876091692098			0.9981417571800829				0.8001077968702214		
PCBP2-3_QKI-3_interaction	-0.24317588204721752	-0.1049348007528912			-0.2992512320648202	-0.17837043507073974		5.807542664438723e-09	0.00013131157539378175			6.297733341054853e-10	8.91976846414177e-10	
PCBP2-3_QKI-4_interaction	0.030649433036826386				0.035370252281361154			0.6058768774148129				0.6062622879000693		
