run_id	run_name	state	sweep_name	sweep_id	seed	type	n_jobs	distance	data_file	data_type	max_depth	objective	eval_metric	n_estimators	learning_rate	early_stopping_rounds	_runtime	_timestamp	test_r2	validate_r2
49d52cog	volcanic-frog-225	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	170.449083728	1750118922.858571	0.3006486259759428	0.2602457961253001
hi2q345b	iconic-wave-224	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	99.749733902	1750118852.0206058	0.3091385708550034	0.26598791668831334
89hk092a	lunar-haze-226	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	196.414558121	1750118952.4395986	0.2875025723070055	0.28231514614628017
4ma199t2	scarlet-oath-227	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	365.44672226	1750119127.9012103	0.29699879446513133	0.28372308706767035
va8rgm3e	skilled-darkness-228	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	143.437234843	1750118913.217124	0.2678184810221851	0.2737920921479381
vgchmdsm	fresh-wave-229	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	624.192031667	1750119398.2548287	0.29255316785094154	0.2455477799072815
wcorasww	comic-microwave-230	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	803.884602973	1750119580.2149627	0.30109695817309867	0.2961710867883398
yzeezsvf	smooth-universe-231	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	392.023451334	1750119174.5748086	0.2641867321232697	0.27244631952585396
c1we43rl	crisp-cherry-232	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	258.76027091	1750119041.880467	0.30792370513733003	0.26798578208023294
aphpuwae	crisp-glitter-236	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	134.340512858	1750118918.9791992	0.28243735578748563	0.2706305327903402
iql6eutn	divine-grass-235	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	138.132645683	1750118922.4382176	0.23987459385592969	0.2710767061061077
mztp98md	neat-salad-234	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	146.921479536	1750118930.880013	0.27008152422797205	0.2771774023907301
uea56cpe	cosmic-voice-233	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	375.236139102	1750119159.1172795	0.28750251052365194	0.28867585400935636
c0ejg824	glad-shadow-237	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	110.647838937	1750118895.663606	0.25399957591048694	0.2435193851981312
ro95xkq7	earnest-firebrand-238	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	133.683756428	1750118919.110022	0.27136995914979267	0.2232539297238247
a4hj27sg	devoted-butterfly-239	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	78.195446156	1750118871.671758	0.2740704530832486	0.2811867430322862
y46sdjgg	generous-sunset-239	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	240.584820507	1750119034.0624404	0.30982927345489686	0.29194124697671275
bhtlf887	feasible-frost-241	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	160.001713895	1750118954.412601	0.2753375961070974	0.28530424298496215
o810xpd6	clean-dew-242	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	169.181422679	1750118963.8811426	0.28219028863659434	0.2861645579492168
c6o4iamx	peach-moon-245	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	105.58856144	1750118900.7539911	0.32190351770387926	0.2935970938722131
nyhea1e9	firm-sponge-243	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	126.074959942	1750118920.919057	0.26444120003742977	0.3046579467789531
pjpm2qs6	amber-totem-243	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	135.531586242	1750118930.3871424	0.28172474554930627	0.2608817638284544
blz6w2nm	earthy-darkness-246	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	198.597263408	1750118995.3765085	0.2626073447348175	0.30186578745156434
zidcdph3	cosmic-rain-247	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	315.216279289	1750119113.3572087	0.25643033619654987	0.2755615205443207
inco1t64	stellar-oath-249	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	114.379366984	1750118913.873067	0.30635913130490944	0.2705073651162382
udxz4a4w	tough-paper-248	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	616.862284035	1750119415.4655702	0.2802695010655112	0.27630878863823993
1klsmcif	decent-aardvark-250	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	94.129358759	1750118893.566727	0.2791949406907791	0.2968322490161196
del8p1cx	resilient-glade-251	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	88.470657273	1750118888.1600418	0.29720834942310514	0.3132017265119389
x2eydzsn	glorious-donkey-252	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	118.385381136	1750118919.8906226	0.2830035608332203	0.28331812645701826
4h5q56go	dutiful-bird-253	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	249.451527925	1750119054.897087	0.27719198037925674	0.28442997894412836
dewe29yu	happy-water-254	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	934.054659934	1750119739.844806	0.2665099682719029	0.31135263962807536
70qld80q	different-wood-256	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	676.680100689	1750119482.834669	0.26953473622914204	0.23786025267251645
ko4uvczu	dry-moon-255	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	595.778963799	1750119401.9032156	0.24983719552624073	0.30144330599274327
u3grbwz8	desert-sky-257	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	310.140078702	1750119116.8207912	0.2691995935649226	0.26378123757863003
o2n64avk	iconic-butterfly-258	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	309.326948574	1750119117.937204	0.268734698324669	0.28102451845308396
0qa9k1ek	chocolate-deluge-261	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	146.594202544	1750118957.4237766	0.3010712373387434	0.29542698179478877
kh53srue	rose-terrain-260	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	182.348211226	1750118993.058844	0.2799102561899369	0.2934269465530761
sxv5lgkk	peachy-forest-259	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	197.284572054	1750119007.506471	0.2752290652208479	0.27463470099974585
uswp17k8	giddy-sun-262	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	587.732433562	1750119398.9663618	0.30199660974789155	0.262107114224015
wqsy9q0s	vocal-forest-263	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	232.545877581	1750119043.3740292	0.2776310293493842	0.2708185596349171
elg9yin0	northern-glitter-264	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	414.852290013	1750119226.907116	0.30789602805210103	0.27290232117610635
t9a085wx	honest-cosmos-265	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	346.453890295	1750119158.7270875	0.27751161444302586	0.26992476686005873
l031gm6o	fragrant-grass-266	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	239.879652921	1750119053.043412	0.3051092512515059	0.2232666764550718
75c3m39z	denim-sunset-267	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	2757.630979543	1750121572.61259	0.2838145637449654	0.2136288669539783
unrcr2n7	solar-sun-268	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	3544.35631407	1750122359.559339	0.2819142121601409	0.30825523587678205
acqk7qgj	swept-paper-269	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.05	100	531.307346622	1750119348.02476	0.2615048471541592	0.32390407810758826
dp69gchd	stilted-pyramid-270	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	462.951576594	1750119280.293968	0.29270847370397024	0.25781318685731613
i2xbxnhh	fresh-plant-271	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	991.477633275	1750119811.152198	0.32166057775632695	0.2991602526814261
9fqr9vrr	spring-sun-273	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	338.037741438	1750119159.1633604	0.3139600516192782	0.2576334785415848
t3nl6el8	deft-music-272	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.05	100	320.111429406	1750119140.9958522	0.28107064911949897	0.2877993752976027
chyise9d	helpful-moon-274	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	156.806180282	1750118981.1237743	0.27166484106474154	0.30066828527554335
r3rm8tio	eternal-oath-275	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	220.683550675	1750119051.4943645	0.30057493100508736	0.2805358751382654
txo14lt3	fluent-sponge-276	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	206.648940926	1750119038.9778936	0.27120026966843314	0.2915304164288429
gycw8ppy	dry-cloud-277	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	118.206902501	1750118952.7801075	0.29626216044048814	0.2350909752210999
plyqwxx8	crisp-mountain-278	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	191.893095368	1750119026.4556208	0.2775961352436843	0.30290832131484324
8x326ldt	earnest-flower-279	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	99.727534849	1750118934.981289	0.2754181253559933	0.2869313209492169
fm6dmz7l	woven-lion-279	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	66.422188435	1750118901.6758697	0.2539335549295164	0.26127133949621295
x1gaycy8	frosty-wave-281	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	281.604691392	1750119117.8009813	0.32636628151686364	0.2840070631088619
rhbsvg87	bright-bush-282	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	173.314482196	1750119011.9605525	0.2832607374763092	0.31051306464649897
qldrerdx	northern-lion-283	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	168.73325137	1750119013.4287772	0.3110467905381754	0.2657947243009625
ekg2oshi	smooth-cloud-284	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	121.889083503	1750118974.1025124	0.28837587444694934	0.2816116561562225
6h222ndz	colorful-cloud-285	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	179.881839632	1750119033.864233	0.29107048864650065	0.29607275917329956
oa5zxqea	warm-brook-286	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	617.116207805	1750119474.155775	0.2575807682175215	0.2933922675573907
qd0eem07	glorious-cherry-287	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	195.087874637	1750119053.3603456	0.2999104380566062	0.2865836130008712
ubga6vx2	unique-energy-288	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	912.740837089	1750119770.5226583	0.2736173058482021	0.28025227738367087
unjmnqvw	classic-sound-288	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	836.308069064	1750119694.0804305	0.31709483600843524	0.2534481472731275
0l3nyvnz	different-haze-290	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	142.999750793	1750119004.079492	0.2680218722085751	0.292040333862183
7ugk96z3	devout-silence-292	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	588.534480412	1750119452.1932244	0.2685326851919301	0.2804162627695306
lgv9c53m	dutiful-smoke-292	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	505.868147383	1750119369.527055	0.3264883484051362	0.29880966623871064
m65n5pzf	cosmic-voice-291	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	634.100714525	1750119497.7605348	0.2754135517415467	0.2610408097767817
44gryw6y	divine-thunder-295	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	249.257251133	1750119116.6563816	0.298533370561496	0.3000741191030011
oswcbvaz	fast-sun-296	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	112.15240767	1750118979.3820703	0.2924376423643865	0.29076587562059564
rsg9omfy	morning-armadillo-294	finished			1150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	100.932283267	1750118967.3704493	0.24140839489885613	0.263032750279104
dhaviek8	toasty-elevator-297	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	1237.804439097	1750120105.533142	0.2957441301366883	0.2977989240382809
hookx6ji	visionary-water-298	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	455.031585576	1750119333.1645222	0.298732441910735	0.2645856192496193
nzubgb1d	sparkling-resonance-299	finished			150	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	182.58321327	1750119062.271695	0.27056222500360405	0.24991192838396617
864ulmxi	efficient-water-301	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	51.397096655	1750118941.9821725	0.292589212482655	0.2925304912331518
rupn66eq	zany-firefly-300	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	41.0171997	1750118930.8259351	0.29667676743996496	0.27212005924925087
le40hujp	soft-wind-302	finished			650	ignore_pos_1_6	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	148.847828391	1750119039.8367786	0.25273082692715565	0.269331139211785
7wqgiabx	upbeat-silence-303	finished			150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	64.102611288	1750118967.4441886	0.26564311243407346	0.26291229308205166
u4jiymuq	logical-sea-304	finished			1150	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	42.054219133	1750118945.5222623	0.2973279631964634	0.2667606524644386
8piu6gem	autumn-violet-305	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	53.439461413	1750118957.5796032	0.28799814238556043	0.29554959324589347
fd0ngld4	grateful-grass-306	finished			650	ignore_pos_1_6	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	369.377785747	1750119273.5222576	0.2799062798701839	0.2837034230010138
