Data Partition	Cell Line	RBP Pair	Position	# Graphs Used in OLS Reg.	# Rows - PPI Interaction	% Rows - PPI Interaction	# Rows - RBP 1 Bound	% Rows - RBP 1 Bound	# Rows - RBP 2 Bound	% Rows - RBP 2 Bound	Intercept Beta Coefficient	Intercept Param P-value	Intercept Param FDR BH	RBP 1 Beta Coefficient	RBP 1 Param P-value	RBP 1 Param FDR BH	RBP 2 Beta Coefficient	RBP 2 Param P-value	RBP 2 Param FDR BH	Interaction Beta Coefficient	Interaction Param P-value	Interaction Param FDR BH
All	K562	FMR1-FXR2	6	2252043	26090	1.1585036342556514	45091	2.002226422852494	49506	2.198270636928336	0.7183839121498344	0.0	0.0	0.10408145809384187	0.0	0.0	0.03743478019728258	4.283489134125625e-60	8.539342854482697e-60	-0.026425370831910117	5.830501867416248e-11	7.707486960563083e-11
All	HepG2	RBFOX2-SUPV3L1	4	2083000	433	0.020787325972155546	28995	1.3919827172347576	2480	0.11905904944791165	0.7060099487903748	0.0	0.0	-0.05540468655383756	2.6371148099649803e-152	6.692964897570258e-152	0.18462024173235947	3.6915415517794716e-123	8.946559525489072e-123	0.12166133205883292	1.0357588387418021e-10	1.3648165508367458e-10
All	K562	CSTF2T-EWSR1	6	2252043	2216	0.09839954210465786	10384	0.46109243917633896	4464	0.19822001622526747	0.720987990368895	0.0	0.0	0.0021321736859490283	0.5813453294529453	0.5928571181549838	0.0289590736880437	8.347121581424594e-05	9.678276055010129e-05	-0.07173492366347123	1.1769606066130858e-10	1.5492261019954997e-10
All	K562	EWSR1-HNRNPK	1	2252043	96	0.004262796047855215	5930	0.2633164642060565	10948	0.4861363659574884	0.7211844728646891	0.0	0.0	-0.03926109267958341	9.024655967541775e-18	1.3107490923480181e-17	-0.021873101688871115	7.197188795469219e-11	9.493837087726741e-11	0.23174138817042936	1.2893410052789194e-10	1.6953462580050472e-10
All	HepG2	CSTF2T-SFPQ	6	2083000	72	0.0034565530484877583	10900	0.5232837253960634	582	0.027940470475276046	0.7058762216461749	0.0	0.0	-0.062189252676844185	2.3268117691036547e-74	4.874473468834097e-74	-0.20430073145007438	7.287930762731043e-39	1.3017171131120766e-38	-0.28613623751923833	1.4973990075390633e-10	1.964740099063994e-10
All	K562	CPSF6-RBM15	3	2252043	171	0.007593105460242101	3944	0.1751298709660517	25671	1.1398983056717833	0.7200546180395128	0.0	0.0	0.003922058345335744	0.49002915941339265	0.5047300341957944	0.07982046039186759	3.972670843528535e-289	1.2094140794584408e-288	0.17487830181978362	1.6230353920507258e-10	2.1273295276507925e-10
All	HepG2	GTF2F1-PCBP1	1	2083000	546	0.02621219395103216	7846	0.37666826692270766	2611	0.12534805568891022	0.7052608028405914	0.0	0.0	0.0019432382552907778	0.6394402028762889	0.6488900580912094	0.19528956035552988	1.0504352694050172e-138	2.622905036332528e-138	-0.1109853596931844	2.3923297146706035e-10	3.1257077455949957e-10
All	HepG2	IGF2BP1-PTBP1	6	2083000	27	0.0012962073931829091	23123	1.1100816130580893	3348	0.16072971675468076	0.7053578891116996	0.0	0.0	0.0367661366936318	1.3534045390636557e-55	2.6552508099725055e-55	-0.17906249615777042	9.734524006630583e-187	2.6270462166365504e-186	0.4324755073894686	2.5601606032567485e-10	3.3414556553593887e-10
All	K562	SRSF1-TAF15	5	2252043	73	0.0032415011613899027	57024	2.532100852425997	914	0.04058537070562152	0.7208583619925103	0.0	0.0	0.005569927238586356	0.0001684925631789873	0.00019445080120376125	-0.05786549635635976	1.5106941597595203e-06	1.8234550600222334e-06	0.2691426865773089	2.6199696021813815e-10	3.4159097344896496e-10
All	HepG2	PTBP1-TARDBP	1	2083000	84	0.004032645223235718	4493	0.2156985117618819	8283	0.3976476236197792	0.7053518394364523	0.0	0.0	-0.04648871854735236	2.8985273608511872e-18	4.244762817549843e-18	0.055917461697826756	2.8291545140054367e-46	5.3062746271786336e-46	0.2455944174130583	3.596144690361764e-10	4.678773512933831e-10
All	K562	PCBP1-QKI	6	2252043	128	0.005683728063806953	13994	0.6213913322258944	2010	0.08925229225196855	0.7210644513580596	0.0	0.0	-0.02119448164797921	9.84009386740244e-13	1.3439067425535265e-12	0.04539835416799825	1.6638805235769326e-08	2.094252878962412e-08	0.2000051136219599	4.10547948874079e-10	5.335828231423361e-10
All	HepG2	HNRNPK-U2AF2	6	2083000	59	0.0028324531925108015	8640	0.414786365818531	136699	6.562602016322612	0.7073378782796271	0.0	0.0	0.025776618865243787	1.6392883000874712e-11	2.1810122054985086e-11	-0.030004286359256643	1.1713314070085129e-201	3.260733376266941e-201	0.2855508061635541	6.505606834637252e-10	8.419822039383921e-10
All	K562	RBFOX2-SF3B4	3	2252043	6980	0.3099407959794729	24510	1.0883451159680344	127986	5.683106406049973	0.7136712899953345	0.0	0.0	-0.055658369287976	4.518522051286559e-99	1.0342394917389235e-98	0.13766275542389267	0.0	0.0	0.030838722149534658	8.228284116786602e-10	1.0638241807895647e-09
All	K562	GTF2F1-PCBP1	6	2252043	56	0.0024866310279155414	6651	0.29533183869046903	13994	0.6213913322258944	0.721098513794145	0.0	0.0	0.0013959517100272005	0.7455489640387927	0.7540904415318721	-0.02013349011786276	1.0982841896897563e-11	1.4723202369376778e-11	0.2858800960422785	1.0949514723953053e-09	1.4126931313993711e-09
All	HepG2	PCBP2-RBFOX2	5	2083000	1982	0.09515122419587134	18053	0.8666826692270764	41555	1.9949591934709552	0.7064868574890386	0.0	0.0	-0.05416111546925773	2.9827904881668954e-83	6.445330495409585e-83	-0.029236522664794748	1.350418663366502e-59	2.6791612647207003e-59	0.05215548296588147	1.3925262114525027e-09	1.794747025396552e-09
All	K562	RBM22-TIA1	6	2252043	1915	0.08503390032961182	15762	0.699897826107228	27025	1.2000214915967413	0.7215463754273193	0.0	0.0	0.026177933087159606	1.3087818877711497e-18	1.9303751948510036e-18	-0.05833781310155411	4.502377082420967e-153	1.1474099121386218e-152	-0.05279119515182604	1.874402741766639e-09	2.408276287758384e-09
All	HepG2	QKI-RBFOX2	3	2083000	1948	0.09351896303408545	23234	1.115410465674508	45069	2.1636581853096493	0.7080855547208352	0.0	0.0	-0.15980104847257848	0.0	0.0	-0.03564942151427675	1.920640778691492e-95	4.347824180334586e-95	-0.051287035452635826	1.9024094655291005e-09	2.441721806224266e-09
All	HepG2	RBFOX2-SF3B4	1	2083000	3020	0.14498319731156983	17777	0.8534325492078733	70027	3.3618338934229475	0.70327585531294	0.0	0.0	0.05903914773646768	9.177711059117918e-91	2.0365620949855916e-90	0.052550901593052986	0.0	0.0	-0.04315414967557017	2.040698878783997e-09	2.6164977325487766e-09
All	K562	CSTF2T-TAF15	1	2252043	125	0.005550515687311477	10041	0.4458618241303563	242	0.01074579837063502	0.7212729069510686	0.0	0.0	-0.06697107153354484	3.9227792079083935e-81	8.417630383636761e-81	0.2351672639890983	3.038964478695856e-13	4.178153610309319e-13	-0.26919309940661773	2.2114570744286606e-09	2.832498387558367e-09
All	HepG2	NIP7-QKI	1	2083000	35	0.0016802688430148825	2416	0.11598655784925586	8227	0.3949591934709553	0.7056811645673209	0.0	0.0	-0.026796662257374232	0.00022127373736819812	0.00025488754835702973	-0.04361933595404868	8.384976224187536e-29	1.381844081746106e-28	0.3580919765012478	3.0033632450545076e-09	3.83883864621238e-09
All	K562	MBNL1-RBFOX2	3	2252043	512	0.02273491225522781	3031	0.1345889043859287	24510	1.0883451159680344	0.721212760009601	0.0	0.0	-0.055916610744004086	8.915844750176819e-16	1.266664840369948e-15	-0.01615790127136937	9.51048257309567e-13	1.3003270420737e-12	0.10111663481830212	3.0890426620620283e-09	3.94427348172383e-09
All	K562	EWSR1-NONO	5	2252043	5072	0.22521772452835045	10944	0.48595874945549444	17984	0.7985637929648768	0.7214605475213707	0.0	0.0	0.03958832850042873	3.7306061416064884e-18	5.45683927932026e-18	-0.07139777645568225	5.261677466739036e-119	1.2579174756072435e-118	-0.043573911080315664	3.2141355445233204e-09	4.099764223974019e-09
All	K562	IGF2BP1-PTBP1	3	2252043	106	0.0047068373028401325	13202	0.586223264831089	12959	0.5754330623349555	0.7207046644007067	0.0	0.0	0.1931506731069393	0.0	0.0	-0.14975722022423923	0.0	0.0	0.2003782978109657	4.2373380302030165e-09	5.39376910950662e-09
All	HepG2	PTBP1-QKI	3	2083000	1008	0.04839174267882861	11406	0.5475756120979357	23234	1.115410465674508	0.7078956692990221	0.0	0.0	-0.11022496339405488	6.439388943149374e-221	1.8338904916434624e-220	-0.16511727912535018	0.0	0.0	0.06913060099815516	6.209427476694537e-09	7.895938643204165e-09
All	HepG2	U2AF1-U2AF2	5	2083000	8083	0.38804608737397983	13651	0.6553528564570331	122107	5.862073931829093	0.709643442394487	0.0	0.0	-0.030999494837026225	6.357572016534472e-11	8.395255355167315e-11	-0.06989069735835442	0.0	0.0	0.03622775932705061	6.745099048527229e-09	8.568286150030479e-09
All	K562	FXR1-FXR2	2	2252043	17351	0.7704559815243315	30638	1.3604535970227922	57271	2.5430686714241246	0.7181889100773107	0.0	0.0	0.11621181995955339	0.0	0.0	0.05541106487259271	1.3563554595583116e-217	3.853920340262237e-217	-0.025234652381656397	8.679630470056537e-09	1.1003100780502441e-08
All	HepG2	HNRNPK-LARP4	1	2083000	47	0.002256361017762842	9578	0.45981757081132985	12731	0.6111857897263562	0.7055188284488385	0.0	0.0	0.00011809317533876965	0.9740666324428692	0.9748553503638755	-0.00691511510921152	0.028213079308455388	0.030941762222937767	0.2976079807190529	9.386045706922501e-09	1.187426048490912e-08
All	HepG2	FUBP3-LARP4	3	2083000	39	0.001872299567930869	775	0.0372059529524724	8543	0.41012962073931836	0.7048606189067874	0.0	0.0	-0.21691360803724358	3.7731089836367326e-62	7.595378996376224e-62	0.1701351477912384	0.0	0.0	0.3275973285186791	1.8517011806768405e-08	2.328283478450229e-08
All	HepG2	RBFOX2-SUPV3L1	6	2083000	252	0.012097935669707153	14707	0.7060489678348536	3160	0.15170427268362938	0.7052804297988015	0.0	0.0	0.015270140937962055	2.3315723157721994e-07	2.844840456361736e-07	0.05252665410767576	1.2450621456483527e-15	1.7647899220428486e-15	0.13136721960001582	2.036354312214146e-08	2.552671328495623e-08
All	K562	FXR1-FXR2	1	2252043	8125	0.360783519675246	18089	0.8032262261422184	26742	1.1874551240806681	0.7192154992671537	0.0	0.0	0.07536649591550555	7.321048359762848e-103	1.6913674341433421e-102	0.107882556273494	0.0	0.0	-0.03250762837921386	2.1709073030070582e-08	2.718583005589386e-08
All	K562	PCBP1-RBFOX2	1	2252043	379	0.016829163563928398	8129	0.36096113617723996	10513	0.4668205713656445	0.7210820570960467	0.0	0.0	-0.0362874764508587	6.120328894972322e-20	9.16936547174035e-20	0.003427415964936682	0.32369206787820337	0.33934130271200963	0.10436771315243132	2.294084576369794e-08	2.8699276684140335e-08
All	HepG2	CSTF2T-SFPQ	3	2083000	538	0.025828132501200193	20574	0.9877100336053768	1268	0.06087373979836774	0.7060194550991018	0.0	0.0	-0.02910290488949212	4.551271604474403e-31	7.632797426228443e-31	-0.3601982222223755	1.3313036309109867e-166	3.464192184854694e-166	-0.11194881125860469	3.242741967420042e-08	4.048514213869871e-08
All	HepG2	FUBP3-LARP4	1	2083000	187	0.00897743638982237	3693	0.1772923667786846	12731	0.6111857897263562	0.7052928136898136	0.0	0.0	0.13378120228280763	7.66894977872747e-111	1.8089354821578534e-110	-0.00971269570513111	0.002172749275686378	0.0024525279495418843	0.14689536422447363	3.943688197627242e-08	4.9087599317898e-08
All	K562	IGF2BP2-PTBP1	4	2252043	162	0.007193468330755674	22649	1.005709038415341	7402	0.3286793369398364	0.719477869670598	0.0	0.0	0.21037371124282464	0.0	0.0	-0.18859934757117408	0.0	0.0	0.15163048270712232	4.632163800032417e-08	5.759913940482965e-08
All	K562	PUM2-RBFOX2	1	2252043	186	0.008259167342719477	15188	0.6744098580710937	10513	0.4668205713656445	0.7207063201091551	0.0	0.0	0.037394866399303055	3.927339613344782e-39	7.024879539933648e-39	0.008093379706849903	0.018650564942075315	0.02061905032952155	-0.14116230815080785	5.41885533567973e-08	6.724603609337497e-08
All	HepG2	RBM15-SRSF9	1	2083000	20	0.0009601536245799329	1569	0.07532405184829573	3059	0.14685549687950072	0.705588532384651	0.0	0.0	-0.1723044781561276	8.08669591714573e-82	1.7413164030648298e-81	0.014236903614043955	0.026644997445978154	0.029273970527314664	0.434204042157441	5.459210550733194e-08	6.767887904419486e-08
All	HepG2	QKI-RBFOX2	6	2083000	61	0.002928468554968795	4865	0.23355736917906864	14707	0.7060489678348536	0.7054081989290961	0.0	0.0	-0.02321325721387163	5.573993059892871e-06	6.61811279733678e-06	0.019419535605936112	3.624818856016923e-11	4.796869492544879e-11	-0.24831119863265047	5.4673000188789604e-08	6.771125073481357e-08
All	K562	HNRNPK-PCBP1	6	2252043	2184	0.09697861008870612	11388	0.5056741811768248	13994	0.6213913322258944	0.7209333661605006	0.0	0.0	0.041157626885993046	1.361305968831388e-29	2.2524420046527388e-29	-0.03277980985229127	2.294419694001469e-24	3.594300052960476e-24	0.04829802010249238	5.820283545738573e-08	7.201071534066943e-08
All	HepG2	HNRNPK-QKI	6	2083000	45	0.0021603456553048487	8640	0.414786365818531	4865	0.23355736917906864	0.7054288250045909	0.0	0.0	0.02810410111526365	2.0037569861157312e-13	2.764111199597147e-13	-0.028987953635298394	1.3369490395098327e-08	1.6879152327213004e-08	0.2836994719598861	9.302524826941652e-08	1.1463530095812444e-07
All	K562	FXR1-FXR2	6	2252043	17504	0.7772498127256007	30118	1.3373634517635764	49506	2.198270636928336	0.7184116914156352	0.0	0.0	0.1519317365215807	0.0	0.0	0.033083074536495054	7.928009102180252e-64	1.606396598408982e-63	-0.02395483885395567	1.1340004336866751e-07	1.396040374538576e-07
All	K562	PTBP1-TARDBP	6	2252043	229	0.010168544739154626	4678	0.20772249908194473	8989	0.39914868410594295	0.7210646377989843	0.0	0.0	-0.1250594680979195	3.688715444392251e-126	8.974906081237839e-126	0.04826138959827546	3.211969404072248e-38	5.687670749904439e-38	-0.12645214881899552	1.2559606801924693e-07	1.5446441798187983e-07
All	HepG2	RBFOX2-SUPV3L1	5	2083000	1009	0.048439750360057605	41555	1.9949591934709552	4007	0.19236677868458954	0.705939430605751	0.0	0.0	-0.032440984396505376	1.1393569845619619e-74	2.390908714632572e-74	0.08242781422412339	3.2186266480743016e-37	5.6589225277664815e-37	0.06815153936841832	1.5773179385903222e-07	1.9321753935556373e-07
All	K562	PCBP1-PTBP1	4	2252043	388	0.017228800693414825	12221	0.5426628177170685	7402	0.3286793369398364	0.7210764234990195	0.0	0.0	0.09655152376710263	2.4080158940306063e-198	6.643543850495155e-198	-0.19240576481638985	0.0	0.0	0.09671467322036426	1.6176545946910428e-07	1.9776667448448358e-07
All	HepG2	HNRNPK-LARP4	4	2083000	532	0.025540086413826213	14584	0.700144023043687	18441	0.8853096495439271	0.7038812998443807	0.0	0.0	-0.06836308179711734	9.240725784264648e-116	2.192233602562592e-115	0.23268911168056577	0.0	0.0	0.08278515147519776	1.6686639057801107e-07	2.038012438284799e-07
All	K562	IGF2BP1-PTBP1	5	2252043	118	0.005239686808822034	17618	0.7823118830324287	7682	0.34111249207941413	0.72098311861405	0.0	0.0	0.023496109957371086	6.91678373404447e-19	1.0238496641052652e-18	-0.05600222226293424	3.6366041757286327e-44	6.698722445902518e-44	0.16673909538640885	2.813635560311526e-07	3.429638611977363e-07
All	K562	IGF2BP2-PCBP1	5	2252043	1040	0.046180290518431484	14959	0.664241313331939	8869	0.3938201890461239	0.721012995148605	0.0	0.0	-0.030402965692454917	1.1689081215479935e-24	1.8381303285411194e-24	0.03701880967959242	6.988762178912196e-21	1.0495880988013941e-20	0.060207218556561935	4.0945372766876435e-07	4.986057215749682e-07
All	HepG2	CSTF2T-TAF15	6	2083000	35	0.0016802688430148825	10900	0.5232837253960634	235	0.01128180508881421	0.7058095764756998	0.0	0.0	-0.06486203850976037	5.558933004615735e-81	1.1907870353041679e-80	0.16951042352430754	1.2410681598384925e-11	1.658335400605813e-11	-0.3252722472045398	5.420528057139903e-07	6.58130911456279e-07
All	K562	IGF2BP1-PTBP1	2	2252043	21	0.0009324866354683281	40782	1.8108890460794933	3682	0.16349599008544685	0.7207011804674752	0.0	0.0	0.02739453602624698	1.2268879417518386e-55	2.4108640636013872e-55	-0.13222753938580822	2.9827200075077897e-116	7.103356318457858e-116	0.38167944193970904	5.751270290756081e-07	6.976025593105511e-07
All	HepG2	HNRNPK-QKI	5	2083000	68	0.0032645223235717715	16670	0.800288046087374	13906	0.6675948151704273	0.7056141748664544	0.0	0.0	0.059079476500837225	6.5352597100964926e-102	1.5042050282456732e-101	-0.09139600750121941	1.5407993524513474e-201	4.270017936389833e-201	0.2143200031927454	6.558089749909972e-07	7.939078286864568e-07
All	HepG2	PTBP1-QKI	1	2083000	21	0.0010081613058089294	4493	0.2156985117618819	8227	0.3949591934709553	0.705742610374047	0.0	0.0	-0.04277481073182035	6.701726569321039e-16	9.554018500208539e-16	-0.04310904956490237	3.2310958735160732e-28	5.310684175087588e-28	0.37095077373219304	1.6920254304903804e-06	2.0383464250351953e-06
All	HepG2	PCBP2-QKI	6	2083000	63	0.0030244839174267883	17242	0.82774843975036	4865	0.23355736917906864	0.7056338876230248	0.0	0.0	-0.010745273617567289	7.374526540140233e-05	8.574708187782999e-05	-0.0289242874564238	1.5303332574744986e-08	1.9281263060534967e-08	0.21271027662556954	2.2234959127523935e-06	2.668064310710554e-06
All	HepG2	HNRNPK-U2AF2	3	2083000	1559	0.07484397503600576	21375	1.0261641862698032	102736	4.932117138742199	0.7067032114598291	0.0	0.0	-0.042150551992744346	1.635905097483809e-62	3.300135960703586e-62	-0.015280491869413649	6.312700074839753e-41	1.1423861336020403e-40	-0.04436357234431998	2.2255455536752276e-06	2.668064310710554e-06
All	K562	APOBEC3C-PCBP1	1	2252043	562	0.0249551185301524	3533	0.15687977538617157	8129	0.36096113617723996	0.7211793166983713	0.0	0.0	-0.061766661026898914	5.135299473172026e-22	7.836086603506943e-22	-0.021688369163032212	6.676235498775343e-08	8.24358349299333e-08	-0.07811307654404501	2.3281360474293743e-06	2.7856497140587673e-06
All	HepG2	U2AF1-U2AF2	1	2083000	4197	0.2014882381180989	5784	0.27767642822851657	64558	3.099279884781565	0.7059198943404446	0.0	0.0	-0.03248385149228817	0.0002562718290203596	0.0002941058316333932	-0.014360957278432972	8.725537118988245e-23	1.3397222210024188e-22	0.04924073525468383	2.9132479983874784e-06	3.482373816254278e-06
All	HepG2	FUBP3-RBFOX2	6	2083000	29	0.0013922227556409025	5334	0.25607297167546805	14707	0.7060489678348536	0.7054490096403851	0.0	0.0	-0.03693213876384714	3.1323986916867605e-14	4.355055998790592e-14	0.017717838704066693	1.4918019829227582e-09	1.9186964109183445e-09	0.30809287662629725	2.9867286600837334e-06	3.5667600230565164e-06
All	K562	IGF2BP2-RBFOX2	2	2252043	33	0.0014653361414502298	35134	1.5600945452640114	16181	0.718503154691096	0.7210650091036687	0.0	0.0	0.0037267774551042075	0.047046705166253935	0.05114312012795942	-0.01870208490253348	1.1352904462515491e-11	1.5202805975806225e-11	-0.282377580444145	3.4279663115932593e-06	4.089735869815896e-06
All	HepG2	HNRNPK-QKI	2	2083000	463	0.022227556409025444	9177	0.4405664906385022	8472	0.40672107537205954	0.7057577911176907	0.0	0.0	-0.004254922171169437	0.26260628035497713	0.2769465550501295	-0.06708879373972847	2.4374717326495605e-64	4.963286757092021e-64	0.07936670233102966	4.672755745059095e-06	5.55873541953132e-06
All	HepG2	GTF2F1-PCBP1	4	2083000	72	0.0034565530484877583	8293	0.39812770043206913	4086	0.19615938550168027	0.7052419223902333	0.0	0.0	0.025089728260527893	1.3914480409317342e-10	1.8276618263460398e-10	0.06901019519819718	5.170798385134459e-35	8.976273601160379e-35	0.19212343192880127	5.437015721098509e-06	6.4616840685363045e-06
All	K562	HNRNPK-PCBP1	1	2252043	1908	0.08472307145112237	10948	0.4861363659574884	8129	0.36096113617723996	0.7211342561146622	0.0	0.0	-0.009114676468647373	0.013160158551838604	0.014601396741537266	-0.01872829244322209	2.3488379739594204e-05	2.7596613458306497e-05	-0.04450617189881495	6.110009791701209e-06	7.24062521816174e-06
All	K562	FMR1-FXR2	5	2252043	13880	0.6163292619190663	26743	1.1874995282061664	30056	1.3346103959826698	0.7196455284990796	0.0	0.0	0.052259392592425416	1.9832659606320733e-64	4.0450771078238324e-64	0.06427957659488985	1.1063042519101166e-120	2.665481589397474e-120	-0.02261014610137663	8.474886673667894e-06	1.0023885099189968e-05
All	HepG2	RBFOX2-SF3B4	3	2083000	6102	0.2929428708593375	45069	2.1636581853096493	79767	3.829428708593375	0.7011500568151151	0.0	0.0	-0.060543004694094064	7.975936381716067e-247	2.32506069995308e-246	0.14569389893048637	0.0	0.0	0.022006079430294534	1.2257892616850075e-05	1.4484469669623989e-05
All	HepG2	IGF2BP1-PTBP1	5	2083000	25	0.001200192030724916	10764	0.5167546807489198	5389	0.2587133941430629	0.7055196243405502	0.0	0.0	0.009648454623977037	0.004824549085937969	0.005406294351966753	-0.03453155573502315	9.440685687712662e-13	1.2922134562583445e-12	0.3063634767705068	1.6019521504304134e-05	1.891129759247365e-05
All	K562	QKI-RBFOX2	5	2252043	224	0.009946524111662166	7560	0.3356951887685981	21494	0.954422273464583	0.7214153616859924	0.0	0.0	-0.1000118038888284	9.492594177750405e-133	2.3465692807399e-132	-0.011014679974673175	4.563707402404097e-06	5.439481532662935e-06	0.10191692574892194	1.8187164772162857e-05	2.1449747765642453e-05
All	K562	EWSR1-RBM15	6	2252043	26	0.0011545072629607872	4464	0.19822001622526747	70428	3.127293750607781	0.7214742708103185	0.0	0.0	-0.007692950395728746	0.14217648641315062	0.15201568962513337	-0.015277096014154388	2.7256130152811104e-30	4.528034525386361e-30	0.2923611602149369	2.039947776097911e-05	2.4013099535781126e-05
All	HepG2	FUBP3-LARP4	6	2083000	1439	0.06908305328852617	5334	0.25607297167546805	29299	1.4065770523283725	0.7054189752591221	0.0	0.0	-0.025559026606997697	6.670069068326593e-06	7.896748437214243e-06	0.011574438236916541	5.849637821375989e-08	7.230152347220722e-08	-0.04705426180217032	2.3290521298814044e-05	2.7390184895655715e-05
All	HepG2	HNRNPK-LARP4	3	2083000	587	0.028180508881421026	21375	1.0261641862698032	8543	0.41012962073931836	0.705266480382185	0.0	0.0	-0.04818119079204752	4.578238942031708e-85	9.980076423899807e-85	0.17797465838100437	0.0	0.0	-0.06446539941919954	2.590799184712994e-05	3.0410520344779307e-05
All	K562	PTBP1-ZC3H8	4	2252043	59	0.002619843404411017	7402	0.3286793369398364	214	0.00950248285667725	0.7215685341766443	0.0	0.0	-0.18645080300410458	0.0	0.0	0.2444024335652901	2.6202042464235885e-18	3.841722952051667e-18	0.21773407255030797	4.691218909740018e-05	5.480478801926902e-05
All	HepG2	IGF2BP1-PTBP1	3	2083000	66	0.003168506961113778	7039	0.33792606817090737	11406	0.5475756120979357	0.7053856979077517	0.0	0.0	0.21938118865471254	0.0	0.0	-0.11849645628517687	1.75622838731745e-277	5.26868516195235e-277	0.17787350911665908	4.972163012516674e-05	5.797729701387367e-05
All	HepG2	HNRNPK-QKI	3	2083000	573	0.027508401344215075	21375	1.0261641862698032	23234	1.115410465674508	0.7077584797966024	0.0	0.0	-0.04151239768912504	9.350011636409228e-64	1.8914262491983316e-63	-0.1642293769326568	0.0	0.0	-0.06121914845580462	5.322039034601056e-05	6.199849431448545e-05
All	K562	HNRNPK-U2AF2	3	2252043	417	0.018516520332871086	23871	1.059970879774498	41172	1.828206655023905	0.7213875881919185	0.0	0.0	-0.06559256388904093	1.7320489085308775e-180	4.66407941382171e-180	0.015282047435600925	1.873149787656169e-18	2.7562061161226485e-18	0.06979702898092237	5.569753654640084e-05	6.482312163027443e-05
All	HepG2	PCBP2-QKI	4	2083000	410	0.019683149303888623	21024	1.0093134901584253	18847	0.9048007681228997	0.7079320504771383	0.0	0.0	-0.03470688796621061	8.853787148904558e-45	1.6431352726795846e-44	-0.23033523429231156	0.0	0.0	-0.07037407456009798	7.73562317981111e-05	8.977680986146979e-05
All	HepG2	PCBP1-RBFOX2	1	2083000	456	0.02189150264042247	2611	0.12534805568891022	17777	0.8534325492078733	0.7047975161264683	0.0	0.0	0.17573519849070757	1.5318647828611246e-117	3.655183149838514e-117	0.056463381050373324	3.6545963761888026e-97	8.349502996246506e-97	-0.07240837636926946	8.558311460209768e-05	9.913845327853115e-05
All	HepG2	QKI-RBFOX2	2	2083000	831	0.039894383101296206	8472	0.40672107537205954	24110	1.157465194431109	0.7056740917363032	0.0	0.0	-0.06846849037523134	5.907417654101113e-64	1.2009158257350289e-63	0.005866202090742735	0.011887521880343187	0.013201237236391895	0.05090232410533726	0.00010615734100525106	0.00012274132224741844
All	HepG2	CSTF2T-SFPQ	5	2083000	520	0.02496399423907825	24452	1.173883821411426	1686	0.08094095055208833	0.706485960555697	0.0	0.0	-0.07787882366786096	2.625936279092958e-251	7.6911309027462e-251	-0.12989891081297153	4.729660368361349e-36	8.256864710868119e-36	0.06893985084822342	0.00024421532174097587	0.0002809734070437559
All	K562	PCBP1-PTBP1	6	2252043	415	0.018427712081874104	13994	0.6213913322258944	4678	0.20772249908194473	0.7213350748460229	0.0	0.0	-0.013624050470149416	5.675380743188749e-06	6.732025526469571e-06	-0.12203352664053324	2.7787927091807083e-115	6.579670093002597e-115	-0.06667990737389033	0.00024550519978226953	0.0002820115491922724
All	K562	IGF2BP2-RBFOX2	4	2252043	29	0.0012877196394562626	22649	1.005709038415341	18963	0.8420354318279002	0.7192223265745593	0.0	0.0	0.2107099899594887	0.0	0.0	-0.04202772955332259	1.934321808025863e-61	3.874913702949703e-61	-0.22754251801520106	0.00044069506957682624	0.0005052867402569177
All	K562	FMR1-FXR2	2	2252043	26860	1.1926948108894901	50034	2.2217160151915394	57271	2.5430686714241246	0.7186794346835838	0.0	0.0	0.020174194383491214	1.8864909488173433e-18	2.772536043683991e-18	0.0669106314109204	2.961172687535718e-242	8.57145068335866e-242	0.013029838554030166	0.00045618873955682095	0.0005225665264988236
All	HepG2	HNRNPK-IGF2BP3	4	2083000	72	0.0034565530484877583	14584	0.700144023043687	5830	0.27988478156505037	0.7053234489188215	0.0	0.0	-0.060016082601282376	2.9505726517372194e-92	6.618707436564797e-92	0.20567299081718457	0.0	0.0	0.14248492064305202	0.0007005515021991412	0.0008002603111997584
All	K562	CPEB4-CSTF2T	4	2252043	117	0.0051952826833235426	266	0.011811497382598821	17177	0.7627296636875939	0.722203529126954	0.0	0.0	0.255148819866344	4.0417984245852743e-19	6.004402467292547e-19	-0.16471920908006604	0.0	0.0	0.14116173188165965	0.0010657524568389348	0.0012140737665003903
All	K562	RBFOX2-SF3B4	2	2252043	4163	0.18485437445022143	16181	0.718503154691096	247252	10.979008837753097	0.7193579953662553	0.0	0.0	-0.026986136487911695	2.755604314776952e-17	3.9835402725898393e-17	0.016238746979148948	3.9284811526587515e-104	9.109948789279956e-104	0.020386271394488332	0.001250303522123721	0.0014203815747655505
All	HepG2	GTF2F1-PCBP1	6	2083000	356	0.017090734517522802	8312	0.3990398463754201	4597	0.22069131060969754	0.7056050570239178	0.0	0.0	-0.045941909713695384	6.622686233388602e-31	1.1061675924957178e-30	0.023187916331421837	2.01248094377078e-05	2.371235887989213e-05	0.06388348692017062	0.0013443775573527494	0.0015258500099981616
All	K562	APOBEC3C-HNRNPK	4	2252043	43	0.0019093773964351478	4809	0.2135394395222471	18911	0.8397264173019787	0.7213696827630645	0.0	0.0	0.17503390515133438	1.3358109607354463e-262	3.949909922174669e-262	-0.0907308498184025	1.8464516283539006e-277	5.525942403499809e-277	0.16126912236908475	0.0025590604339389986	0.002885947715646535
