Cell Line	Model	RBP Pair	Position	PPI Category	R2 Value	# Unique Graphs	% Unique Graphs
K562	linear	CPSF6-RBM15	5	Same Pos. PPI	-1537.0828551699785	40	0.010337760479258575
K562	linear	PUM2-QKI	6	Same Pos. PPI	-1589.765802457639	55	0.014214420658980542
HepG2	xgboost	RBM22-TIA1	2	Same Pos. PPI	-1633.6799110384748	28	0.007396606014497348
K562	linear	PCBP1-RBFOX2	6	Same Pos. PPI	-1774.9616812386707	105	0.027136621258053762
K562	xgboost	CSTF2T-TAF15	3	Same Pos. PPI	-1987.9558971046101	35	0.009045540419351253
K562	xgboost	CSTF2T-TAF15	4	Same Pos. PPI	-1987.9558971046101	35	0.009045540419351253
K562	linear	DDX42-RBFOX2	3	Same Pos. PPI	-2006.5076076380408	25	0.00646110029953661
HepG2	xgboost	PCBP1-RBFOX2	2	Same Pos. PPI	-2039.814242841586	89	0.023510640546080853
HepG2	xgboost	HNRNPK-IGF2BP3	4	Same Pos. PPI	-2165.5325485368194	33	0.00871742851708616
HepG2	xgboost	HNRNPK-PCBP1	4	Same Pos. PPI	-2177.352474310542	33	0.00871742851708616
HepG2	xgboost	PCBP2-RBFOX2	1	Same Pos. PPI	-2377.9161504855333	49	0.012944060525370359
HepG2	linear	HNRNPK-U2AF2	5	Same Pos. PPI	-2431.3803715180916	43	0.011359073522263785
HepG2	linear	RBM22-TIA1	6	Same Pos. PPI	-2514.5310546049586	33	0.00871742851708616
K562	linear	CSTF2T-TAF15	4	Same Pos. PPI	-2700.007882993351	35	0.009045540419351253
K562	linear	CSTF2T-TAF15	3	Same Pos. PPI	-2700.007882993351	35	0.009045540419351253
HepG2	linear	FUBP3-U2AF2	4	Same Pos. PPI	-2720.3532857983278	80	0.021133160041420993
K562	linear	CPSF6-RBM15	6	Same Pos. PPI	-2772.6742001474354	46	0.011888424551147362
HepG2	linear	RBM22-TIA1	2	Same Pos. PPI	-2798.349640937604	28	0.007396606014497348
HepG2	linear	PCBP2-RBFOX2	1	Same Pos. PPI	-3128.8129219182038	49	0.012944060525370359
K562	linear	PTBP1-ZC3H8	6	Same Pos. PPI	-11008.715692230166	50	0.01292220059907322
K562	linear	PTBP1-ZC3H8	5	Same Pos. PPI	-11008.715692230166	50	0.01292220059907322
K562	linear	CPSF6-RBM15	4	Same Pos. PPI	-23284.926326644814	32	0.00827020838340686
HepG2	linear	HNRNPK-IGF2BP3	3	Same Pos. PPI	-26496.96666344955	28	0.007396606014497348
